id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1163485	1163485	urn:lsid:Aphid.speciesfile.org:TaxonName:16013	1163483	1163212	Lachnus taeniatus	Koch, C.L. 1856. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 8:237-274	species	Koch, 1856	junior synonym		partim (see also Cinara pini and Cinara schimitscheki and Cinara taeniata)	2016-06-28T15:55:00
1163486	1163486	urn:lsid:Aphid.speciesfile.org:TaxonName:16006	1163486	1163212	Cinara (Cinara) pinikoraiensis	Zhang, Guangxue. 1989. In Zhang, Guangxue & Tiesen Zhong. Three new species of Cinara from Northeast China (Homoptera: Aphidoidea). Acta Zootaxonomica Sinica 14(2)	species	Zhang, 1989	valid			2015-12-02T11:29:00
1163487	1163487	urn:lsid:Aphid.speciesfile.org:TaxonName:15997	1163487	1163212	Cinara (Cinara) piniphila	Ratzeburg. 1844. Die Forst-Insecten oder Abbildung und Beschreibung der in den wäldern Preussens und der Nachbarstaaten als schädlich oder nützlich bekannt gewordenen Insecten: Im systematischer Folge und mit besonderer Rücksicht auf die Vertilgung der Schädlichen, Nicolaische buchhandlung, Berlin Volume 3:314 pp	species	(Ratzeburg, 1844)	valid			2016-08-09T17:54:00
1163488	1163488	urn:lsid:Aphid.speciesfile.org:TaxonName:490242	1163487	1163212	Lachnus pineus curtipilosa	Mordvilko. 1895. Zur Biologie und Systematik der Baumläuse (Lachninae Pass. partim) des Weichselgebietes. Zoologischer Anzeiger 18(470):93-104	subspecies	Mordvilko, 1895	junior synonym			2016-06-28T15:57:00
1163489	1163489	urn:lsid:Aphid.speciesfile.org:TaxonName:15995	1163489	1163212	Cinara (Cinara) piniradicis	Bradley. 1959. In Bradley & Wighton. Description and life history of a new species of Cinara (Homoptera: Aphididae) from Pinus banksiana Lamb. The Canadian Entomologist 91(7)	species	Bradley, 1959	valid			2015-12-02T11:29:00
1163490	1163490	urn:lsid:Aphid.speciesfile.org:TaxonName:15985	1163490	1163212	Cinara (Cinara) pinivora	Wilson, H.F. 1919. Some new lachnids of the genus Lachniella (Homoptera - Hemiptera), continued. The Canadian Entomologist 51(2):41-47	species	(Wilson, 1919)	valid			2015-12-02T11:29:00
1163491	1163491	urn:lsid:Aphid.speciesfile.org:TaxonName:15992	1163490	1163212	Cinara osborni	Tissot. 1944. Additions to the Lachnini of Florida (Homoptera: Aphididae). Florida Entomologist 27(3):43-54	species	Tissot, 1944	synonym	invalidum		2015-12-02T11:29:00
1163492	1163492	urn:lsid:Aphid.speciesfile.org:TaxonName:15989	1163490	1163212	Cinara osborniana	Tissot. 1945. Cinara osborniana nom. n. A correction. Florida Entomologist 27(4):102	species	Tissot, 1945	junior synonym	novum		2015-12-02T11:29:00
1163493	1163493	urn:lsid:Aphid.speciesfile.org:TaxonName:15984	1163493	1163212	Cinara (Cinara) plurisensoriata	Zhang, Guangxue. 1988. In Zhang, Guangxue & Tiesen Zhong. Homoptera: Aphidoidea. In Huang, Fusheng [Ed.]. Insects of Mt. Namjagbarwa Region of Xizang, Science Press, Beijing	species	Zhang, 1988	valid			2015-12-02T11:29:00
1163494	1163494	urn:lsid:Aphid.speciesfile.org:TaxonName:463372	1163494	1163212	Cinara (Cinara) polymorpha	Remaudière, G. & A. Binazzi. 2003. Les Cinara du Pakistan I. Cinara s. str. vivant sur Pinaceae (Hemiptera, Aphididae, Lachninae). Revue Française d’Entomologie Nouvelle Série 25(1):1-22	species	Remaudière & Binazzi, 2003	valid			2015-12-02T11:29:00
1163495	1163495	urn:lsid:Aphid.speciesfile.org:TaxonName:15976	1163495	1163212	Cinara (Cinara) ponderosae	Williams, T.A. 1911[1910]. The Aphididae of Nebraska. University Studies of the University of Nebraska 10:85-175	species	(Williams, 1911)	valid			2016-05-27T11:48:00
1163496	1163496	urn:lsid:Aphid.speciesfile.org:TaxonName:15980	1163495	1163212	Cinara onatei	Hottes & Essig. 1953. Descriptions of new species of Cinara from western United States (Aphidae). Proceedings of the Biological Society of Washington 66:159-172	species	Hottes & Essig, 1953	junior synonym			2015-12-02T11:29:00
1163497	1163497	urn:lsid:Aphid.speciesfile.org:TaxonName:15974	1163497	1163212	Cinara (Cinara) pseudoschwarzii	Palmer. 1936. Four new aphids from Colorado. Annals of the Entomological Society of America 29(2):273-278	species	Palmer, 1936	valid			2015-12-02T11:29:00
1163498	1163498	urn:lsid:Aphid.speciesfile.org:TaxonName:15972	1163498	1163212	Cinara (Cinara) pseudotaxifoliae	Palmer. 1952. Aphids of the Rocky Mountain region. The Thomas Say Foundation 5:452 pp	species	Palmer, 1952	valid			2015-12-02T11:29:00
1163499	1163499	urn:lsid:Aphid.speciesfile.org:TaxonName:15962	1163499	1163212	Cinara (Cinara) pseudotsugae	Wilson, H.F. 1912. A new aphid from Oregon. The Canadian Entomologist 44(10):302-303	species	(Wilson, 1912)	valid			2015-12-02T11:29:00
1163500	1163500	urn:lsid:Aphid.speciesfile.org:TaxonName:15971	1163499	1163212	Cinara taxifolia	Eastop & Hille Ris Lambers. 1976. Survey of the World’s Aphids, Dr. W. Junk, The Hague 573 pp	species	Eastop & Hille Ris Lambers, 1976	synonym			2015-12-02T11:29:00
1163501	1163501	urn:lsid:Aphid.speciesfile.org:TaxonName:15965	1163499	1163212	Lachnus taxifoliae	Swain. 1918. New Aphididae from California. Transactions of the American Entomological Society 44(1):1-23	species	Swain, 1918	junior synonym			2015-12-02T11:29:00
1163502	1163502	urn:lsid:Aphid.speciesfile.org:TaxonName:15960	1163502	1163212	Cinara (Cinara) puerca	Hottes. 1954. Descriptions and notes on some species of Cinara (Aphidae). Proceedings of the Biological Society of Washington 67:251-261	species	Hottes, 1954	valid			2015-12-02T11:29:00
1163503	1163503	urn:lsid:Aphid.speciesfile.org:TaxonName:15957	1163503	1163212	Cinara (Cinara) pulverulens	Gillette & Palmer. 1924. New Colorado Lachnini. Annals of the Entomological Society of America 17(1):1-57	species	(Gillette & Palmer, 1924)	valid			2015-12-02T11:29:00
1163504	1163504	urn:lsid:Aphid.speciesfile.org:TaxonName:15956	1163504	1163212	Cinara (Cinara) pumilae		species		valid		Cinara pumilae Szelegiewicz 1979	2015-12-02T11:29:00
1163505	1163505	urn:lsid:Aphid.speciesfile.org:TaxonName:15954	1163505	1163212	Cinara (Cinara) radicivora	Voegtlin. 1983[1982]. A new aphid species, Cinara radicivora (Homopera: Aphididae), living on white fir. Pan-Pacific Entomologist 58(3):196-201	species	Voegtlin, 1983	valid			2015-12-02T11:29:00
1163506	1163506	urn:lsid:Aphid.speciesfile.org:TaxonName:15952	1163506	1163212	Cinara (Cinara) rigidae	Hottes. 1958. Descriptions of some conifer feedings aphids from New England. Proceedings of the Biological Society of Washington 71:5-10	species	Hottes, 1958	valid			2015-12-02T11:29:00
1163507	1163507	urn:lsid:Aphid.speciesfile.org:TaxonName:15948	1163507	1163212	Cinara (Cinara) rubicunda	Wilson, H.F. 1915. Miscellaneous aphid notes, chiefly from Oregon. Transactions of the American Entomological Society 41(2):85-108	species	(Wilson, 1915)	valid			2015-12-02T11:29:00
1163508	1163508	urn:lsid:Aphid.speciesfile.org:TaxonName:15946	1163508	1163212	Cinara (Cinara) russellae	Pepper & Tissot. 1973. Pine-feeding species of Cinara in the eastern United States (Homoptera: Aphididae). Florida Agricultural Experiment Station Monograph Series 3:160	species	Pepper & Tissot, 1973	valid			2015-12-02T11:29:00
1163509	1163509	urn:lsid:Aphid.speciesfile.org:TaxonName:15943	1163509	1163212	Cinara (Cinara) saccharinipini	Hottes. 1958. A new species of Cinara from California sugar pine (Aphidae). Proceedings of the Biological Society of Washington 71:157-159	species	Hottes, 1958	valid			2015-12-02T11:29:00
1163510	1163510	urn:lsid:Aphid.speciesfile.org:TaxonName:15945	1163509	1163212	Cinara saccharipini	Eastop & Hille Ris Lambers. 1976. Survey of the World’s Aphids, Dr. W. Junk, The Hague 573 pp	species	Eastop & Hille Ris Lambers, 1976	synonym			2015-12-02T11:29:00
1163511	1163511	urn:lsid:Aphid.speciesfile.org:TaxonName:15942	1163511	1163212	Cinara (Cinara) saraswatae		species		valid		Cinara saraswatae B.C. Das & D.N. Raychaudhuri 1983	2015-12-02T11:29:00
1163512	1163512	urn:lsid:Aphid.speciesfile.org:TaxonName:15940	1163512	1163212	Cinara (Cinara) saskensis	Bradley. 1962. Three new species of Cinara Curtis (Homoptera: Aphididae) from central Canada. The Canadian Entomologist 94(11):1175-1182	species	Bradley, 1962	valid			2015-12-02T11:29:00
1163513	1163513	urn:lsid:Aphid.speciesfile.org:TaxonName:15938	1163513	1163212	Cinara (Cinara) schuhi	Hottes. 1957. Four new species of conifer feeding aphids. Proceedings of the Biological Society of Washington 70:1-8	species	Hottes, 1957	valid			2015-12-02T11:29:00
1163514	1163514	urn:lsid:Aphid.speciesfile.org:TaxonName:15934	1163514	1163212	Cinara (Cinara) schwarzii	Wilson, H.F. 1919. Some new lachnids of the genus Lachniella (Homoptera - Hemiptera), continued. The Canadian Entomologist 51(2):41-47	species	(Wilson, 1919)	valid			2015-12-02T11:29:00
1163515	1163515	urn:lsid:Aphid.speciesfile.org:TaxonName:15931	1163515	1163212	Cinara (Cinara) sclerosa	Richards. 1956. Two new species of Aphididae collected in Western Canada (Homoptera). The Canadian Entomologist 88(5):203-207	species	Richards, 1956	valid			2015-12-02T11:29:00
1163516	1163516	urn:lsid:Aphid.speciesfile.org:TaxonName:15927	1163516	1163212	Cinara (Cinara) setosa	Börner. 1950. Neue europäische Blattlausarten, Self-published, Naumberg (Saale) 19 pp	species	(Börner, 1950)	valid			2015-12-02T11:29:00
1163517	1163517	urn:lsid:Aphid.speciesfile.org:TaxonName:15925	1163517	1163212	Cinara (Cinara) setulosa	Hottes & Essig. 1955. A new species of Cinara from Oregon (Aphidae). Proceedings of the Biological Society of Washington 68:61-63	species	Hottes & Essig, 1955	valid			2015-12-02T11:29:00
1163518	1163518	urn:lsid:Aphid.speciesfile.org:TaxonName:15918	1163518	1163212	Cinara (Cinara) shinjii	Inouye. 1938. On three aphids of Lachninae from Hokkaido and Saghalien. Insecta Matsumurana 12(2/3):74-80	species	Inouye, 1938	valid	novum		2015-12-02T11:29:00
1163519	1163519	urn:lsid:Aphid.speciesfile.org:TaxonName:15924	1163518	1163212	Cinara (Cinara) shinji	Inouye. 1970. Revision of the conifer aphid fauna of Japan (Homoptera, Lachnidae). Bulletin of the Government Forest Expereriment Station 228:57-102	species	Inouye, 1970	synonym			2015-12-02T11:29:00
