id	locationID	locality
1159014	TDWG:KRA	Krasnoyarsk
1159014	TDWG:UZB	Uzbekistan
1159014	TDWG:CYP	Cyprus
1159014	TDWG:PAL	Palestine
1159014	TDWG:CHS	China Southeast
1159014	TDWG:CHM	Manchuria
1159014	TDWG:GNL	Greenland
1159014	TDWG:ABT	Alberta
1159014	TDWG:BRC	British Columbia
1159014	TDWG:1	Europe
1159015	TDWG:ABT	Alberta
1159016	TDWG:ABT	Alberta
1159017	TDWG:ABT	Alberta
1159018	TDWG:ABT	Alberta
1159020	TDWG:1	Europe
1159021	TDWG:1	Europe
1159022	TDWG:GER	Germany
1159023	TDWG:GER	Germany
1159024	TDWG:CHI	Inner Mongolia
1159024	TDWG:CHN	China North-central
1159024	TDWG:KGZ	Kyrgyzstan
1159024	TDWG:SAK	Sakhalin
1159024	TDWG:YAK	Yakutiya
1159025	TDWG:CHI	Inner Mongolia
1159026	TDWG:CHI	Inner Mongolia
1159027	TDWG:CHI	Inner Mongolia
1159028	TDWG:YAK	Yakutiya
1159028	TDWG:KGZ	Kyrgyzstan
1159028	TDWG:SAK	Sakhalin
1159029	TDWG:KGZ	Kyrgyzstan
1159030	TDWG:KGZ	Kyrgyzstan
1159031	TDWG:KGZ	Kyrgyzstan
1159032	TDWG:SAK	Sakhalin
1159032	TDWG:YAK	Yakutiya
1159033	TDWG:SAK	Sakhalin
1159034	TDWG:SAK	Sakhalin
1159035	TDWG:YAK	Yakutiya
1159036	TDWG:YAK	Yakutiya
1159037	TDWG:YAK	Yakutiya
1159038	TDWG:CHN	China North-central
1159039	TDWG:CHN	China North-central
1159040	TDWG:CHN	China North-central
1159041	TDWG:KAZ	Kazakhstan
1159042	TDWG:KAZ	Kazakhstan
1159043	TDWG:KRA	Krasnoyarsk
1159044	TDWG:KRA	Krasnoyarsk
1159046	TDWG:CHN	China North-central
1159046	TDWG:CHS	China Southeast
1159046	TDWG:GRB	Great Britain
1159047	TDWG:CHS	China Southeast
1159048	TDWG:CHN	China North-central
1159049	TDWG:GRB	Great Britain
1159050	TDWG:CHN	China North-central
1159051	TDWG:CHN	China North-central
1159052	TDWG:CHN	China North-central
1159053	TDWG:CHM	Manchuria
1159054	TDWG:CHM	Manchuria
1159057	TDWG:CHN	China North-central
1159059	TDWG:UZB	Uzbekistan
1159059	TDWG:FRA	France
1159059	TDWG:QLD	Queensland
1159060	TDWG:FRA	France
1159060	TDWG:UZB	Uzbekistan
1159061	TDWG:FRA	France
1159064	TDWG:FRA	France
1159066	TDWG:FRA	France
1159069	TDWG:UZB	Uzbekistan
1159070	TDWG:UZB	Uzbekistan
1159071	TDWG:UZB	Uzbekistan
1159072	TDWG:QLD	Queensland
1159073	TDWG:QLD	Queensland
1159074	TDWG:QLD	Queensland
1159077	TDWG:GRB	Great Britain
1159078	TDWG:MON	Mongolia
1159079	TDWG:MON	Mongolia
1159081	TDWG:GRB	Great Britain
1159082	TDWG:GRB	Great Britain
1159084	TDWG:KAZ	Kazakhstan
1159085	TDWG:KAZ	Kazakhstan
1159086	TDWG:MON	Mongolia
1159087	TDWG:MON	Mongolia
1159089	TDWG:ABT	Alberta
1159089	TDWG:MON	Mongolia
1159089	TDWG:MAN	Manitoba
1159089	TDWG:NWJ	New Jersey
1159089	TDWG:72	Eastern Canada
1159089	TDWG:KAZ	Kazakhstan
1159089	TDWG:MAG	Magadan
1159089	TDWG:CHN	China North-central
1159089	TDWG:CTA	Chita
1159089	TDWG:KRA	Krasnoyarsk
1159090	TDWG:CTA	Chita
1159091	TDWG:CTA	Chita
1159092	TDWG:CTA	Chita
1159093	TDWG:CTA	Chita
1159094	TDWG:CTA	Chita
1159095	TDWG:CTA	Chita
1159095	TDWG:CHN	China North-central
1159095	TDWG:MON	Mongolia
1159096	TDWG:CTA	Chita
1159097	TDWG:CTA	Chita
1159098	TDWG:CTA	Chita
1159099	TDWG:CTA	Chita
1159100	TDWG:CTA	Chita
1159100	TDWG:CHN	China North-central
1159101	TDWG:CHN	China North-central
1159104	TDWG:CHN	China North-central
1159105	TDWG:CHN	China North-central
1159107	TDWG:CTA	Chita
1159108	TDWG:CTA	Chita
1159109	TDWG:CTA	Chita
1159110	TDWG:CTA	Chita
1159111	TDWG:CTA	Chita
1159112	TDWG:CTA	Chita
1159112	TDWG:MON	Mongolia
1159113	TDWG:CTA	Chita
1159114	TDWG:CTA	Chita
1159115	TDWG:CTA	Chita
1159116	TDWG:CTA	Chita
1159117	TDWG:CTA	Chita
1159118	TDWG:CTA	Chita
1159119	TDWG:CTA	Chita
1159120	TDWG:CTA	Chita
1159121	TDWG:CTA	Chita
1159122	TDWG:CTA	Chita
1159123	TDWG:CTA	Chita
1159124	TDWG:CTA	Chita
1159125	TDWG:CTA	Chita
1159125	TDWG:MON	Mongolia
1159126	TDWG:CTA	Chita
1159127	TDWG:CTA	Chita
1159128	TDWG:CTA	Chita
1159129	TDWG:CTA	Chita
1159130	TDWG:CTA	Chita
1159131	TDWG:CTA	Chita
1159131	TDWG:MON	Mongolia
1159132	TDWG:CTA	Chita
1159133	TDWG:CTA	Chita
1159134	TDWG:CTA	Chita
1159135	TDWG:CTA	Chita
1159136	TDWG:CTA	Chita
1159137	TDWG:CTA	Chita
1159138	TDWG:CTA	Chita
1159139	TDWG:CTA	Chita
1159141	TDWG:CTA	Chita
1159141	TDWG:KRA	Krasnoyarsk
1159141	TDWG:MON	Mongolia
1159142	TDWG:37	Mongolia
1159142	TDWG:CTA	Chita
1159143	TDWG:37	Mongolia
1159144	TDWG:CTA	Chita
1159145	TDWG:CTA	Chita
1159146	TDWG:MON	Mongolia
1159147	TDWG:MON	Mongolia
1159148	TDWG:CTA	Chita
1159149	TDWG:CTA	Chita
1159150	TDWG:CTA	Chita
1159150	TDWG:KRA	Krasnoyarsk
1159151	TDWG:CTA	Chita
1159152	TDWG:KRA	Krasnoyarsk
1159153	TDWG:CTA	Chita
1159154	TDWG:CTA	Chita
1159156	TDWG:KRA	Krasnoyarsk
1159156	TDWG:MAG	Magadan
1159156	TDWG:ABT	Alberta
1159156	TDWG:37	Mongolia
1159156	TDWG:72	Eastern Canada
1159156	TDWG:NWJ	New Jersey
1159156	TDWG:MAN	Manitoba
1159157	TDWG:ABT	Alberta
1159158	TDWG:ABT	Alberta
1159161	TDWG:71	Western Canada
1159161	TDWG:72	Eastern Canada
1159163	TDWG:71	Western Canada
1159163	TDWG:72	Eastern Canada
1159164	TDWG:MAN	Manitoba
1159165	TDWG:NWJ	New Jersey
1159166	TDWG:NWJ	New Jersey
1159167	TDWG:ABT	Alberta
1159168	TDWG:ABT	Alberta
1159169	TDWG:MAN	Manitoba
1159169	TDWG:MAG	Magadan
1159169	TDWG:KRA	Krasnoyarsk
1159170	TDWG:MAG	Magadan
1159171	TDWG:KRA	Krasnoyarsk
1159172	TDWG:MAN	Manitoba
1159173	TDWG:KRA	Krasnoyarsk
1159174	TDWG:KRA	Krasnoyarsk
1159175	TDWG:KRA	Krasnoyarsk
1159177	TDWG:VIC	Victoria
1159179	TDWG:SPA	Spain
1159180	TDWG:SPA	Spain
1159182	TDWG:MYA	Myanmar
