uid	|	name	|	type	|	rank	|	
1159882	|	Holochaitophorus	|	synonym	|		|	
1159884	|	Callipterus quercifolii	|	synonym	|		|	
1159884	|	Chaitophorus spinosus	|	synonym	|		|	
1159882	|	Chaetocallis	|	synonym	|		|	
1159892	|	Lachnochaitophorus bisselli	|	synonym	|		|	
1159894	|	Lachnochaitophorus quercus	|	synonym	|		|	
1159894	|	Lachnochaitophorus winforii	|	synonym	|		|	
1159899	|	Neosymydobius canadensis	|	synonym	|		|	
1159909	|	Neosymydobius butzei papillata	|	synonym	|		|	
1159922	|	Myzocallis bodenheimeri	|	synonym	|		|	
1159922	|	Myzocallis boudyi	|	synonym	|		|	
1159922	|	Tuberculoides grodsinskyi	|	synonym	|		|	
1159922	|	Hoplocallis suberis	|	synonym	|		|	
1159927	|	Hoplochaitaphis	|	synonym	|		|	
1159929	|	Hoplochaetaphis parvula	|	synonym	|		|	
1159951	|	Hoplocallis komáreki	|	synonym	|		|	
1159958	|	Myzocallis castaniae	|	synonym	|		|	
1159958	|	Myzocallis assimilis	|	synonym	|		|	
1159958	|	Myzocallis davidsoni	|	synonym	|		|	
1159958	|	Callipterus castaneae	|	synonym	|		|	
1159958	|	Myzocallis (Agrioaphis) castanicola petraeae	|	synonym	|		|	
1159969	|	Myzocallis (Californicallis) dicksoni	|	synonym	|		|	
1159972	|	Myzocallis (Castaneomyzocallis) castaneavesca	|	synonym	|		|	
1159978	|	Myzocallis guercicola	|	synonym	|		|	
1159980	|	Myzocallis (Lineomyzocallis) ellioti	|	synonym	|		|	
1159999	|	Myzocallis walshi	|	synonym	|		|	
1159999	|	Myzocallis (Lineomyzocallis) occultus	|	synonym	|		|	
1160004	|	Myzocallis (Agrioaphis) aptera	|	synonym	|		|	
1160004	|	Myzocallis (Neodryomyzus) naumanni	|	synonym	|		|	
1160009	|	Myzocallis alhambra	|	synonym	|		|	
1160009	|	Myzocallis discolor coloradensis	|	synonym	|		|	
1160009	|	Callipterus hyalinus	|	synonym	|		|	
1160009	|	Myzocallis (Neomyzocallis) mimicus	|	synonym	|		|	
1160009	|	Myzocallis (Neomyzocallis) rostropunctatus	|	synonym	|		|	
1160018	|	Corylaphis	|	synonym	|		|	
1160018	|	Myzocallis Mysocallis	|	synonym	|		|	
1160018	|	Myzocallis (Dryomyzus)	|	synonym	|		|	
1160025	|	Myzocallis (Agrioaphis) borneri	|	synonym	|		|	
1160025	|	Myzocallis schreiberi	|	synonym	|		|	
1160029	|	Aphis avellanae	|	synonym	|		|	
1160029	|	Callipterus coryli	|	synonym	|		|	
1160037	|	Tuberculatus (Camelaphis)	|	synonym	|		|	
1160043	|	Tuberculatus Sinituberculatus	|	synonym	|		|	
1160048	|	Tuberculatus (Acanthocallis) multituberculatus	|	synonym	|		|	
1160048	|	Tuberculatus (Acanthocallis) quercicola	|	synonym	|		|	
1160054	|	Myzocallis nigra	|	synonym	|		|	
1160054	|	Tuberculatus (Tuberculatus) orientalis	|	synonym	|		|	
1160057	|	Castanocallis	|	synonym	|		|	
1160067	|	Tuberculatus (Orientuberculoides) flavus	|	synonym	|		|	
1160067	|	Tuberculatus (Orientuberculoides) naracola	|	synonym	|		|	
1160075	|	Tuberculatus konaracola gansuensis	|	synonym	|		|	
1160081	|	Myzocallis yokohamai	|	synonym	|		|	
1160081	|	Tuberculatus konaracola hangzhouensis	|	synonym	|		|	
1160088	|	Tuberculatus (Tuberculatus) tuberculatus	|	synonym	|		|	
1160091	|	Tuberculoïdes	|	synonym	|		|	
1160091	|	Neotuberculatus	|	synonym	|		|	
1160095	|	Tuberculatus (Tuberculoides) africanus	|	synonym	|		|	
1160095	|	Myzocallis quercus insignis	|	synonym	|		|	
1160101	|	Tuberculatus (Tuberculoides) moerickei galatensis	|	synonym	|		|	
1160106	|	Myzocallis quercûs	|	synonym	|		|	
1160106	|	Aphis quercus	|	synonym	|		|	
1160106	|	Tuberculoides elegans	|	synonym	|		|	
1160106	|	Tuberculatus (Tuberculoides) essigi	|	synonym	|		|	
1160106	|	Myzocallis querciplatensis	|	synonym	|		|	
1160116	|	Nippocallis lewi	|	synonym	|		|	
1160121	|	Myzocallis tonkawa	|	synonym	|		|	
1160121	|	Myzocallis youngii	|	synonym	|		|	
1160133	|	Tuberculatus (Acanthotuberculatus) quercicola	|	synonym	|		|	
1160145	|	Callipteriden	|	synonym	|		|	
1160145	|	Therioaphidinae	|	synonym	|		|	
1160145	|	Callaphididae	|	synonym	|		|	
1160145	|	Pterocallidea	|	synonym	|		|	
1160145	|	Eucallipterina	|	synonym	|		|	
1160145	|	Callipteriden	|	synonym	|		|	
1160145	|	Panaphidii	|	synonym	|		|	
1160145	|	Callipterina	|	synonym	|		|	
1160145	|	Callipterea	|	synonym	|		|	
1160145	|	Callipterini	|	synonym	|		|	
1160145	|	Callipterii	|	synonym	|		|	
1160145	|	Panaphini	|	synonym	|		|	
1160145	|	Panaphina	|	synonym	|		|	
1160145	|	Callipterinae	|	synonym	|		|	
1160145	|	Callipteri	|	synonym	|		|	
