uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1159131	|	1159095	|	Rinorectuaphis	|	genus	|		|	
1159132	|	1159131	|	Rinorectuaphis fida	|	species	|		|	
1159133	|	1159131	|	Rinorectuaphis abortiva	|	species	|		|	
1159134	|	1159131	|	Rinorectuaphis connexa	|	species	|		|	
1159135	|	1159131	|	Rinorectuaphis sejuncta	|	species	|		|	
1159136	|	1159095	|	Transbaikalis	|	genus	|		|	
1159137	|	1159136	|	Transbaikalis furcata	|	species	|		|	
1159138	|	1159095	|	Unioaphis	|	genus	|		|	
1159139	|	1159138	|	Unioaphis venusta	|	species	|		|	
1159141	|	1159089	|	Szelegiewicziidae	|	family	|		|	
1159142	|	1159141	|	Brimaphis	|	genus	|		|	
1159143	|	1159142	|	Brimaphis abdita	|	species	|		|	
1159144	|	1159142	|	Brimaphis certa	|	species	|		|	
1159145	|	1159142	|	Brimaphis similis	|	species	|		|	
1159146	|	1159141	|	Sepiaphis	|	genus	|		|	
1159147	|	1159146	|	Sepiaphis versa	|	species	|		|	
1159148	|	1159141	|	Szelegiewiczia	|	genus	|		|	
1159149	|	1159148	|	Szelegiewiczia maculata	|	species	|		|	
1159150	|	1159141	|	Tinaphis	|	genus	|		|	
1159151	|	1159150	|	Tinaphis laticubitus	|	species	|		|	
1159152	|	1159150	|	Tinaphis sibirica	|	species	|		|	
1159153	|	1159141	|	Xenoaphis	|	genus	|		|	
1159154	|	1159153	|	Xenoaphis viticulata	|	species	|		|	
1159156	|	1159089	|	Palaeoaphididae	|	family	|		|	
1159157	|	1159156	|	Longiradius	|	genus	|		|	
1159158	|	1159157	|	Longiradius foottitti	|	species	|		|	
1159161	|	1159156	|	Ambaraphis	|	genus	|		|	
1159163	|	1159161	|	Ambaraphis kotejai	|	species	|		|	
1159164	|	1159161	|	Ambaraphis costalis	|	species	|		|	
1159165	|	1159156	|	Jersaphis	|	genus	|		|	
1159166	|	1159165	|	Jersaphis luzzii	|	species	|		|	
1159167	|	1159156	|	Palaeoaphidiella	|	genus	|		|	
1159168	|	1159167	|	Palaeoaphidiella abdominalis	|	species	|		|	
1159169	|	1159156	|	Palaeoaphis	|	genus	|		|	
1159170	|	1159169	|	Palaeoaphis armani	|	species	|		|	
1159171	|	1159169	|	Palaeoaphis incognita	|	species	|		|	
1159172	|	1159169	|	Palaeoaphis archimedia	|	species	|		|	
1159173	|	1159089	|	Shaposhnikoviidae	|	family	|		|	
1159174	|	1159173	|	Shaposhnikovia	|	genus	|		|	
1159175	|	1159174	|	Shaposhnikovia electri	|	species	|		|	
1159177	|	1159014	|	Tajmyraphidoidea	|	superfamily	|		|	
1159178	|	1159177	|	Burmitaphididae	|	family	|		|	
1159179	|	1159178	|	Alavesiaphis	|	genus	|		|	
1159180	|	1159179	|	Alavesiaphis margaritae	|	species	|		|	
1159182	|	1159178	|	Burmitaphis	|	genus	|		|	
1159183	|	1159182	|	Burmitaphis prolatum	|	species	|		|	
1159184	|	1159178	|	Caulinus	|	genus	|		|	
1159185	|	1159184	|	Caulinus burmitis	|	species	|		|	
1159187	|	1159177	|	Grassyaphididae	|	family	|		|	
1159189	|	1159187	|	Grassyaphis	|	genus	|		|	
1159190	|	1159189	|	Grassyaphis pikei	|	species	|		|	
1159191	|	1159177	|	Khatangaphididae	|	family	|		|	
1159193	|	1159191	|	Khatangaphis	|	genus	|		|	
1159194	|	1159193	|	Khatangaphis rohdendorfi	|	species	|		|	
1159195	|	1159193	|	Khatangaphis sibirica	|	species	|		|	
1159196	|	1159177	|	Lebanaphididae	|	family	|		|	
1159197	|	1159196	|	Megarostrum	|	genus	|		|	
1159198	|	1159197	|	Megarostrum azari	|	species	|		|	
1159199	|	1159196	|	Lebanaphis	|	genus	|		|	
1159200	|	1159199	|	Lebanaphis minor	|	species	|		|	
1159202	|	1159177	|	Retinaphididae	|	family	|		|	
1159204	|	1159202	|	Retinaphis	|	genus	|		|	
1159205	|	1159204	|	Retinaphis glandulosa	|	species	|		|	
1159206	|	1159204	|	Retinaphis rasnitsyni	|	species	|		|	
1159207	|	1159177	|	Tajmyraphididae	|	family	|		|	
1159209	|	1159207	|	Jantardakhia	|	genus	|		|	
1159210	|	1159209	|	Jantardakhia electri	|	species	|		|	
1159211	|	1159207	|	Tajmyraphis	|	genus	|		|	
1159212	|	1159211	|	Tajmyraphis zherichini	|	species	|		|	
1159213	|	1159211	|	Tajmyraphis beckermigdisovae	|	species	|		|	
1159214	|	1159014	|	Adelgoidea	|	superfamily	|		|	
1159215	|	1159214	|	Adelgidae	|	family	|		|	
1159220	|	1159215	|	Pineus	|	genus	|		|	
1159221	|	1159220	|	Pineus (Pineus)	|	subgenus	|		|	
1159222	|	1159221	|	Pineus (Pineus) abietinus	|	species	|		|	
1159223	|	1159221	|	Pineus (Pineus) armandicola	|	species	|		|	
1159224	|	1159221	|	Pineus (Pineus) boerneri	|	species	|		|	
1159226	|	1159221	|	Pineus (Pineus) boycei	|	species	|		|	
1159227	|	1159221	|	Pineus (Pineus) cladogenous	|	species	|		|	
1159228	|	1159221	|	Pineus (Pineus) coloradensis	|	species	|		|	
1159229	|	1159221	|	Pineus (Pineus) cortecicolus	|	species	|		|	
1159230	|	1159221	|	Pineus (Pineus) engelmannii	|	species	|		|	
1159231	|	1159221	|	Pineus (Pineus) floccus	|	species	|		|	
1159232	|	1159221	|	Pineus (Pineus) ghanii	|	species	|		|	
1159233	|	1159221	|	Pineus (Pineus) harukawai	|	species	|		|	
1159234	|	1159221	|	Pineus (Pineus) havrylenkoi	|	species	|		|	
1159235	|	1159221	|	Pineus (Pineus) hosoyai	|	species	|		|	
1159236	|	1159221	|	Pineus (Pineus) konowashiyai	|	species	|		|	
1159239	|	1159221	|	Pineus (Pineus) laevis	|	species	|		|	
1159240	|	1159221	|	Pineus (Pineus) matsumurai	|	species	|		|	
1159242	|	1159221	|	Pineus (Pineus) orientalis	|	species	|		|	
1159243	|	1159221	|	Pineus (Pineus) patchae	|	species	|		|	
1159245	|	1159221	|	Pineus (Pineus) pineoides	|	species	|		|	
1159248	|	1159221	|	Pineus (Pineus) piniyunnanensis	|	species	|		|	
1159249	|	1159221	|	Pineus (Pineus) similis	|	species	|		|	
1159250	|	1159221	|	Pineus (Pineus) simmondsi	|	species	|		|	
1159251	|	1159221	|	Pineus (Pineus) strobi	|	species	|		|	
1159256	|	1159221	|	Pineus (Pineus) sylvestris	|	species	|		|	
1159257	|	1159221	|	Pineus (Pineus) wallichianae	|	species	|		|	
1159260	|	1159221	|	Pineus (Pineus) cembrae	|	species	|		|	
1159261	|	1159260	|	Pineus (Pineus) cembrae cembrae	|	subspecies	|		|	
1159263	|	1159260	|	Pineus (Pineus) cembrae pinikoreanus	|	subspecies	|		|	
1159264	|	1159221	|	Pineus (Pineus) pini	|	species	|		|	
1159268	|	1159221	|	Pineus (Pineus) sichunanus	|	species	|		|	
1159272	|	1159220	|	Pineus (Pineodes)	|	subgenus	|		|	
1159273	|	1159272	|	Pineus (Pineodes) pinifoliae	|	species	|		|	
1159295	|	1159215	|	Adelges	|	genus	|		|	
1159296	|	1159295	|	Adelges (Adelges)	|	subgenus	|		|	
1159297	|	1159296	|	Adelges (Adelges) tardoides	|	species	|		|	
1159298	|	1159296	|	Adelges (Adelges) tardus	|	species	|		|	
1159300	|	1159296	|	Adelges (Adelges) balticus	|	species	|		|	
1159302	|	1159296	|	Adelges (Adelges) laricis	|	species	|		|	
1159303	|	1159302	|	Adelges (Adelges) laricis potaninilaricis	|	subspecies	|		|	
1159304	|	1159302	|	Adelges (Adelges) laricis laricis	|	subspecies	|		|	
1159318	|	1159296	|	Adelges (Adelges) aenigmaticus	|	species	|		|	
1159319	|	1159296	|	Adelges (Adelges) geniculatus	|	species	|		|	
1159320	|	1159296	|	Adelges (Adelges) isedakii	|	species	|		|	
1159321	|	1159296	|	Adelges (Adelges) japonicus	|	species	|		|	
1159322	|	1159296	|	Adelges (Adelges) karamatsu	|	species	|		|	
1159324	|	1159296	|	Adelges (Adelges) lapponicus	|	species	|		|	
1159325	|	1159296	|	Adelges (Adelges) lariciatus	|	species	|		|	
1159326	|	1159295	|	Adelges (Sacchiphantes)	|	subgenus	|		|	
1159327	|	1159326	|	Adelges (Sacchiphantes) roseigallis	|	species	|		|	
1159329	|	1159326	|	Adelges (Sacchiphantes) segregis	|	species	|		|	
1159330	|	1159326	|	Adelges (Sacchiphantes) torii	|	species	|		|	
1159331	|	1159326	|	Adelges (Sacchiphantes) viridis	|	species	|		|	
1159364	|	1159326	|	Adelges (Sacchiphantes) abietis	|	species	|		|	
1159370	|	1159326	|	Adelges (Sacchiphantes) diversis	|	species	|		|	
1159371	|	1159326	|	Adelges (Sacchiphantes) karafutonis	|	species	|		|	
