id	isExtinct	livingPeriod
1159367	FALSE	
1159368	FALSE	
1159369	FALSE	
1159370	FALSE	
1159371	FALSE	
1159372	FALSE	
1159373	FALSE	
1159374	FALSE	
1159375	FALSE	
1159376	FALSE	
1159377	FALSE	
1159378	FALSE	
1159379	FALSE	
1159380	FALSE	
1159381	FALSE	
1159382	FALSE	
1159383	FALSE	
1159384	FALSE	
1159385	FALSE	
1159386	FALSE	
1159387	FALSE	
1159388	FALSE	
1159389	FALSE	
1159390	FALSE	
1159391	FALSE	
1159392	FALSE	
1159393	FALSE	
1159394	FALSE	
1159395	FALSE	
1159396	FALSE	
1159397	FALSE	
1159398	FALSE	
1159399	FALSE	
1159400	FALSE	
1159401	FALSE	
1159402	FALSE	
1159403	FALSE	
1159404	FALSE	
1159405	FALSE	
1159406	FALSE	
1159407	TRUE	unspecified
1159408	TRUE	unspecified
1159409	TRUE	unspecified
1159410	TRUE	unspecified
1159411	TRUE	unspecified
1159412	TRUE	unspecified
1159413	TRUE	unspecified
1159414	TRUE	unspecified
1159415	TRUE	unspecified
1159416	TRUE	unspecified
1159417	TRUE	unspecified
1159418	TRUE	unspecified
1159419	TRUE	unspecified
1159420	TRUE	unspecified
1159421	TRUE	unspecified
1159422	TRUE	unspecified
1159423	TRUE	unspecified
1159424	TRUE	unspecified
1159425	TRUE	unspecified
1159426	TRUE	unspecified
1159427	TRUE	unspecified
1159428	TRUE	unspecified
1159429	TRUE	unspecified
1159430	TRUE	unspecified
1159431	TRUE	unspecified
1159432	TRUE	unspecified
1159433	TRUE	unspecified
1159434	TRUE	unspecified
1159435	TRUE	unspecified
1159438	TRUE	unspecified
1159439	TRUE	unspecified
1159440	TRUE	unspecified
1159441	TRUE	unspecified
1159442	TRUE	unspecified
1159443	TRUE	unspecified
1159444	TRUE	unspecified
1159445	TRUE	unspecified
1159446	TRUE	unspecified
1159447	TRUE	unspecified
1159448	TRUE	unspecified
1159449	TRUE	unspecified
1159450	TRUE	unspecified
1159451	TRUE	unspecified
1159452	TRUE	unspecified
1159453	TRUE	unspecified
1159454	TRUE	unspecified
1159455	TRUE	unspecified
1159456	TRUE	unspecified
1159457	TRUE	unspecified
1159458	TRUE	unspecified
1159459	FALSE	
1159460	TRUE	unspecified
1159461	TRUE	unspecified
1159462	TRUE	unspecified
1159463	TRUE	unspecified
1159464	TRUE	unspecified
1159465	TRUE	unspecified
1159466	TRUE	unspecified
1159467	TRUE	unspecified
1159468	TRUE	unspecified
1159469	TRUE	unspecified
1159470	TRUE	unspecified
1159471	TRUE	unspecified
1159472	TRUE	unspecified
1159473	TRUE	unspecified
1159474	TRUE	unspecified
1159475	TRUE	unspecified
1159476	TRUE	unspecified
1159477	TRUE	unspecified
1159478	TRUE	unspecified
1159479	TRUE	unspecified
1159480	TRUE	unspecified
1159481	TRUE	unspecified
1159482	TRUE	unspecified
1159483	TRUE	unspecified
1159484	TRUE	unspecified
1159485	TRUE	unspecified
1159486	TRUE	unspecified
1159487	TRUE	unspecified
1159488	TRUE	unspecified
1159489	TRUE	unspecified
1159490	TRUE	unspecified
1159491	TRUE	unspecified
1159492	TRUE	unspecified
1159493	TRUE	unspecified
1159494	TRUE	unspecified
1159495	TRUE	unspecified
1159496	TRUE	unspecified
1159497	TRUE	unspecified
1159498	TRUE	unspecified
1159499	TRUE	unspecified
1159500	TRUE	unspecified
1159501	TRUE	unspecified
1159502	TRUE	unspecified
1159503	TRUE	unspecified
1159504	TRUE	unspecified
1159505	TRUE	unspecified
1159506	TRUE	unspecified
1159507	TRUE	unspecified
1159508	TRUE	unspecified
1159509	TRUE	unspecified
1159510	TRUE	unspecified
1159511	TRUE	unspecified
1159512	TRUE	unspecified
1159513	TRUE	unspecified
1159514	TRUE	unspecified
1159515	TRUE	unspecified
1159516	TRUE	unspecified
1159517	TRUE	unspecified
1159518	TRUE	unspecified
1159519	TRUE	unspecified
1159520	TRUE	unspecified
1159521	TRUE	unspecified
1159522	TRUE	unspecified
1159523	TRUE	unspecified
1159524	TRUE	unspecified
1159525	TRUE	unspecified
1159526	TRUE	unspecified
1159527	TRUE	unspecified
1159528	TRUE	unspecified
1159529	TRUE	unspecified
1159530	TRUE	unspecified
1159531	TRUE	unspecified
1159532	TRUE	unspecified
1159533	TRUE	unspecified
1159534	TRUE	unspecified
1159535	TRUE	unspecified
1159536	TRUE	unspecified
1159537	TRUE	unspecified
1159538	FALSE	
1159539	TRUE	unspecified
1159540	TRUE	unspecified
1159541	FALSE	
1159542	FALSE	
1159543	FALSE	
1159544	FALSE	
1159545	FALSE	
1159546	FALSE	
1159547	FALSE	
1159548	FALSE	
1159549	FALSE	
1159550	FALSE	
1159551	FALSE	
1159552	FALSE	
1159553	FALSE	
1159554	FALSE	
1159555	FALSE	
1159556	TRUE	unspecified
1159557	TRUE	unspecified
1159558	FALSE	
1159559	TRUE	unspecified
1159560	TRUE	unspecified
1159561	TRUE	unspecified
1159562	TRUE	unspecified
1159563	TRUE	unspecified
1159564	TRUE	unspecified
1159565	TRUE	unspecified
1159566	TRUE	unspecified
1159567	TRUE	unspecified
1159568	TRUE	unspecified
1159569	TRUE	unspecified
1159570	TRUE	unspecified
1159571	TRUE	unspecified
1159572	TRUE	unspecified
1159573	TRUE	unspecified
1159574	TRUE	unspecified
1159575	TRUE	unspecified
1159576	TRUE	unspecified
1159577	TRUE	unspecified
1159578	TRUE	unspecified
1159579	FALSE	
1159581	TRUE	unspecified
1159582	TRUE	unspecified
1159583	TRUE	unspecified
1159584	FALSE	
1159585	FALSE	
1159586	FALSE	
1159587	FALSE	
1159588	FALSE	
1159589	FALSE	
1159590	FALSE	
1159591	FALSE	
1159592	FALSE	
1159593	FALSE	
1159594	FALSE	
1159595	FALSE	
1159596	FALSE	
1159597	FALSE	
1159598	FALSE	
1159599	FALSE	
1159600	FALSE	
1159601	FALSE	
1159602	FALSE	
1159603	FALSE	
1159604	FALSE	
1159605	FALSE	
1159606	FALSE	
1159607	FALSE	
1159608	FALSE	
1159609	FALSE	
1159610	FALSE	
1159611	FALSE	
1159612	FALSE	
1159613	FALSE	
1159614	FALSE	
1159615	FALSE	
1159616	FALSE	
1159617	FALSE	
1159618	FALSE	
1159619	FALSE	
1159620	FALSE	
1159621	FALSE	
1159622	FALSE	
1159623	FALSE	
1159624	FALSE	
1159625	FALSE	
1159626	FALSE	
1159627	FALSE	
1159628	FALSE	
1159629	FALSE	
1159630	FALSE	
1159631	FALSE	
1159632	FALSE	
1159633	FALSE	
1159634	FALSE	
1159635	FALSE	
1159636	FALSE	
1159637	FALSE	
1159638	FALSE	
1159639	FALSE	
1159640	FALSE	
1159641	FALSE	
1159642	FALSE	
1159643	FALSE	
1159644	FALSE	
1159645	FALSE	
1159646	FALSE	
1159647	FALSE	
1159648	FALSE	
1159649	FALSE	
1159650	FALSE	
1159651	FALSE	
1159652	FALSE	
1159653	FALSE	
1159654	FALSE	
1159655	FALSE	
1159656	FALSE	
1159657	FALSE	
1159658	FALSE	
1159659	FALSE	
1159660	FALSE	
1159661	FALSE	
1159662	FALSE	
1159663	FALSE	
1159664	FALSE	
1159665	FALSE	
1159666	FALSE	
1159667	FALSE	
1159668	FALSE	
1159669	FALSE	
1159670	FALSE	
1159671	FALSE	
1159672	FALSE	
1159673	FALSE	
1159674	FALSE	
1159675	FALSE	
1159676	TRUE	unspecified
1159677	TRUE	unspecified
1159678	TRUE	unspecified
1159679	TRUE	unspecified
1159680	FALSE	
1159681	FALSE	
1159682	FALSE	
1159683	FALSE	
1159684	FALSE	
1159685	FALSE	
1159686	FALSE	
1159687	FALSE	
1159688	FALSE	
1159689	FALSE	
1159690	FALSE	
1159691	FALSE	
1159692	FALSE	
1159693	FALSE	
1159694	FALSE	
1159695	FALSE	
1159696	FALSE	
1159697	FALSE	
1159698	FALSE	
1159699	FALSE	
1159700	FALSE	
1159701	FALSE	
1159702	FALSE	
1159703	FALSE	
1159704	FALSE	
1159705	FALSE	
1159706	FALSE	
1159707	FALSE	
1159708	FALSE	
1159709	FALSE	
1159710	FALSE	
1159711	FALSE	
1159712	FALSE	
1159713	FALSE	
1159714	FALSE	
1159715	FALSE	
1159716	FALSE	
1159717	FALSE	
1159718	FALSE	
1159719	FALSE	
1159720	FALSE	
1159721	FALSE	
1159722	FALSE	
1159723	FALSE	
1159724	FALSE	
1159725	FALSE	
1159726	FALSE	
1159727	FALSE	
1159728	FALSE	
1159729	FALSE	
1159730	FALSE	
1159731	FALSE	
1159732	FALSE	
1159733	FALSE	
1159734	FALSE	
1159735	FALSE	
1159736	FALSE	
1159737	FALSE	
1159738	FALSE	
1159739	FALSE	
1159740	FALSE	
1159741	FALSE	
1159742	FALSE	
1159743	FALSE	
1159744	FALSE	
1159745	FALSE	
1159746	FALSE	
1159747	FALSE	
1159748	FALSE	
1159749	FALSE	
1159750	FALSE	
1159751	FALSE	
1159752	FALSE	
1159753	FALSE	
1159754	FALSE	
1159755	FALSE	
1159756	FALSE	
1159757	FALSE	
1159758	FALSE	
1159759	FALSE	
1159760	FALSE	
1159761	FALSE	
1159762	FALSE	
1159763	FALSE	
1159764	FALSE	
1159765	FALSE	
1159766	FALSE	
1159767	FALSE	
1159768	FALSE	
1159769	FALSE	
1159770	FALSE	
1159771	FALSE	
1159772	FALSE	
1159773	FALSE	
1159774	FALSE	
1159775	FALSE	
1159776	FALSE	
1159777	FALSE	
1159778	FALSE	
1159779	FALSE	
1159780	FALSE	
1159781	FALSE	
1159782	FALSE	
1159783	FALSE	
1159784	FALSE	
1159785	FALSE	
1159786	FALSE	
1159787	FALSE	
1159788	FALSE	
1159789	FALSE	
1159790	FALSE	
1159791	FALSE	
1159792	FALSE	
1159793	FALSE	
1159794	FALSE	
1159795	FALSE	
1159796	FALSE	
1159797	FALSE	
1159798	FALSE	
1159799	FALSE	
1159800	FALSE	
1159801	FALSE	
1159802	FALSE	
1159803	FALSE	
1159804	FALSE	
1159805	FALSE	
1159806	FALSE	
1159807	FALSE	
1159808	FALSE	
1159809	FALSE	
1159810	FALSE	
1159811	FALSE	
1159812	FALSE	
1159813	FALSE	
1159814	FALSE	
1159815	FALSE	
1159816	FALSE	
1159817	FALSE	
1159818	FALSE	
1159819	FALSE	
1159820	FALSE	
1159821	FALSE	
1159822	FALSE	
1159823	FALSE	
1159824	FALSE	
1159825	FALSE	
1159826	FALSE	
1159827	FALSE	
1159828	FALSE	
1159829	FALSE	
1159830	FALSE	
1159831	FALSE	
1159832	FALSE	
1159833	FALSE	
1159834	FALSE	
1159835	FALSE	
1159836	FALSE	
1159837	FALSE	
1159838	FALSE	
1159839	FALSE	
1159840	FALSE	
1159841	FALSE	
1159842	FALSE	
1159843	FALSE	
1159844	FALSE	
1159845	FALSE	
1159846	FALSE	
1159847	FALSE	
1159848	FALSE	
1159849	FALSE	
1159850	FALSE	
1159851	FALSE	
1159852	FALSE	
1159853	FALSE	
