uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1220103	|	1220032	|	Khosarophlebia	|	genus	|		|	
1220104	|	1220032	|	Uralioma	|	genus	|		|	
1220105	|	1220032	|	Ornaticosta	|	genus	|		|	
1220106	|	1220032	|	Liomopterella	|	genus	|		|	
1220107	|	1220032	|	Liomopterites	|	genus	|		|	
1220108	|	1220032	|	Analiomopterites	|	genus	|		|	
1220109	|	1220032	|	Ornaticostella	|	genus	|		|	
1220110	|	1220032	|	Liomopterum	|	genus	|		|	
1220111	|	1220032	|	Depressopterum	|	genus	|		|	
1220112	|	1220035	|	Sylvastriga	|	genus	|		|	
1220113	|	1220035	|	Permostriga	|	genus	|		|	
1220114	|	1220036	|	Skalicia	|	genus	|		|	
1220115	|	1220036	|	Doubravia	|	genus	|		|	
1220116	|	1220037	|	Grylloblattella	|	genus	|		|	
1220117	|	1220037	|	Namkungia	|	genus	|		|	
1220119	|	1220037	|	Grylloblattina	|	genus	|		|	
1220120	|	1220037	|	Galloisiana	|	genus	|		|	
1220121	|	1220037	|	Grylloblatta	|	genus	|		|	
1220122	|	1220038	|	Tshekardomina	|	genus	|		|	
1220123	|	1220055	|	Visherifera	|	genus	|		|	
1220124	|	1220040	|	Raaschia	|	genus	|		|	
1220125	|	1220041	|	Kungurocauda	|	genus	|		|	
1220126	|	1220041	|	Sylvophenoptera	|	genus	|		|	
1220127	|	1220041	|	Tshekardophlebia	|	genus	|		|	
1220128	|	1220041	|	Sylvaphlebia	|	genus	|		|	
1220129	|	1220041	|	Brnia	|	genus	|		|	
1220130	|	1220041	|	Chlumia	|	genus	|		|	
1220131	|	1220042	|	Euremisca	|	genus	|		|	
1220132	|	1220033	|	Sylvafossor	|	genus	|		|	
1220134	|	1220043	|	Probnis	|	genus	|		|	
1220135	|	1220044	|	Protoperla	|	genus	|		|	
1220136	|	1220046	|	Jablonia	|	genus	|		|	
1220137	|	1220046	|	Camptoneurites	|	genus	|		|	
1220138	|	1220047	|	Chelopterum	|	genus	|		|	
1220139	|	1220048	|	Neprotembia	|	genus	|		|	
1220141	|	1220048	|	Permula	|	genus	|		|	
1220142	|	1220048	|	Kazanalicula	|	genus	|		|	
1220143	|	1220048	|	Tshepanichoptera	|	genus	|		|	
1220144	|	1220048	|	Mezenalicula	|	genus	|		|	
1220145	|	1220048	|	Sojanopermula	|	genus	|		|	
1220146	|	1220048	|	Elmopterum	|	genus	|		|	
1220147	|	1220046	|	Demopterum	|	genus	|		|	
1220151	|	1220055	|	Sheimia	|	genus	|		|	
1220152	|	1220055	|	Parasheimia	|	genus	|		|	
1220153	|	1220055	|	Pseudosheimia	|	genus	|		|	
1220154	|	1220059	|	Dalduba	|	genus	|		|	
1220155	|	1220060	|	Atactophlebia	|	genus	|		|	
1220156	|	1220060	|	Kirkorella	|	genus	|		|	
1220157	|	1220060	|	Bardapteron	|	genus	|		|	
1220158	|	1220061	|	Lemmatophorinae	|	subfamily	|		|	
1220159	|	1220061	|	Parapriscinae	|	subfamily	|		|	
1220160	|	1220062	|	Euryptilodes	|	genus	|		|	
1220161	|	1220063	|	Pinidelia	|	genus	|		|	
1220162	|	1220063	|	Kishertia	|	genus	|		|	
1220163	|	1220065	|	Epideigma elegans	|	species	|		|	
1220164	|	1220067	|	Paraphenopterum unicolor	|	species	|		|	
1220166	|	1220069	|	Juraperla grandis	|	species	|		|	
1220167	|	1220069	|	Juraperla daohugouensis	|	species	|		|	
1220168	|	1220073	|	Protoblattina bouvieri	|	species	|		|	
1220169	|	1220074	|	Pectinokhosara sylvardembioides	|	species	|		|	
1220170	|	1220075	|	Parakhosara coalita	|	species	|		|	
1220171	|	1220077	|	Micaidelia minutissima	|	species	|		|	
1220172	|	1220078	|	Sylviodes perloides	|	species	|		|	
1220173	|	1220083	|	Acropermula acra	|	species	|		|	
1220174	|	1220084	|	Sinosepididontus chifengensis	|	species	|		|	
1220175	|	1220085	|	Megasepididontus grandis	|	species	|		|	
1220176	|	1220086	|	Havlatia annae	|	species	|		|	
1220177	|	1220087	|	Ventopterum rapidum	|	species	|		|	
1220178	|	1220088	|	Zephyropterum lentum	|	species	|		|	
1220179	|	1220089	|	Expartolioma hirta	|	species	|		|	
1220180	|	1220090	|	Cerasopterum gracile	|	species	|		|	
1220181	|	1220090	|	Cerasopterum oborianum	|	species	|		|	
1220182	|	1220090	|	Cerasopterum longum	|	species	|		|	
1220183	|	1220090	|	Cerasopterum extendum	|	species	|		|	
1220184	|	1220090	|	Cerasopterum subtile	|	species	|		|	
1220187	|	1220090	|	Cerasopterum megakhosaroides	|	species	|		|	
1220188	|	1220090	|	Cerasopterum impurum	|	species	|		|	
1220189	|	1220091	|	Fumopterum largum	|	species	|		|	
1220190	|	1220092	|	Lioma moravica	|	species	|		|	
1220192	|	1220093	|	Donopterum carpenteri	|	species	|		|	
1220193	|	1220093	|	Donopterum nocturnum	|	species	|		|	
1220195	|	1220094	|	Drahania avia	|	species	|		|	
1220196	|	1220095	|	Turbopterum finum	|	species	|		|	
1220197	|	1220096	|	Tyrannopterum minimum	|	species	|		|	
1220198	|	1220097	|	Sylvictor major	|	species	|		|	
1220199	|	1220098	|	Parasylvaella umbra	|	species	|		|	
1220200	|	1220098	|	Parasylvaella minor	|	species	|		|	
1220201	|	1220099	|	Kungurolioma cancellata	|	species	|		|	
1220202	|	1220100	|	Midcopterum evidens	|	species	|		|	
1220203	|	1220102	|	Parasylviodes tetracladus	|	species	|		|	
1220204	|	1220103	|	Khosarophlebia sylvaensis	|	species	|		|	
1220205	|	1220104	|	Uralioma maxima	|	species	|		|	
1220206	|	1220105	|	Ornaticosta novokshonovi	|	species	|		|	
1220207	|	1220106	|	Liomopterella kungurica	|	species	|		|	
1220208	|	1220107	|	Liomopterites argutus	|	species	|		|	
1220209	|	1220107	|	Liomopterites pomorus	|	species	|		|	
1220210	|	1220108	|	Analiomopterites maculosus	|	species	|		|	
1220211	|	1220109	|	Ornaticostella limbata	|	species	|		|	
1220213	|	1220111	|	Depressopterum minutus	|	species	|		|	
1220214	|	1220111	|	Depressopterum fragile	|	species	|		|	
1220215	|	1220111	|	Depressopterum mancum	|	species	|		|	
1220216	|	1220111	|	Depressopterum bardum	|	species	|		|	
1220217	|	1220111	|	Depressopterum senior	|	species	|		|	
1220218	|	1220112	|	Sylvastriga miranda	|	species	|		|	
1220219	|	1220114	|	Skalicia rara	|	species	|		|	
1220220	|	1220115	|	Doubravia annosa	|	species	|		|	
1220222	|	1220116	|	Grylloblattella pravdini	|	species	|		|	
1220223	|	1220116	|	Grylloblattella sayanensis	|	species	|		|	
1220225	|	1220119	|	Grylloblattina djakonovi	|	species	|		|	
1220226	|	1220120	|	Galloisiana sinensis	|	species	|		|	
1220228	|	1220120	|	Galloisiana nipponensis	|	species	|		|	
1220229	|	1220120	|	Galloisiana kiyosawai	|	species	|		|	
1220230	|	1220120	|	Galloisiana yezoensis	|	species	|		|	
1220231	|	1220120	|	Galloisiana kosuensis	|	species	|		|	
1220232	|	1220120	|	Galloisiana ussuriensis	|	species	|		|	
1220233	|	1220120	|	Galloisiana sofiae	|	species	|		|	
1220234	|	1220120	|	Galloisiana yuasai	|	species	|		|	
1220235	|	1220120	|	Galloisiana notabilis	|	species	|		|	
1220236	|	1220120	|	Galloisiana chujoi	|	species	|		|	
1220237	|	1220120	|	Galloisiana olgae	|	species	|		|	
1220239	|	1220120	|	Galloisiana odaesanensis	|	species	|		|	
1220240	|	1220121	|	Grylloblatta chirurgica	|	species	|		|	
1220241	|	1220121	|	Grylloblatta rothi	|	species	|		|	
1220242	|	1220121	|	Grylloblatta bifratrilecta	|	species	|		|	
1220243	|	1220121	|	Grylloblatta washoa	|	species	|		|	
1220244	|	1220245	|	Grylloblatta campodeiformis occidentalis	|	subspecies	|		|	
1220245	|	1220121	|	Grylloblatta campodeiformis	|	species	|		|	
1220246	|	1220121	|	Grylloblatta chandleri	|	species	|		|	
1220247	|	1220121	|	Grylloblatta barberi	|	species	|		|	
1220248	|	1220121	|	Grylloblatta scudderi	|	species	|		|	
1220249	|	1220121	|	Grylloblatta sculleni	|	species	|		|	
1220250	|	1220121	|	Grylloblatta gurneyi	|	species	|		|	
1220251	|	1220122	|	Tshekardomina imbecilla	|	species	|		|	
1220252	|	1220122	|	Tshekardomina imbecillissima	|	species	|		|	
1220253	|	1220122	|	Tshekardomina subincurvata	|	species	|		|	
1220254	|	1220123	|	Visherifera sylvaensis	|	species	|		|	
1220255	|	1220123	|	Visherifera camura	|	species	|		|	
1220256	|	1220124	|	Raaschia oklahomensis	|	species	|		|	
1220257	|	1220125	|	Kungurocauda spinosa	|	species	|		|	
1220258	|	1220126	|	Sylvophenoptera perlongata	|	species	|		|	
1220259	|	1220126	|	Sylvophenoptera fimbriata	|	species	|		|	
1220260	|	1220127	|	Tshekardophlebia capitata	|	species	|		|	
1220261	|	1220128	|	Sylvaphlebia tuberculata	|	species	|		|	
1220262	|	1220128	|	Sylvaphlebia fucata	|	species	|		|	
1220263	|	1220129	|	Brnia raketa	|	species	|		|	
1220265	|	1220130	|	Chlumia parva	|	species	|		|	
