id	bibliographicCitation	title	creator	date	source	type
1171736	Labandeira. 1994. A Compendium of Fossil Insect Families. Milwaukee Public Museum Contributions in Biology and Geology 88:23	A Compendium of Fossil Insect Families	Labandeira	1994	Milwaukee Public Museum Contributions in Biology and Geology	publication
1171736	Szumik. 1996. The higher classification of the order Embioptera: A cladistic analysis. Cladistics 12(1):41-64	The higher classification of the order Embioptera: A cladistic analysis	Szumik	1996	Cladistics	publication
1171736	Storozhenko. 1997. In Gangwere, M.C. Muralirangan & M. Muralirangan. Fossil History and Phylogeny of Orthopteroid Insects. The Bionomics of Grasshoppers, Katydids and Their Kin, CAB International, Wallingford, UK 60, 63-69	Fossil History and Phylogeny of Orthopteroid Insects	Storozhenko	1997	The Bionomics of Grasshoppers, Katydids and Their Kin, CAB International, Wallingford, UK	publication
1171736	Ross. 2000. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 1. Origin, relationships and integumental anatomy of the insect order Embiidina. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 149:1-53	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 1. Origin, relationships and integumental anatomy of the insect order Embiidina	Ross	2000	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171736	Ross. 2000. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 2. A review of the biology of Embiidina. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 149:54-89	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 2. A review of the biology of Embiidina	Ross	2000	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171736	Szumik, Edgerly-Rooks & Hayashi. 2003. In Klass [Ed.]. Proceedings of the First Dresden meeting on insect phylogeny: "Phylogenetic Relationships within the Insect Orders" (Dresden, September 19-21, 2003). Phylogenetics of Embioptera (= Embiidina). Entomologische Abhandlungen 61(2):131	Phylogenetics of Embioptera (= Embiidina)	Szumik, Edgerly-Rooks & Hayashi	2003	Entomologische Abhandlungen	publication
1171736	Grimaldi & Engel. 2005. Evolution of the Insects, Cambridge University Press, New York 146, 147, 196-199	Evolution of the Insects	Grimaldi & Engel	2005	Evolution of the Insects, Cambridge University Press, New York	publication
1171736	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:1-15	The earliest webspinners (Insecta, Embiodea)	Engel & Grimaldi	2006	American Museum Novitates	publication
1171736	Yoshizawa. 2007. The Zoraptera problem: evidence for Zoraptera + Embiodea from the wing base. Systematic Entomology 32:197-204	The Zoraptera problem: evidence for Zoraptera + Embiodea from the wing base	Yoshizawa	2007	Systematic Entomology	publication
1171736	Ross. 2007. World List of Extant and Fossil Embiidina (=Embioptera). California Academy of Sciences	World List of Extant and Fossil Embiidina (=Embioptera)	Ross	2007	California Academy of Sciences	publication
1171736	Klug & Klass. 2007. The potential value of the mid-abdominal musculature and nervous system in the reconstruction of interordinal relationships in lower Neoptera. Arthropod Systematics & Phylogeny 65(1):73-100	The potential value of the mid-abdominal musculature and nervous system in the reconstruction of interordinal relationships in lower Neoptera	Klug & Klass	2007	Arthropod Systematics & Phylogeny	publication
1171736	Klass. 2007. Die Stammesgeschichte der Hexapoden: eine kritische Diskussion neuerer Daten und Hypothesen [The phylogenetic history of hexapods: a critical discussion of recent data and hypotheses]. Denisia 20:413-450	Die Stammesgeschichte der Hexapoden: eine kritische Diskussion neuerer Daten und Hypothesen [The phylogenetic history of hexapods: a critical discussion of recent data and hypotheses]	Klass	2007	Denisia	publication
1171736	Szumik, Edgerly & Hayashi. 2008. Phylogeny of embiopterans (Insecta). Cladistics 24:993-1005	Phylogeny of embiopterans (Insecta)	Szumik, Edgerly & Hayashi	2008	Cladistics	publication
1171736	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:1-34	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171736	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):550-570	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171736	Proaño, Cruz, McMillan & Edgerly. 2012. Exploration of Substrate Vibrations as Communication Signals in a Webspinner from Ecuador (Embioptera: Clothodidae). Neotropical Entomology 41(3):196-203	Exploration of Substrate Vibrations as Communication Signals in a Webspinner from Ecuador (Embioptera: Clothodidae)	Proaño, Cruz, McMillan & Edgerly	2012	Neotropical Entomology	publication
1171736	Letsch, Meusemann, Wipfler, Schütte, Beutel & Misof. 2012. Insect phylogenomics: results, problems and the impact of matrix composition. Proceedings of the Royal Society B 279:3282-3290	Insect phylogenomics: results, problems and the impact of matrix composition	Letsch, Meusemann, Wipfler, Schütte, Beutel & Misof	2012	Proceedings of the Royal Society B	publication
1171736	Shcherbakov. 2015. Permian and Triassic ancestors of webspinners (Embiodea). Russian Entomological Journal 24(3):187-200	Permian and Triassic ancestors of webspinners (Embiodea)	Shcherbakov	2015	Russian Entomological Journal	publication
1171736	Engel, Huang, Breitkreuz, Cai & Alvarado. 2016. Two new species of mid-Cretaceous webspinners in amber from northern Myanmar (Embiodea: Clothodidae, Oligotomidae). Cretaceous Research 58:118-124	Two new species of mid-Cretaceous webspinners in amber from northern Myanmar (Embiodea: Clothodidae, Oligotomidae)	Engel, Huang, Breitkreuz, Cai & Alvarado	2016	Cretaceous Research	publication
1171736	McMillan, Hohu & Edgerly. 2016. Choreography of silk spinning by webspinners (Insecta: Embioptera) reflects lifestyle and hints at phylogeny. Biological Journal of the Linnean Society 118(3):430-442	Choreography of silk spinning by webspinners (Insecta: Embioptera) reflects lifestyle and hints at phylogeny	McMillan, Hohu & Edgerly	2016	Biological Journal of the Linnean Society	publication
1171737	Ross. 2006. Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(27):786	Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan	Ross	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	publication
1171737	Gorochov & Anisyutkin. 2006. A new genus and species of paedembiidae from Turkmenistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(28):795-797	A new genus and species of paedembiidae from Turkmenistan	Gorochov & Anisyutkin	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	publication
1171737	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:16	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171737	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):564	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171738	Ross. 2006. Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(27):786	Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan	Ross	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	original
1171738	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:16	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171738	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):564	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171739	Ross. 2006. Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(27):786	Paedembiidae, a remarkable new family and infraorder of Embiidina from Afghanistan	Ross	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	original
1171740	Gorochov & Anisyutkin. 2006. A new genus and species of paedembiidae from Turkmenistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(28):795	A new genus and species of paedembiidae from Turkmenistan	Gorochov & Anisyutkin	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	original
1171740	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:16	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171740	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):564	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171741	Gorochov & Anisyutkin. 2006. A new genus and species of paedembiidae from Turkmenistan. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 57(28):795	A new genus and species of paedembiidae from Turkmenistan	Gorochov & Anisyutkin	2006	Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.)	original
1171742	Rambur. 1842. Névroptères. Histoire naturelle des insectes, Librairie Encyclopédique de Roret, Paris 310	Névroptères	Rambur	1842	Histoire naturelle des insectes, Librairie Encyclopédique de Roret, Paris	publication
1171743	Grimaldi & Engel. 2005. Evolution of the Insects, Cambridge University Press, New York 1-755, i-xiii	Evolution of the Insects	Grimaldi & Engel	2005	Evolution of the Insects, Cambridge University Press, New York	publication
1171744	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):642	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	publication
1171744	Davis. 1940. Family Classification of the Order Embioptera. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):681	Family Classification of the Order Embioptera	Davis	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	publication
1171744	Ross. 1970. Biosystematics of the Embioptera. Annual Review of Entomology 15:169	Biosystematics of the Embioptera	Ross	1970	Annual Review of Entomology	publication
1171744	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:19	A Classification of the Embiidina of Mexico with Descriptions of New Taxa	Ross	1984	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171744	Ross. 1984. A synopsis of the Embiidina of the United States. Proceedings of the Entomological Society of Washington (Proc. ent. Soc. Washington) 86:84	A synopsis of the Embiidina of the United States	Ross	1984	Proceedings of the Entomological Society of Washington (Proc. ent. Soc. Washington)	publication
1171744	Ross. 1992. In Quintero & Aiello [Ed.]. Webspinners of Panama (Embiidina). Insects of Panama and Mesoamerica: selected studies, Oxford University Press, Oxford 126	Webspinners of Panama (Embiidina)	Ross	1992	Insects of Panama and Mesoamerica: selected studies, Oxford University Press, Oxford	publication
1171744	Szumik. 1996. The higher classification of the order Embioptera: A cladistic analysis. Cladistics 12(1):41-64	The higher classification of the order Embioptera: A cladistic analysis	Szumik	1996	Cladistics	publication
1171744	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171744	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:6	The earliest webspinners (Insecta, Embiodea)	Engel & Grimaldi	2006	American Museum Novitates	publication
1171744	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:5	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171744	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):559	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171745	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):649	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	publication
1171745	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:19	A Classification of the Embiidina of Mexico with Descriptions of New Taxa	Ross	1984	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171745	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:6	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171745	Engel & Grimaldi. 2006. The earliest webspinners (Insecta, Embiodea). American Museum Novitates 3514:6	The earliest webspinners (Insecta, Embiodea)	Engel & Grimaldi	2006	American Museum Novitates	publication
1171745	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:6	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171746	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:35	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171746	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:7	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171746	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):559	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171747	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:35	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171748	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:37	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171749	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):643	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	publication
1171750	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171750	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:6	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171751	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:13	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171751	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:6	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171751	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):559	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171752	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:13	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171753	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:8	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171753	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:6	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171753	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):559	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171754	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:9	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	original
1171755	Ross. 1940. A new genus of Embioptera from the West Indies. Pan-Pacific Entomologist (Pan-Pacific Ent.) 16:12	A new genus of Embioptera from the West Indies	Ross	1940	Pan-Pacific Entomologist (Pan-Pacific Ent.)	original
1171755	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):643	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	publication
1171755	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):437	A revision of the Embioptera, or webspinners, of the New World	Ross	1944	Proceedings of the United States National Museum	publication
1171755	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:20	A Classification of the Embiidina of Mexico with Descriptions of New Taxa	Ross	1984	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171755	Mariño & Márquez. 1994. Embiópteros de México. V. Especie neuva de Mesembia (Embioptera: Anisembiidae). Anales Inst. Biol. Univ. Nac. Autónoma México. Ser. Zool. 65:233-239	Embiópteros de México. V. Especie neuva de Mesembia (Embioptera: Anisembiidae)	Mariño & Márquez	1994	Anales Inst. Biol. Univ. Nac. Autónoma México. Ser. Zool.	publication
1171755	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:7	Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa	Ross	2003	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171755	Miller. 2009. Genus- and family-group names in the order Embioptera (Insecta). Zootaxa 2055:6	Genus- and family-group names in the order Embioptera (Insecta)	Miller	2009	Zootaxa	publication
1171755	Miller, Hayashi, Whiting, Svenson & Edgerly. 2012. The phylogeny and  classification of Embioptera (Insecta). Systematic Entomology 37(3):559	The phylogeny and  classification of Embioptera (Insecta)	Miller, Hayashi, Whiting, Svenson & Edgerly	2012	Systematic Entomology	publication
1171756	Myers. 1928. Bulletin of the Brooklyn Entomological Society (Bull. Brooklyn Ent. Soc.) 23:89		Myers	1928	Bulletin of the Brooklyn Entomological Society (Bull. Brooklyn Ent. Soc.)	original
1171756	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):644	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	combination
1171756	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):439	A revision of the Embioptera, or webspinners, of the New World	Ross	1944	Proceedings of the United States National Museum	publication
1171756	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:20	A Classification of the Embiidina of Mexico with Descriptions of New Taxa	Ross	1984	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	publication
1171757	Banks. 1924. Descriptions of new neuropteroid insects. Bulletin of the Museum of Comparative Zoology (Bull. Mus. Comp. Zool.) 65(12):421	Descriptions of new neuropteroid insects	Banks	1924	Bulletin of the Museum of Comparative Zoology (Bull. Mus. Comp. Zool.)	original
1171757	Davis. 1939. Taxonomic notes on the order Embioptera. XI-XIV. Part XI: a new genus from the Congo. Part XII: the genus Haploembia Verhoeff. Part XIII: a new west African genus. Part XIV: the identity of Embia ruficollis de Saussure and of Oligotoma venosa Banks. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.) 64:574	Taxonomic notes on the order Embioptera. XI-XIV. Part XI: a new genus from the Congo. Part XII: the genus Haploembia Verhoeff. Part XIII: a new west African genus. Part XIV: the identity of Embia ruficollis de Saussure and of Oligotoma venosa Banks	Davis	1939	Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N.S.W.)	combination
1171757	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):648	A Revision of the Embioptera of North America	Ross	1940	Annals of the Entomological Society of America (Ann. ent. Soc. Amer.)	combination
1171757	Ross. 1944. A revision of the Embioptera, or webspinners, of the New World. Proceedings of the United States National Museum 94(3175):446	A revision of the Embioptera, or webspinners, of the New World	Ross	1944	Proceedings of the United States National Museum	combination
1171757	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:20	A Classification of the Embiidina of Mexico with Descriptions of New Taxa	Ross	1984	Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.)	combination
