id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1172248	1172248	urn:lsid:Embioptera.speciesfile.org:TaxonName:221	1172248	1172224	Oligotoma albertisi	Navás. 1930. Insectos del Museo de París. 6.a série. Brotéria (Zoológica) 26(120-144)	species	Navás, 1930	valid			2015-12-02T11:40:00
1172249	1172249	urn:lsid:Embioptera.speciesfile.org:TaxonName:220	1172249	1172224	Oligotoma maritima	Ross. 1948. The Embioptera of New Guinea. Pan-Pacific Entomologist (Pan-Pacific Ent.) 24:97-116	species	Ross, 1948	valid			2015-12-02T11:40:00
1172250	1172250	urn:lsid:Embioptera.speciesfile.org:TaxonName:219	1172250	1172224	Oligotoma hollandia	Ross. 1948. The Embioptera of New Guinea. Pan-Pacific Entomologist (Pan-Pacific Ent.) 24:97-116	species	Ross, 1948	valid			2015-12-02T11:40:00
1172251	1172251	urn:lsid:Embioptera.speciesfile.org:TaxonName:218	1172251	1172224	Oligotoma aurea	Ross. 1948. The Embioptera of New Guinea. Pan-Pacific Entomologist (Pan-Pacific Ent.) 24:97-116	species	Ross, 1948	valid			2015-12-02T11:40:00
1172252	1172252	urn:lsid:Embioptera.speciesfile.org:TaxonName:217	1172252	1172224	Oligotoma mandibulata	Ross. 1948. The Embioptera of New Guinea. Pan-Pacific Entomologist (Pan-Pacific Ent.) 24:97-116	species	Ross, 1948	valid			2015-12-02T11:40:00
1172253	1172253	urn:lsid:Embioptera.speciesfile.org:TaxonName:216	1172253	1172224	Oligotoma oculata	Ross. 1948. The Embioptera of New Guinea. Pan-Pacific Entomologist (Pan-Pacific Ent.) 24:97-116	species	Ross, 1948	valid			2015-12-02T11:40:00
1172254	1172254	urn:lsid:Embioptera.speciesfile.org:TaxonName:802	1172254	1172224	Oligotoma dharwariana	Bradoo. 1971. Two new species of Embioptera with records of others from South India. Oriental Insects 5(2):263-267	species	Bradoo, 1971	valid			2015-12-02T11:40:00
1172255	1172255	urn:lsid:Embioptera.speciesfile.org:TaxonName:803	1172255	1172224	Oligotoma josephii	Bradoo. 1971. Two new species of Embioptera with records of others from South India. Oriental Insects 5(2):263-267	species	Bradoo, 1971	valid			2015-12-02T11:40:00
1172256	1172256	urn:lsid:Embioptera.speciesfile.org:TaxonName:214	1172256	1172224	Oligotoma saundersii	Westwood. 1837. Characters of Embia, a Genus of Insects allied to the White Ants (Termites); with Descriptions of the Species of which it is composed. Transactions of the Linnean Society of London (Trans. Linn. Soc. Lond.) 17:369-374	species	(Westwood, 1837)	valid			2015-12-02T11:40:00
1172257	1172257	urn:lsid:Embioptera.speciesfile.org:TaxonName:246	1172256	1172224	Embia bramina	Saussure. 1896. Note sur la tribu des Embiens. Mitteilungen der Schweizeruschen Entomologischen Gesellschaft (Mt. Schweiz. ent. Ges.) 9(8):339-355	species	Saussure, 1896	junior synonym			2015-12-02T11:40:00
1172258	1172258	urn:lsid:Embioptera.speciesfile.org:TaxonName:244	1172256	1172224	Embia hova	Saussure. 1896. Note sur la tribu des Embiens. Mitteilungen der Schweizeruschen Entomologischen Gesellschaft (Mt. Schweiz. ent. Ges.) 9(8):339-355	species	Saussure, 1896	junior synonym			2015-12-02T11:40:00
1172259	1172259	urn:lsid:Embioptera.speciesfile.org:TaxonName:213	1172259	1172224	Oligotoma burmana	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172260	1172260	urn:lsid:Embioptera.speciesfile.org:TaxonName:212	1172260	1172224	Oligotoma ubicki	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	species	Ross, 2007	valid			2015-12-02T11:40:00
1172261	1172261	urn:lsid:Embioptera.speciesfile.org:TaxonName:197	1172261	1172223	Eosembia	Ross. 2007. The Embiidina of eastern Asia, part I. Proceedings of the California Academy of Sciences (Proc. Calif. Acad. Sci.) 58(29):575-600	genus	Ross, 2007	valid			2015-12-02T11:40:00
