uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1171844	|	1171836	|	Chelicerca spinosa	|	species	|		|	
1171845	|	1171836	|	Chelicerca ruficollis	|	species	|		|	
1171846	|	1171836	|	Chelicerca brunneicollis	|	species	|		|	
1171847	|	1171836	|	Chelicerca galapagensis	|	species	|		|	
1171848	|	1171836	|	Chelicerca auricollis	|	species	|		|	
1171849	|	1171836	|	Chelicerca microspina	|	species	|		|	
1171850	|	1171836	|	Chelicerca davisi	|	species	|		|	
1171851	|	1171836	|	Chelicerca acuta	|	species	|		|	
1171852	|	1171836	|	Chelicerca albitarsa	|	species	|		|	
1171853	|	1171836	|	Chelicerca alpina	|	species	|		|	
1171854	|	1171836	|	Chelicerca amatitlana	|	species	|		|	
1171855	|	1171836	|	Chelicerca andesina	|	species	|		|	
1171856	|	1171836	|	Chelicerca chamulae	|	species	|		|	
1171857	|	1171836	|	Chelicerca esteli	|	species	|		|	
1171858	|	1171836	|	Chelicerca guatemalae	|	species	|		|	
1171859	|	1171836	|	Chelicerca guerreroa	|	species	|		|	
1171860	|	1171836	|	Chelicerca inbio	|	species	|		|	
1171861	|	1171836	|	Chelicerca loma	|	species	|		|	
1171862	|	1171836	|	Chelicerca lutea	|	species	|		|	
1171863	|	1171836	|	Chelicerca matagalpae	|	species	|		|	
1171864	|	1171836	|	Chelicerca maya	|	species	|		|	
1171865	|	1171836	|	Chelicerca minuta	|	species	|		|	
1171866	|	1171836	|	Chelicerca montazul	|	species	|		|	
1171867	|	1171836	|	Chelicerca monticola	|	species	|		|	
1171868	|	1171836	|	Chelicerca nimba	|	species	|		|	
1171869	|	1171836	|	Chelicerca paraisoa	|	species	|		|	
1171870	|	1171836	|	Chelicerca rioensis	|	species	|		|	
1171871	|	1171836	|	Chelicerca rondonia	|	species	|		|	
1171872	|	1171836	|	Chelicerca semilutea	|	species	|		|	
1171873	|	1171836	|	Chelicerca semirubra	|	species	|		|	
1171874	|	1171836	|	Chelicerca spathula	|	species	|		|	
1171875	|	1171836	|	Chelicerca spiculata	|	species	|		|	
1171876	|	1171836	|	Chelicerca tantilla	|	species	|		|	
1171877	|	1171836	|	Chelicerca trica	|	species	|		|	
1171878	|	1171836	|	Chelicerca villaneillya	|	species	|		|	
1171879	|	1171836	|	Chelicerca wheeleri	|	species	|		|	
1171880	|	1171836	|	Chelicerca yojoa	|	species	|		|	
1171881	|	1171824	|	Dactylocerca	|	genus	|		|	
1171882	|	1171881	|	Dactylocerca ashworthi	|	species	|		|	
1171883	|	1171881	|	Dactylocerca multispiculata	|	species	|		|	
1171884	|	1171881	|	Dactylocerca flavicollis	|	species	|		|	
1171885	|	1171881	|	Dactylocerca rubra	|	species	|		|	
1171886	|	1171881	|	Dactylocerca chihuahuae	|	species	|		|	
1171887	|	1171881	|	Dactylocerca durangoa	|	species	|		|	
1171888	|	1171881	|	Dactylocerca ferruginea	|	species	|		|	
1171889	|	1171881	|	Dactylocerca parva	|	species	|		|	
1171890	|	1171881	|	Dactylocerca sancarlosa	|	species	|		|	
1171891	|	1171881	|	Dactylocerca sonorae	|	species	|		|	
1171892	|	1171881	|	Dactylocerca xanthosoma	|	species	|		|	
1171893	|	1171824	|	Brasilembia	|	genus	|		|	
1171894	|	1171893	|	Brasilembia beckeri	|	species	|		|	
1171896	|	1171744	|	Microembia	|	genus	|		|	
1171897	|	1171896	|	Microembia rugosifrons	|	species	|		|	
1171898	|	1171736	|	Australembiidae	|	family	|		|	
1171899	|	1171898	|	Metoligotoma	|	genus	|		|	
1171901	|	1171899	|	Metoligotoma incompta	|	species	|		|	
1171902	|	1171899	|	Metoligotoma rooksi	|	species	|		|	
1171903	|	1171899	|	Metoligotoma ingens	|	species	|		|	
1171904	|	1171899	|	Metoligotoma pentanesiana	|	species	|		|	
1171905	|	1171899	|	Metoligotoma extorris	|	species	|		|	
1171906	|	1171899	|	Metoligotoma illawarrae	|	species	|		|	
1171907	|	1171906	|	Metoligotoma illawarrae illawarrae	|	subspecies	|		|	
1171908	|	1171906	|	Metoligotoma illawarrae septentrionis	|	subspecies	|		|	
1171909	|	1171906	|	Metoligotoma illawarrae telocera	|	subspecies	|		|	
1171910	|	1171899	|	Metoligotoma collina	|	species	|		|	
1171911	|	1171910	|	Metoligotoma collina collina	|	subspecies	|		|	
1171912	|	1171910	|	Metoligotoma collina exigua	|	subspecies	|		|	
1171913	|	1171899	|	Metoligotoma intermedia	|	species	|		|	
1171914	|	1171899	|	Metoligotoma anomala	|	species	|		|	
1171915	|	1171899	|	Metoligotoma brevispina	|	species	|		|	
1171916	|	1171899	|	Metoligotoma convergens	|	species	|		|	
1171917	|	1171899	|	Metoligotoma bidens	|	species	|		|	
1171918	|	1171899	|	Metoligotoma pugionifer	|	species	|		|	
1171919	|	1171899	|	Metoligotoma begae	|	species	|		|	
1171920	|	1171899	|	Metoligotoma tasmanica	|	species	|		|	
1171921	|	1171920	|	Metoligotoma tasmanica tasmanica	|	subspecies	|		|	
1171922	|	1171920	|	Metoligotoma tasmanica bassiana	|	subspecies	|		|	
1171923	|	1171920	|	Metoligotoma tasmanica biloba	|	subspecies	|		|	
1171924	|	1171899	|	Metoligotoma minima	|	species	|		|	
1171925	|	1171924	|	Metoligotoma minima minima	|	subspecies	|		|	
1171926	|	1171924	|	Metoligotoma minima victoriae	|	subspecies	|		|	
1171927	|	1171899	|	Metoligotoma reducta	|	species	|		|	
1171928	|	1171927	|	Metoligotoma reducta reducta	|	subspecies	|		|	
1171929	|	1171927	|	Metoligotoma reducta subtropica	|	subspecies	|		|	
