id	isExtinct	livingPeriod
1171736	FALSE	
1171737	FALSE	
1171738	FALSE	
1171739	FALSE	
1171740	FALSE	
1171741	FALSE	
1171742	FALSE	
1171743	FALSE	
1171744	FALSE	
1171745	FALSE	
1171746	FALSE	
1171747	FALSE	
1171748	FALSE	
1171749	FALSE	
1171750	FALSE	
1171751	FALSE	
1171752	FALSE	
1171753	FALSE	
1171754	FALSE	
1171755	FALSE	
1171756	FALSE	
1171757	FALSE	
1171758	FALSE	
1171759	FALSE	
1171760	FALSE	
1171761	FALSE	
1171762	FALSE	
1171763	FALSE	
1171764	FALSE	
1171765	FALSE	
1171766	FALSE	
1171767	FALSE	
1171768	FALSE	
1171769	FALSE	
1171770	FALSE	
1171771	FALSE	
1171772	FALSE	
1171773	FALSE	
1171774	FALSE	
1171775	FALSE	
1171776	FALSE	
1171777	TRUE	Fossil
1171778	TRUE	unspecified
1171779	TRUE	unspecified
1171780	FALSE	
1171781	FALSE	
1171782	FALSE	
1171783	FALSE	
1171784	FALSE	
1171785	FALSE	
1171786	FALSE	
1171787	FALSE	
1171788	FALSE	
1171789	TRUE	unspecified
1171790	TRUE	unspecified
1171791	TRUE	unspecified
1171792	FALSE	
1171793	FALSE	
1171794	FALSE	
1171795	FALSE	
1171796	FALSE	
1171797	FALSE	
1171798	FALSE	
1171799	FALSE	
1171800	FALSE	
1171801	FALSE	
1171802	FALSE	
1171803	FALSE	
1171804	FALSE	
1171805	FALSE	
1171806	FALSE	
1171807	FALSE	
1171808	FALSE	
1171809	FALSE	
1171810	FALSE	
1171811	FALSE	
1171812	FALSE	
1171813	FALSE	
1171814	FALSE	
1171815	FALSE	
1171816	FALSE	
1171817	FALSE	
1171818	FALSE	
1171819	FALSE	
1171820	FALSE	
1171821	FALSE	
1171822	FALSE	
1171823	FALSE	
1171824	FALSE	
1171825	FALSE	
1171826	FALSE	
1171827	FALSE	
1171828	FALSE	
1171829	FALSE	
1171830	FALSE	
1171831	FALSE	
1171832	FALSE	
1171833	FALSE	
1171834	FALSE	
1171835	FALSE	
1171836	FALSE	
1171837	FALSE	
1171838	FALSE	
1171839	FALSE	
1171840	FALSE	
1171841	FALSE	
1171842	FALSE	
1171843	FALSE	
1171844	FALSE	
1171845	FALSE	
1171846	FALSE	
1171847	FALSE	
1171848	FALSE	
1171849	FALSE	
1171850	FALSE	
1171851	FALSE	
1171852	FALSE	
1171853	FALSE	
1171854	FALSE	
1171855	FALSE	
1171856	FALSE	
1171857	FALSE	
1171858	FALSE	
1171859	FALSE	
1171860	FALSE	
1171861	FALSE	
1171862	FALSE	
1171863	FALSE	
1171864	FALSE	
1171865	FALSE	
1171866	FALSE	
1171867	FALSE	
1171868	FALSE	
1171869	FALSE	
1171870	FALSE	
1171871	FALSE	
1171872	FALSE	
1171873	FALSE	
1171874	FALSE	
1171875	FALSE	
1171876	FALSE	
1171877	FALSE	
1171878	FALSE	
1171879	FALSE	
1171880	FALSE	
1171881	FALSE	
1171882	FALSE	
1171883	FALSE	
1171884	FALSE	
1171885	FALSE	
1171886	FALSE	
1171887	FALSE	
1171888	FALSE	
1171889	FALSE	
1171890	FALSE	
1171891	FALSE	
1171892	FALSE	
1171893	FALSE	
1171894	FALSE	
1171895	FALSE	
1171896	FALSE	
1171897	FALSE	
1171898	FALSE	
1171899	FALSE	
1171900	FALSE	
1171901	FALSE	
1171902	FALSE	
1171903	FALSE	
1171904	FALSE	
1171905	FALSE	
1171906	FALSE	
1171907	FALSE	
1171908	FALSE	
1171909	FALSE	
1171910	FALSE	
1171911	FALSE	
1171912	FALSE	
1171913	FALSE	
1171914	FALSE	
1171915	FALSE	
1171916	FALSE	
1171917	FALSE	
1171918	FALSE	
1171919	FALSE	
1171920	FALSE	
1171921	FALSE	
1171922	FALSE	
1171923	FALSE	
1171924	FALSE	
1171925	FALSE	
1171926	FALSE	
1171927	FALSE	
1171928	FALSE	
1171929	FALSE	
1171930	FALSE	
1171931	FALSE	
1171932	FALSE	
1171933	FALSE	
1171934	FALSE	
1171935	FALSE	
1171936	TRUE	Fossil
1171937	TRUE	Fossil
