id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1171467	typeSpecies	Handlirsch. 1906. Die fossilen Insekten und die Phylogenie der Rezenten Formen. Ein Handbuch für Paläontologen und Zoologen., Engelmann, Leipzig, Germany 494	Progonocimex jurassicus Handlirsch, 1906								
1171469	typeSpecies	Handlirsch. 1906. Die fossilen Insekten und die Phylogenie der Rezenten Formen. Ein Handbuch für Paläontologen und Zoologen., Engelmann, Leipzig, Germany 494	Eocimex liasinus Handlirsch, 1906								
1171471	typeSpecies	Tillyard. 1926. Upper Permian insects of New South Wales. I. Introduction and the Order Hemiptera. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. New South Wales) 51:18	Actinoscytina belmontensis Tillyard, 1926								
1171474	typeSpecies	Handlirsch. 1939. Neue Untersuchungen über die fossilen Insekten, part 1. Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 49:1-240	Pseudipsvicia ala Handlirsch, 1939								
1171475	typeSpecies	Handlirsch. 1939. Neue Untersuchungen über die fossilen Insekten, part 1. Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 49:1-240	Archicercopis falcata Handlirsch, 1939								
1171477	typeSpecies	Handlirsch. 1939. Neue Untersuchungen über die fossilen Insekten, part 1. Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 49:1-240	Eocercopis ancyloptera Handlirsch, 1939								
1171478	typeSpecies	Handlirsch. 1939. Neue Untersuchungen über die fossilen Insekten, part 1. Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 49:1-240	Cercopinus ovalis Handlirsch, 1939								
1171479	typeSpecies	Handlirsch. 1939. Neue Untersuchungen über die fossilen Insekten, part 1. Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 49:1-240	Cercoprisca similis Handlirsch, 1939								
1171483	typeSpecies	Evans. 1961. Some Upper Triassic Hemiptera from Queensland. Memoirs of the Queensland Museum (Mem. Queensland Mus.) 14:13-23	Heterojassus membranaceus Evans, 1961								
1171485	typeSpecies	Evans. 1956. Palaeozoic and Mesozoic Hemiptera (Insecta). Australian Journal of Zoology (Aust. J. Zool.) 4:165-258	Heteroscytina tillyardi Evans, 1956								
1171487	typeSpecies	Evans. 1956. Palaeozoic and Mesozoic Hemiptera (Insecta). Australian Journal of Zoology (Aust. J. Zool.) 4:165-258	Platyscytinella paradoxa Evans, 1956								
1171489	typeSpecies	Evans. 1956. Palaeozoic and Mesozoic Hemiptera (Insecta). Australian Journal of Zoology (Aust. J. Zool.) 4:165-258	Triscytina rotundata Evans, 1956								
1171491	typeSpecies	Evans. 1963. The systematic position of the Ipsviciidae (Upper Triassic Hemiptera) and some new Upper Permian and Middle Triassic Hemiptera from Australia (Insecta). Journal of the Entomological Society of Queensland (J. Ent. Soc. Queensland) 2:17-23	Triassocoecus chinai Evans, 1963								
1171493	typeSpecies	Wootton. 1963. Actinoscytinidae (Hemiptera-Heteroptera) from the upper Triassic of Queensland. Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 13 6:249–255	Hexascytina transecta Wootton, 1963								
1171495	typeSpecies	Wootton. 1963. Actinoscytinidae (Hemiptera-Heteroptera) from the upper Triassic of Queensland. Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 13 6:249–255	Microscytinella radians Wootton, 1963								
1171497	typeSpecies	Özdikmen & Demir. 2007. New substitute names for three preoccupied homopteran genera: Deltometopus Williams, 1977, Mariaella Szelegiewicz, 1961 and Progonus Popov, 1986 (Homoptera). Munis Entomology & Zoology (Mun. Entomol. Zool.) 2:436–438	Progonus pygmaeus Popov, 1986								
1171498	typeSpecies	Popov. 1986. Peloridiina (=Coleorrhyncha) et Cimicina (=Heteroptera). Transactions of the Joint Soviet-Mongolian Palaeontological Expedition (Trans. Joint Sov.-Mon. Palaeont. Esp.) 28:50–83	Progonus pygmaeus Popov, 1986								
1171503	typeSpecies	Martins-Neto & Galego. 2003. In Martins-Neto, Galego & Melchor. The Triassic insect fauna from South America (Argentina, Brazil and Chile): a checklist (except Blattoptera and Coleoptera) and descriptions of new taxa. Acta Zoologica Cracoviensia 46(splmt Fossil Insects):248	Yurigocimex popovi Martins-Neto & Galego, 2003								
1171508	typeSpecies	Becker-Migdisova. 1958. New fossil Hemiptera. Materialy k Osnovam Paleontologii (Mater. Osnov. Paleont.) 2:62	Cicadocoris kuliki Becker-Migdisova, 1958								
1171512	typeSpecies	Becker-Migdisova. 1958. New fossil Hemiptera. Materialy k Osnovam Paleontologii (Mater. Osnov. Paleont.) 2:57-67	Olgamartynovia turanica Becker-Migdisova, 1958								
1171522	typeSpecies	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1:25	Ildavia shcherbakovi Popov, 1993								
1171525	typeSpecies	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1:27	Valdiscytina jarzembowskii Popov, 1993								
1171528	typeSpecies	Jarzembowski. 1991. New insects from the Weald Clay of the Weald. Proceedings of the Geologists' Association (Proc. Geol. Assoc.) 102:99	Yuripopovia woottoni Jarzembowski, 1991								
1171531	typeSpecies	Hong. 1983. Middle Jurassic Fossil Insects in North China, Geological Publishing House, Beijing 65	Mesocimex sinensis Hong, 1983								
1171532	typeSpecies	Hong. 1983. Middle Jurassic Fossil Insects in North China, Geological Publishing House, Beijing 223 pp.	Mesoscytina brunneus Hong, 1983								
1171533	typeSpecies	Popov. 1985. In Rasnitsyn [Ed.]. The Jurassic Insects of Siberia and Mongolia. Jurassic bugs and Coleorrhyncha of southern Siberia and western Mongolia  . Trudy Paleontologicheskogo Instituta Akademia Nauk SSSR (Trud. Paleont. Inst. Akad. Nauk SSSR) 211:28-47	Asianisca ambigua Popov, 1985								
1171556	typeSpecies	Martynov. 1926. Jurassic fossil insects from Turkestan. 6. Homoptera and Psocoptera. Bulletin de l'Académie des Sciences de l'URSS (Bull. Acad. Sci. USSR) 1926:1356	Karabasia paucinervis Martynov, 1926								
1171560	typeSpecies	Bergroth. 1924. A new genus of Peloridiidae from New Zealand. Entomologist’s monthly Magazine 60:180	Xenophyes cascus Bergroth, 1924								
1171563	typeSpecies	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):186	Craspedophysa monteithi Burckhardt, 2009								
1171565	typeSpecies	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):202	Idophysa chonos Burckhardt, 2009								
1171567	typeSpecies	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):220	Peltophysa minor Burckhardt, 2009								
1171569	typeSpecies	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):83	Hackeriella taylori Evans, 1972								
1171571	typeSpecies	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:262	Hemiodoecus veitchi Hacker, 1932								
1171573	typeSpecies	China. 1962. South American Peloridiidae (Hemiptera-Homoptera: Coleorrhyncha). Transactions of the Royal entomological Society of London 114(5):262	Hemiodoecus veitchi Hacker, 1932								
1171577	typeSpecies	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):107	Hemiodoecus fidelis Evans, 1937								
1171579	typeSpecies	China. 1924. A new genus of Peloridiidae (Hemiptera) from Tasmania. Entomologist’s monthly Magazine 60:200	Hemiodoecus leai China, 1924								
1171583	typeSpecies	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:103	Hemiodoecus wilsoni Evans, 1936								
1171585	typeSpecies	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):59	Howeria kingsmilli Evans, 1959								
1171589	typeSpecies	Breddin. 1897. In Michaelsen [Ed.]. Hemipteren. Ergebnisse der Hamburger magalhaensischen Sammelreise, 1892/93, 2., L. Friederichsen & Co., Hamburg, Germany 10	Peloridium hammoniorum Breddin, 1897								
1171592	typeSpecies	Haglund. 1899. Die Hemipteren der schwedischen Expedition  nach den Magellanslandern 1895-97. Svenska expeditionen tid Magellanslandernatill Magellanslanderna 2:176	Nordenskjöldiella insignis Haglund, 1899								
1171593	typeSpecies	China. 1927. A sub-brachypterous male of Peloridium hammoniorum Breddin (Heteroptera, Peloridiidae). Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 9(19):176	Nordenskjöldiella insignis Haglund, 1899								
1171594	typeSpecies	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):153	Kuschelia edenensis China, 1962								
1171595	typeSpecies	China. 1962. South American Peloridiidae (Hemiptera-Homoptera: Coleorrhyncha). Transactions of the Royal entomological Society of London 114(5):153	Kuschelia edenensis China, 1962								
1171597	typeSpecies	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):394	Oiophysella degenerata Evans, 1982								
1171602	typeSpecies	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):182	Xenophyes stewartensis Woodward, 1952								
1171607	typeSpecies	Drake & Salmon. 1950. A New Genus and Two New Species of Peloridiidae (Homoptera) from New Zealand. Zoology Publications from Victoria University College 6:4	Oiophysa ablusa Drake & Salmon, 1950								
1171616	typeSpecies	China. 1955. A new genus and species of Peloridiidae (Homoptera, Coleorrhyncha) from South America. Entomologist’s monthly Magazine 91:83	Peloridora kuscheli China, 1955								
1171502	holotype	Martins-Neto & Galego. 2003. In Martins-Neto, Galego & Melchor. The Triassic insect fauna from South America (Argentina, Brazil and Chile): a checklist (except Blattoptera and Coleoptera) and descriptions of new taxa. Acta Zoologica Cracoviensia 46(splmt Fossil Insects)	Popovigocimex yurii Martins-Neto & Galego, 2003	PULR	I-271	Southern South America, Argentina Northwest, La Rioja: Gualo	undetermined			W 67.716700	S 29.850000
1171504	holotype	Martins-Neto & Galego. 2003. In Martins-Neto, Galego & Melchor. The Triassic insect fauna from South America (Argentina, Brazil and Chile): a checklist (except Blattoptera and Coleoptera) and descriptions of new taxa. Acta Zoologica Cracoviensia 46(splmt Fossil Insects)	Yurigocimex popovi Martins-Neto & Galego, 2003	PULR	I-262	Southern South America, Argentina Northwest, La Rioja: Gualo	undetermined			W 67.716700	S 29.850000
1171523	holotype	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1	Ildavia shcherbakovi Popov, 1993	NHM	In.CH286	Northern Europe, Great Britain, England: Surrey: Clockhouse Brickworks, near Capel	undetermined	E. A. Jarzembowski		W 0.322800	N 51.135100
1171524	holotype	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1	Ildavia incompleta Popov, 1993	NHM	In.K1,b	Northern Europe, Great Britain, England: Surrey: Keymer Brickworks, Burgess Hill, near Keymer	undetermined	A. Ross		W 0.117900	N 50.957000
1171526	holotype	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1	Valdiscytina jarzembowskii Popov, 1993	NHM	In.CH853i,i	Northern Europe, Great Britain, England: Surrey: Clockhouse Brickworks, near Capel	undetermined	E. A. Jarzembowski		W 0.322800	N 51.135100
1171527	holotype	Popov. 1993. In Klimaszewski & Popov. New fossil hemipteran insects from Southern England (Hemiptera: Psyllina + Coleorrhyncha). Annals of the Upper Silesian Museum, Supplement (Ann. Upper Silesian Mus., Supp.) 1	Valdiscytina picta Popov, 1993	NHM	IN.K1,a	Northern Europe, Great Britain, England: Surrey: Keymer Brickworks, Burgess Hill, near Keymer	undetermined			W 0.117900	N 50.957000
1171529	holotype	Jarzembowski. 1991. New insects from the Weald Clay of the Weald. Proceedings of the Geologists' Association (Proc. Geol. Assoc.) 102:93-108	Yuripopovia woottoni Jarzembowski, 1991	BMB	BMB 014903-4	Northern Europe, Great Britain, England: Surrey: Clockhouse Brickworks, near Capel; 80 meters	undetermined			W 0.322800	N 51.135100
1171530	holotype	Heads. 2008. A new species of Yuripopovia (Coleorrhyncha: Progonocimicidae) from the Early Cretaceous of the Isle of Wight. British Journal of Entomology & Natural History (Br. J. Ent. Nat. Hist.) 21:247-253	Yuripopovia vectense Heads, 2008	MIWG	MIWG 7090	Northern Europe, Great Britain, England: Isle of Wight: Atherfield, Shepherd's Chine, beach E of chine towards Atherfield Point; 3 meters	undetermined	R. J. Twitchett	January 1, 1992	W 1.369900	N 50.616200
1171537	holotype	Wang, Szwedo & Zhang. 2009. Jurassic Progonocimicidae (Hemiptera) from China and  phylogenetic evolution of Coleorrhyncha. Science in China Series D: Earth Sciences (Sci. China D: Earth Sci.) D 52(12):1953-1961	Mesocimex lini Wang, Szwedo & Zhang, 2009	NIGP	NIGP 150276a+b	China, Inner Mongolia, Nei Mongol: NingchengCounty, Chifeng City, Daohugou Village; 570 meters	undetermined			E 119.222200	N 41.310600
1171564	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Craspedophysa monteithi Burckhardt, 2009	QMBA	QMT123544	Australia, Queensland: North Queensland, Mount Finnigan, 37 km S Cooktown, rainforest, Pyrethrum knockdowns; 850 meters	male	Monteith, Yeates & Cook	April 19, 1982		
1171566	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Idophysa chonos Burckhardt, 2009	MNNC		Southern South America, Chile South, Los Lagos: X Region, Province Chiloé, Parque Nacional de Chiloé, Rancho Grande, near Cucao; slerophyll forest and scrub, sifting of moss on forest floor and trees, and of vegetational debris; 250 meters	male	D. Burckhardt	December 29, 1992	W 74.033300	S 42.550000
1171568	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Peltophysa minor Burckhardt, 2009	ANIC	QMT123543	Australia, Queensland, Queensland: North Queensland, Bellenden Ker Range, Summit TV Station; rainforest, moss; 1560 meters	female	G. B. Monteith & D. K. Yeates, QM Berlestae	April 29, 1983	E 145.850000	S 17.266700
1171570	holotype	Evans. 1972. A new species of Peloridiidae from North Queensland. Proceedings of the Royal Society of Queensland 83:83-88	Hackeriella taylori Evans, 1972	ANIC		Australia, Queensland, Queensland: North Queensland, Mount Bellenden Ker; moss forest; 1560 meters	female	R. W. Taylor & L. Freeman, Berlesate	July 7, 1971	E 145.850000	S 17.266700
1171574	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Hackeriella brachycephala Burckhardt, 2009	ANIC		Australia, New South Wales, New South Wales: Wrights Lookout Track, New England National Park; Nothofagus moorei rainforest, leaf and log litter; 1300 meters	male	A. Newton & M. Thayer	March 2, 1980		
1171575	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Hackeriella echina Burckhardt, 2009	ANIC		Australia, New South Wales: Wiangaree State Forest, Brindle Creek; Nothofagus forest, pyrethrum fogging Nothofagus moorei bark; 740 meters	male	A. Newton & M. Thayer	February 1, 1980		
1171576	holotype	Hacker. 1932. A new species of Peloridiidae from Queensland. Queensland agricultural Journal 38:262-263	Hemiodoecus veitchi Hacker, 1932	QMBA		Australia, Queensland: Queensland National Park	female	H. Hacker	March 1, 1932		
1171578	holotype	Evans. 1937. A new species of Peloridiidae (Hemiptera, Homoptera) from Tasmania. Proceedings of the Royal entomological Society of London B 6:107-110	Hemiodoecus fidelis Evans, 1937	AMSA		Australia, Tasmania: Mount Field National Park (3500')	male	J.W. Evans	December 1, 1936		
1171580	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Hemiodoecus acutus Burckhardt, 2009	MVMA		Australia, Victoria: Otway Ranges, Mait’s Rest, km 17 on road Apollo Bay to Princetown; 250 meters	male	D. Burckhardt	December 24, 1991		
1171581	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Hemiodoecus crassus Burckhardt, 2009	ANIC		Australia, New South Wales, Australian Capital Territory: Mt. Gingera; moss by stream; 1700 meters	male	L. Hill	March 6, 1982		
1171584	holotype	Evans. 1936. A new species of Peloridiidae (Hemiptera; Homoptera) from Victoria. Memoirs of the National Museum of Victoria 9:102-104	Hemiodoecus wilsoni Evans, 1936	MVMA		Australia, Victoria: Beech Forest	male				
1171586	holotype	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):57-62	Howeria kingsmilli Evans, 1959	AMSA		Australia, New South Wales, New South Wales: Lord Howe Island, Mount Gower (2800')	male	J.W. Evans	March 1, 1959		
1171587	holotype	Evans. 1959. The Peloridiidae of Lord Howe Island (Homoptera,  Coleorrhyncha). Records of the Australian Museum 25(3):57-62	Howeria payteni Evans, 1959	AMSA		Australia, New South Wales, New South Wales: Lord Howe Island, Mount Gower (2800')	male	J.W. Evans	March 1, 1959		
1171588	holotype	Evans. 1967. The biogeographical significance of the Peloridiidae  (Homoptera: Coleorrhyncha) and a new species from Lord Howe Island. Proceedings of the Royal Society of Queensland 79:17-24	Howeria coggeri Evans, 1967	AMSA		Australia, New South Wales, New South Wales: Lord Howe Island, Mount Gower (2800')	male	H. G. Cogger	June 1, 1966		
1171596	holotype	China. 1962. South American Peloridiidae (Hemiptera-Homoptera: Coleorrhyncha). Transactions of the Royal entomological Society of London 114(5):131-161	Kuschelia edenensis China, 1962	NHM		Southern South America, Chile South, Magallanes: XII Region, Wellington Island, Puerto Edén; 800 meters	male	Royal Society Expedition	December 7, 1958		
1171598	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Oiophysella constans Burckhardt, 2009	MNHN		Southwestern Pacific, New Caledonia: Mount Panié, near summit; rainforest, moss from trees; 1500 meters	male	C. Burwell	November 9, 2001	E 164.766700	S 20.566700
1171599	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Oiophysella cristata Burckhardt, 2009	MNHN		Southwestern Pacific, New Caledonia: Dzumac Road junction; pyrethrum, trees and logs; 950 meters	male	C. Burwell G. Monteith	November 9, 2001	E 166.466700	S 22.033300
1171600	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Oiophysella marginata Burckhardt, 2009	MNHN		Southwestern Pacific, New Caledonia: Mount Panié, refuge; pyrethrum, trees and logs; 1300 meters	male	C. Burwell	November 8, 2001	E 164.766700	S 20.566700
1171601	holotype	Evans. 1982. A review of present knowledge of the family Peloridiidae and new genera and new species from New Zealand and New Caledonia (Hemiptera: Insecta). Records of the Australian Museum 34(5):381-406	Oiophysella degenerata Evans, 1982	NZAC		Southwestern Pacific, New Caledonia: Table Unio, near Col dAmieu; sifted litter; 1000 meters	male	G. Kuschel	October 16, 1978		
1171603	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Xenophysella greensladeae Burckhardt, 2009	NZAC		New Zealand, New Zealand South I: Fiordland National Park, Tutoko Valley, 1 km from road; rainforest, moss	male	P. Greenslade	February 15, 1987		
1171608	holotype	Burckhardt. 2009. Taxonomy and phylogeny of the Gondwanan moss bugs or Peloridiidae (Hemiptera, Coleorrhyncha). Deutsche Entomologische Zeitschrift 56(2):173-235	Oiophysa paradoxa Burckhardt, 2009	NZAC		New Zealand, New Zealand South I: Stewart Island, Ocean Beach podocarp-hardwood forest; 50 meters	female	D. Burckhardt	February 7, 1992		
1171609	holotype	Drake & Salmon. 1950. A New Genus and Two New Species of Peloridiidae (Homoptera) from New Zealand. Zoology Publications from Victoria University College 6:3-7	Oiophysa ablusa Drake & Salmon, 1950	MONZ		New Zealand, New Zealand South I: Leslie Valley track; 914 meters	male	J. T. Salmon	February 24, 1948		
1171610	holotype	Drake & Salmon. 1950. A New Genus and Two New Species of Peloridiidae (Homoptera) from New Zealand. Zoology Publications from Victoria University College 6:3-7	Oiophysa fuscata Drake & Salmon, 1950			New Zealand, New Zealand South I: NN, Mount Arthur Tableland	male				
