id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1182570	typeSpecies	Bolivar. 1913. As. Espan. Progr. Ci. Madrid, sec. 4 cienc. nat. 1913:132	[?] [?]   (Navas, 1904)								
1182574	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:454	[?] [?]   (Saussure, 1871)								
1182597	typeSpecies	Beier. 1930. Ann. Mag. nat. Hist. 10 6:455	[?] [?]   (Beier, 1930)								
1182600	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:88	[?] [?]   (Haan, 1842)								
1182615	typeSpecies	Stal. 1871. Ofvers. K. VetensAkad. Forh. Stockh. 28:631	[?] [?]   (Olivier, 1792)								
1182626	typeSpecies	Giglio-Tos. 1915. Boll. Musei Zool. Anat. comp. R. Univ. Torino 30(702):4	[?] [?]   (Giglio-Tos, 1915)								
1182630	typeSpecies	Bolivar. 1890. An. Soc. esp. Hist. Nat. 19:305	[?] [?]   (Bolivar, 1890)								
1182638	typeSpecies	Saussure & Zehntner. 1895. Hist. Madag. 23:213	[?] [?]   (Saussure & Zehntner, 1895)								
1182639	typeSpecies	Lombardo. 1995. Spixiana 18:12-14	[?] [?]   (Lombardo, 1995)								
1182641	typeSpecies	Giglio-Tos. 1915. Boll. Musei Zool. Anat. comp. R. Univ. Torino 30(702):91	[?] [?]   (Haan, 1842)								
1182644	typeSpecies	Giglio-Tos. 1915. Boll. Musei Zool. Anat. comp. R. Univ. Torino 30(702):3	[?] [?]   (Giglio-Tos, 1915)								
1182646	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:258	[?] [?]   (Wood-Mason, 1879)								
1182653	typeSpecies	Rehn. 1912. Arch. Naturgesch. 78A(6):120	[?] [?]   (Rehn, 1912)								
1182655	typeSpecies	Serville. 1831. Annls Sci. nat. 22:111	[?] [?]   (Palisot de Beauvois, 1805)								
1182660	typeSpecies	Saussure. 1870. Mitt. schweiz. ent. Ges. 3:93	[?] [?]   (de Haan, 1842)								
1182664	typeSpecies	Burmeister. 1838. Handb. Ent., Burm. 2:549	[?] [?]   (Burmeister, 1838)								
1182672	typeSpecies	Karsch. 1892. Berl. ent. Z. 37:68	[?] [?]   (Karsch, 1892)								
1182678	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:108	[?] [?]   (Giglio-Tos, 1915)								
1182679	typeSpecies	Saussure. 1898. Rev. suisse Zool. 5:203	[?] [?]   (Saussure, 1898)								
1182680	typeSpecies	Werner. 1908. Ber. senckenb. naturf. Ges. 1908:44	[?] [?]   (Werner, 1908)								
1182683	typeSpecies	La Greca. 1954. Annuar. Inst. Mus. Zool. Univ. Torino 6(2)	Congoharpax aberrans La Greca, 1954								
1182691	typeSpecies	Westwood. 1889. Revis. Mant. 161	[?] [?]   (Serville, 1839)								
1182715	typeSpecies	Burmeister. 1840. Z. Ent. (Germar) 2:161	[?] [?]   (Serville, 1839)								
1182716	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:161	[?] [?]   (Serville, 1839)								
1182718	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):442	[?] [?]   (Saussure, 1871)								
1182724	typeSpecies	Kirby. 1899. Ann. Mag. nat. Hist. 7 4:426	[?] [?]   (Linne, 1758)								
1182734	typeSpecies	Serville. 1831. Annls Sci. nat. 22:350	[?] [?]   (Fabricius, 1781)								
1182735	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):86	[?] [?]   (Stal, 1877)								
1182742	typeSpecies	Karsch. 1896. Stettin ent. Ztg. 57:244	[?] [?]   (Karsch, 1896)								
1182753	typeSpecies	Saussure. 1898. Rev. suisse Zool. 5:201	[?] [?]   (Saussure, 1898)								
1182755	typeSpecies	Saussure. 1870. Mitt. schweiz. ent. Ges. 3:110	[?] [?]   (Beauvois, 1805)								
1182760	typeSpecies	Giglio-Tos. 1915. Boll. Musei Zool. Anat. comp. R. Univ. Torino 30(702)	[?] [?]   (Drury, 1773)								
1182761	typeSpecies	Saussure. 1870. Mitt. schweiz. ent. Ges. 3:162	[?] [?]   (Serville, 1839)								
1182775	typeSpecies	Saussure. 1898. Rev. suisse Zool. 5:190	[?] [?]   (Westwood, 1832)								
1182784	typeSpecies	Wood-Mason. 1890. Ann. Mag. nat. Hist. 6 5:437	[?] [?]   (Wood-Mason, 1890)								
1182787	typeSpecies	Wood-Mason. 1876. Annls Mag. nat. Hist. 4 13:507	[?] [?]   (Wood-Mason, 1876)								
1182793	typeSpecies	Schulthess-Rechberg. 1899. Bull. Soc. vaud. Sci. nat. 35:199	[?] [?]   (Schulthess-Rechberg, 1899)								
1182804	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:135	[?] [?]   (Giglio-Tos, 1915)								
1182809	typeSpecies	Serville. 1831. Annls Sci. nat. 22:23	[?] [?]   (Serville, 1831)								
1182834	typeSpecies	Roy. 1966. Bull. Inst. fond. Afr. noire A 28:229	Mantis nasutus Fabricius, 1787								
1182840	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:86	[?] [?]   (de Haan, 1842)								
1182844	typeSpecies	Wood-Mason. 1890. Ann. Mag. nat. Hist. 6 5:440	[?] [?]   (Wood-Mason, 1890)								
1182845	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:40	[?] [?]   (Stoll, 1788)								
1182851	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):[299]	[?] [?]   (Saussure, 1871)								
1182858	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:368	Gonypeta hottentotta Karny, 1908								
1182864	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:368	Gonypeta minutissima Karny, 1908								
1182866	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:38	[?] [?]   (Giglio-Tos, 1915)								
1182870	typeSpecies	Kaltenbach. 1996. Ann. Naturhist. Mus. Wien 98B:11	[?] [?]   (Rehn, 1927)								
1182873	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:169	Mantis orba Stal, 1856								
1182879	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:364	Entella minima Werner, 1906								
1182884	typeSpecies	Beier. 1965. Pacif. Insects 7:477	[?] [?]   (Beier, 1965)								
1182891	typeSpecies	Werner. 1907. Sber. Akad. Wiss. Wien 116:183	[?] [?]   (Werner, 1907)								
1182907	typeSpecies	Henry. 1931. Spolia zeylan. 16:124	[?] [?]   (Henry, 1931)								
1182909	typeSpecies	Uvarov. 1927. Spolia zeylan. 14:87	[?] [?]   (Uvarov, 1927)								
1182912	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):[279]	[?] [?]   (Saussure, 1871)								
1182919	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:36, pl. 13, f. 5	Hapalopeza occipitalis Westwood, 1889								
1182922	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:84	[?] [?]   (Kirby, 1904)								
1182926	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:43	[?] [?]   (Giglio-Tos, 1915)								
1182927	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:63	[?] [?]   (Saussure, 1869)								
1182929	typeSpecies	Saussure. 1870. Mitt. schweiz. ent. Ges. 3:228	[?] [?]   (Saussure, 1870)								
1182931	typeSpecies	Wood-Mason. 1884. Annls Mag. nat. Hist. 5 13:51	[?] [?]   (Westwood, 1845)								
1182938	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:59	[?] [?]   (Giglio-Tos, 1915)								
1182948	typeSpecies	Werner. 1928. Mitt. zool. Mus. Berl. 14:34	[?] [?]   (Werner, 1928)								
1182949	typeSpecies	Tindale. 1930. Rec. Aust. Mus. 17:345	[?] [?]   (Tindale, 1930)								
1182950	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):312	[?] [?]   (Saussure, 1871)								
1182959	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:61	[?] [?]   (Giglio-Tos, 1915)								
1182960	typeSpecies	Werner. 1928. Mitt. zool. Mus. Berl. 14:33	[?] [?]   (Werner, 1928)								
1182961	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:57	[?] [?]   (Giglio-Tos, 1915)								
1182967	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:58	[?] [?]   (Giglio-Tos, 1915)								
1182968	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:435,  pl. 7, figs. 65a-b	[?] [?]   (Saussure, 1871)								
1182971	typeSpecies	Werner. 1933. Verh. naturf. Ges. Basel 43:2	[?] [?]   (Werner, 1932)								
1182973	typeSpecies	Beier. 1965. Pacif. Insects 7:476	[?] [?]   (Beier, 1965)								
1182975	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:55	[?] [?]   (Giglio-Tos, 1915)								
1182977	typeSpecies	Westwood. 1889. Revis. Mantid. 37	[?] [?]   (Westwood, 1889)								
1182981	typeSpecies	Tindale. 1924. Rec. S. Aust. Mus. 2:549	[?] [?]   (Tindale, 1924)								
1182983	typeSpecies	Beier. 1965. Pacif. Insects 7:487	[?] [?]   (Beier, 1965)								
1182985	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:264	[?] [?]   (Saussure, 1871)								
1182992	typeSpecies	Mukherjee. 1995. Oriental Insects 29:185-358,  134 Fig.; New Delhi	[?] [?]   (Mukherjee, 1995)								
1182994	typeSpecies	Hebard. 1920. Proc. Acad. nat. Sci. Philad. 72:28	[?] [?]   (Hebard, 1920)								
1182997	typeSpecies	Beier. 1933. Mitt. zool. Mus. Berl. 18:326	[?] [?]   (Beier, 1933)								
1183001	typeSpecies	Kaltenbach. 1998. Ann. Naturhist. Mus. Wien 100B:50	[?] [?]   (Giglio-Tos, 1915)								
1183004	typeSpecies	Westwood. 1889. Revis. Mantid. 39, pl. 1, f. 10	[?] [?]   (Westwood, 1889)								
1183007	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:237	[?] [?]   (Saussure, 1870)								
1183013	typeSpecies	Hebard. 1920. Proc. Acad. nat. Sci. Philad. 72:22	[?] [?]   (Hebard, 1920)								
1183016	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:364	[?] [?]   (Werner, 1906)								
1183019	typeSpecies	Giglio-Tos. 1927. Tierreich 50:38	[?] [?]   (Westwood, 1889)								
1183026	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:49	[?] [?]   (Giglio-Tos, 1915)								
1183032	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:169	[?] [?]   (Saussure & Zehntner, 1895)								
1183036	typeSpecies	Werner. 1931. Proc. zool. Soc. Lond. 1931:1333	[?] [?]   (Werner, 1913)								
1183038	typeSpecies	Westwood. 1889. Revis. Mantid. 40, pl. 10, f. 7	[?] [?]   (Westwood, 1889)								
1183042	typeSpecies	Paulian. 1957. Faune Madagascar 5:41	[?] [?]   (Paulian, 1957)								
1183047	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):314	Mantis tenera Stal, 1858								
1183051	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:51	[?] [?]   (Stal, 1877)								
1183055	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:53	[?] [?]   (Giglio-Tos, 1915)								
1183061	typeSpecies	Beier. 1935. Genera Insect. 203:12	[?] [?]   (Beier, 1931)								
1183062	typeSpecies	Giglio-Tos. 1927. Tierreich 50:26	[?] [?]   (Hebard, 1920)								
1183063	typeSpecies	Hebard. 1920. Proc. Acad. nat. Sci. Philad. 72:26	[?] [?]   (Hebard, 1920)								
1183065	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:82	[?] [?]   (de Haan, 1842)								
1183069	typeSpecies	Werner. 1907. Sber. Akad. Wiss. Wien 116:234	[?] [?]   (Werner, 1907)								
1183075	typeSpecies	Werner. 1928. Mitt. zool. Mus. Berl. 14:38	[?] [?]   (Werner, 1928)								
1183078	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:593	[?] [?]   (Saussure, 1899)								
1183083	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:32	[?] [?]   (Westwood, 1889)								
1183090	typeSpecies	Karsch. 1892. Ent. Nachr. 18:10	[?] [?]   (Karsch, 1892)								
1183095	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:372	[?] [?]   (Werner, 1906)								
1183096	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:61	[?] [?]   (Saussure, 1869)								
1183104	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:29	[?] [?]   (Westwood, 1889)								
1183106	typeSpecies	Serville. 1839. Hist. Ins. Orth. 57	[?] [?]   (Stoll, 1813)								
1183114	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:62	[?] [?]   (Saussure, 1869)								
1183131	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:16	[?] [?]   (Saussure, 1872)								
1183147	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:62	[?] [?]   (Saussure, 1869)								
1183148	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:157	[?] [?]   (Saussure & Zehntner, 1895)								
1183150	typeSpecies	Wood-Mason. 1891. Cat. Mant. 45, pl. 1, f. 2	[?] [?]   (Westwood, 1889)								
1183154	typeSpecies	Saussure & Zehntner. 1895. Hist. Madag. 23:162	[?] [?]   (Saussure & Zehntner, 1895)								
1183155	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:95	[?] [?]   (Giglio-Tos, 1915)								
1183158	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:97	[?] [?]   (Giglio-Tos, 1915)								
1183162	typeSpecies	Werner. 1928. Mitt. zool. Mus. Berl. 14:30	[?] [?]   (Werner, 1928)								
1183163	typeSpecies	Tinkham. 1937. Lingnan Sci. J. 16:491	[?] [?]   (Tinkham, 1937)								
1183165	typeSpecies	Milledge. 1989. Records of the Australian Museum 41(2):107	[?] [?]   (Milledge, 1989)								
1183167	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:76	[?] [?]   (de Haan, 1842)								
1183170	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):81	[?] [?]   (de Haan, 1842)								
1183180	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48::  80	[?] [?]   (Gerstaecker, 1883)								
1183191	typeSpecies	Rehn. 1911. Genera Insect. 119:14	[?] [?]   (Giglio-Tos, 1907)								
1183193	typeSpecies	Giglio-Tos. 1907. Boll. Musei Zool. Anat. comp. R. Univ. Torino 22(563):14	[?] [?]   (Giglio-Tos, 1907)								
1183198	typeSpecies	Karsch. 1892. Ent. Nachr. 18:150	[?] [?]   (Karsch, 1892)								
1183199	typeSpecies	Werner. 1908. Ber. senckenb. naturf. Ges. 1908:47	[?] [?]   (Werner, 1908)								
1183204	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:6	[?] [?]   (Rehn, 1914)								
1183207	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):195	[?] [?]   (Eversmann, 1854)								
1183220	typeSpecies	Uvarov. 1939. Ann. Mag. nat. Hist. 11 3:498	[?] [?]   (Werner, 1935)								
1183221	typeSpecies	Werner. 1935. Proc. zool. Soc. Lond. 1935:498	[?] [?]   (Werner, 1935)								
1183223	typeSpecies	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21:447	[?] [?]   (Saussure, 1871)								
1183229	typeSpecies	Beier. 1969. Annln naturh. Mus. Wien. 73:205	[?] [?]   (Beier, 1969)								
1183231	typeSpecies	Kaltenbach. 1996. Ann. Naturhist. Mus. Wien 98B:371	[?] [?]   (Karny, 1908)								
1183233	typeSpecies	Schulthess. 1898. Annali Mus. civ. Stor. nat. Genova 2 19(39):175	[?] [?]   (Schulthess, 1898)								
1183239	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:87	[?] [?]   (Haan, 1842)								
1183264	typeSpecies	Burmeister. 1838. Handb. Ent., Burm. 2:4	[?] [?]   (Cyrillo, 1787)								
1183295	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:72	[?] [?]   (Saussure, 1869)								
1183298	typeSpecies	Beier. 1950. Ent. NachBl. oest. schw. Ent. 2:62	[?] [?]   (Beier, 1950)								
1183300	typeSpecies	Werner. 1931. Anz. Akad. Wiss. Wien 68:147	[?] [?]   (Werner, 1929)								
1183303	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:158	[?] [?]   (Giglio-Tos, 1915)								
1183305	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:703	[?] [?]   (Rehn, 1904)								
1183307	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:394	[?] [?]   (Stal, 1871)								
1183316	typeSpecies	Saussure. 1872. Mem. Soc. Phys. Hist. nat. Geneve 23:23	[?] [?]   (Saussure, 1872)								
1183324	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:303	[?] [?]   (Bolivar, 1890)								
1183325	typeSpecies	Werner. 1929. Verh. naturf. Ges. Basel 39:223	[?] [?]   (Werner, 1929)								
1183327	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:160	[?] [?]   (Giglio-Tos, 1915)								
1183329	typeSpecies	Giglio-Tos. 1927. Tierreich 50:146	[?] [?]   (Giglio-Tos, 1915)								
1183333	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:146	[?] [?]   (Giglio-Tos, 1915)								
1183334	typeSpecies	Kaltenbach. 1996. Ann. Naturhist. Mus. Wien 98B:279	Rogermantis royi Kaltenbach, 1996								
1183336	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):424,  pl. 27, fig. 5	[?] [?]   (Reich & Fairmaire, 1847)								
1183348	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:63	[?] [?]   (Saussure, 1869)								
1183353	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:26	[?] [?]   (Wood-Mason, 1882)								
1183358	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:161	[?] [?]   (Giglio-Tos, 1915)								
1183359	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:85	[?] [?]   (Haan, 1842)								
1183369	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:30	[?] [?]   (Saussure, 1872)								
1183387	typeSpecies	Beier. 1942. Annln naturh. Mus. Wien 52:136	[?] [?]   (Beier, 1942)								
1183389	typeSpecies	Wood-Mason. 1891. Cat. Mant. pl. 2	[?] [?]   (Wood-Mason, 1891)								
1183391	typeSpecies	Liana. 2009. Paula micra gen. et sp. nov., A new Praying Mantis fom Java (Mantodea: Mantidae: Amelinae). Annales Zoologici 59(3):287-292	Paula micra Liana, 2009								
1183393	typeSpecies	Beier. 1930. Ann. Mag. nat. Hist. 10 6:441	[?] [?]   (Beier, 1930)								
1183395	typeSpecies	Beier. 1964. Israel J. Zool 13:184	[?] [?]   (Beier, 1964)								
1183397	typeSpecies	Saussure. 1892. Societas ent. 7:123	[?] [?]   (Saussure, 1892)								
1183405	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:291	[?] [?]   (Thunberg, 1815)								
1183412	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):21	[?] [?]   (Stal, 1877)								
1183416	typeSpecies	Kirby. 1904. Syn. Cat. Orth. 1:511	[?] [?]   (Yersin, 1860)								
1183430	typeSpecies	Giglio-Tos. 1915. Bull. Soc. ent. Ital. 46:364	[?] [?]   (Werner, 1906)								
1183435	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:60	[?] [?]   (Saussure, 1859)								
1183438	typeSpecies	Hebard. 1931. Trans. Amer. Ent. Soc. 57:209	Yersinia solitaria Scudder, 1896								
1183443	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):60	[?] [?]   (Saussure, 1859)								
1183445	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:126	[?] [?]   (Saussure, 1861)								
1183451	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:149	[?] [?]   (Saussure & Zehntner, 1894)								
1183452	typeSpecies	Saussure. 1869. Mitt. schweiz. ent. Ges. 3:396	Gryllus carolinus Johansson, 1763								
1183514	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:pl. A (Gen Mantis) fig. 2	[?] [?]   (Hahn, 1835)								
1183515	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:61	[?] [?]   (Palisot de Beauvois, 1805)								
1183516	typeSpecies	Rehn. 1911. Genera Insect. 119:11	[?] [?]   (Rehn, 1911)								
1183518	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:563	[?] [?]   (Rehn, 1904)								
1183519	typeSpecies	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48:142	[?] [?]   (Saussure & Zehntner, 1894)								
1183521	typeSpecies	Hebard. 1920. Proc. Acad. nat. Sci. Philad. 72:236	[?] [?]   (Saussure, 1870)								
1183524	typeSpecies	Roy. 2006. Afrothespis dudley n.gen, n. sp. from Eastern Africa (Dictyoptera, Mantodea). Bulletin de la Société entomologique de France 111(4):475-478	Afrothespis dudleyi Roy, 2006								
1183529	typeSpecies	Werner. 1908. Ber. senckenb. naturf. Ges. 1908:42	[?] [?]   (Werner, 1908)								
1183535	typeSpecies	Serville. 1839. Hist. Ins. Orth. 640	[?] [?]   (Olivier, 1792)								
1183561	typeSpecies	Giglio-Tos. 1916. Bull. Soc. ent. Ital. 47:78	[?] [?]   (de Haan, 1842)								
1183570	typeSpecies	Gerstaecker. 1883. 92	[?] [?]   (Gerstaecker, 1883)								
1183580	typeSpecies	Giglio-Tos. 1916. Bull. Soc. ent. Ital. 47:9	[?] [?]   (Westwood, 1889)								
1183584	typeSpecies	Karsch. 1892. Ent. Nachr. 18:146	[?] [?]   (Karsch, 1892)								
1183592	typeSpecies	Karsch. 1892. Ent. Nachr. 18:149	[?] [?]   (Karsch, 1892)								
1183599	typeSpecies	Chopard. 1916. Annls Soc. ent. Fr. 85:166	[?] [?]   (Chopard, 1916)								
1183605	typeSpecies	Gravely. 1920. Rec. Ind. Mus. 19:17	[?] [?]   (Gravely, 1920)								
1183607	typeSpecies	Stal. 1877. Bih. K. svenska VetenskAkad. Handl. 4(10):88	[?] [?]   (Stal, 1877)								
1183612	typeSpecies	Saussure. 1892. Societas ent. 7:124	[?] [?]   (Saussure, 1892)								
1183614	typeSpecies	Piton. 1940. Mem. Soc. Hist. Nat. Auvergne 1:148	[?] [?]   (Piton, 1940)								
