id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1182280	1182280		1182279	1182269	Blepharis	Serville. 1831. Annls Sci. nat. 22	genus	Serville, 1831	junior synonym			2015-12-02T11:42:00
1182281	1182281	urn:lsid:Mantodea.speciesfile.org:TaxonName:3249	1182281	1182279	Blepharopsis mendica	Fabricius. 1775. Syst. Ent. 2	species	(Fabricius, 1775)	valid			2015-12-02T11:42:00
1182282	1182282	urn:lsid:Mantodea.speciesfile.org:TaxonName:3252	1182282	1182281	Blepharopsis mendica mendica	Fabricius. 1775. Syst. Ent. 2	subspecies	(Fabricius, 1775)	valid			2015-12-02T11:42:00
1182283	1182283	urn:lsid:Mantodea.speciesfile.org:TaxonName:3295	1182282	1182281	marmorata	Olivier. 1792. Enc. Meth., Ins. 7	subspecies	Olivier, 1792	junior synonym			2015-12-02T11:42:00
1182284	1182284	urn:lsid:Mantodea.speciesfile.org:TaxonName:3250	1182284	1182281	Blepharopsis mendica nuda	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48	subspecies	Giglio-Tos, 1917	valid			2015-12-02T11:42:00
1182285	1182285	urn:lsid:Mantodea.speciesfile.org:TaxonName:3245	1182285	1182269	Idolomantis	Uvarov. 1940. Ann. Mag. nat. Hist. 11 5	genus	Uvarov, 1940	valid			2015-12-02T11:42:00
1182286	1182286	urn:lsid:Mantodea.speciesfile.org:TaxonName:185009	1182285	1182269	Idolum	Saussure. 1869. Mitt. schweiz. ent. Ges. 3	genus	Saussure, 1869	junior synonym			2015-12-02T11:42:00
1182287	1182287	urn:lsid:Mantodea.speciesfile.org:TaxonName:3246	1182287	1182285	Idolomantis diabolica	Saussure. 1869. Mitt. schweiz. ent. Ges. 3	species	(Saussure, 1869)	valid			2015-12-02T11:42:00
1182288	1182288	urn:lsid:Mantodea.speciesfile.org:TaxonName:3412	1182287	1182285	diabroticum	Shelford. 1903. Zoologist 4 7	species	Shelford, 1903	junior synonym			2015-12-02T11:42:00
1182289	1182289	urn:lsid:Mantodea.speciesfile.org:TaxonName:3190	1182289	1182268	Empusinae		subfamily		valid			2015-12-02T11:42:00
1182290	1182290		1182290	1182289	Cephalomantis	Gistel. 1856. Myst. Eur. Ins.-Welt.	genus	Gistel, 1856	invalid	dubimum		2015-12-02T11:42:00
1182291	1182291		1182291	1182290	Cephalomantis gracilis	Gistel. 1856. Myst. Eur. Ins.-Welt.	species	Gistel, 1856	invalid	dubimum		2015-12-02T11:42:00
1182292	1182292		1182292	1182290	Cephalomantis rustica	Gistel. 1856. Myst. Eur. Ins.-Welt.	species	Gistel, 1856	invalid	dubimum		2015-12-02T11:42:00
1182293	1182293		1182293	1182290	Cephalomantis viridipennis	Gistel. 1856. Myst. Eur. Ins.-Welt.	species	Gistel, 1856	invalid	nudum		2015-12-02T11:42:00
1182294	1182294	urn:lsid:Mantodea.speciesfile.org:TaxonName:3199	1182294	1182289	Empusini		tribe		valid			2015-12-02T11:42:00
1182295	1182295	urn:lsid:Mantodea.speciesfile.org:TaxonName:3241	1182295	1182294	Dilatempusa	Roy. 2004. Revue Francaise D’Entomologie. 26(1)	genus	Roy, 2004	valid			2015-12-02T11:42:00
1182296	1182296	urn:lsid:Mantodea.speciesfile.org:TaxonName:3242	1182296	1182295	Dilatempusa aegyptiaca	Giglio-Tos. 1917. Bull. Soc. ent. Ital. 48	species	Giglio-Tos, 1917	valid			2015-12-02T11:42:00
1182297	1182297	urn:lsid:Mantodea.speciesfile.org:TaxonName:3398	1182296	1182295	dilaticollis	Lombardo. 1992[1991]. Fragm. Entomol. 23	species	Lombardo, 1992	junior synonym			2015-12-02T11:42:00
1182298	1182298	urn:lsid:Mantodea.speciesfile.org:TaxonName:3465	1182296	1182295	megalocephala	Gistel. 1856. Myst. Eur. Ins.-Welt	species	Gistel, 1856	junior synonym			2015-12-02T11:42:00
1182299	1182299	urn:lsid:Mantodea.speciesfile.org:TaxonName:3399	1182296	1182295	murati	Chopard. 1940. Revue fr. ent. 7(1)	species	Chopard, 1940	junior synonym			2015-12-02T11:42:00
1182300	1182300	urn:lsid:Mantodea.speciesfile.org:TaxonName:3206	1182300	1182294	Empusa	Illiger. 1798. Verz. Kafer Preuss.	genus	Illiger, 1798	valid			2015-12-02T11:42:00
1182301	1182301	urn:lsid:Mantodea.speciesfile.org:TaxonName:185118	1182300	1182294	Ampusa	Rambur. 1839. Faune ent. Andalous 2	genus	Rambur, 1839	junior synonym			2015-12-02T11:42:00
1182302	1182302		1182300	1182294	Phantoma	Risso. 1826. Hist. nat. Eur. merid. 5	genus	Risso, 1826	junior synonym			2015-12-02T11:42:00
1182303	1182303	urn:lsid:Mantodea.speciesfile.org:TaxonName:3780	1182303	1182300	Empusa binotata	Serville. 1839. Hist. Ins. Orth.	species	Serville, 1839	valid			2015-12-02T11:42:00
1182304	1182304	urn:lsid:Mantodea.speciesfile.org:TaxonName:3781	1182304	1182300	Empusa fasciata	Brulle. 1832. Exp. Moree, 3, part 1, sect. 2, Ins.	species	Brulle, 1832	valid			2015-12-02T11:42:00
1182305	1182305	urn:lsid:Mantodea.speciesfile.org:TaxonName:3710	1182305	1182300	Empusa guttula	Thunberg. 1815. Mem. Acad. Sci. St. Petersb. 5	species	(Thunberg, 1815)	valid			2015-12-02T11:42:00
1182306	1182306		1182305	1182300	Empusa dolosa	Serville. 1839. Hist. Ins. Orth.	species	Serville, 1839	junior synonym			2015-12-02T11:42:00
1182307	1182307	urn:lsid:Mantodea.speciesfile.org:TaxonName:3744	1182307	1182300	Empusa hedenborgii	Stal. 1871. Ofv. k. Svensk. Vet. Ak. For. Handl. 1871	species	Stal, 1871	valid			2015-12-02T11:42:00
1182308	1182308		1182307	1182300	Empusa pectinicornis	Linne. 1767. Syst. Nat. (ed. 2) 1(2)	species	Linne, 1767	junior synonym			2015-12-02T11:42:00
1182309	1182309	urn:lsid:Mantodea.speciesfile.org:TaxonName:3473	1182307	1182300	hyalina	Charpentier. 1835. Revue Entomol Siberman 3	species	Charpentier, 1835	synonym	dubimum		2015-12-02T11:42:00
1182310	1182310	urn:lsid:Mantodea.speciesfile.org:TaxonName:3782	1182310	1182300	Empusa longicollis	Ramme. 1950. Mitt. zool. Mus. Berl. 27	species	Ramme, 1950	valid			2015-12-02T11:42:00
1182311	1182311	urn:lsid:Mantodea.speciesfile.org:TaxonName:3783	1182311	1182300	Empusa pennata	Thunberg. 1815. Mem. Acad. Sci. St. Petersb. 5	species	(Thunberg, 1815)	valid			2015-12-02T11:42:00
1182312	1182312		1182311	1182300	Empusa pectinata	Drury. 1770. Ill. Nat. Hist. 1	species	Drury, 1770	junior synonym			2015-12-02T11:42:00
1182313	1182313		1182311	1182300	Empusa brachyptera	Fischer-Waldheim. 1846. Orth. Ross.	species	Fischer-Waldheim, 1846	junior synonym			2015-12-02T11:42:00
1182314	1182314		1182311	1182300	Empusa clavata	Goeze. 1778. Ent. Beitrag. 2	species	Goeze, 1778	junior synonym			2015-12-02T11:42:00
1182315	1182315		1182311	1182300	Empusa egena	Charpentier. 1841. Z. Ent. (Germar) 3	species	Charpentier, 1841	junior synonym			2015-12-02T11:42:00
1182316	1182316		1182311	1182300	Empusa europaea	Fieber. 1853. Lotos 3	species	Fieber, 1853	junior synonym			2015-12-02T11:42:00
1182317	1182317		1182311	1182300	Empusa humbertiana	Saussure. 1869. Mitt. schweiz. ent. Ges. 3	species	Saussure, 1869	junior synonym			2015-12-02T11:42:00
1182318	1182318		1182311	1182300	Empusa occidentalis	Fieber. 1853. Lotos 3	species	Fieber, 1853	junior synonym			2015-12-02T11:42:00
1182319	1182319		1182311	1182300	Empusa pauperata	Fabricius. 1781. Spec. Ins. 1	species	Fabricius, 1781	junior synonym			2015-12-02T11:42:00
1182320	1182320		1182311	1182300	Empusa servillii	Saussure. 1872. Mem. Soc. Phys. Hist. nat. Geneve 23	species	Saussure, 1872	junior synonym			2015-12-02T11:42:00
1182321	1182321		1182311	1182300	Empusa spuria	Goeze. 1778. Ent. Beitrag. 2	species	Goeze, 1778	junior synonym			2015-12-02T11:42:00
1182322	1182322		1182311	1182300	Empusa tricornis	Goeze. 1778. Ent. Beitrag. 2	species	Goeze, 1778	junior synonym			2015-12-02T11:42:00
1182323	1182323		1182311	1182300	Empusa unicornis	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21	species	Saussure, 1871	junior synonym			2015-12-02T11:42:00
1182324	1182324		1182311	1182300	Empusa variabilis	Risso. 1826. Hist. nat. Eur. merid. 5	species	Risso, 1826	junior synonym			2015-12-02T11:42:00
1182325	1182325	urn:lsid:Mantodea.speciesfile.org:TaxonName:3784	1182325	1182300	Empusa pennicornis	Pallas. 1773. Reise Russ. 2	species	Pallas, 1773	valid			2015-12-02T11:42:00
1182326	1182326	urn:lsid:Mantodea.speciesfile.org:TaxonName:3811	1182326	1182325	Empusa pennicornis pennicornis	Pallas. 1773. Reise Russ. 2	subspecies	Pallas, 1773	valid			2015-12-02T11:42:00
1182327	1182327		1182326	1182325	Empusa pennicornis attenuata	Werner. 1921. Treubia 2	subspecies	Werner, 1921	junior synonym			2015-12-02T11:42:00
1182328	1182328		1182326	1182325	Empusa pennicornis marginatus	Thunberg. 1815. Mem. Acad. Sci. St. Petersb. 5	subspecies	Thunberg, 1815	junior synonym			2015-12-02T11:42:00
1182329	1182329	urn:lsid:Mantodea.speciesfile.org:TaxonName:3233	1182326	1182325	Mantis pallasiana	Olivier. 1792. Enc. Meth., Ins. 7	subspecies	Olivier, 1792	junior synonym			2015-12-02T11:42:00
1182330	1182330		1182326	1182325	Empusa pennicornis stolli	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21	subspecies	Saussure, 1871	junior synonym			2015-12-02T11:42:00
1182331	1182331	urn:lsid:Mantodea.speciesfile.org:TaxonName:3799	1182331	1182325	Empusa pennicornis angulata	Lindt. 1978. DokladyAkad. Nauk tadzhik. SSR 21(1)	subspecies	Lindt, 1978	valid			2015-12-02T11:42:00
1182332	1182332	urn:lsid:Mantodea.speciesfile.org:TaxonName:3800	1182332	1182325	Empusa pennicornis baysunica	Lindt. 1978. DokladyAkad. Nauk tadzhik. SSR 21(1)	subspecies	Lindt, 1978	valid			2015-12-02T11:42:00
1182333	1182333	urn:lsid:Mantodea.speciesfile.org:TaxonName:3801	1182333	1182325	Empusa pennicornis brevidorsa	Lindt. 1977. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1977(1)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182334	1182334	urn:lsid:Mantodea.speciesfile.org:TaxonName:3802	1182334	1182325	Empusa pennicornis buharica	Lindt. 1977. Doklady Akad. Nauk tadzhik. SSR 20(2)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182335	1182335	urn:lsid:Mantodea.speciesfile.org:TaxonName:3803	1182335	1182325	Empusa pennicornis caputobtusa	Lindt. 1979. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1979(1)	subspecies	Lindt, 1979	valid			2015-12-02T11:42:00
1182336	1182336	urn:lsid:Mantodea.speciesfile.org:TaxonName:3804	1182336	1182325	Empusa pennicornis condarinica	Lindt. 1977. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1977(1)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182337	1182337	urn:lsid:Mantodea.speciesfile.org:TaxonName:3743	1182337	1182325	Empusa pennicornis copetdagica	Lindt. 1977. Doklady Akad. Nauk tadzhik. SSR 20(2)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182338	1182338	urn:lsid:Mantodea.speciesfile.org:TaxonName:3805	1182338	1182325	Empusa pennicornis hodshamuminica	Lindt. 1976. Doklady Akad. Nauk tadzhik. SSR 19(11)	subspecies	Lindt, 1976	valid			2015-12-02T11:42:00
1182339	1182339	urn:lsid:Mantodea.speciesfile.org:TaxonName:3806	1182339	1182325	Empusa pennicornis iliense	Lindt. 1977. Doklady Akad. Nauk tadzhik. SSR 20(2)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182340	1182340	urn:lsid:Mantodea.speciesfile.org:TaxonName:3807	1182340	1182325	Empusa pennicornis lindti	Otte. 2004. Mantida Species File, Insect Diversity Association 1	subspecies	Otte, 2004	valid			2015-12-02T11:42:00
1182341	1182341		1182340	1182325	Empusa pennicornis orientalis	Lindt. 1979. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1979(1)	subspecies	Lindt, 1979	junior synonym			2015-12-02T11:42:00
1182342	1182342	urn:lsid:Mantodea.speciesfile.org:TaxonName:3808	1182342	1182325	Empusa pennicornis longidorsa	Lindt. 1977. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1977(1)	subspecies	Lindt, 1977	valid			2015-12-02T11:42:00
1182343	1182343	urn:lsid:Mantodea.speciesfile.org:TaxonName:3809	1182343	1182325	Empusa pennicornis longoapicale	Lindt. 1979. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1979(1)	subspecies	Lindt, 1979	valid			2015-12-02T11:42:00
1182344	1182344	urn:lsid:Mantodea.speciesfile.org:TaxonName:3810	1182344	1182325	Empusa pennicornis luppovae	Lindt. 1979. Izvestiya Akad. Nauk tadzhik. SSR (Otd. Biol.) 1979(1)	subspecies	Lindt, 1979	valid			2015-12-02T11:42:00
1182345	1182345	urn:lsid:Mantodea.speciesfile.org:TaxonName:3727	1182345	1182325	Empusa pennicornis mujuncumica	Lindt. 1976. Doklady Akad. Nauk tadzhik. SSR 19(11)	subspecies	Lindt, 1976	valid			2015-12-02T11:42:00
1182346	1182346	urn:lsid:Mantodea.speciesfile.org:TaxonName:3701	1182346	1182325	Empusa pennicornis similis	Lindt. 1978. DokladyAkad. Nauk tadzhik. SSR 21(1)	subspecies	Lindt, 1978	valid			2015-12-02T11:42:00
1182347	1182347	urn:lsid:Mantodea.speciesfile.org:TaxonName:3785	1182347	1182300	Empusa romboidea	Lindt. 1976. Doklady Akad. Nauk tadzhik. SSR 19(5)	species	Lindt, 1976	valid			2015-12-02T11:42:00
1182348	1182348	urn:lsid:Mantodea.speciesfile.org:TaxonName:3813	1182348	1182347	Empusa romboidea romboidea	Lindt. 1976. Doklady Akad. Nauk tadzhik. SSR 19(5)	subspecies	Lindt, 1976	valid			2015-12-02T11:42:00
1182349	1182349	urn:lsid:Mantodea.speciesfile.org:TaxonName:3812	1182349	1182347	Empusa romboidea nana	Lindt. 1976. Doklady Akad. Nauk tadzhik. SSR 19(5)	subspecies	Lindt, 1976	valid			2015-12-02T11:42:00
1182350	1182350	urn:lsid:Mantodea.speciesfile.org:TaxonName:3749	1182350	1182300	Empusa simonyi	Krauss. 1902. Anz. Akad. Wiss. Wien 7	species	Krauss, 1902	valid			2015-12-02T11:42:00
1182351	1182351	urn:lsid:Mantodea.speciesfile.org:TaxonName:3786	1182351	1182300	Empusa spinosa	Krauss. 1902. Anz. Akad. Wiss. Wien 7	species	Krauss, 1902	valid			2015-12-02T11:42:00
1182352	1182352		1182351	1182300	Empusa fronticornis	Stoll. 1813. Represent. Spectres, Mantes	species	Stoll, 1813	junior synonym			2015-12-02T11:42:00
1182353	1182353		1182351	1182300	Empusa nympha	Stoll. 1813. Represent. Spectres, Mantes	species	Stoll, 1813	junior synonym			2015-12-02T11:42:00
1182354	1182354		1182351	1182300	Empusa purpuripennis	Serville. 1839. Hist. Ins. Orth.	species	Serville, 1839	junior synonym			2015-12-02T11:42:00
1182355	1182355		1182351	1182300	Empusa wahlbergi	Stal. 1856. Ofvers. K. VetensAkad. Forh. Stockh. 13	species	Stal, 1856	junior synonym			2015-12-02T11:42:00
1182356	1182356	urn:lsid:Mantodea.speciesfile.org:TaxonName:3700	1182356	1182300	Empusa uvarovi	Chopard. 1921. J. Bombay nat. Hist. Soc. 27	species	Chopard, 1921	valid			2015-12-02T11:42:00
1182357	1182357	urn:lsid:Mantodea.speciesfile.org:TaxonName:3202	1182357	1182294	Gongylus	Thunberg. 1815. Mem. Acad. Sci. St. Petersb. 5	genus	Thunberg, 1815	valid			2015-12-02T11:42:00
1182358	1182358	urn:lsid:Mantodea.speciesfile.org:TaxonName:3205	1182358	1182357	Gongylus gongylodes	Linne. 1758. Syst. Nat. (ed. 10) 1	species	Linne, 1758	valid			2015-12-02T11:42:00
1182359	1182359		1182358	1182357	Gongylus flabellicornis	Fabricius. 1793. Ent. Syst. 2	species	Fabricius, 1793	junior synonym			2015-12-02T11:42:00
1182360	1182360	urn:lsid:Mantodea.speciesfile.org:TaxonName:3204	1182360	1182357	Gongylus pauperatus	Fabricius. 1793. Ent. Syst. 2	species	Fabricius, 1793	valid			2015-12-02T11:42:00
1182361	1182361	urn:lsid:Mantodea.speciesfile.org:TaxonName:3203	1182361	1182357	Gongylus trachelophyllus	Burmeister. 1838. Handb. Ent., Burm. 2	species	Burmeister, 1838	valid			2015-12-02T11:42:00
1182362	1182362	urn:lsid:Mantodea.speciesfile.org:TaxonName:3200	1182362	1182294	Hypsicorypha	Krauss. 1892. Zool. Anz. 15	genus	Krauss, 1892	valid			2015-12-02T11:42:00
1182363	1182363	urn:lsid:Mantodea.speciesfile.org:TaxonName:3201	1182363	1182362	Hypsicorypha gracilis	Burmeister. 1838. Handb. Ent., Burm. 2	species	Burmeister, 1838	valid			2015-12-02T11:42:00
1182364	1182364		1182363	1182362	Hypsicorypha guichardi	La Greca. 1952. Annuar. Inst. Mus. Zool. Univ. Napoli 4(1)	species	La Greca, 1952	junior synonym			2015-12-02T11:42:00
1182365	1182365		1182363	1182362	Hypsicorypha juliae	Krauss. 1892. Zool. Anz. 15	species	Krauss, 1892	junior synonym			2015-12-02T11:42:00
1182366	1182366		1182363	1182362	Hypsicorypha longifrons	Saussure. 1870. Mitt. schweiz. ent. Ges. 3	species	Saussure, 1870	junior synonym			2015-12-02T11:42:00
1182367	1182367	urn:lsid:Mantodea.speciesfile.org:TaxonName:3191	1182367	1182289	Idolomorphini		tribe		valid			2015-12-02T11:42:00
1182368	1182368	urn:lsid:Mantodea.speciesfile.org:TaxonName:3699	1182368	1182367	Chopardempusa	Paulian. 1958. Naturaliste malgache 10	genus	Paulian, 1958	valid			2015-12-02T11:42:00
1182369	1182369	urn:lsid:Mantodea.speciesfile.org:TaxonName:3714	1182369	1182368	Chopardempusa neglecta	Paulian. 1958. Naturaliste malgache 10	species	(Paulian, 1958)	valid			2015-12-02T11:42:00
1182370	1182370	urn:lsid:Mantodea.speciesfile.org:TaxonName:3197	1182370	1182367	Hemiempusa	Saussure & Zehntner. 1895. Hist. Madag. 23	genus	Saussure & Zehntner, 1895	valid			2015-12-02T11:42:00
1182371	1182371	urn:lsid:Mantodea.speciesfile.org:TaxonName:3198	1182371	1182370	Hemiempusa capensis	Burmeister. 1838. Handb. Ent., Burm. 2	species	Burmeister, 1838	valid			2015-12-02T11:42:00
1182372	1182372		1182371	1182370	Hemiempusa phantasma	Rehn. 1949. Trans. Amer. Ent. Soc. 74	species	Rehn, 1949	junior synonym			2015-12-02T11:42:00
1182373	1182373	urn:lsid:Mantodea.speciesfile.org:TaxonName:3192	1182373	1182367	Idolomorpha	Burmeister. 1838. Handb. Ent., Burm. 2	genus	Burmeister, 1838	valid			2015-12-02T11:42:00
1182374	1182374	urn:lsid:Mantodea.speciesfile.org:TaxonName:3196	1182374	1182373	Idolomorpha dentifrons	Saussure & Zehntner. 1895. Hist. Madag. 23	species	Saussure & Zehntner, 1895	valid			2015-12-02T11:42:00
1182375	1182375	urn:lsid:Mantodea.speciesfile.org:TaxonName:3195	1182375	1182373	Idolomorpha lateralis	Burmeister. 1838. Handb. Ent., Burm. 2	species	Burmeister, 1838	valid			2015-12-02T11:42:00
1182376	1182376		1182375	1182373	Idolomorpha defoliata	Serville. 1839. Hist. Ins. Orth.	species	Serville, 1839	junior synonym			2015-12-02T11:42:00
1182377	1182377		1182375	1182373	Idolomorpha spinifrons	Saussure. 1859. Revue Mag. Zool. 2 11	species	Saussure, 1859	junior synonym			2015-12-02T11:42:00
1182378	1182378	urn:lsid:Mantodea.speciesfile.org:TaxonName:3194	1182378	1182373	Idolomorpha madagascariensis	Westwood. 1889. Revis. Mantid.	species	Westwood, 1889	valid			2015-12-02T11:42:00
1182379	1182379	urn:lsid:Mantodea.speciesfile.org:TaxonName:3193	1182379	1182373	Idolomorpha sagitta	Sjostedt. 1900. Bih. K. svenska VetenskAkad. Handl. 25(6)	species	Sjostedt, 1900	valid			2015-12-02T11:42:00
1182380	1182380	urn:lsid:Mantodea.speciesfile.org:TaxonName:3111	1182380	1182267	Eremiaphilidae		family		valid			2015-12-02T11:42:00
1182381	1182381	urn:lsid:Mantodea.speciesfile.org:TaxonName:3112	1182381	1182380	Eremiaphilinae		subfamily		valid			2015-12-02T11:42:00
1182382	1182382	urn:lsid:Mantodea.speciesfile.org:TaxonName:3118	1182382	1182381	Eremiaphila	Lefebvre. 1835. Annls. Soc. ent. Fr. 4	genus	Lefebvre, 1835	valid			2015-12-02T11:42:00
1182383	1182383		1182382	1182381	Centromantis	Werner. 1904. Anz. Akad. Wiss. Wien 27	genus	Werner, 1904	junior synonym			2015-12-02T11:42:00
1182384	1182384		1182382	1182381	Eremophila	Burmeister. 1838. Handb. Ent., Burm. 2	genus	Burmeister, 1838	junior synonym			2015-12-02T11:42:00
1182385	1182385	urn:lsid:Mantodea.speciesfile.org:TaxonName:3188	1182385	1182382	Eremiaphila berndstiewi	Stiewe. 2004. A new species of Eremiaphila LEFEBVRE, 1835 from Egypt (Mantodea: Eremiaphilidae). Entomologische Zeitschrift 2004 (Entomol. Zeit.) 114(5):199-203	species	Stiewe, 2004	valid			2015-12-02T11:42:00
1182386	1182386	urn:lsid:Mantodea.speciesfile.org:TaxonName:3187	1182386	1182382	Eremiaphila dagi	Doganlar. 2007. A new species of the genus Eremiaphilia Lefebvre, 1835 (Mantodea: Eremiaphilidae) from Turkey. Australian Journal of Basic and Applied Sciences Research (Aust. J. of Basic and Appl. Sci.) 1(1):1-6	species	Doganlar, 2007	valid			2015-12-02T11:42:00
1182387	1182387	urn:lsid:Mantodea.speciesfile.org:TaxonName:3186	1182387	1182382	Eremiaphila ammonita	Uvarov. 1933. Annls Mag. nat. Hist. 10 11	species	Uvarov, 1933	valid			2015-12-02T11:42:00
1182388	1182388	urn:lsid:Mantodea.speciesfile.org:TaxonName:3185	1182388	1182382	Eremiaphila andresi	Werner. 1910. Bull. Soc. ent. Egypte 2	species	Werner, 1910	valid			2015-12-02T11:42:00
1182389	1182389	urn:lsid:Mantodea.speciesfile.org:TaxonName:3184	1182389	1182382	Eremiaphila anubis	Lefebvre. 1835. Annls. Soc. ent. Fr. 4	species	Lefebvre, 1835	valid			2015-12-02T11:42:00
1182390	1182390	urn:lsid:Mantodea.speciesfile.org:TaxonName:3183	1182390	1182382	Eremiaphila arabica	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21	species	Saussure, 1871	valid			2015-12-02T11:42:00
1182391	1182391		1182390	1182382	Eremiaphila dawydowi	Werner. 1905.	species	Werner, 1905	junior synonym			2015-12-02T11:42:00
1182392	1182392	urn:lsid:Mantodea.speciesfile.org:TaxonName:3182	1182392	1182382	Eremiaphila aristidis	Lucas. 1880. Bull. Soc. ent. Fr. 5 10	species	Lucas, 1880	valid			2015-12-02T11:42:00
1182393	1182393	urn:lsid:Mantodea.speciesfile.org:TaxonName:3181	1182393	1182382	Eremiaphila audouini	Lefebvre. 1835. Annls. Soc. ent. Fr. 4	species	Lefebvre, 1835	valid			2015-12-02T11:42:00
1182394	1182394	urn:lsid:Mantodea.speciesfile.org:TaxonName:3180	1182394	1182382	Eremiaphila barbara	Brisout. 1854. Annls Soc. ent. Fr. 3 2	species	Brisout, 1854	valid			2015-12-02T11:42:00
1182395	1182395	urn:lsid:Mantodea.speciesfile.org:TaxonName:3179	1182395	1182382	Eremiaphila bifasciata	Chopard. 1940. Revue fr. ent. 7(1)	species	Chopard, 1940	valid			2015-12-02T11:42:00
1182396	1182396	urn:lsid:Mantodea.speciesfile.org:TaxonName:3178	1182396	1182382	Eremiaphila bovei	Lefebvre. 1835. Annls. Soc. ent. Fr. 4	species	Lefebvre, 1835	valid			2015-12-02T11:42:00
1182397	1182397	urn:lsid:Mantodea.speciesfile.org:TaxonName:3177	1182397	1182382	Eremiaphila braueri	Krauss. 1902. Anz. Akad. Wiss. Wien 7	species	Krauss, 1902	valid			2015-12-02T11:42:00
1182398	1182398		1182397	1182382	Eremiaphila laevifrons	Uvarov. 1922. J. Bombay nat. Hist. Soc. 28(3)	species	Uvarov, 1922	junior synonym			2015-12-02T11:42:00
1182399	1182399	urn:lsid:Mantodea.speciesfile.org:TaxonName:3176	1182399	1182382	Eremiaphila brevipennis	Saussure. 1871. Mem. Soc. Hist. nat. Geneve 21	species	Saussure, 1871	valid			2015-12-02T11:42:00
