uid	|	name	|	type	|	rank	|	
1184781	|	Paraphotina insolitum	|	synonym	|		|	
1184781	|	Paraphotina venezuelana	|	synonym	|		|	
1184779	|	Guaraunia	|	synonym	|		|	
1184794	|	Photiomantis	|	synonym	|		|	
1222261	|	Rehniella	|	synonym	|		|	
1184818	|	Schizocephala stricta	|	synonym	|		|	
1184818	|	Schizocephala oculata	|	synonym	|		|	
1184828	|	Oxyops	|	synonym	|		|	
1184846	|	Parastagmatoptera abnormis	|	synonym	|		|	
1184849	|	Parastagmatoptera concolor	|	synonym	|		|	
1184851	|	Parastagmatoptera confusa	|	synonym	|		|	
1184846	|	Parastagmatoptera hoorie	|	synonym	|		|	
1184855	|	Parastagmatoptera serricornis	|	synonym	|		|	
1184846	|	Parastagmatoptera tessellata	|	synonym	|		|	
1184855	|	Parastagmatoptera vitrepennis	|	synonym	|		|	
1184841	|	Ardesca	|	synonym	|		|	
1184865	|	Pseudoxyops paraguayensis	|	synonym	|		|	
1184870	|	Stagmatoptera urbana	|	synonym	|		|	
1184872	|	Stagmatoptera praedicatoria	|	synonym	|		|	
1184894	|	Stagmatoptera flavipennis	|	synonym	|		|	
1184877	|	Stagmatoptera pavonina	|	synonym	|		|	
1184877	|	Stagmatoptera bogedetica	|	synonym	|		|	
1184875	|	Stagmatoptera ignota	|	synonym	|		|	
1184880	|	Stagmatoptera pumila	|	synonym	|		|	
1184884	|	Stagmatoptera nova	|	synonym	|		|	
1184885	|	Stagmatoptera annulata	|	synonym	|		|	
1184885	|	Stagmatoptera obsecraria	|	synonym	|		|	
1184885	|	Stagmatoptera octosetosa	|	synonym	|		|	
1184885	|	Stagmatoptera rogatoria	|	synonym	|		|	
1184891	|	Stagmatoptera incerta	|	synonym	|		|	
1184891	|	Stagmatoptera minor	|	synonym	|		|	
1184906	|	Danuria (Danuria) kuangana	|	synonym	|		|	
1184908	|	Danuria (Danuria) schweinfurthi	|	synonym	|		|	
1184901	|	Danuria Daniuria	|	synonym	|		|	
1184901	|	Danuria Paradanuria	|	synonym	|		|	
1184917	|	Danuria (Danuriodes) angolensis	|	synonym	|		|	
1184917	|	Danuria (Danuriodes) superciliaris	|	synonym	|		|	
1184921	|	Danuria (Danuriodes) zambesica	|	synonym	|		|	
1184925	|	Danuriella altera	|	synonym	|		|	
1184924	|	Micropopa	|	synonym	|		|	
1184807	|	Kishinouyeum	|	synonym	|		|	
1184946	|	Neodanuria caffra	|	synonym	|		|	
1184953	|	Popa spurca batesi	|	synonym	|		|	
1184953	|	Popa spurca servillei	|	synonym	|		|	
1184953	|	Popa spurca stuhlmanni	|	synonym	|		|	
1184953	|	Popa spurca undata	|	synonym	|		|	
1184972	|	Heterochaeta spectrum	|	synonym	|		|	
1184963	|	Pseudochaeta	|	synonym	|		|	
1184963	|	Stenovates	|	synonym	|		|	
1185009	|	Hagiotata	|	synonym	|		|	
1185020	|	Lobovates	|	synonym	|		|	
1185009	|	Phyllovates	|	synonym	|		|	
1184993	|	Pseudovates azteca	|	synonym	|		|	
1184993	|	Pseudovates maya	|	synonym	|		|	
1184996	|	Pseudovates hyalina	|	synonym	|		|	
1185001	|	Pseudovates surinamensis	|	synonym	|		|	
1185011	|	Pseudovates consobrina	|	synonym	|		|	
1185017	|	Pseudovates annectens	|	synonym	|		|	
1225169	|	Vates cnemidotus	|	synonym	|		|	
1185020	|	Theoclytes	|	synonym	|		|	
1185037	|	Zoolea gigas	|	synonym	|		|	
1185037	|	Zoolea macroptera	|	synonym	|		|	
1185040	|	Zoolea borellii	|	synonym	|		|	
1185043	|	Zoolea guerini	|	synonym	|		|	
1185051	|	Melliera atopogamia	|	synonym	|		|	
1185048	|	Phaeomantis	|	synonym	|		|	
1185062	|	Orthodera longicollis	|	synonym	|		|	
1185065	|	Orthodera marginata	|	synonym	|		|	
1185068	|	Orthodera prasina	|	synonym	|		|	
1185071	|	Orthodera hobsoni	|	synonym	|		|	
1185071	|	Orthodera laticollis	|	synonym	|		|	
1185089	|	Mantoida luteola	|	synonym	|		|	
1185080	|	Annia	|	synonym	|		|	
1185100	|	Metallyticus chalybea	|	synonym	|		|	
1185100	|	Metallyticus purpureus	|	synonym	|		|	
1185100	|	Metallyticus vitripennis	|	synonym	|		|	
1185095	|	Metalleutica	|	synonym	|		|	
1185123	|	Sibylla (Sibylla) fuscosparsa	|	synonym	|		|	
1185142	|	Gilda	|	synonym	|		|	
1185152	|	Leptomantella (Leptomantella) sumatrana	|	synonym	|		|	
1185155	|	Leptomantella (Leptomantella) bilineata	|	synonym	|		|	
1185151	|	Leptomantella Leptomantis	|	synonym	|		|	
1185184	|	Antistia signata	|	synonym	|		|	
1185190	|	Ariusia cara	|	synonym	|		|	
1185189	|	Charieisilla	|	synonym	|		|	
1185196	|	Didymocorypha ensifera	|	synonym	|		|	
1185196	|	Didymocorypha gracilipes	|	synonym	|		|	
1185195	|	Pyrgocotis	|	synonym	|		|	
1185203	|	Dysaules hampsoni	|	synonym	|		|	
1185200	|	Parepiscopus	|	synonym	|		|	
1185207	|	Episcopus	|	synonym	|		|	
1185287	|	Iris radians	|	synonym	|		|	
1185290	|	Iris bella	|	synonym	|		|	
1185290	|	Iris dentata	|	synonym	|		|	
1185290	|	Iris minima	|	synonym	|		|	
1185299	|	Iris polystictica tiflisina	|	synonym	|		|	
1185304	|	Iris longicollis	|	synonym	|		|	
1185340	|	Paralygdamia conspersus	|	synonym	|		|	
1185318	|	Alfredistia reticulata	|	synonym	|		|	
1185317	|	Alfredistia	|	synonym	|		|	
1185325	|	Oxyophthalmus	|	synonym	|		|	
1185347	|	Plastogalepsus taboranus	|	synonym	|		|	
1185352	|	Pseudogalepsus schulthessi	|	synonym	|		|	
1185355	|	Pseudogalepsus kilwanus	|	synonym	|		|	
1185362	|	Pyrgomantis nigerica	|	synonym	|		|	
1185362	|	Pyrgomantis occidentalis	|	synonym	|		|	
1185362	|	Pyrgomantis septentrionalis	|	synonym	|		|	
1185370	|	Pyrgomantis capensis	|	synonym	|		|	
1185415	|	Tarachodes (Tarachodes) nympha	|	synonym	|		|	
1185422	|	Tarachodes (Tarachodes) sanctus sacer	|	synonym	|		|	
1185424	|	Tarachodes (Tarachodes) sanctus latus	|	synonym	|		|	
1185428	|	Tarachodes (Tarachodes) kuhlgatzi	|	synonym	|		|	
1185438	|	Tarachodes (Barbachodes) bandanus	|	synonym	|		|	
1185438	|	Tarachodes (Barbachodes) griffinii	|	synonym	|		|	
1185438	|	Tarachodes (Barbachodes) irrorata	|	synonym	|		|	
1185444	|	Tarachodes (Chiropacha) aestuans media	|	synonym	|		|	
1185450	|	Tarachodes (Chiropacha) modestus	|	synonym	|		|	
1185457	|	Tarachodes (Chiropus) karnyi	|	synonym	|		|	
1185459	|	Tarachodes (Chiropus) congolensis	|	synonym	|		|	
1185459	|	Tarachodes (Chiropus) pilosa	|	synonym	|		|	
1185472	|	Tarachodula dolica	|	synonym	|		|	
1185477	|	Plesiacanthops	|	synonym	|		|	
1185481	|	Acanthops sinuata	|	synonym	|		|	
1185496	|	Acanthops angulifera	|	synonym	|		|	
1185496	|	Acanthops griffinii	|	synonym	|		|	
1185499	|	Acanthops angulata	|	synonym	|		|	
1185499	|	Acanthops mortuifolia	|	synonym	|		|	
1185504	|	Stollia	|	synonym	|		|	
1185506	|	Astollia abbreviata	|	synonym	|		|	
1185506	|	Astollia prasinana	|	synonym	|		|	
1185509	|	Acanthogaster	|	synonym	|		|	
1185513	|	Metilia adusta	|	synonym	|		|	
1185513	|	Metilia integra	|	synonym	|		|	
1185516	|	Paracanthops	|	synonym	|		|	
1185521	|	Decimia	|	synonym	|		|	
1185538	|	Acontiothespis	|	synonym	|		|	
1185538	|	Acontistes	|	synonym	|		|	
1185538	|	Acontistella	|	synonym	|		|	
1185538	|	Metaphotina	|	synonym	|		|	
1185548	|	Acontista quadrimaculata	|	synonym	|		|	
1185552	|	Acontista bimaculata	|	synonym	|		|	
1185552	|	Acontista tricolor	|	synonym	|		|	
1185558	|	Acontista paraensis	|	synonym	|		|	
1185561	|	Acontista violacea	|	synonym	|		|	
1185587	|	Raptrix travassosi	|	synonym	|		|	
1185576	|	Anastira	|	synonym	|		|	
1185578	|	Callibia pictipennis	|	synonym	|		|	
1185578	|	Callibia vigilax	|	synonym	|		|	
1185587	|	Raptrix multistriata	|	synonym	|		|	
1185587	|	Raptrix truncata	|	synonym	|		|	
1185587	|	Raptrix elegans	|	synonym	|		|	
1185587	|	Raptrix fusca	|	synonym	|		|	
1185587	|	Raptrix fuscata	|	synonym	|		|	
1185600	|	Tithrone trinitatis	|	synonym	|		|	
1185615	|	Haania intermedia	|	synonym	|		|	
1185618	|	Haania javana	|	synonym	|		|	
1185622	|	Haania hainanensis	|	synonym	|		|	
1185612	|	Ceratohaania	|	synonym	|		|	
1185612	|	Hystricomantis	|	synonym	|		|	
1185612	|	Parairidopteryx	|	synonym	|		|	
1185677	|	Chloromiopteryx brunneri	|	synonym	|		|	
1185689	|	Miobantia precaria	|	synonym	|		|	
1185676	|	Emboicy	|	synonym	|		|	
1185689	|	Miobantia perloides	|	synonym	|		|	
1185683	|	Antimiopteryx	|	synonym	|		|	
1185683	|	Cnephomantis	|	synonym	|		|	
1185693	|	Miopteryx	|	synonym	|		|	
1185703	|	Bactromantis toltecus	|	synonym	|		|	
1185705	|	Bactromantis baculina	|	synonym	|		|	
1185705	|	Bactromantis parvula	|	synonym	|		|	
1185708	|	Eubantia	|	synonym	|		|	
1185708	|	Mionicella	|	synonym	|		|	
1185727	|	Paradiabantia	|	synonym	|		|	
1185735	|	Oligonicella missouriensis	|	synonym	|		|	
1185735	|	Oligonicella uhleri	|	synonym	|		|	
1185741	|	Oligonyx gryps	|	synonym	|		|	
1185740	|	Harpagonyx	|	synonym	|		|	
1185740	|	Spanionyx	|	synonym	|		|	
1185751	|	Pseudomusonia minor	|	synonym	|		|	
1185753	|	Pseudomusonia saevus	|	synonym	|		|	
1185749	|	Eumionyx	|	synonym	|		|	
1185749	|	Mionycoides	|	synonym	|		|	
1185749	|	Mionyx	|	synonym	|		|	
1185762	|	Thesprotiella similis	|	synonym	|		|	
1185767	|	Thrinaconyx fasciata	|	synonym	|		|	
1185766	|	Costaricella	|	synonym	|		|	
1185787	|	Pseudopogonogaster otongica	|	synonym	|		|	
1185785	|	Chersomantis	|	synonym	|		|	
1185785	|	Calopteromantis	|	synonym	|		|	
1185801	|	Thesprotia filiformis	|	synonym	|		|	
1185801	|	Thesprotia vidua	|	synonym	|		|	
1185812	|	Trachymiopteryx	|	synonym	|		|	
1185817	|	Piracicaba	|	synonym	|		|	
1185825	|	Leptomiopteryx amapaensis	|	synonym	|		|	
1185823	|	Navimons	|	synonym	|		|	
1185835	|	Myrcinellus	|	synonym	|		|	
1185857	|	Eumusonia caudata	|	synonym	|		|	
1185872	|	Musonia femorata	|	synonym	|		|	
1185864	|	Promusonia	|	synonym	|		|	
1185875	|	Catamusonia	|	synonym	|		|	
1185908	|	Thespis minuta	|	synonym	|		|	
1185908	|	Thespis vicina	|	synonym	|		|	
1185900	|	Diamusonia	|	synonym	|		|	
1185915	|	Arsacia	|	synonym	|		|	
1185915	|	Arsaria	|	synonym	|		|	
1185915	|	Arteria	|	synonym	|		|	
1184631	|	Cheddikulama	|	synonym	|		|	
1185936	|	Mesomicropus	|	synonym	|		|	
1185947	|	Xenomantis	|	synonym	|		|	
1185957	|	Toxodera gigas	|	synonym	|		|	
1185959	|	Toxodera spinigera	|	synonym	|		|	
1185971	|	Toxomantis orientalis	|	synonym	|		|	
1185973	|	Dorymantis	|	synonym	|		|	
1185915	|	Loxomantis	|	synonym	|		|	
1186015	|	Amorphoscelis indica	|	synonym	|		|	
1186015	|	Amorphoscelis keiseri	|	synonym	|		|	
1186018	|	Amorphoscelis beieri	|	synonym	|		|	
1186024	|	Amorphoscelis monodonta	|	synonym	|		|	
1186030	|	Amorphoscelis horni	|	synonym	|		|	
1186037	|	Amorphoscelis turkanensis	|	synonym	|		|	
1186043	|	Amorphoscelis ceylonica	|	synonym	|		|	
1186046	|	Amorphoscelis ugandanus	|	synonym	|		|	
1186050	|	Amorphoscelis micans	|	synonym	|		|	
1186065	|	Caudatoscelis micacea	|	synonym	|		|	
1186090	|	Metoxypilus spinosus	|	synonym	|		|	
1186097	|	Nesoxypilus antennatus	|	synonym	|		|	
1186109	|	Glabromantis	|	synonym	|		|	
1186139	|	Discothera	|	synonym	|		|	
1186142	|	Perlamantis tunetana	|	synonym	|		|	
1186155	|	Archephemeridae	|	synonym	|		|	
1186174	|	Chaetessa	|	synonym	|		|	
1186174	|	Hoplophora	|	synonym	|		|	
1182718	|	Arabistania	|	synonym	|		|	
1184005	|	Hierodula brachynota	|	synonym	|		|	
1184178	|	Mantis religiosa akbari	|	synonym	|		|	
