uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1182417	|	1182382	|	Eremiaphila gigas	|	species	|		|	
1182418	|	1182382	|	Eremiaphila hebraica	|	species	|		|	
1182419	|	1182382	|	Eremiaphila heluanensis	|	species	|		|	
1182422	|	1182382	|	Eremiaphila irridipennis	|	species	|		|	
1182423	|	1182382	|	Eremiaphila khamsini	|	species	|		|	
1182424	|	1182382	|	Eremiaphila kheychi	|	species	|		|	
1182425	|	1182382	|	Eremiaphila klunzingeri	|	species	|		|	
1182426	|	1182382	|	Eremiaphila laeviceps	|	species	|		|	
1182428	|	1182382	|	Eremiaphila lefebvrii	|	species	|		|	
1182430	|	1182382	|	Eremiaphila luxor	|	species	|		|	
1182431	|	1182382	|	Eremiaphila maculipennis	|	species	|		|	
1182432	|	1182382	|	Eremiaphila monodi	|	species	|		|	
1182433	|	1182382	|	Eremiaphila moretii	|	species	|		|	
1182434	|	1182433	|	Eremiaphila moretii moretii	|	subspecies	|		|	
1182435	|	1182433	|	Eremiaphila moretii maculata	|	subspecies	|		|	
1182436	|	1182382	|	Eremiaphila murati	|	species	|		|	
1182437	|	1182382	|	Eremiaphila mzabi	|	species	|		|	
1182438	|	1182382	|	Eremiaphila nilotica	|	species	|		|	
1182439	|	1182382	|	Eremiaphila nova	|	species	|		|	
1182440	|	1182382	|	Eremiaphila numida	|	species	|		|	
1182441	|	1182382	|	Eremiaphila persica	|	species	|		|	
1182442	|	1182441	|	Eremiaphila persica persica	|	subspecies	|		|	
1182443	|	1182441	|	Eremiaphila persica sjostedti	|	subspecies	|		|	
1182444	|	1182382	|	Eremiaphila petiti	|	species	|		|	
1182445	|	1182382	|	Eremiaphila pierrei	|	species	|		|	
1182446	|	1182382	|	Eremiaphila pyramidum	|	species	|		|	
1182447	|	1182382	|	Eremiaphila rectangulata	|	species	|		|	
1182448	|	1182382	|	Eremiaphila reticulata	|	species	|		|	
1182449	|	1182382	|	Eremiaphila rohlfsi	|	species	|		|	
1182450	|	1182382	|	Eremiaphila rotundipennis	|	species	|		|	
1182451	|	1182382	|	Eremiaphila rufipennis	|	species	|		|	
1182452	|	1182382	|	Eremiaphila rufula	|	species	|		|	
1182453	|	1182382	|	Eremiaphila savignyi	|	species	|		|	
1182454	|	1182382	|	Eremiaphila somalica	|	species	|		|	
1182455	|	1182382	|	Eremiaphila spinulosa	|	species	|		|	
1182456	|	1182382	|	Eremiaphila tuberculifera	|	species	|		|	
1182457	|	1182382	|	Eremiaphila turcica	|	species	|		|	
1182458	|	1182382	|	Eremiaphila typhon	|	species	|		|	
1182460	|	1182382	|	Eremiaphila uvarovi	|	species	|		|	
1182461	|	1182382	|	Eremiaphila voltaensis	|	species	|		|	
1182462	|	1182382	|	Eremiaphila werneri	|	species	|		|	
1182463	|	1182382	|	Eremiaphila wettsteini	|	species	|		|	
1182464	|	1182382	|	Eremiaphila yemenita	|	species	|		|	
1182465	|	1182382	|	Eremiaphila zetterstedti	|	species	|		|	
1182466	|	1182381	|	Heteronutarsus	|	genus	|		|	
1182469	|	1182466	|	Heteronutarsus arenivagus	|	species	|		|	
1182470	|	1182466	|	Heteronutarsus zolotarevskyi	|	species	|		|	
1182471	|	1182466	|	Heteronutarsus aegyptiacus	|	species	|		|	
1182472	|	1182466	|	Heteronutarsus albipennis	|	species	|		|	
1182473	|	1182267	|	Hymenopodidae	|	family	|		|	
1182474	|	1182473	|	Acromantinae	|	subfamily	|		|	
1182475	|	1182474	|	Acromantini	|	tribe	|		|	
1182476	|	1182475	|	Acromantis	|	genus	|		|	
1182477	|	1182476	|	Acromantis australis	|	species	|		|	
1182478	|	1182476	|	Acromantis dyaka	|	species	|		|	
1182479	|	1182476	|	Acromantis elegans	|	species	|		|	
1182480	|	1182476	|	Acromantis formosana	|	species	|		|	
1182481	|	1182476	|	Acromantis gestri	|	species	|		|	
1182482	|	1182476	|	Acromantis grandis	|	species	|		|	
1182483	|	1182476	|	Acromantis hesione	|	species	|		|	
1182484	|	1182476	|	Acromantis indica	|	species	|		|	
1182485	|	1182476	|	Acromantis insularis	|	species	|		|	
1182486	|	1182476	|	Acromantis japonica	|	species	|		|	
1182487	|	1182476	|	Acromantis lilii	|	species	|		|	
1182489	|	1182476	|	Acromantis luzonica	|	species	|		|	
1182490	|	1182476	|	Acromantis montana	|	species	|		|	
1182491	|	1182476	|	Acromantis moultoni	|	species	|		|	
1182493	|	1182476	|	Acromantis nicobarica	|	species	|		|	
1182494	|	1182476	|	Acromantis oligoneura	|	species	|		|	
1182497	|	1182476	|	Acromantis palauana	|	species	|		|	
1182498	|	1182476	|	Acromantis philippina	|	species	|		|	
1182499	|	1182476	|	Acromantis satsumensis	|	species	|		|	
1182500	|	1182476	|	Acromantis siporana	|	species	|		|	
1182501	|	1223667	|	Anasigerpes	|	genus	|		|	
1182503	|	1182501	|	Anasigerpes amieti	|	species	|		|	
1182504	|	1182501	|	Anasigerpes bifasciata	|	species	|		|	
1182505	|	1182501	|	Anasigerpes centralis	|	species	|		|	
1182506	|	1182501	|	Anasigerpes grilloti	|	species	|		|	
1182507	|	1182501	|	Anasigerpes heydeni	|	species	|		|	
1182512	|	1182501	|	Anasigerpes nigripes	|	species	|		|	
1182515	|	1182501	|	Anasigerpes trifasciata	|	species	|		|	
1182516	|	1182501	|	Anasigerpes unifasciata	|	species	|		|	
1182517	|	1223691	|	Anaxarcha	|	genus	|		|	
1182520	|	1182517	|	Anaxarcha acuta	|	species	|		|	
1182521	|	1182517	|	Anaxarcha graminea	|	species	|		|	
1182523	|	1182517	|	Anaxarcha hyalina	|	species	|		|	
1182524	|	1182517	|	Anaxarcha intermedia	|	species	|		|	
1182525	|	1182517	|	Anaxarcha limbata	|	species	|		|	
1182527	|	1182517	|	Anaxarcha pulchella	|	species	|		|	
1182528	|	1182517	|	Anaxarcha pulchra	|	species	|		|	
1182529	|	1182517	|	Anaxarcha sinensis	|	species	|		|	
1182530	|	1182517	|	Anaxarcha tianmushanensis	|	species	|		|	
1182531	|	1182517	|	Anaxarcha zhengi	|	species	|		|	
1182533	|	1182554	|	Chrysomantis tessmanni	|	species	|		|	
1182534	|	1182535	|	Oxypiloidea (Catasigerpes)	|	subgenus	|		|	
1182535	|	1223667	|	Oxypiloidea	|	genus	|		|	
1182537	|	1207908	|	Oxypiloidea (Oxypiloidea) acuminata	|	species	|		|	
1182538	|	1182535	|	Oxypiloidea brunneriana	|	species	|		|	
1182539	|	1207908	|	Oxypiloidea (Oxypiloidea) lobata	|	species	|		|	
1182540	|	1182534	|	Oxypiloidea (Catasigerpes) congica	|	species	|		|	
1182542	|	1182534	|	Oxypiloidea (Catasigerpes) granulata	|	species	|		|	
1182543	|	1182535	|	Oxypiloidea jeanneli	|	species	|		|	
1182544	|	1182534	|	Oxypiloidea (Catasigerpes) margarethae	|	species	|		|	
1182545	|	1182534	|	Oxypiloidea (Catasigerpes) camerunensis	|	species	|		|	
1182547	|	1182535	|	Oxypiloidea mortuifolia	|	species	|		|	
1182548	|	1182535	|	Oxypiloidea nigerica	|	species	|		|	
1182549	|	1182534	|	Oxypiloidea (Catasigerpes) occidentalis	|	species	|		|	
1182552	|	1207908	|	Oxypiloidea (Oxypiloidea) tridens	|	species	|		|	
1182553	|	1207908	|	Oxypiloidea (Oxypiloidea) zernyi	|	species	|		|	
1182554	|	1223667	|	Chrysomantis	|	genus	|		|	
1182556	|	1182554	|	Chrysomantis cachani	|	species	|		|	
1182559	|	1182554	|	Chrysomantis congica	|	species	|		|	
1182560	|	1182554	|	Chrysomantis girardi	|	species	|		|	
1182561	|	1182554	|	Chrysomantis royi	|	species	|		|	
1182562	|	1182554	|	Chrysomantis speciosa	|	species	|		|	
1182564	|	1182475	|	Citharomantis	|	genus	|		|	
1182565	|	1182564	|	Citharomantis falcata	|	species	|		|	
1182567	|	1183155	|	Majangella ophirensis	|	species	|		|	
1182568	|	1223691	|	Heliomantis	|	genus	|		|	
1182571	|	1182568	|	Heliomantis elegans	|	species	|		|	
1182573	|	1231186	|	Werneriana latipennis	|	species	|		|	
1182574	|	1182785	|	Hestiasula	|	genus	|		|	
1182577	|	1182574	|	Hestiasula basinigra	|	species	|		|	
1182578	|	1182574	|	Hestiasula brunneriana	|	species	|		|	
1182579	|	1182574	|	Hestiasula castetsi	|	species	|		|	
1182580	|	1182574	|	Hestiasula ceylonica	|	species	|		|	
1182581	|	1182574	|	Hestiasula gyldenstolpei	|	species	|		|	
1182582	|	1182574	|	Hestiasula hoffmanni	|	species	|		|	
1182583	|	1182574	|	Hestiasula inermis	|	species	|		|	
1182584	|	1182574	|	Hestiasula javana	|	species	|		|	
1182585	|	1182574	|	Hestiasula kastneri	|	species	|		|	
1182586	|	1182574	|	Hestiasula major	|	species	|		|	
1182587	|	1182574	|	Hestiasula masoni	|	species	|		|	
1182588	|	1182574	|	Hestiasula moultoni	|	species	|		|	
1182589	|	1182574	|	Hestiasula nigrofemorata	|	species	|		|	
1182590	|	1182574	|	Hestiasula nitida	|	species	|		|	
1182591	|	1182574	|	Hestiasula phyllopus	|	species	|		|	
1182593	|	1182574	|	Hestiasula rogenhoferi	|	species	|		|	
1182594	|	1182574	|	Hestiasula seminigra	|	species	|		|	
1182595	|	1182574	|	Hestiasula woodi	|	species	|		|	
1182596	|	1182574	|	Hestiasula zhejiangensis	|	species	|		|	
1182597	|	1182475	|	Metacromantis	|	genus	|		|	
1182598	|	1182597	|	Metacromantis nigrofemorata	|	species	|		|	
1182599	|	1182597	|	Metacromantis oxyops	|	species	|		|	
1182600	|	1223691	|	Odontomantis	|	genus	|		|	
1182601	|	1182600	|	Odontomantis montana	|	species	|		|	
1182602	|	1182600	|	Odontomantis monticola	|	species	|		|	
1182603	|	1182600	|	Odontomantis nigrimarginalis	|	species	|		|	
1182604	|	1182600	|	Odontomantis ornata	|	species	|		|	
1182605	|	1182600	|	Odontomantis parva	|	species	|		|	
1182606	|	1182600	|	Odontomantis planiceps	|	species	|		|	
1182608	|	1182600	|	Odontomantis pulchra	|	species	|		|	
1182612	|	1182600	|	Odontomantis rhyssa	|	species	|		|	
1182613	|	1182600	|	Odontomantis sinensis	|	species	|		|	
1182614	|	1182600	|	Odontomantis xizangensis	|	species	|		|	
1182617	|	1182600	|	Odontomantis brachyptera	|	species	|		|	
1182618	|	1182600	|	Odontomantis buhleri	|	species	|		|	
1182619	|	1182600	|	Odontomantis chayuensis	|	species	|		|	
1182620	|	1182600	|	Odontomantis euphrosyne	|	species	|		|	
1182621	|	1182600	|	Odontomantis foveafrons	|	species	|		|	
1182622	|	1182600	|	Odontomantis hainana	|	species	|		|	
1182623	|	1182600	|	Odontomantis laticollis	|	species	|		|	
1182624	|	1182600	|	Odontomantis longipennis	|	species	|		|	
1182625	|	1182600	|	Odontomantis micans	|	species	|		|	
1182626	|	1182475	|	Oligomantis	|	genus	|		|	
1182627	|	1182626	|	Oligomantis hyalina	|	species	|		|	
1182628	|	1182626	|	Oligomantis mentaweiana	|	species	|		|	
1182629	|	1182626	|	Oligomantis orientalis	|	species	|		|	
1182630	|	1223667	|	Otomantis	|	genus	|		|	
1182631	|	1182630	|	Otomantis aurita	|	species	|		|	
1182632	|	1182630	|	Otomantis capirica	|	species	|		|	
1182634	|	1182630	|	Otomantis casaica	|	species	|		|	
1182635	|	1182630	|	Otomantis rendalli	|	species	|		|	
1182636	|	1182630	|	Otomantis scutigera	|	species	|		|	
1182640	|	1182646	|	Ephestiasula obscura	|	species	|		|	
1182641	|	1182475	|	Psychomantis	|	genus	|		|	
1182642	|	1182641	|	Psychomantis borneensis	|	species	|		|	
1182643	|	1182641	|	Psychomantis malayensis	|	species	|		|	
1182644	|	1182475	|	Rhomantis	|	genus	|		|	
1182645	|	1182644	|	Rhomantis moultoni	|	species	|		|	
1182646	|	1182785	|	Ephestiasula	|	genus	|		|	
1182647	|	1182646	|	Ephestiasula woodmasoni	|	species	|		|	
1182648	|	1182646	|	Ephestiasula amoena	|	species	|		|	
1182649	|	1182646	|	Ephestiasula intermedia	|	species	|		|	
1182650	|	1182646	|	Ephestiasula pictipes	|	species	|		|	
1182653	|	1183236	|	Amphecostephanus	|	genus	|		|	
1182654	|	1182653	|	Amphecostephanus rex	|	species	|		|	
1182655	|	1182267	|	Epaphrodita	|	genus	|		|	
1182656	|	1182655	|	Epaphrodita musarum	|	species	|		|	
1182658	|	1182655	|	Epaphrodita undulata	|	species	|		|	
1182659	|	1182655	|	Epaphrodita lobivertex	|	species	|		|	
1182660	|	1223666	|	Parablepharis	|	genus	|		|	
1182661	|	1182660	|	Parablepharis kuhlii	|	species	|		|	
1182662	|	1182661	|	Parablepharis kuhlii kuhlii	|	subspecies	|		|	
1182663	|	1182661	|	Parablepharis kuhlii asiatica	|	subspecies	|		|	
1182664	|	1223666	|	Phyllocrania	|	genus	|		|	
1182665	|	1182664	|	Phyllocrania illudens	|	species	|		|	
1182666	|	1182664	|	Phyllocrania insignis	|	species	|		|	
1182667	|	1182664	|	Phyllocrania paradoxa	|	species	|		|	
1182668	|	1182473	|	Hymenopodinae	|	subfamily	|		|	
1182669	|	1182668	|	Hymenopodini	|	tribe	|		|	
1182671	|	1182718	|	Galinthias philbyi	|	species	|		|	
1182672	|	1182669	|	Chlidonoptera	|	genus	|		|	
1182673	|	1182672	|	Chlidonoptera chopardi	|	species	|		|	
1182674	|	1182672	|	Chlidonoptera lestoni	|	species	|		|	
1182675	|	1182672	|	Chlidonoptera vexillum	|	species	|		|	
1182677	|	1182672	|	Chlidonoptera werneri	|	species	|		|	
1182680	|	1182669	|	Chloroharpax	|	genus	|		|	
1182681	|	1182680	|	Chloroharpax modesta	|	species	|		|	
1182683	|	1218141	|	Congoharpax	|	genus	|		|	
1182684	|	1182683	|	Congoharpax aberrans	|	species	|		|	
1182686	|	1182683	|	Congoharpax boulardi	|	species	|		|	
1182689	|	1182683	|	Congoharpax coiffaiti	|	species	|		|	
1182690	|	1182683	|	Congoharpax judithae	|	species	|		|	
1182691	|	1182669	|	Creobroter	|	genus	|		|	
1182692	|	1182691	|	Creobroter apicalis	|	species	|		|	
1182693	|	1182691	|	Creobroter celebensis	|	species	|		|	
1182695	|	1182691	|	Creobroter discifera	|	species	|		|	
1182697	|	1182691	|	Creobroter elongata	|	species	|		|	
1182698	|	1182691	|	Creobroter episcopalis	|	species	|		|	
1182699	|	1182691	|	Creobroter fasciatus	|	species	|		|	
1182700	|	1182691	|	Creobroter fuscoareatus	|	species	|		|	
1182701	|	1182691	|	Creobroter gemmatus	|	species	|		|	
1182702	|	1182691	|	Creobroter granulicollis	|	species	|		|	
1182703	|	1182691	|	Creobroter insolitus	|	species	|		|	
1182704	|	1182691	|	Creobroter jiangxiensis	|	species	|		|	
1182705	|	1182691	|	Creobroter labuanae	|	species	|		|	
1182706	|	1182691	|	Creobroter laevicollis	|	species	|		|	
1182707	|	1182691	|	Creobroter medanus	|	species	|		|	
1182708	|	1182691	|	Creobroter meleagris	|	species	|		|	
1182709	|	1182691	|	Creobroter nebulosa	|	species	|		|	
1182710	|	1182691	|	Creobroter pictipennis	|	species	|		|	
1182711	|	1182691	|	Creobroter signifer	|	species	|		|	
1182712	|	1182691	|	Creobroter sumatranus	|	species	|		|	
1182713	|	1182691	|	Creobroter urbanus	|	species	|		|	
1182714	|	1182691	|	Creobroter vitripennis	|	species	|		|	
1182718	|	1218141	|	Galinthias	|	genus	|		|	
1182719	|	1182718	|	Galinthias amoena	|	species	|		|	
1182721	|	1182718	|	Galinthias meruensis	|	species	|		|	
1182723	|	1182718	|	Galinthias occidentalis	|	species	|		|	
1182724	|	1218141	|	Harpagomantis	|	genus	|		|	
1182725	|	1182724	|	Harpagomantis discolor	|	species	|		|	
1182726	|	1182724	|	Harpagomantis nana	|	species	|		|	
1182727	|	1182724	|	Harpagomantis tricolor	|	species	|		|	
1182735	|	1182669	|	Helvia	|	genus	|		|	
1182736	|	1182735	|	Helvia cardinalis	|	species	|		|	
1182737	|	1182669	|	Hymenopus	|	genus	|		|	
1182738	|	1182737	|	Hymenopus bicornis	|	species	|		|	
1182739	|	1182737	|	Hymenopus coronatoides	|	species	|		|	
1182740	|	1182737	|	Hymenopus coronatus	|	species	|		|	
1182742	|	1182669	|	Panurgica	|	genus	|		|	
1182743	|	1182742	|	Panurgica basilewskyi	|	species	|		|	
1182744	|	1182742	|	Panurgica compressicollis	|	species	|		|	
1182745	|	1182742	|	Panurgica duplex	|	species	|		|	
1182746	|	1182742	|	Panurgica feae	|	species	|		|	
1182747	|	1182742	|	Panurgica fratercula	|	species	|		|	
1182748	|	1182742	|	Panurgica fusca	|	species	|		|	
1182749	|	1182742	|	Panurgica langi	|	species	|		|	
1182750	|	1182742	|	Panurgica liberiana	|	species	|		|	
1182751	|	1182742	|	Panurgica mende	|	species	|		|	
1182752	|	1182742	|	Panurgica rehni	|	species	|		|	
1182755	|	1182669	|	Pseudocreobotra	|	genus	|		|	
1182756	|	1182755	|	Pseudocreobotra amarae	|	species	|		|	
1182757	|	1182755	|	Pseudocreobotra ocellata	|	species	|		|	
1182759	|	1182755	|	Pseudocreobotra wahlbergi	|	species	|		|	
1182761	|	1218141	|	Pseudoharpax	|	genus	|		|	
1182762	|	1182761	|	Pseudoharpax abyssinicus	|	species	|		|	
1182763	|	1182761	|	Pseudoharpax beieri	|	species	|		|	
1182764	|	1182761	|	Pseudoharpax crenaticollis	|	species	|		|	
1182765	|	1182761	|	Pseudoharpax dubius	|	species	|		|	
1182766	|	1182761	|	Pseudoharpax erythraeus	|	species	|		|	
1182767	|	1182761	|	Pseudoharpax francoisi	|	species	|		|	
1182768	|	1182761	|	Pseudoharpax nigericus	|	species	|		|	
1182769	|	1182761	|	Pseudoharpax parallelus	|	species	|		|	
1182770	|	1182761	|	Pseudoharpax ugandanus	|	species	|		|	
1182772	|	1182761	|	Pseudoharpax virescens	|	species	|		|	
1182773	|	1182772	|	Pseudoharpax virescens virescens	|	subspecies	|		|	
1182774	|	1182772	|	Pseudoharpax virescens centralis	|	subspecies	|		|	
1182775	|	1182669	|	Theopropus	|	genus	|		|	
1182776	|	1182775	|	Theopropus borneensis	|	species	|		|	
1182777	|	1182775	|	Theopropus cattulus	|	species	|		|	
1182778	|	1182775	|	Theopropus elegans	|	species	|		|	
1182781	|	1182775	|	Theopropus rubrobrunneus	|	species	|		|	
1182785	|	1182473	|	Oxypilinae	|	subfamily	|		|	
1182787	|	1182785	|	Ceratomantis	|	genus	|		|	
1182788	|	1182787	|	Ceratomantis saussurii	|	species	|		|	
1182789	|	1182787	|	Ceratomantis yunnanensis	|	species	|		|	
1182790	|	1182787	|	Ceratomantis kimberlae	|	species	|		|	
1182791	|	1182787	|	Ceratomantis ghatei	|	species	|		|	
1182792	|	1182787	|	Ceratomantis gigliotosi	|	species	|		|	
1182793	|	1182785	|	Junodia	|	genus	|		|	
1182794	|	1182793	|	Junodia amoena	|	species	|		|	
1182795	|	1182793	|	Junodia beieri	|	species	|		|	
1182796	|	1182793	|	Junodia congica	|	species	|		|	
1182798	|	1182793	|	Junodia hararensis	|	species	|		|	
1182799	|	1182793	|	Junodia lameyi	|	species	|		|	
1182801	|	1182793	|	Junodia spinosa	|	species	|		|	
1182802	|	1182793	|	Junodia strigipennis	|	species	|		|	
1182803	|	1182793	|	Junodia vansomereni	|	species	|		|	
1182805	|	1182793	|	Junodia vansoni	|	species	|		|	
1182806	|	1182793	|	Junodia stiewei	|	species	|		|	
1182807	|	1182793	|	Junodia maternaschulzei	|	species	|		|	
1182808	|	1182785	|	Oxypilus	|	genus	|		|	
1182809	|	1182808	|	Oxypilus (Oxypilus)	|	subgenus	|		|	
1182810	|	1182809	|	Oxypilus (Oxypilus) annulatus	|	species	|		|	
1182812	|	1182809	|	Oxypilus (Oxypilus) cherlonneixi	|	species	|		|	
1182813	|	1182809	|	Oxypilus (Oxypilus) descampsi	|	species	|		|	
1182814	|	1182809	|	Oxypilus (Oxypilus) enei	|	species	|		|	
1182815	|	1182809	|	Oxypilus (Oxypilus) falcatus	|	species	|		|	
1182816	|	1182809	|	Oxypilus (Oxypilus) flavicoxa	|	species	|		|	
1182817	|	1182809	|	Oxypilus (Oxypilus) gillonae	|	species	|		|	
1182818	|	1182809	|	Oxypilus (Oxypilus) guentheri	|	species	|		|	
1182819	|	1182809	|	Oxypilus (Oxypilus) hamatus	|	species	|		|	
1182820	|	1182809	|	Oxypilus (Oxypilus) lamottei	|	species	|		|	
1182821	|	1182809	|	Oxypilus (Oxypilus) montanus	|	species	|		|	
1182822	|	1182809	|	Oxypilus (Oxypilus) pallidus	|	species	|		|	
1182823	|	1182809	|	Oxypilus (Oxypilus) raggei	|	species	|		|	
1182824	|	1182809	|	Oxypilus (Oxypilus) tanzanicus	|	species	|		|	
1182825	|	1182809	|	Oxypilus (Oxypilus) villiersi	|	species	|		|	
1182826	|	1182809	|	Oxypilus (Oxypilus) maculifemur	|	species	|		|	
1182827	|	1182809	|	Oxypilus (Oxypilus) pierrei	|	species	|		|	
1182828	|	1182808	|	Oxypilus (Anoxypilus)	|	subgenus	|		|	
1182829	|	1182828	|	Oxypilus (Anoxypilus) polyacanthus	|	species	|		|	
1182831	|	1182828	|	Oxypilus (Anoxypilus) burri	|	species	|		|	
1182832	|	1182828	|	Oxypilus (Anoxypilus) inscriptus	|	species	|		|	
1182833	|	1182828	|	Oxypilus (Anoxypilus) transvalensis	|	species	|		|	
