uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
ICTV:20164769	|	ICTV:Orthoferavirus	|	Ferak orthoferavirus	|	species	|		|	
ICTV:20164770	|	ICTV:Emaravirus	|	Actinidia chlorotic ringspot-associated emaravirus	|	species	|		|	
ICTV:20164483	|	ICTV:Emaravirus	|	European mountain ash ringspot-associated emaravirus	|	species	|		|	
ICTV:20164484	|	ICTV:Emaravirus	|	Fig mosaic emaravirus	|	species	|		|	
ICTV:20164485	|	ICTV:Emaravirus	|	High Plains wheat mosaic emaravirus	|	species	|		|	
ICTV:20164486	|	ICTV:Emaravirus	|	Pigeonpea sterility mosaic emaravirus 1	|	species	|		|	
ICTV:20164771	|	ICTV:Emaravirus	|	Pigeonpea sterility mosaic emaravirus 2	|	species	|		|	
ICTV:20164487	|	ICTV:Emaravirus	|	Raspberry leaf blotch emaravirus	|	species	|		|	
ICTV:20164772	|	ICTV:Emaravirus	|	Redbud yellow ringspot-associated emaravirus	|	species	|		|	
ICTV:20164488	|	ICTV:Emaravirus	|	Rose rosette emaravirus	|	species	|		|	
ICTV:20164773	|	ICTV:Orthohantavirus	|	Amga orthohantavirus	|	species	|		|	
ICTV:20162090	|	ICTV:Orthohantavirus	|	Andes orthohantavirus	|	species	|		|	
ICTV:20164774	|	ICTV:Orthohantavirus	|	Asama orthohantavirus	|	species	|		|	
ICTV:20164775	|	ICTV:Orthohantavirus	|	Asikkala orthohantavirus	|	species	|		|	
ICTV:20162091	|	ICTV:Orthohantavirus	|	Bayou orthohantavirus	|	species	|		|	
ICTV:20162092	|	ICTV:Orthohantavirus	|	Black Creek Canal orthohantavirus	|	species	|		|	
ICTV:20164776	|	ICTV:Orthohantavirus	|	Bowe orthohantavirus	|	species	|		|	
ICTV:20164777	|	ICTV:Orthohantavirus	|	Bruges orthohantavirus	|	species	|		|	
ICTV:20162093	|	ICTV:Orthohantavirus	|	Cano Delgadito orthohantavirus	|	species	|		|	
ICTV:20164778	|	ICTV:Orthohantavirus	|	Cao Bang orthohantavirus	|	species	|		|	
ICTV:20164779	|	ICTV:Orthohantavirus	|	Choclo orthohantavirus	|	species	|		|	
ICTV:20164780	|	ICTV:Orthohantavirus	|	Dabieshan orthohantavirus	|	species	|		|	
ICTV:20162094	|	ICTV:Orthohantavirus	|	Dobrava-Belgrade orthohantavirus	|	species	|		|	
ICTV:20162095	|	ICTV:Orthohantavirus	|	El Moro Canyon orthohantavirus	|	species	|		|	
ICTV:20164781	|	ICTV:Orthohantavirus	|	Fugong orthohantavirus	|	species	|		|	
ICTV:20164782	|	ICTV:Orthohantavirus	|	Fusong orthohantavirus	|	species	|		|	
ICTV:20162096	|	ICTV:Orthohantavirus	|	Hantaan orthohantavirus	|	species	|		|	
ICTV:20164783	|	ICTV:Orthohantavirus	|	Imjin orthohantavirus	|	species	|		|	
ICTV:20164784	|	ICTV:Orthohantavirus	|	Jeju orthohantavirus	|	species	|		|	
ICTV:20164785	|	ICTV:Orthohantavirus	|	Kenkeme orthohantavirus	|	species	|		|	
ICTV:20162098	|	ICTV:Orthohantavirus	|	Khabarovsk orthohantavirus	|	species	|		|	
ICTV:20162099	|	ICTV:Orthohantavirus	|	Laguna Negra orthohantavirus	|	species	|		|	
ICTV:20164786	|	ICTV:Orthohantavirus	|	Laibin orthohantavirus	|	species	|		|	
ICTV:20164787	|	ICTV:Orthohantavirus	|	Longquan orthohantavirus	|	species	|		|	
ICTV:20164788	|	ICTV:Orthohantavirus	|	Luxi orthohantavirus	|	species	|		|	
ICTV:20164789	|	ICTV:Orthohantavirus	|	Maporal orthohantavirus	|	species	|		|	
ICTV:20164790	|	ICTV:Orthohantavirus	|	Montano orthohantavirus	|	species	|		|	
ICTV:20164791	|	ICTV:Orthohantavirus	|	Necocli orthohantavirus	|	species	|		|	
ICTV:20164792	|	ICTV:Orthohantavirus	|	Nova orthohantavirus	|	species	|		|	
ICTV:20164793	|	ICTV:Orthohantavirus	|	Oxbow orthohantavirus	|	species	|		|	
ICTV:20162102	|	ICTV:Orthohantavirus	|	Prospect Hill orthohantavirus	|	species	|		|	
ICTV:20162103	|	ICTV:Orthohantavirus	|	Puumala orthohantavirus	|	species	|		|	
ICTV:20164794	|	ICTV:Orthohantavirus	|	Quezon orthohantavirus	|	species	|		|	
ICTV:20164795	|	ICTV:Orthohantavirus	|	Rockport orthohantavirus	|	species	|		|	
ICTV:20162107	|	ICTV:Orthohantavirus	|	Sangassou orthohantavirus	|	species	|		|	
ICTV:20162108	|	ICTV:Orthohantavirus	|	Seoul orthohantavirus	|	species	|		|	
ICTV:20162109	|	ICTV:Orthohantavirus	|	Sin Nombre orthohantavirus	|	species	|		|	
ICTV:20162110	|	ICTV:Orthohantavirus	|	Thailand orthohantavirus	|	species	|		|	
ICTV:20162111	|	ICTV:Orthohantavirus	|	Thottapalayam orthohantavirus	|	species	|		|	
ICTV:20162113	|	ICTV:Orthohantavirus	|	Tula orthohantavirus	|	species	|		|	
ICTV:20164796	|	ICTV:Orthohantavirus	|	Yakeshi orthohantavirus	|	species	|		|	
ICTV:20164801	|	ICTV:Orthojonvirus	|	Jonchet orthojonvirus	|	species	|		|	
ICTV:20164802	|	ICTV:Orthonairovirus	|	Burana orthonairovirus	|	species	|		|	
ICTV:20162115	|	ICTV:Orthonairovirus	|	Crimean-Congo hemorrhagic fever orthonairovirus	|	species	|		|	
ICTV:20162116	|	ICTV:Orthonairovirus	|	Dera Ghazi Khan orthonairovirus	|	species	|		|	
ICTV:20162117	|	ICTV:Orthonairovirus	|	Dugbe orthonairovirus	|	species	|		|	
ICTV:20164803	|	ICTV:Orthonairovirus	|	Hazara orthonairovirus	|	species	|		|	
ICTV:20162118	|	ICTV:Orthonairovirus	|	Hughes orthonairovirus	|	species	|		|	
ICTV:20164804	|	ICTV:Orthonairovirus	|	Kasokero orthonairovirus	|	species	|		|	
ICTV:20164805	|	ICTV:Orthonairovirus	|	Keterah orthonairovirus	|	species	|		|	
ICTV:20164806	|	ICTV:Orthonairovirus	|	Nairobi sheep disease orthonairovirus	|	species	|		|	
ICTV:20162119	|	ICTV:Orthonairovirus	|	Qalyub orthonairovirus	|	species	|		|	
ICTV:20162120	|	ICTV:Orthonairovirus	|	Sakhalin orthonairovirus	|	species	|		|	
ICTV:20162121	|	ICTV:Orthonairovirus	|	Thiafora orthonairovirus	|	species	|		|	
ICTV:20164797	|	ICTV:Herbevirus	|	Herbert herbevirus	|	species	|		|	
ICTV:20164798	|	ICTV:Herbevirus	|	Kibale herbevirus	|	species	|		|	
ICTV:20164799	|	ICTV:Herbevirus	|	Shuangao insect herbevirus 1	|	species	|		|	
ICTV:20164800	|	ICTV:Herbevirus	|	Tai herbevirus	|	species	|		|	
ICTV:20162123	|	ICTV:Orthobunyavirus	|	Acara orthobunyavirus	|	species	|		|	
ICTV:20162124	|	ICTV:Orthobunyavirus	|	Akabane orthobunyavirus	|	species	|		|	
ICTV:20162125	|	ICTV:Orthobunyavirus	|	Alajuela orthobunyavirus	|	species	|		|	
ICTV:20162126	|	ICTV:Orthobunyavirus	|	Anopheles A orthobunyavirus	|	species	|		|	
ICTV:20162127	|	ICTV:Orthobunyavirus	|	Anopheles B orthobunyavirus	|	species	|		|	
ICTV:20162128	|	ICTV:Orthobunyavirus	|	Bakau orthobunyavirus	|	species	|		|	
ICTV:20162129	|	ICTV:Orthobunyavirus	|	Batama orthobunyavirus	|	species	|		|	
ICTV:20162130	|	ICTV:Orthobunyavirus	|	Benevides orthobunyavirus	|	species	|		|	
ICTV:20162131	|	ICTV:Orthobunyavirus	|	Bertioga orthobunyavirus	|	species	|		|	
ICTV:20162132	|	ICTV:Orthobunyavirus	|	Bimiti orthobunyavirus	|	species	|		|	
ICTV:20162133	|	ICTV:Orthobunyavirus	|	Botambi orthobunyavirus	|	species	|		|	
ICTV:20162134	|	ICTV:Orthobunyavirus	|	Bunyamwera orthobunyavirus	|	species	|		|	
ICTV:20162135	|	ICTV:Orthobunyavirus	|	Bushbush orthobunyavirus	|	species	|		|	
ICTV:20162136	|	ICTV:Orthobunyavirus	|	Bwamba orthobunyavirus	|	species	|		|	
ICTV:20162137	|	ICTV:Orthobunyavirus	|	California encephalitis orthobunyavirus	|	species	|		|	
ICTV:20162138	|	ICTV:Orthobunyavirus	|	Capim orthobunyavirus	|	species	|		|	
ICTV:20162139	|	ICTV:Orthobunyavirus	|	Caraparu orthobunyavirus	|	species	|		|	
ICTV:20162140	|	ICTV:Orthobunyavirus	|	Catu orthobunyavirus	|	species	|		|	
ICTV:20162141	|	ICTV:Orthobunyavirus	|	Estero Real orthobunyavirus	|	species	|		|	
ICTV:20162142	|	ICTV:Orthobunyavirus	|	Gamboa orthobunyavirus	|	species	|		|	
ICTV:20162143	|	ICTV:Orthobunyavirus	|	Guajara orthobunyavirus	|	species	|		|	
ICTV:20162144	|	ICTV:Orthobunyavirus	|	Guama orthobunyavirus	|	species	|		|	
ICTV:20162145	|	ICTV:Orthobunyavirus	|	Guaroa orthobunyavirus	|	species	|		|	
ICTV:20162146	|	ICTV:Orthobunyavirus	|	Kaeng Khoi orthobunyavirus	|	species	|		|	
ICTV:20162147	|	ICTV:Orthobunyavirus	|	Kairi orthobunyavirus	|	species	|		|	
ICTV:20162148	|	ICTV:Orthobunyavirus	|	Koongol orthobunyavirus	|	species	|		|	
ICTV:20162149	|	ICTV:Orthobunyavirus	|	Madrid orthobunyavirus	|	species	|		|	
ICTV:20162150	|	ICTV:Orthobunyavirus	|	Main Drain orthobunyavirus	|	species	|		|	
ICTV:20162151	|	ICTV:Orthobunyavirus	|	Manzanilla orthobunyavirus	|	species	|		|	
ICTV:20162152	|	ICTV:Orthobunyavirus	|	Marituba orthobunyavirus	|	species	|		|	
ICTV:20162153	|	ICTV:Orthobunyavirus	|	Minatitlan orthobunyavirus	|	species	|		|	
ICTV:20162154	|	ICTV:Orthobunyavirus	|	MPoko orthobunyavirus	|	species	|		|	
ICTV:20162155	|	ICTV:Orthobunyavirus	|	Nyando orthobunyavirus	|	species	|		|	
ICTV:20162156	|	ICTV:Orthobunyavirus	|	Olifantsvlei orthobunyavirus	|	species	|		|	
ICTV:20162157	|	ICTV:Orthobunyavirus	|	Oriboca orthobunyavirus	|	species	|		|	
