id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1198653	1198653	urn:lsid:Psocodea.speciesfile.org:TaxonName:753	1198653	1198641	Seopsis ardoi	New. 1985. A small collection of Psocoptera from Nepal. Oriental Insects 19	species	New, 1985	valid			2015-12-02T11:44:00
1198654	1198654	urn:lsid:Psocodea.speciesfile.org:TaxonName:751	1198654	1198641	Seopsis chinensis	Li, Fasheng. 1993. Psocoptera from National Chebaling Nature Reserve (Insecta: Psocoptera). Collected Papers for Investigation in National Chebaling Nature Reserve., Science and Technology Publishing House of Guangdong Province, Guangdong Province	species	(Li, 1993)	valid			2015-12-02T11:44:00
1198655	1198655	urn:lsid:Psocodea.speciesfile.org:TaxonName:749	1198655	1198641	Seopsis cycloptera	Li, Fasheng. 1995. In Wu, H. [Ed.]. Psocoptera. Insects of Baishanzu Mountain, Eastern China., Forestry Publishing House, Beijing 142-210	species	Li, 1995	valid			2015-12-02T11:44:00
1198656	1198656	urn:lsid:Psocodea.speciesfile.org:TaxonName:748	1198656	1198641	Seopsis hirtella	Li, Fasheng. 1999. Psocids (Psocoptera) of Fujian Province, China. Fauna of insects, Fujian Province of China, Vol. 3	species	Li, 1999	valid			2015-12-02T11:44:00
1198657	1198657	urn:lsid:Psocodea.speciesfile.org:TaxonName:472357	1198657	1198599	Lithoseopsis humphreysi	New. 1994. A second species of Amphientomidae (Insecta: Psocoptera) from Western Australia. Proceedings of the Linnean Society of New South Wales 114(4)	species	(New, 1994)	valid			2015-12-02T11:44:00
1198658	1198658	urn:lsid:Psocodea.speciesfile.org:TaxonName:472358	1198658	1198599	Lithoseopsis incisa	Smithers, Courtenay. 1989. "Two new species of Amphientomidae (Insecta: Psocoptera), the first record of the family for Australia.". Proceedings of the Linnean Society of New South Wales 111(1)	species	(Smithers, 1989)	valid			2015-12-02T11:44:00
1198659	1198659	urn:lsid:Psocodea.speciesfile.org:TaxonName:745	1198659	1198641	Seopsis luzonica	Banks, N. 1937. Philippine Neuropteroid insects. Philippine Journal of Science 63(2)	species	Banks, 1937	valid			2015-12-02T11:44:00
1198660	1198660	urn:lsid:Psocodea.speciesfile.org:TaxonName:744	1198660	1198641	Seopsis metallops	Enderlein. 1907. The scaly winged Copeognatha (Monograph of the Amphientomidae, Lepidopsocidae, and Lepidillidae in relation to their morphology and taxonomy). Spolia Zeylanica 4:39-122	species	Enderlein, 1907	valid			2015-12-02T11:44:00
1198661	1198661	urn:lsid:Psocodea.speciesfile.org:TaxonName:742	1198661	1198641	Seopsis pavonia	Badonnel. 1955. Psocoptères de l'Angola. Publicacões culturais da Companhia de Diamantes de Angola 26	species	Badonnel, 1955	valid			2015-12-02T11:44:00
1198662	1198662	urn:lsid:Psocodea.speciesfile.org:TaxonName:739	1198662	1198641	Seopsis superba	Hagen. 1865. On some aberrant genera of Psocina. Entomologist's Monthly Magazine 2:148-162	species	(Hagen, 1865)	valid			2015-12-02T11:44:00
1198663	1198663	urn:lsid:Psocodea.speciesfile.org:TaxonName:737	1198663	1198641	Seopsis termitophila	Badonnel. 1955. Psocoptères de l'Angola. Publicacões culturais da Companhia de Diamantes de Angola 26	species	Badonnel, 1955	valid			2015-12-02T11:44:00
1198664	1198664	urn:lsid:Psocodea.speciesfile.org:TaxonName:736	1198664	1198641	Seopsis tricolor	Banks, N. 1937. Philippine Neuropteroid insects. Philippine Journal of Science 63(2)	species	Banks, 1937	valid			2015-12-02T11:44:00
1198665	1198665	urn:lsid:Psocodea.speciesfile.org:TaxonName:734	1198665	1198641	Seopsis vasantasena	Enderlein. 1907. The scaly winged Copeognatha (Monograph of the Amphientomidae, Lepidopsocidae, and Lepidillidae in relation to their morphology and taxonomy). Spolia Zeylanica 4:39-122	species	Enderlein, 1907	valid			2015-12-02T11:44:00
1198666	1198666	urn:lsid:Psocodea.speciesfile.org:TaxonName:725	1198666	1198551	Seopsocus	Roesler. 1940. Neue und wenig bekannte Copeognathengattungen. I. Zoologischer Anzeiger 129(9/10):225-243	genus	Roesler, 1940	valid			2015-12-02T11:44:00
1198667	1198667	urn:lsid:Psocodea.speciesfile.org:TaxonName:732	1198667	1198666	Seopsocus lacandonicus	Garcia Aldrete. 2001. Genera of Psocoptera new to Mexico. Entomological News 112(2)	species	Garcia Aldrete, 2001	valid			2015-12-02T11:44:00
1198668	1198668	urn:lsid:Psocodea.speciesfile.org:TaxonName:731	1198668	1198666	Seopsocus acuminatus	Roesler. 1940. Neue und wenig bekannte Copeognathengattungen. I. Zoologischer Anzeiger 129(9/10):225-243	species	Roesler, 1940	valid			2015-12-02T11:44:00
1198669	1198669	urn:lsid:Psocodea.speciesfile.org:TaxonName:730	1198669	1198666	Seopsocus albiceps	Mockford. 1991. New species and records of Psocoptera (Insecta) from Roraima State, Brazil. Acta Amazonica 21:211-317	species	Mockford, 1991	valid			2015-12-02T11:44:00
1198670	1198670	urn:lsid:Psocodea.speciesfile.org:TaxonName:729	1198670	1198666	Seopsocus annulipes	Badonnel. 1962. Psocoptères. Biologie de l'Amérique australe 1	species	Badonnel, 1962	valid			2015-12-02T11:44:00
1198671	1198671	urn:lsid:Psocodea.speciesfile.org:TaxonName:728	1198671	1198666	Seopsocus fasciatus	Mockford. 1991. New species and records of Psocoptera (Insecta) from Roraima State, Brazil. Acta Amazonica 21:211-317	species	Mockford, 1991	valid			2015-12-02T11:44:00
1198672	1198672	urn:lsid:Psocodea.speciesfile.org:TaxonName:727	1198672	1198666	Seopsocus rafaeli	Mockford. 1991. New species and records of Psocoptera (Insecta) from Roraima State, Brazil. Acta Amazonica 21:211-317	species	Mockford, 1991	valid			2015-12-02T11:44:00
1198673	1198673	urn:lsid:Psocodea.speciesfile.org:TaxonName:726	1198673	1198666	Seopsocus rotundatus	Roesler. 1940. Neue und wenig bekannte Copeognathengattungen. I. Zoologischer Anzeiger 129(9/10):225-243	species	Roesler, 1940	valid			2015-12-02T11:44:00
1198674	1198674	urn:lsid:Psocodea.speciesfile.org:TaxonName:722	1198674	1198551	Stigmatopathus	Enderlein. 1903. Die Copeognathen des indo-australischen Faunengebietes. Annales historico-naturales Musei nationalis Hungarici 1	genus	Enderlein, 1903	valid			2015-12-02T11:44:00
1198675	1198675	urn:lsid:Psocodea.speciesfile.org:TaxonName:723	1198675	1198674	Stigmatopathus horvathi	Enderlein. 1903. Die Copeognathen des indo-australischen Faunengebietes. Annales historico-naturales Musei nationalis Hungarici 1	species	Enderlein, 1903	valid			2015-12-02T11:44:00
1198676	1198676	urn:lsid:Psocodea.speciesfile.org:TaxonName:687	1198676	1198551	Stimulopalpus	Enderlein. 1907. The scaly winged Copeognatha (Monograph of the Amphientomidae, Lepidopsocidae, and Lepidillidae in relation to their morphology and taxonomy). Spolia Zeylanica 4:39-122	genus	Enderlein, 1907	valid			2015-12-02T11:44:00
1198677	1198677	urn:lsid:Psocodea.speciesfile.org:TaxonName:721	1198677	1198676	Stimulopalpus acutipinnatus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198678	1198678	urn:lsid:Psocodea.speciesfile.org:TaxonName:720	1198678	1198676	Stimulopalpus angustivalvus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198679	1198679	urn:lsid:Psocodea.speciesfile.org:TaxonName:719	1198679	1198676	Stimulopalpus baeoivalvus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198680	1198680	urn:lsid:Psocodea.speciesfile.org:TaxonName:718	1198680	1198676	Stimulopalpus cochleatus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198681	1198681	urn:lsid:Psocodea.speciesfile.org:TaxonName:717	1198681	1198676	Stimulopalpus concinnus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198682	1198682	urn:lsid:Psocodea.speciesfile.org:TaxonName:716	1198682	1198676	Stimulopalpus conflexus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198683	1198683	urn:lsid:Psocodea.speciesfile.org:TaxonName:715	1198683	1198676	Stimulopalpus dolichogonus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198684	1198684	urn:lsid:Psocodea.speciesfile.org:TaxonName:714	1198684	1198676	Stimulopalpus erromerus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
1198685	1198685	urn:lsid:Psocodea.speciesfile.org:TaxonName:713	1198685	1198676	Stimulopalpus estipitatus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	species	Li, 2002	valid			2015-12-02T11:44:00
