id	isExtinct	livingPeriod
1191648	FALSE	
1191649	FALSE	
1191650	FALSE	
1191651	FALSE	
1191653	FALSE	
1191654	FALSE	
1191655	FALSE	
1191656	FALSE	
1191657	FALSE	
1191658	FALSE	
1191659	FALSE	
1191660	FALSE	
1191661	FALSE	
1191662	FALSE	
1191663	FALSE	
1191664	FALSE	
1191665	FALSE	
1191666	FALSE	
1191667	FALSE	
1191668	FALSE	
1191669	FALSE	
1191670	FALSE	
1191671	FALSE	
1191672	FALSE	
1191673	FALSE	
1191674	FALSE	
1191675	FALSE	
1191676	FALSE	
1191677	FALSE	
1191678	FALSE	
1191679	FALSE	
1191680	FALSE	
1191681	FALSE	
1191682	TRUE	unspecified
1191683	TRUE	unspecified
1191684	FALSE	
1191685	FALSE	
1191686	FALSE	
1191687	FALSE	
1191688	FALSE	
1191689	FALSE	
1191690	FALSE	
1191691	FALSE	
1191692	FALSE	
1191693	FALSE	
1191694	FALSE	
1191695	FALSE	
1191696	FALSE	
1191697	FALSE	
1191698	FALSE	
1191699	FALSE	
1191700	FALSE	
1191701	FALSE	
1191702	FALSE	
1191703	FALSE	
1191704	FALSE	
1191705	FALSE	
1191706	FALSE	
1191707	FALSE	
1191708	FALSE	
1191709	FALSE	
1191710	FALSE	
1191712	FALSE	
1191713	FALSE	
1191714	FALSE	
1191715	FALSE	
1191716	FALSE	
1191717	TRUE	unspecified
1191718	FALSE	
1191719	FALSE	
1191720	FALSE	
1191721	FALSE	
1191722	FALSE	
1191723	FALSE	
1191724	FALSE	
1191725	FALSE	
1191727	FALSE	
1191728	FALSE	
1191729	FALSE	
1191730	FALSE	
1191731	FALSE	
1191732	FALSE	
1191733	FALSE	
1191734	FALSE	
1191735	FALSE	
1191736	FALSE	
1191737	FALSE	
1191738	FALSE	
1191739	FALSE	
1191740	FALSE	
1191741	FALSE	
1191742	FALSE	
1191743	FALSE	
1191744	TRUE	unspecified
1191745	FALSE	
1191746	FALSE	
1191747	FALSE	
1191748	FALSE	
1191749	FALSE	
1191750	FALSE	
1191751	FALSE	
1191752	FALSE	
1191753	FALSE	
1191754	FALSE	
1191755	FALSE	
1191756	FALSE	
1191757	FALSE	
1191758	FALSE	
1191759	FALSE	
1191760	FALSE	
1191761	FALSE	
1191762	FALSE	
1191763	FALSE	
1191764	FALSE	
1191765	FALSE	
1191766	FALSE	
1191767	FALSE	
1191768	FALSE	
1191769	FALSE	
1191770	FALSE	
1191771	FALSE	
1191772	FALSE	
1191773	FALSE	
1191774	FALSE	
1191775	FALSE	
1191776	FALSE	
1191777	FALSE	
1191778	TRUE	unspecified
1191779	FALSE	
1191780	FALSE	
1191781	FALSE	
1191782	FALSE	
1191783	FALSE	
1191784	FALSE	
1191785	FALSE	
1191786	FALSE	
1191787	FALSE	
1191788	FALSE	
1191789	FALSE	
1191790	FALSE	
1191791	TRUE	unspecified
1191792	TRUE	unspecified
1191793	TRUE	unspecified
1191794	TRUE	unspecified
1191795	TRUE	unspecified
1191796	FALSE	
1191797	FALSE	
1191798	FALSE	
1191799	FALSE	
1191800	FALSE	
1191801	FALSE	
1191802	FALSE	
1191803	FALSE	
1191804	FALSE	
1191805	FALSE	
1191806	FALSE	
1191807	FALSE	
1191808	FALSE	
1191809	FALSE	
1191810	FALSE	
1191811	FALSE	
1191812	FALSE	
1191813	FALSE	
1191814	FALSE	
1191815	FALSE	
1191816	FALSE	
1191817	FALSE	
1191818	FALSE	
1191819	FALSE	
1191820	FALSE	
1191821	TRUE	unspecified
1191822	FALSE	
1191823	FALSE	
1191824	FALSE	
1191825	FALSE	
1191826	FALSE	
1191827	FALSE	
1191828	FALSE	
1191829	FALSE	
1191830	FALSE	
1191831	FALSE	
1191832	FALSE	
1191833	FALSE	
1191834	FALSE	
1191835	FALSE	
1191836	FALSE	
1191837	FALSE	
1191838	FALSE	
1191839	FALSE	
1191840	FALSE	
1191841	FALSE	
1191842	FALSE	
1191843	FALSE	
1191844	FALSE	
1191845	FALSE	
1191846	FALSE	
1191847	FALSE	
1191848	TRUE	unspecified
1191849	TRUE	unspecified
1191850	FALSE	
1191851	FALSE	
1191852	FALSE	
1191853	FALSE	
1191854	FALSE	
1191855	FALSE	
1191856	FALSE	
1191857	FALSE	
1191858	FALSE	
1191859	FALSE	
1191860	FALSE	
1191861	FALSE	
1191862	FALSE	
1191863	FALSE	
1191864	FALSE	
1191865	FALSE	
1191866	FALSE	
1191867	FALSE	
1191868	FALSE	
1191869	FALSE	
1191870	FALSE	
1191871	FALSE	
1191872	FALSE	
1191873	FALSE	
1191874	FALSE	
1191875	FALSE	
1191876	FALSE	
1191877	FALSE	
1191878	FALSE	
1191879	FALSE	
1191880	FALSE	
1191881	FALSE	
1191882	FALSE	
1191883	FALSE	
1191884	FALSE	
1191885	FALSE	
1191886	FALSE	
1191887	FALSE	
1191888	FALSE	
1191889	FALSE	
1191890	FALSE	
1191891	FALSE	
1191892	FALSE	
1191893	FALSE	
1191894	FALSE	
1191895	FALSE	
1191896	FALSE	
1191897	FALSE	
1191898	FALSE	
1191899	FALSE	
1191900	FALSE	
1191901	FALSE	
1191902	FALSE	
1191903	FALSE	
1191904	FALSE	
1191905	FALSE	
1191906	FALSE	
1191907	FALSE	
1191908	FALSE	
1191909	FALSE	
1191910	FALSE	
1191911	FALSE	
1191912	FALSE	
1191913	FALSE	
1191914	FALSE	
1191915	FALSE	
1191916	FALSE	
1191917	FALSE	
1191918	FALSE	
1191919	FALSE	
1191920	FALSE	
1191921	FALSE	
1191922	FALSE	
1191923	FALSE	
1191924	FALSE	
1191925	FALSE	
1191926	FALSE	
1191927	FALSE	
1191928	FALSE	
1191929	FALSE	
1191930	FALSE	
1191931	FALSE	
1191932	FALSE	
1191933	FALSE	
1191934	FALSE	
1191935	FALSE	
1191936	FALSE	
1191937	FALSE	
1191938	FALSE	
1191939	FALSE	
1191940	FALSE	
1191941	FALSE	
1191942	FALSE	
1191943	FALSE	
1191944	FALSE	
1191945	FALSE	
1191946	FALSE	
1191947	FALSE	
1191948	FALSE	
1191949	FALSE	
1191950	FALSE	
1191951	FALSE	
1191952	FALSE	
1191953	FALSE	
1191954	FALSE	
1191955	FALSE	
1191956	FALSE	
1191957	FALSE	
1191958	FALSE	
1191959	FALSE	
1191960	FALSE	
1191961	FALSE	
1191962	FALSE	
1191963	FALSE	
1191964	FALSE	
1191965	FALSE	
1191966	FALSE	
1191967	FALSE	
1191968	FALSE	
1191969	FALSE	
1191970	FALSE	
1191971	FALSE	
1191972	FALSE	
1191973	FALSE	
1191974	FALSE	
1191975	FALSE	
1191976	FALSE	
1191977	FALSE	
1191978	FALSE	
1191979	FALSE	
1191980	FALSE	
1191981	FALSE	
1191982	FALSE	
1191983	FALSE	
1191984	FALSE	
1191985	FALSE	
1191986	FALSE	
1191987	FALSE	
1191988	FALSE	
1191989	FALSE	
1191990	FALSE	
1191991	FALSE	
1191992	FALSE	
1191993	FALSE	
1191994	FALSE	
1191995	FALSE	
1191996	FALSE	
1191997	FALSE	
1191998	FALSE	
1191999	FALSE	
1192000	FALSE	
1192001	FALSE	
1192002	FALSE	
1192003	FALSE	
1192004	FALSE	
1192005	FALSE	
1192006	FALSE	
1192008	FALSE	
1192009	FALSE	
1192010	FALSE	
1192011	FALSE	
1192012	FALSE	
1192013	FALSE	
1192014	FALSE	
1192015	FALSE	
1192016	FALSE	
1192017	FALSE	
1192018	FALSE	
1192019	FALSE	
1192020	FALSE	
1192021	FALSE	
1192022	FALSE	
1192023	FALSE	
1192024	FALSE	
1192025	FALSE	
1192026	FALSE	
1192027	FALSE	
1192028	FALSE	
1192029	FALSE	
1192030	FALSE	
1192031	FALSE	
1192032	FALSE	
1192035	FALSE	
1192036	FALSE	
1192037	FALSE	
1192038	FALSE	
1192039	FALSE	
1192040	FALSE	
1192041	FALSE	
1192042	FALSE	
1192043	FALSE	
1192044	FALSE	
1192045	FALSE	
1192046	FALSE	
1192047	FALSE	
1192048	FALSE	
1192049	FALSE	
1192050	FALSE	
1192051	FALSE	
1192052	FALSE	
1192053	FALSE	
1192054	FALSE	
1192055	FALSE	
1192056	FALSE	
1192057	FALSE	
1192058	FALSE	
1192059	FALSE	
1192060	FALSE	
1192061	FALSE	
1192062	FALSE	
1192063	FALSE	
1192064	FALSE	
1192065	FALSE	
1192066	FALSE	
1192067	FALSE	
1192068	FALSE	
1192069	FALSE	
1192070	FALSE	
1192071	FALSE	
1192072	FALSE	
1192073	FALSE	
1192074	FALSE	
1192075	FALSE	
1192076	FALSE	
1192077	FALSE	
1192078	FALSE	
1192079	FALSE	
1192080	FALSE	
1192081	FALSE	
1192082	FALSE	
1192083	FALSE	
1192084	FALSE	
1192085	FALSE	
1192086	FALSE	
1192087	FALSE	
1192088	FALSE	
1192089	FALSE	
1192090	FALSE	
1192091	FALSE	
1192092	FALSE	
1192093	FALSE	
1192094	FALSE	
1192095	TRUE	unspecified
1192096	TRUE	unspecified
1192097	FALSE	
1192098	FALSE	
1192099	FALSE	
1192100	FALSE	
1192101	FALSE	
1192102	FALSE	
1192103	FALSE	
1192104	FALSE	
1192105	FALSE	
1192106	FALSE	
1192107	FALSE	
1192108	FALSE	
1192109	FALSE	
1192110	FALSE	
1192111	FALSE	
1192112	FALSE	
1192113	FALSE	
1192114	FALSE	
1192115	FALSE	
1192116	FALSE	
1192117	FALSE	
1192118	FALSE	
1192119	FALSE	
1192120	FALSE	
1192121	FALSE	
1192122	FALSE	
1192123	FALSE	
1192124	FALSE	
1192125	FALSE	
1192126	FALSE	
1192127	FALSE	
1192128	FALSE	
1192129	FALSE	
1192130	FALSE	
1192131	FALSE	
1192132	FALSE	
1192133	FALSE	
1192134	FALSE	
1192135	FALSE	
1192136	FALSE	
1192137	FALSE	
1192138	FALSE	
1192139	FALSE	
1192140	FALSE	
1192141	FALSE	
1192142	FALSE	
1192143	FALSE	
1192144	FALSE	
1192145	FALSE	
1192146	FALSE	
1192147	FALSE	
1192148	FALSE	
1192149	TRUE	unspecified
1192150	TRUE	unspecified
1192151	FALSE	
1192152	FALSE	
1192153	FALSE	
1192154	FALSE	
1192155	FALSE	
1192156	FALSE	
1192157	FALSE	
1192158	FALSE	
1192159	FALSE	
1192160	FALSE	
1192161	FALSE	
1192162	FALSE	
1192163	FALSE	
1192164	FALSE	
1192165	FALSE	
1192166	FALSE	
1192167	FALSE	
1192168	FALSE	
1192169	FALSE	
1192170	FALSE	
1192171	FALSE	
1192172	FALSE	
1192173	FALSE	
1192174	FALSE	
1192175	FALSE	
1192176	FALSE	
1192177	FALSE	
1192178	FALSE	
1192179	FALSE	
1192180	FALSE	
1192181	FALSE	
1192182	FALSE	
1192183	FALSE	
1192184	FALSE	
1192185	FALSE	
1192186	FALSE	
1192187	FALSE	
1192188	FALSE	
1192189	FALSE	
1192190	FALSE	
1192191	FALSE	
1192192	FALSE	
1192193	FALSE	
1192194	FALSE	
1192195	FALSE	
1192196	FALSE	
1192197	FALSE	
1192198	FALSE	
1192199	FALSE	
1192200	FALSE	
1192201	FALSE	
1192202	FALSE	
1192203	FALSE	
1192204	TRUE	Fossil
1192205	TRUE	unspecified
1192206	TRUE	unspecified
1192207	TRUE	Fossil
1192208	TRUE	unspecified
1192209	TRUE	unspecified
1192210	TRUE	unspecified
1192211	TRUE	unspecified
1192212	TRUE	unspecified
1192213	TRUE	unspecified
1192214	TRUE	unspecified
1192215	TRUE	unspecified
1192216	TRUE	unspecified
1192217	TRUE	unspecified
1192218	TRUE	unspecified
1192219	TRUE	unspecified
1192220	TRUE	unspecified
1192221	TRUE	unspecified
1192223	TRUE	unspecified
1192224	TRUE	unspecified
1192225	TRUE	unspecified
1192226	TRUE	unspecified
1192227	TRUE	unspecified
1192228	TRUE	unspecified
1192229	TRUE	unspecified
1192230	TRUE	unspecified
1192231	TRUE	Fossil
1192232	TRUE	unspecified
1192233	TRUE	unspecified
1192234	TRUE	unspecified
1192235	TRUE	unspecified
1192236	TRUE	unspecified
1192237	FALSE	
1192238	FALSE	
1192239	FALSE	
1192240	FALSE	
1192241	FALSE	
1192242	FALSE	
1192243	FALSE	
1192244	FALSE	
1192245	FALSE	
1192246	FALSE	
1192247	FALSE	
1192248	FALSE	
1192249	FALSE	
1192250	FALSE	
1192251	FALSE	
1192252	FALSE	
1192253	FALSE	
1192254	FALSE	
1192255	FALSE	
1192256	FALSE	
1192257	FALSE	
1192258	FALSE	
1192259	FALSE	
1192260	FALSE	
1192261	FALSE	
1192262	FALSE	
1192263	FALSE	
1192264	FALSE	
1192265	FALSE	
1192266	FALSE	
1192267	FALSE	
1192268	FALSE	
1192269	FALSE	
1192270	FALSE	
1192271	FALSE	
1192272	FALSE	
1192273	FALSE	
1192274	FALSE	
1192275	FALSE	
1192276	FALSE	
1192277	FALSE	
1192278	FALSE	
1192279	FALSE	
1192280	FALSE	
1192281	FALSE	
1192282	FALSE	
1192283	FALSE	
1192284	FALSE	
1192285	FALSE	
1192286	FALSE	
1192287	FALSE	
1192288	FALSE	
1192289	FALSE	
1192290	FALSE	
1192291	FALSE	
1192292	FALSE	
1192293	FALSE	
1192294	FALSE	
1192295	FALSE	
1192296	FALSE	
1192297	FALSE	
1192298	FALSE	
1192299	FALSE	
1192300	FALSE	
1192301	FALSE	
1192302	FALSE	
1192303	FALSE	
1192304	FALSE	
1192305	FALSE	
1192306	FALSE	
1192307	FALSE	
1192308	FALSE	
1192309	FALSE	
1192310	FALSE	
1192311	FALSE	
1192312	FALSE	
1192313	FALSE	
1192314	FALSE	
1192315	FALSE	
1192316	FALSE	
1192317	FALSE	
1192318	FALSE	
1192319	TRUE	unspecified
1192321	FALSE	
1192322	FALSE	
1192323	FALSE	
1192324	FALSE	
1192325	FALSE	
1192326	FALSE	
1192327	FALSE	
1192328	FALSE	
1192329	FALSE	
1192330	FALSE	
1192331	FALSE	
1192332	FALSE	
1192333	FALSE	
1192334	FALSE	
1192335	FALSE	
1192336	FALSE	
1192337	FALSE	
1192338	FALSE	
1192339	FALSE	
1192340	FALSE	
1192341	FALSE	
1192342	FALSE	
1192343	FALSE	
1192344	FALSE	
1192345	FALSE	
1192346	FALSE	
1192347	FALSE	
1192348	FALSE	
1192349	FALSE	
1192350	FALSE	
1192351	FALSE	
1192352	FALSE	
