id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1223314	typeGenus	Garcia Aldrete. 2006. New genera of Psocoptera (Insecta), from Mexico, Belize and Ecuador (Psoquillidae, Ptiloneuridae, Lachesillidae). Zootaxa 1319:1-14	Waoraniellini Garcia Aldrete, 2006								
1223315	typeGenus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	Cyclolachesillinae Li, 2002								
1223569	typeGenus	Yoshizawa, E. Bess & Kevin P. Johnson. 2011. Kaindipsocinae is a sister taxon to the rest of Psocidae (Insecta : Psocodea : 'Psocoptera'). Invertebrate Systematics 25(2):81-90	Kaindipsocinae Yoshizawa, Bess & Johnson, 2011								
1223599	typeGenus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	Oreopsocini Li, 2002								
1223663	typeGenus	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China xlvi + 1976 pp. (2 vols), 1547 figs, 10 pl. at the end of the 2nd vol.	Trichadenotecnini Li, 2002								
1223819	typeGenus	Nitzsch. 1818. Die Familien un Gattungen der Thierinsekten (insecta epizoica); als Prodromus einer Naturgeschicte derselben. E. F. Germar, Magazin der Entomologie 3:261-316	Philopteridae Nitzsch, 1818								
1223913	typeGenus	Lienhard. 2007. Description of a new African genus and a new tribe of Speleketorinae (Psocodea: 'Psocoptera': Prionoglarididae  ). Revue suisse de Zoologie 114(3)	Sensitibillini Lienhard, 2007								
1191649	typeSpecies	Badonnel. 1943. Psocoptères. Faune de France 42:80	Caecilius martini Lacroix, 1919								
1191654	typeSpecies	Enderlein. 1909. Biospeologica. XI. Copeognathen (Erste Reihe). Archives de Zoologie expérimentale et générale (5)1:534	Prionoglaris stygia Enderlein, 1909								
1191655	typeSpecies	Enderlein. 1912. Über einige hervorragende neue Copeognathen-Gattungen. Zoologischer Anzeiger 39:304	Scoliopsyllopsis latreillei Enderlein, 1912								
1191660	typeSpecies	Lienhard. 2000. A new genus of Prionoglarididae from a Namibian cave (Insecta: Psocoptera). Revue suisse de Zoologie 107(4):874	Sensitibilla strinatii Lienhard, 2000								
1191664	typeSpecies	Gurney, A. B. 1943. A synopsis of the psocids of the tribe Psyllipsocini, including the description of an unusual new genus from Arizona (Corrodentia: Empheriidae: Empheriinae). Annals of the Entomological Society of America 36:197	Speleketor flocki Gurney, 1943								
1191668	typeSpecies	Lienhard. 2004. Siamoglaris zebrina  gen. n., sp. n., the first representative of Prionoglarididae from the Oriental Region (Insecta: Psocoptera). Revue suisse de Zoologie 111(4):865-875	Siamoglaris zebrina Lienhard, 2004								
1191670	typeSpecies	Lienhard. 2007. Description of a new African genus and a new tribe of Speleketorinae (Psocodea: 'Psocoptera': Prionoglarididae  ). Revue suisse de Zoologie 114(3):446	Afrotrogla oryx Lienhard, 2007								
1191675	typeSpecies	Aaron. 1883. Description of new Psocidae in the collection of the American Entomological Society. Transactions of the American Entomological Society 11(1884):38	Dorypteryx pallida Aaron, 1883								
1191676	typeSpecies	Smithers, Courtenay. 1958. A new genus and species of domestic psocid (Psocoptera) from Southern Rhodesia. Journal of the Entomological Society of Southern Africa 21(1):114	Dolopteryx domestica Smithers, 1958								
1191684	typeSpecies	Garcia Aldrete. 1984. The Trogiomorpha (Psocoptera), of Chamela, Jalisco, Mexico. Folia Entomologica Mexicana 59:55	Pseudorypteryx mexicanus Garcia Aldrete, 1984								
1191686	typeSpecies	Ribaga. 1899. Descrizione di un nuovo genere e di una nuova specie di Psocidi trovato in Italia. Rivista di Patologia Vegetale 8:157	Psocathropos lachlani Ribaga, 1899								
1191688	typeSpecies	Banks, N. 1900. A new genus of Atropidae. Entomological News 11:432	Psocinella slossonae Banks, 1900								
1191689	typeSpecies	Enderlein. 1903. Neue Copeognathen aus Kamerun. Zoologische Jahrbücher (Abteilung Systematik) 19:3	Axinopsocus microps Enderlein, 1903								
1191690	typeSpecies	Townsend, C. H. T. 1912. Vulturopinae, a new subfamily of the Psocidae; type Vulturops gen. nov. (Platyp., Corrod.). Entomological News 23:269	Vulturops termitorum Townsend, 1912								
1191691	typeSpecies	Enderlein. 1931. "The Percy Sladen Trust Expedition to the Indian Ocean in 1905, under the leadership of Mr J. Stanley Gardiner, M.A. VIII. Die Copeognathen-Fauna der Seychellen.". Transactions of the Linnean Society of London, 2nd Series, Zoology 19(2):221	Gambrella pilipennis Enderlein, 1931								
1191692	typeSpecies	Behura & Dash. 1968. A new genus of Psocatropidae (Copeognatha) from India. Prakruti. Utkal University Journal of Science 5(2):47	Granthakita cuttackae Behura & Dash, 1968								
1191710	typeSpecies	Selys-Longchamps. 1872. Notes on two new genera of Psocidae. Entomologist's Monthly Magazine 9:146	Psyllipsocus ramburii Selys-Longchamps, 1872								
1191712	typeSpecies	Enderlein. 1903. "Ein neuer Copeognathentypus, zugleich ein neuer deutscher Wohnungsschädling.". Zoologischer Anzeiger 27:76	Nymphopsocus destructor Enderlein, 1903								
1191713	typeSpecies	Weber, S. E. 1906. The possible dissemination of tubercle bacilli by insects. New York Medical Journal 84:885	Ocelloria gravonymphia Weber, 1906								
1191714	typeSpecies	Weber, S. E. 1907. A new genus of Atropidae. Entomological News 18:189	Ocellataria gravinympha Weber, 1907								
1191715	typeSpecies	Navas. 1913. "Socidos (Ins. Neur.) de España, nuevos.". Revista de la Real Academia de Ciencias exactas, fisicas y naturales de Madrid 12:333	Fita vestigator Navas, 1913								
1191716	typeSpecies	Lacroix. 1915. Psocides nouveaux (Névr.). Bulletin de la Société entomologique de France 1915:194	Fabrella convexa Lacroix, 1915								
1191739	typeSpecies	Enderlein. 1906. Zehn neue aussereuropäische Copeognathen. Stettiner Entomologische Zeitung 67:307	Parempheria sauteri Enderlein, 1906								
1191763	typeSpecies	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China 58	Pseudopsyllipsocus gangliigerus Li, 2002								
1191767	typeSpecies	Li, Fasheng. 2002. Psocoptera of China. National Natural Science Foundation of China 49	Pseudothylacus acisopterus Li, 2002								
1191770	typeSpecies	Enderlein. 1911. Die fossilen Copeognathen und ihre Phylogenie. Palaeontographica 58:349	Thylacella eversiana Enderlein, 1911								
1191771	typeSpecies	Enderlein. 1912. Über einige hervorragende neue Copeognathen-Gattungen. Zoologischer Anzeiger 39:301	Udamolepis pilipennis Enderlein, 1912								
1191792	typeSpecies	Hagen. 1866. On some aberrant genera of Psocina. Entomologist's Monthly Magazine 2:172	Thylax fimbriatum Hagen, 1866								
1191797	typeSpecies	Li, Fasheng. 1994. One new genus and two new species of Trogiomorpha from China (Psocoptera: Lepidopsocidae and Psyllipsocidae). Wuyi Science Journal 11:79	Illepidopsocus yunnanicus Li, 1994								
1191799	typeSpecies	Enderlein. 1907. The scaly winged Copeognatha (Monograph of the Amphientomidae, Lepidopsocidae, and Lepidillidae in relation to their morphology and taxonomy). Spolia Zeylanica 4:81	Lepium chrysochlorum Enderlein, 1907								
1191805	typeSpecies	Li, Fasheng. 1992. In Huang, F. [Ed.]. Psocoptera. Insects of the Wuling Mountains Area, Southwestern China., Science Press, Beijing 209	Neolepidopsocus chinensis Li, 1992								
