id	isExtinct	livingPeriod
1199226	FALSE	
1199227	FALSE	
1199228	FALSE	
1199229	FALSE	
1199230	FALSE	
1199231	FALSE	
1199232	FALSE	
1199233	FALSE	
1199234	FALSE	
1199235	FALSE	
1199236	FALSE	
1199237	FALSE	
1199238	FALSE	
1199239	FALSE	
1199240	FALSE	
1199241	FALSE	
1199242	FALSE	
1199243	FALSE	
1199244	FALSE	
1199245	FALSE	
1199246	FALSE	
1199247	FALSE	
1199248	FALSE	
1199249	FALSE	
1199250	FALSE	
1199251	FALSE	
1199252	FALSE	
1199253	FALSE	
1199254	FALSE	
1199255	FALSE	
1199256	FALSE	
1199257	FALSE	
1199258	FALSE	
1199259	FALSE	
1199260	FALSE	
1199261	FALSE	
1199262	FALSE	
1199263	FALSE	
1199264	FALSE	
1199265	FALSE	
1199266	FALSE	
1199267	FALSE	
1199268	FALSE	
1199269	FALSE	
1199270	FALSE	
1199271	FALSE	
1199272	FALSE	
1199273	FALSE	
1199274	FALSE	
1199275	FALSE	
1199276	FALSE	
1199277	FALSE	
1199278	FALSE	
1199279	FALSE	
1199280	FALSE	
1199281	FALSE	
1199282	FALSE	
1199283	FALSE	
1199284	FALSE	
1199285	FALSE	
1199286	FALSE	
1199287	FALSE	
1199288	FALSE	
1199289	FALSE	
1199290	FALSE	
1199291	FALSE	
1199292	FALSE	
1199293	FALSE	
1199294	FALSE	
1199295	FALSE	
1199296	FALSE	
1199297	FALSE	
1199298	FALSE	
1199299	FALSE	
1199300	FALSE	
1199301	FALSE	
1199302	FALSE	
1199303	FALSE	
1199304	FALSE	
1199305	FALSE	
1199306	FALSE	
1199307	FALSE	
1199308	FALSE	
1199309	FALSE	
1199310	FALSE	
1199311	FALSE	
1199312	FALSE	
1199313	FALSE	
1199314	FALSE	
1199315	FALSE	
1199316	FALSE	
1199317	FALSE	
1199318	FALSE	
1199319	FALSE	
1199320	FALSE	
1199321	FALSE	
1199322	FALSE	
1199323	FALSE	
1199324	FALSE	
1199325	FALSE	
1199326	FALSE	
1199327	FALSE	
1199328	FALSE	
1199329	FALSE	
1199330	FALSE	
1199331	FALSE	
1199332	FALSE	
1199333	FALSE	
1199334	FALSE	
1199335	FALSE	
1199336	FALSE	
1199337	FALSE	
1199338	FALSE	
1199339	FALSE	
1199340	FALSE	
1199341	FALSE	
1199342	FALSE	
1199343	FALSE	
1199344	FALSE	
1199346	FALSE	
1199347	FALSE	
1199348	FALSE	
1199349	FALSE	
1199350	FALSE	
1199351	FALSE	
1199352	FALSE	
1199353	FALSE	
1199354	FALSE	
1199355	FALSE	
1199356	FALSE	
1199357	FALSE	
1199358	FALSE	
1199359	FALSE	
1199360	FALSE	
1199361	FALSE	
1199362	FALSE	
1199363	FALSE	
