uid	|	name	|	type	|	rank	|	
1201568	|	Xenomaces	|	synonym	|		|	
1201568	|	Xenomachus	|	synonym	|		|	
1201578	|	Ernodes	|	synonym	|		|	
1201585	|	Lysicle	|	synonym	|		|	
1201592	|	Podacanthus unicolor	|	synonym	|		|	
1201597	|	Athertonia	|	synonym	|		|	
1201597	|	Kimberleyana	|	synonym	|		|	
1201597	|	Trigonoderus	|	synonym	|		|	
1201601	|	Tropidoderus decipiens	|	synonym	|		|	
1201601	|	Tropidoderus iodomus	|	synonym	|		|	
1201601	|	Diura typhaeus	|	synonym	|		|	
1201618	|	Diura	|	synonym	|		|	
1201621	|	Diura discolor	|	synonym	|		|	
1201621	|	Phasma (Diura) roseipennis	|	synonym	|		|	
1201621	|	Diura violascens	|	synonym	|		|	
1201630	|	Phasma (Craspedonia)	|	synonym	|		|	
1201632	|	Monandroptera inuncans	|	synonym	|		|	
1201632	|	Cyphocrania jumnos	|	synonym	|		|	
1201632	|	Monandroptera olivacea	|	synonym	|		|	
1201632	|	Monandroptera parallela	|	synonym	|		|	
1201632	|	Monandroptera scolopendra	|	synonym	|		|	
1201632	|	Diapherodes (Craspedonia) undulata	|	synonym	|		|	
1201642	|	Rhaphiderus alliaceus	|	synonym	|		|	
1201642	|	Acanthoderus dumerilii	|	synonym	|		|	
1201639	|	Raphiderus	|	synonym	|		|	
1201626	|	Monandropterae	|	synonym	|		|	
1201583	|	Tropidoderi	|	synonym	|		|	
1201656	|	Acanthoderus rhachis	|	synonym	|		|	
1201655	|	Cnispus	|	synonym	|		|	
1201666	|	Eupromachus brevis	|	synonym	|		|	
1201666	|	Pachymorpha novaeguineae	|	synonym	|		|	
1201670	|	Dimorphodes mancus bürgersi	|	synonym	|		|	
1201674	|	Dimorphodes centurio	|	synonym	|		|	
1201676	|	Dimorphodes clypeatus	|	synonym	|		|	
1201686	|	Dimorphodes bellicosus	|	synonym	|		|	
1201689	|	Dimorphodes glaber	|	synonym	|		|	
1201694	|	Prisopus guerinii	|	synonym	|		|	
1201696	|	Cacomorpha	|	synonym	|		|	
1201698	|	Cacomorpha aberrans	|	synonym	|		|	
1201704	|	Xenophasma	|	synonym	|		|	
1201708	|	Cooktownia	|	synonym	|		|	
1201711	|	Cooktownia plana	|	synonym	|		|	
1200523	|	Phasmidae	|	synonym	|		|	
1201725	|	Extatosoma carlbergi	|	synonym	|		|	
1201727	|	Extatosoma bufonium	|	synonym	|		|	
1201727	|	Extatosoma elongatum	|	synonym	|		|	
1201727	|	Extatosoma hopei	|	synonym	|		|	
1201727	|	Extatosoma hopii	|	synonym	|		|	
1201724	|	Ectatosoma	|	synonym	|		|	
1201736	|	Bacteria sarmentosa	|	synonym	|		|	
1201745	|	Pharnacia magdiwang	|	synonym	|		|	
1201747	|	Pharnacia rigida	|	synonym	|		|	
1201750	|	Clitumnus irregularis	|	synonym	|		|	
1201754	|	Lobophasma	|	synonym	|		|	
1201754	|	Nearchus	|	synonym	|		|	
1201757	|	Phobaeticus lambirica	|	synonym	|		|	
1201754	|	Baculolonga	|	synonym	|		|	
1201764	|	Pharnacia spectabilis	|	synonym	|		|	
1201766	|	Nearchus grubaueri	|	synonym	|		|	
1201769	|	Pharnacia pilicornis	|	synonym	|		|	
1201769	|	Pharnacia sagitta	|	synonym	|		|	
1201769	|	Phobaeticus kirbiyi	|	synonym	|		|	
1201777	|	Bactridium grande	|	synonym	|		|	
1201777	|	Phibalosoma maximus	|	synonym	|		|	
1201777	|	Bacteria acanthopus	|	synonym	|		|	
1201782	|	Phobaeticus beccarianus	|	synonym	|		|	
1201785	|	Nearchus maximus	|	synonym	|		|	
1201791	|	Pharnacia semilunaris	|	synonym	|		|	
1201793	|	Pharnacia chiniensis	|	synonym	|		|	
1201801	|	Phobaeticus sichuanensis	|	synonym	|		|	
1201293	|	Phobaeticus longicornis	|	synonym	|		|	
1201293	|	Phobaeticus yuexiensis	|	synonym	|		|	
1201829	|	Entoria miyakoensis	|	synonym	|		|	
1201829	|	Entoria nagoensis	|	synonym	|		|	
1201847	|	Baculum bifasciatus	|	synonym	|		|	
1201856	|	Prosentoria lobicornis	|	synonym	|		|	
1201856	|	Cuniculina longelaminata	|	synonym	|		|	
1201861	|	Rhamphophasma japonicum	|	synonym	|		|	
1201872	|	Cuniculina acutecornutum	|	synonym	|		|	
1201872	|	Clitumnus attingens	|	synonym	|		|	
1201872	|	Lonchodes ceylonicus	|	synonym	|		|	
1201872	|	Lonchodes grallator	|	synonym	|		|	
1201872	|	Bacillus hyphereon	|	synonym	|		|	
1201872	|	Cuniculina insolens	|	synonym	|		|	
1201872	|	Cuniculina inversecornutum	|	synonym	|		|	
1201872	|	Cuniculina laevissimum	|	synonym	|		|	
1201872	|	Clitumnus rivalis	|	synonym	|		|	
1201872	|	Bacillus scytale	|	synonym	|		|	
1201872	|	Cuniculina acute-cornuta	|	synonym	|		|	
1201872	|	Cuniculina inverse-cornuta	|	synonym	|		|	
1201887	|	Bacillus (Baculum) furcillatus	|	synonym	|		|	
1201889	|	Paraclitumnus	|	synonym	|		|	
1201891	|	Clitumnus humberti	|	synonym	|		|	
1201891	|	Ramulus carli	|	synonym	|		|	
1201889	|	Clitumnus	|	synonym	|		|	
1201889	|	Dagys	|	synonym	|		|	
1201908	|	Bacillus patellifer	|	synonym	|		|	
1201908	|	Clitumnus porrectus	|	synonym	|		|	
1201917	|	Ramulus brogniarti	|	synonym	|		|	
1201920	|	Baculum shenzhenense	|	synonym	|		|	
1201923	|	Clitumnus laevigatus	|	synonym	|		|	
1201943	|	Clitumnus pseudoporus	|	synonym	|		|	
1201945	|	Dagys balia	|	synonym	|		|	
1201961	|	Cuniculina modestus	|	synonym	|		|	
1201968	|	Cuniculina electum	|	synonym	|		|	
1201968	|	Cuniculina insuetum	|	synonym	|		|	
1201968	|	Cuniculina malaccensis	|	synonym	|		|	
1201968	|	Lonchodes valgus	|	synonym	|		|	
1201984	|	Baculum intermedius	|	synonym	|		|	
1201986	|	Bacillus (Ramulus) humberti	|	synonym	|		|	
1201889	|	Dubreuilia	|	synonym	|		|	
1202027	|	Dubreuilia modesta	|	synonym	|		|	
1202030	|	Ramulus taintaiensis	|	synonym	|		|	
1201805	|	Ramulini	|	synonym	|		|	
1201805	|	Bacalini	|	synonym	|		|	
1202086	|	Leiophasma	|	synonym	|		|	
1201805	|	Clitumnidae	|	synonym	|		|	
1201805	|	Clitumini	|	synonym	|		|	
1202099	|	Menaka	|	synonym	|		|	
1202104	|	Stheneboea (Medaura) brunneri	|	synonym	|		|	
1202104	|	Medaura nimia	|	synonym	|		|	
1202104	|	Medaura subintegra	|	synonym	|		|	
1202110	|	Cuniculina annamensis	|	synonym	|		|	
1202115	|	Parapachymorpha quadrispinosa	|	synonym	|		|	
1202114	|	Ponapachymorpha	|	synonym	|		|	
1201733	|	Clituminae	|	synonym	|		|	
1200523	|	Lanceocercata	|	synonym	|		|	
1202151	|	Bostra longeoperculata	|	synonym	|		|	
1202154	|	Pseudobacteria	|	synonym	|		|	
1202159	|	Bacteria acuminatacercata	|	synonym	|		|	
1202165	|	Phasma arumatia	|	synonym	|		|	
1202187	|	Bacteria antillarum	|	synonym	|		|	
1202187	|	Bacteria crudelis	|	synonym	|		|	
1202214	|	Bacteria pallide-notata	|	synonym	|		|	
1202216	|	Bacteria modesta	|	synonym	|		|	
1202221	|	Bacteria subvolans	|	synonym	|		|	
1202223	|	Bacteria 4-lobata	|	synonym	|		|	
1202225	|	Bacteria 4-spinosa	|	synonym	|		|	
1202154	|	Bacterie	|	synonym	|		|	
1202282	|	Bacteria (Bacunculus) viridis	|	synonym	|		|	
1202294	|	Bacteria dryas	|	synonym	|		|	
1202294	|	Bacteria (Bacunculus) spinosa	|	synonym	|		|	
1202298	|	Pseudobacteria longiceps	|	synonym	|		|	
1202301	|	Clonistria stluciae	|	synonym	|		|	
1202321	|	Rugosolibethra	|	synonym	|		|	
1202321	|	Ceroys	|	synonym	|		|	
1202330	|	Libethra sutoria	|	synonym	|		|	
1202344	|	Libethra secunda	|	synonym	|		|	
1202344	|	Libethra soror	|	synonym	|		|	
1202321	|	Caulonia	|	synonym	|		|	
1202376	|	Manomera orthostylus	|	synonym	|		|	
1202379	|	Megaphasma dentricus	|	synonym	|		|	
1202382	|	Paradiapheromera	|	synonym	|		|	
1202386	|	Paradiapheromera strumosa	|	synonym	|		|	
1202400	|	Dyme mutica	|	synonym	|		|	
1202400	|	Bacteria bellangeri	|	synonym	|		|	
1202400	|	Phasma bicornis	|	synonym	|		|	
1202400	|	Bacteria bradypus	|	synonym	|		|	
1202400	|	Phasma cornutum	|	synonym	|		|	
1202400	|	Phanocles curvipes	|	synonym	|		|	
1202400	|	Bacteria cyphus	|	synonym	|		|	
1202400	|	Bacteria integra	|	synonym	|		|	
1202400	|	Bacteria maxwelli	|	synonym	|		|	
1202412	|	Bacteria apolinari	|	synonym	|		|	
1202418	|	Bacteria sartoriana	|	synonym	|		|	
1202430	|	Mantis filiformis	|	synonym	|		|	
1202433	|	Bacteria imitans	|	synonym	|		|	
1202433	|	Bacteria divergens	|	synonym	|		|	
1202437	|	Bacteria innocens	|	synonym	|		|	
1202443	|	Phasma simplex	|	synonym	|		|	
1202464	|	Dyme depressa	|	synonym	|		|	
1202464	|	Ocnophila crudis	|	synonym	|		|	
1202471	|	Pseudosermyle banksii	|	synonym	|		|	
1202475	|	Bacteria azteca	|	synonym	|		|	
1202475	|	Bacteria cacica	|	synonym	|		|	
1202475	|	Bacunculus digueti	|	synonym	|		|	
1202490	|	Hoplolibethra	|	synonym	|		|	
1202495	|	Diapheromera saussurei	|	synonym	|		|	
1202499	|	Ceroys capreolus	|	synonym	|		|	
1202501	|	Sermyle saussurii	|	synonym	|		|	
1202511	|	Pericentrus multilobatus	|	synonym	|		|	
1202517	|	Scaphegyna	|	synonym	|		|	
1202519	|	Phibalosoma calametum	|	synonym	|		|	
1202519	|	Bactricia irregularis	|	synonym	|		|	
1202519	|	Bacteria trophinus	|	synonym	|		|	
1202519	|	Hyrtacus carinatus	|	synonym	|		|	
1202524	|	Charnidas	|	synonym	|		|	
1202532	|	Diapheromera mesillana	|	synonym	|		|	
1202539	|	Spectrum betulla	|	synonym	|		|	
1202539	|	Bacunculus laevissimus	|	synonym	|		|	
1202539	|	Diapheromera sayi	|	synonym	|		|	
1202539	|	Bacteria linearis	|	synonym	|		|	
1202546	|	Diapheromera dolichocephala	|	synonym	|		|	
1202546	|	Bacunculus texanus	|	synonym	|		|	
1202552	|	Ceratites	|	synonym	|		|	
1202552	|	Ceratita	|	synonym	|		|	
1202552	|	Rhabdoceratites (Rhabdoceratitis)	|	synonym	|		|	
1202561	|	Libethra peruana	|	synonym	|		|	
1202147	|	Eusermyleformia	|	synonym	|		|	
1202594	|	Acanthoderus scabrosus	|	synonym	|		|	
1202593	|	Parapygirhynchus	|	synonym	|		|	
1202610	|	Parapygirhynchus catenatus	|	synonym	|		|	
1202628	|	Ocnophila pallidissima	|	synonym	|		|	
1202637	|	Bacunculus festae	|	synonym	|		|	
1202637	|	Bacunculus festuca	|	synonym	|		|	
1202637	|	Bacunculus gramen	|	synonym	|		|	
1202635	|	Allophylus	|	synonym	|		|	
1202652	|	Bacteria sinkiebensis	|	synonym	|		|	
1202657	|	Phasma minans	|	synonym	|		|	
1228407	|	Asceles cornucervi	|	synonym	|		|	
1202697	|	Asceles obseletus	|	synonym	|		|	
1202694	|	Asceles panteli	|	synonym	|		|	
1202704	|	Asceles scaber	|	synonym	|		|	
1202709	|	Asceles caesius	|	synonym	|		|	
1202727	|	Asceles acutegibbosus	|	synonym	|		|	
1202727	|	Calvisia maculata	|	synonym	|		|	
1202736	|	Calvisia grosse-granosa	|	synonym	|		|	
1202738	|	Calvisia tricolor	|	synonym	|		|	
1202752	|	Calvisia commutata	|	synonym	|		|	
1202727	|	Calvisia suspecta	|	synonym	|		|	
1202758	|	Calvisia tesselata	|	synonym	|		|	
1202762	|	Calvisia coniceps	|	synonym	|		|	
1202762	|	Calvisia pallidifrons	|	synonym	|		|	
1202762	|	Necroscia westermanni	|	synonym	|		|	
1228369	|	Calvasia	|	synonym	|		|	
1202767	|	Centema	|	synonym	|		|	
1202779	|	Agondasoidea malaccensis	|	synonym	|		|	
1202779	|	Diacanthoidea submarginata	|	synonym	|		|	
1202785	|	Diagelus	|	synonym	|		|	
1202791	|	Diardia semilobata	|	synonym	|		|	
1202791	|	Diardia signata	|	synonym	|		|	
1202796	|	Diardia granicollis	|	synonym	|		|	
1202802	|	Diesbachia approximata	|	synonym	|		|	
1202807	|	Centrophasma infernale	|	synonym	|		|	
1228407	|	Galactea titschacki	|	synonym	|		|	
1202814	|	Necrosciodes	|	synonym	|		|	
1202818	|	Necroscia gargantua	|	synonym	|		|	
1202821	|	Aruanoidea excisa	|	synonym	|		|	
1202821	|	Gargantuoidea tesselata	|	synonym	|		|	
1202831	|	Sipyloidea (Hemiplasta) rostrata	|	synonym	|		|	
1202840	|	Leprocaulus altecornutus	|	synonym	|		|	
1202840	|	Diardia brevitarsis	|	synonym	|		|	
1202840	|	Carausius excelsus	|	synonym	|		|	
1202840	|	Carausius immundus	|	synonym	|		|	
1202840	|	Diardia vicinissima	|	synonym	|		|	
1202849	|	Carausius huonicus	|	synonym	|		|	
1202849	|	Diardia papuana	|	synonym	|		|	
1202849	|	Carausius raffrayi	|	synonym	|		|	
1202849	|	Carausius reductus	|	synonym	|		|	
1202849	|	Leprocaulus rigidus	|	synonym	|		|	
1202849	|	Diardia tibialis	|	synonym	|		|	
1202857	|	Carausius mammatus	|	synonym	|		|	
1202857	|	Leprocaulus rudis	|	synonym	|		|	
1202860	|	Diardia divergens	|	synonym	|		|	
1202860	|	Carausius praestandior	|	synonym	|		|	
1202838	|	Leprocaulus	|	synonym	|		|	
1202865	|	Carausius bilobulatus	|	synonym	|		|	
1202865	|	Diardia modestus	|	synonym	|		|	
1202865	|	Carausius stultus	|	synonym	|		|	
1202871	|	Arthminotus	|	synonym	|		|	
1202871	|	Candaules	|	synonym	|		|	
1202871	|	Cercophylla	|	synonym	|		|	
1202871	|	Paramyronides	|	synonym	|		|	
1202883	|	Lopaphus buergersi	|	synonym	|		|	
1202883	|	Lopaphus bügersi	|	synonym	|		|	
1202887	|	Lopaphus langkawicus	|	synonym	|		|	
1202887	|	Candaules sparnius	|	synonym	|		|	
1202887	|	Parasipyloidea subtilis	|	synonym	|		|	
1202887	|	Candaules jolas	|	synonym	|		|	
1202897	|	Candaules caesius	|	synonym	|		|	
1202911	|	Agondasoidea	|	synonym	|		|	
1202914	|	Necroscia agondas	|	synonym	|		|	
1202921	|	Trigonophasma	|	synonym	|		|	
1202924	|	Necroscia cercyon	|	synonym	|		|	
1202924	|	Necroscia filipes	|	synonym	|		|	
1202924	|	Marmessoidea perakensis	|	synonym	|		|	
1202929	|	Phasma bis-2-guttatum	|	synonym	|		|	
1202958	|	Marmessoidea conspurcata	|	synonym	|		|	
1202946	|	Phasma eurybates	|	synonym	|		|	
1202946	|	Phasma 4-guttatum	|	synonym	|		|	
1202950	|	Necroscia marmessus	|	synonym	|		|	
1202950	|	Platycrana rafflesii	|	synonym	|		|	
1202950	|	Marmessoidea unicolor	|	synonym	|		|	
1202958	|	Necroscia rubescens	|	synonym	|		|	
1202958	|	Marmessoidea caryophyllea	|	synonym	|		|	
1202965	|	Mesaner lineatus	|	synonym	|		|	
1202975	|	Micadina rotundata	|	synonym	|		|	
1202975	|	Arrhidaeus phlyctaenoides	|	synonym	|		|	
1202975	|	Micadina phluctaenoides	|	synonym	|		|	
1202980	|	Micadina yasumatui	|	synonym	|		|	
1202982	|	Micadina yingdeensis	|	synonym	|		|	
1202987	|	Eubias	|	synonym	|		|	
1202989	|	Eubias athlius	|	synonym	|		|	
1202992	|	Sipyloidea taeniata	|	synonym	|		|	
1202991	|	Aruanoidea	|	synonym	|		|	
1202995	|	Aruanoidea confusa	|	synonym	|		|	
1202995	|	Aruanoidea fragilis	|	synonym	|		|	
1203001	|	Necroscia pictipes	|	synonym	|		|	
1203003	|	Aruanoidea bipunctata	|	synonym	|		|	
1203007	|	Sipyloidea vittata	|	synonym	|		|	
1203010	|	Necroscia pallescens	|	synonym	|		|	
1203024	|	Aruanoidea schoenbergi	|	synonym	|		|	
1203028	|	Phasma curvipes	|	synonym	|		|	
1203028	|	Phasma valgum	|	synonym	|		|	
1203031	|	Aruanoidea involute-cercata	|	synonym	|		|	
1203042	|	Aruanoidea maculata	|	synonym	|		|	
1203037	|	Mantis linearis	|	synonym	|		|	
1203042	|	Aruanoidea incerta	|	synonym	|		|	
1203049	|	Necroscia burmeisteri	|	synonym	|		|	
1203049	|	Necroscia roseipennis	|	synonym	|		|	
1203053	|	Aruanoidea adspersa	|	synonym	|		|	
1203024	|	Necroscia chloe	|	synonym	|		|	
1203053	|	Aruanoidea tenera	|	synonym	|		|	
1203066	|	Sipyloidea biseriata	|	synonym	|		|	
1203066	|	Aruanoidea fracta	|	synonym	|		|	
1203066	|	Aruanoidea liturata	|	synonym	|		|	
1203066	|	Necroscia punctata	|	synonym	|		|	
1203071	|	Presbistus fragilis	|	synonym	|		|	
1203073	|	Necroscia ovata	|	synonym	|		|	
1203080	|	Neocles	|	synonym	|		|	
1203224	|	Nescicroa	|	synonym	|		|	
1203098	|	Nescicroa rammei	|	synonym	|		|	
1203120	|	Sipyloidea normalis	|	synonym	|		|	
1202727	|	Necroscia sollicita	|	synonym	|		|	
1203136	|	Ocellata	|	synonym	|		|	
1203148	|	Aruanoidea ophidiiderma	|	synonym	|		|	
1203148	|	Ocellata trifasciata	|	synonym	|		|	
1203151	|	Orthonecroscia infumata	|	synonym	|		|	
1203156	|	Orthonecroscia mjöbergi	|	synonym	|		|	
1203162	|	Ocellata atrosignata	|	synonym	|		|	
1203162	|	Ocellata tessellata	|	synonym	|		|	
1203136	|	Necroscia	|	synonym	|		|	
1203170	|	Lamachus	|	synonym	|		|	
1203170	|	Lamarchinus	|	synonym	|		|	
1203177	|	Acacus buruensis	|	synonym	|		|	
1203185	|	Oxyartes honestus	|	synonym	|		|	
1203185	|	Oxyartes spinosissimus	|	synonym	|		|	
1203185	|	Oxyartes spinulosus	|	synonym	|		|	
1203201	|	Dilophocephalus	|	synonym	|		|	
1203203	|	Dilophocephalus paradiacanthoides	|	synonym	|		|	
1203215	|	Paramenexenus molestus	|	synonym	|		|	
1203218	|	Paramenexenus operculatus	|	synonym	|		|	
1202727	|	Necroscia bisignata	|	synonym	|		|	
1203228	|	Cylindomena	|	synonym	|		|	
1203232	|	Acacus parvulus	|	synonym	|		|	
1203244	|	Dianphasma	|	synonym	|		|	
1203255	|	Parastheneboea insignis	|	synonym	|		|	
1203254	|	Apora	|	synonym	|		|	
1203254	|	Echinoclonia	|	synonym	|		|	
1203262	|	Pericentrus nudipes	|	synonym	|		|	
1228407	|	Cnipsus laeviventris	|	synonym	|		|	
1203273	|	Chersaeus	|	synonym	|		|	
1203277	|	Diardia praestans	|	synonym	|		|	
1203277	|	Candaules rex	|	synonym	|		|	
1203277	|	Phaenopharos struthioneusumnst	|	synonym	|		|	
1228417	|	Lopaphodes	|	synonym	|		|	
1203288	|	Pseudodiacantha obscura	|	synonym	|		|	
1203290	|	Necroscia nobilissima	|	synonym	|		|	
1203292	|	Parahyrtacus	|	synonym	|		|	
1203313	|	Aruanoidea lanceolata	|	synonym	|		|	
1203313	|	Aruanoidea mediocris	|	synonym	|		|	
1203320	|	Aruanoidea planicerata	|	synonym	|		|	
1203323	|	Scionecra refractoria	|	synonym	|		|	
1203325	|	Necroscia salmanasar	|	synonym	|		|	
1203338	|	Sinophasma conicum	|	synonym	|		|	
1203347	|	Sinophasma crassum	|	synonym	|		|	
1203358	|	Sinophasma rosarum	|	synonym	|		|	
1203367	|	Sipyloidea ovabdita	|	synonym	|		|	
1203374	|	Sipyloidea peelensis	|	synonym	|		|	
1203374	|	Marmessoidea viridescens	|	synonym	|		|	
1203386	|	Sipyloidea felderi	|	synonym	|		|	
1203389	|	Necroscia tenebrosa	|	synonym	|		|	
1203391	|	Sipyloidea (Rhamphosipyloidea) eurycneme	|	synonym	|		|	
1203405	|	Sipyloidea biroi	|	synonym	|		|	
1203405	|	Sipyloidea corticina	|	synonym	|		|	
1203405	|	Sipyloidea subtilis	|	synonym	|		|	
1203378	|	Asceles longzhouensis	|	synonym	|		|	
1203450	|	Necroscia esepus	|	synonym	|		|	
1203454	|	Sosibia falcifera	|	synonym	|		|	
1203443	|	Sosibia macera	|	synonym	|		|	
1203460	|	Paradiacantha aeneicollis	|	synonym	|		|	
1203460	|	Sosibia mecheli	|	synonym	|		|	
1203460	|	Sosibia peninsularis	|	synonym	|		|	
1202727	|	Sosibia retracta	|	synonym	|		|	
1203443	|	Sosibia solida	|	synonym	|		|	
1203481	|	Syringodes viridimaculatus	|	synonym	|		|	
1203491	|	Marmessoidea conspersa	|	synonym	|		|	
1203498	|	Necroscia illaesa	|	synonym	|		|	
1203501	|	Trachythorax sixpunctatus	|	synonym	|		|	
1203507	|	Phasma (Bacteria) fragilis	|	synonym	|		|	
1203515	|	Clitarchus longipes	|	synonym	|		|	
1203515	|	Parasipyloidea cercata	|	synonym	|		|	
1203515	|	Bacunculus tener	|	synonym	|		|	
1203520	|	Battacus	|	synonym	|		|	
1203522	|	Eurynecroscia festiva	|	synonym	|		|	
1203522	|	Battacus schneideri	|	synonym	|		|	
1203526	|	Sipyloidea debilitata	|	synonym	|		|	
1203526	|	Sipyloidea filiformis	|	synonym	|		|	
1203535	|	Euphasma	|	synonym	|		|	
1202647	|	Candaulae	|	synonym	|		|	
1202647	|	Necroscidae	|	synonym	|		|	
1203552	|	Burria farinosa	|	synonym	|		|	
1203558	|	Camax	|	synonym	|		|	
1203558	|	Leptyniella	|	synonym	|		|	
1203558	|	Leptinia	|	synonym	|		|	
1203567	|	Macella	|	synonym	|		|	
1203584	|	Gratidia aliena	|	synonym	|		|	
1203587	|	Bacillus carinulatus	|	synonym	|		|	
1203601	|	Gratidia	|	synonym	|		|	
1203601	|	Paraclonaria	|	synonym	|		|	
1203606	|	Bacillus gracilis	|	synonym	|		|	
1203609	|	Gratidia bifida	|	synonym	|		|	
1203609	|	Leptynia fourniali	|	synonym	|		|	
1203620	|	Phasma nympha	|	synonym	|		|	
1203620	|	Bacillus tranquebaricus	|	synonym	|		|	
1203627	|	Gratidia excepta	|	synonym	|		|	
1203627	|	Gratidia sansibarica	|	synonym	|		|	
1203653	|	Gratidia congensis	|	synonym	|		|	
1203667	|	Phasma (Bacillus) javanum	|	synonym	|		|	
1203675	|	Bacillus aegyptiacus	|	synonym	|		|	
1203675	|	Gratidia hebraica	|	synonym	|		|	
1203675	|	Gratidia turca	|	synonym	|		|	
1203719	|	Gratidia sansibarica	|	synonym	|		|	
1203721	|	Bacillus gracilis	|	synonym	|		|	
1203744	|	Clonaria montana	|	synonym	|		|	
1203747	|	Paraleptinia	|	synonym	|		|	
1203751	|	Bacillus aspericollis	|	synonym	|		|	
1203756	|	Leptinia prosperus	|	synonym	|		|	
1203772	|	Pachymorpha	|	synonym	|		|	
1203774	|	Pachymorpha tricarinata	|	synonym	|		|	
1203781	|	Tectarchus diversus	|	synonym	|		|	
1203781	|	Pachymorpha finitima	|	synonym	|		|	
1203786	|	Tectarchus semilobatus	|	synonym	|		|	
1203786	|	Tectarchus tuberculatus	|	synonym	|		|	
1203802	|	Bacillus pasithoe	|	synonym	|		|	
1203810	|	Spinotectarchus naomi	|	synonym	|		|	
1203813	|	Pachymorpha bouvieri	|	synonym	|		|	
1203815	|	Microphasma	|	synonym	|		|	
1203543	|	Pachymorphae	|	synonym	|		|	
1203822	|	Palophus	|	synonym	|		|	
1203826	|	Ctenomorpha haworthii	|	synonym	|		|	
1203826	|	Haplopus ceratophyllum	|	synonym	|		|	
1203831	|	Bactrododema aculiferum	|	synonym	|		|	
1203831	|	Bactrododema lugardi	|	synonym	|		|	
1203831	|	Palophus brevicornis	|	synonym	|		|	
1203831	|	Bactrododema brevitarsis	|	synonym	|		|	
1203831	|	Palophus holubi	|	synonym	|		|	
1203831	|	Palophus transvaalensis	|	synonym	|		|	
1203822	|	Ischnophasma	|	synonym	|		|	
1203822	|	Ischnopoda	|	synonym	|		|	
1203845	|	Palophus brongniarti	|	synonym	|		|	
1203847	|	Palophus titan	|	synonym	|		|	
1203852	|	Palophus rothschildi	|	synonym	|		|	
1203861	|	Paradoxomorpha	|	synonym	|		|	
1203863	|	Paradoxomorpha bruchi	|	synonym	|		|	
1203865	|	Anisomorpha pardalina	|	synonym	|		|	
1203865	|	Anisomorpha variegata	|	synonym	|		|	
1203868	|	Agathemera anthracina	|	synonym	|		|	
1203878	|	Timeminae	|	synonym	|		|	
1199226	|	Phasmatodea	|	synonym	|		|	
1199226	|	Cheleutoptera	|	synonym	|		|	
1199226	|	Euphasmatodea	|	synonym	|		|	
1201293	|	Ramulus changmaiense	|	synonym	|		|	
1203870	|	Paradoxomorpha grylloides	|	synonym	|		|	
1202676	|	Asceles margaritatus brevipennis	|	synonym	|		|	
1202802	|	Diesbachia heliotis	|	synonym	|		|	
1203156	|	Orthonecroscia mjobergi	|	synonym	|		|	
1203481	|	Syringodes bonarelli	|	synonym	|		|	
1200588	|	Carausius tanarataensis	|	synonym	|		|	
