uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199337	|	1199335	|	Kerabistus (Rhadinobistus) klantei	|	species	|		|	
1199338	|	1199335	|	Kerabistus (Rhadinobistus) marginatus	|	species	|		|	
1199339	|	1199232	|	Coloratobistus	|	genus	|		|	
1199340	|	1199339	|	Coloratobistus dilawitimpakpak	|	species	|		|	
1199341	|	1199339	|	Coloratobistus discolor	|	species	|		|	
1199342	|	1199339	|	Coloratobistus villosum	|	species	|		|	
1199344	|	1199232	|	Orthomeria	|	genus	|		|	
1199347	|	1199344	|	Orthomeria forstenii	|	species	|		|	
1199348	|	1199344	|	Orthomeria pandora	|	species	|		|	
1199349	|	1199344	|	Orthomeria smaragdinum	|	species	|		|	
1199350	|	1199344	|	Orthomeria superba	|	species	|		|	
1199351	|	1199344	|	Orthomeria versicolor	|	species	|		|	
1199352	|	1199344	|	Orthomeria xanti	|	species	|		|	
1199353	|	1199232	|	Parorthomeria	|	genus	|		|	
1199354	|	1199353	|	Parorthomeria alexis	|	species	|		|	
1199355	|	1199353	|	Parorthomeria cuprinus	|	species	|		|	
1199356	|	1199353	|	Parorthomeria turneri	|	species	|		|	
1199357	|	1199232	|	Dallaiphasma	|	genus	|		|	
1199358	|	1199357	|	Dallaiphasma eximius	|	species	|		|	
1199359	|	1199231	|	Dajacini	|	tribe	|		|	
1199360	|	1199359	|	Dajaca	|	genus	|		|	
1199362	|	1199360	|	Dajaca chani	|	species	|		|	
1199363	|	1199360	|	Dajaca filiformis	|	species	|		|	
1199364	|	1199360	|	Dajaca monilicornis	|	species	|		|	
1199365	|	1199360	|	Dajaca napolovi	|	species	|		|	
1199366	|	1199360	|	Dajaca nigrolineata	|	species	|		|	
1199367	|	1199360	|	Dajaca viridipennis	|	species	|		|	
1199368	|	1199360	|	Dajaca alata	|	species	|		|	
1199371	|	1199229	|	Damasippoididae	|	family	|		|	
1199372	|	1199371	|	Damasippoidinae	|	subfamily	|		|	
1199373	|	1199372	|	Damasippoidini	|	tribe	|		|	
1199374	|	1199373	|	Damasippoides	|	genus	|		|	
1199375	|	1199374	|	Damasippoides albomarginatus	|	species	|		|	
1199376	|	1199374	|	Damasippoides erythropterus	|	species	|		|	
1199378	|	1199374	|	Damasippoides xanthostictus	|	species	|		|	
