id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1202146	typeGenus	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:1-501	Diapheromerinae Kirby, 1904								
1202588	typeGenus	Günther. 1953. Über die taxonomische Gliederung und die geographische Verbreitung der Insektenordnung der Phasmatodea. Beiträge zur Entomologie, Berlin 3(5):541-563	Ocnophilini Günther, 1953								
1202634	typeGenus	Zompro. 2001. A generic revision of the insect order Phasmatodea: The New World genera of the stick insect subfamily Diapheromeridae: Diapheromerinae = Heteronemiidae  Heteronemiinae sensu Bradley & Galil, 1977. Revue suisse de Zoologie 108(1):189-255	Oreophoetini Zompro, 2001								
1203542	typeGenus	Brunner von Wattenwyl. 1893. Révision du Système des Orthoptères et description des espèces rapportées par M. Leonardo Fea de Birmanie. Annali del Museo Civico di Storia Naturale Giacomo Doria, Genova (2)13(33):1-230	Necroscidae Brunner von Wattenwyl, 1893								
1203544	typeGenus	Cliquennois. 2004. À propos des Gratidiini: notes critiques (Phasmatodea, Anareolatae. Bulletin de Phyllie 22:12-28	Gratidiini Cliquennois, 2004								
1203771	typeGenus	Günther. 1953. Über die taxonomische Gliederung und die geographische Verbreitung der Insektenordnung der Phasmatodea. Beiträge zur Entomologie, Berlin 3(5):541-563	Hemipachymorphini Günther, 1953								
1203819	typeGenus	Brunner von Wattenwyl. 1893. Révision du Système des Orthoptères et description des espèces rapportées par M. Leonardo Fea de Birmanie. Annali del Museo Civico di Storia Naturale Giacomo Doria, Genova (2)13(33):1-230	Pachymorphae Brunner von Wattenwyl, 1893								
1203820	typeGenus	Kirby. 1896. A list of the Orthoptera, Hymenoptera, and Hemiptera collected by Miss Kingsley on the River Ogové, with descriptions of some new genera and species. Annals and Magazine of Natural History, London (Ann. Mag. Nat. Hist.) (6)18:257-260, pl. 12	Palophinae Kirby, 1896								
1203858	typeGenus	Bradler. 2003. In Dathe [Ed.]. Phasmatodea, Gespenstschrecken. Lehrbuch der speziellen Zoologie. I. Wirbellose Tiere. 5. Insecta. Spektrum, Heidelberg, Berlin 251-260.	Agathemeridae Bradler, 2003								
1203903	typeGenus	Caudell. 1903. The Phasmidae, or Walkingsticks, of the United States. Proceedings of the United States National Museum 26:863-885	Timeminae Caudell, 1903								
1199233	typeSpecies	Brock. 1995. Catalogue of Stick and Leaf-Insects (Insecta: Phasmida) associated with Peninsular Malaysia and Singapore. Malaysian Naturalist 49(2):93, pl. 9:4	Aschipasma nebulosum Westwood, 1859								
1199234	typeSpecies	Zompro. 2002. Designation of type-species of several genera of Phasmatodea: Areolatae. Arthropoda 10(2):481	Perisceles modestus Redtenbacher, 1908								
1199235	typeSpecies	Uvarov. 1940. Twenty four new generic names in Orthoptera. Annals and Magazine of Natural History, London (Ann. Mag. Nat. Hist.) 11(6):481	Perisceles modestus Redtenbacher, 1908								
1199254	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 213	Anoplobistus siebersi Bragg, 2001								
1199256	typeSpecies	Westwood. 1835[1834]. Insectorum Arachnoidumque novorum Decades duo. Zoological Journal 5(20):442	Aschiphasma annulipes Westwood, 1835								
1199258	typeSpecies	Kirby. 1896. On some new or rare Phasmidae in the collection of the British Museum. Transactions of the Linnean Society, London (Trans. Linn. Soc. Lond.) (2)6:21	Perlamorphus hieroglyphicus Gray, 1835								
1199262	typeSpecies	Westwood. 1859. Catalogue of the orthopterous insects in the collection of the British Museum. Part I. Phasmidae., British Museum, London 442	Aschiphasma annulipes Westwood, 1835								
1199267	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 234, fig. 77a-b	Chlorobistus redtenbacheri Bragg, 2001								
1199274	typeSpecies	Uvarov. 1940. Twenty eight new generic names in Orthoptera. Annals and Magazine of Natural History, London (Ann. Mag. Nat. Hist.) (11)5:35, pl. 27:6	Phasma guttigerum Westwood, 1859								
1199275	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 73	Xylobistus braggi Zompro, 2004								
1199276	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 35, pl. 27:6	Phasma guttigerum Westwood, 1859								
1199286	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 263, fig. 91a-c	Eurybistus fenestratus Bragg, 2001								
1199296	typeSpecies	Bi. 1995. Description of three new genera and three new species of Phasmatodea from Xizang, China (Phasmida: Pseudophasmatidae, Heteronemiidae). Acta Entomologica Sinica (Acta Ent. Sinica) 38(4):452, figs 1-7	Leurophasma dolichocerca Bi, 1995								
1199298	typeSpecies	Günther. 1942. Über Faktoren der Formendifferenzierung sowie ökonomische und luxurierende Typen bei Insekten. Photographie und Forschung , 3:323, fig. 15	Ommatopseudes paradoxus Günther, 1942								
1199299	typeSpecies	Brock. 1995. A remarkable new genus of stick-insect (Insecta: Phasmida, Pseudophasmatidae) from Peninsular Malaysia. Malayan Nature Journal (Malayan Nat. Jour.) 49(1):32	Pinnispinus harmani Brock, 1995								
1199302	typeSpecies	Giglio-Tos. 1910. Fasmidi esotici del R. Museo zoologico di Torino e del Museo civico di Storia naturale di Genova. Bollettino dei Musei di Zoologia ed Anatomia comparata della Royal Università di Torino 25(625):7	Parabrosoma bigibbum Giglio-Tos, 1910								
1199305	typeSpecies	Kirby. 1896. On some new or rare Phasmidae in the collection of the British Museum. Transactions of the Linnean Society, London (Trans. Linn. Soc. Lond.) (2)6:22	Perlamorphus peleus Gray, 1835								
1199318	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 342, fig. 129	Yongtsuius leei Bragg, 2001								
1199321	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 6, figs. 1a-b	Presbistus sjostedti Günther, 1935								
1199335	typeSpecies	Bragg. 2001. Phasmids of Borneo, Natural History Publications, Kota Kinabalu, Sabah 81	Presbistus marginatus Redtenbacher, 1906								
1199339	typeSpecies	Zompro. 2004. Revision of the genera of the Areolatae, including the status of Timema and Agathemera (Insecta, Phasmatodea), Goecke & Evers, Keltern-Weiler, Germany 83	Coloratobistus dilawitimpakpak Zompro, 2004								
1199344	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:114	Phasma (Ascepasma) forstenii Haan, 1842								
1199353	typeSpecies	Bragg. 2006. A new subgenus of Orthomeria Kirby, 1904 and a new species from Danum Valley, Sabah. Phasmid Studies 14(1-2):94, pl. 28:3	Aschipasma alexis Westwood, 1859								
1199357	typeSpecies	Gottardo. 2011. A new genus and new species of Philippine stick insects (Insecta: Phasmatodea) and phylogenetic considerations. Comptes Rendus Biologies (C. R. Biologies) 334:557, figs.	Dallaiphasma eximius Gottardo, 2011								
1199360	typeSpecies	Brunner von Wattenwyl. 1893. Révision du Système des Orthoptères et description des espèces rapportées par M. Leonardo Fea de Birmanie. Annali del Museo Civico di Storia Naturale Giacomo Doria, Genova (2)13(33):162	Dajaca monilicornis Redtenbacher, 1906								
1199361	typeSpecies	Redtenbacher. 1906. Phasmidae Areolatae. Die Insektenfamilie der Phasmiden 1:161, pl. 5:19-20	Phaeophasma alatum Redtenbacher, 1906								
1199374	typeSpecies	Brancsik. 1893. Orthoptera nova africana. Jahresheft des Naturwissenschaftlichen Vereines des Trencsiner Comitates. (Jahresh. Naturwiss. Ver. Trencsin. Com.) 15-16:181, pl. 4:5a	Damasippoides xanthostictus Brancsik, 1893								
1199379	typeSpecies	Zompro. 2002. Designation of type-species of several genera of Phasmatodea: Areolatae. Arthropoda 10(2):159, pl. 6:3	Pseudoleosthenes scaberrimus Redtenbacher, 1906								
1199387	typeSpecies	Günther. 1944. Bemerkungen über indomalayische Stabheuschrecken (Orth. ), besonders die Gattung Haaniella Kby. Stettiner Entomologische Zeitschrift 105:78	Kalocorinnis calopteryx Günther, 1944								
1199391	typeSpecies	Günther. 1932. Die von Professor Dr. Winkler 1924/25 in Zentralborneo gesammelten Phasmoiden. Zoologischer Anzeiger, Jena 101(3):67	Korinnis potameis Günther, 1932								
1199399	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:101	Damasippus westwoodii Stål, 1875								
1199414	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:27, 43	Dinelytron grylloides Gray, 1835								
1199420	typeSpecies	Kirby. 1904. A synonymic catalogue of Orthoptera. 1. Orthoptera Euplexoptera, Cursoria et Gressoria. (Forficulidae, Hemimeridae, Blattidae, Mantidae, Phasmidae), The Trustees of the British Museum, London 1:639	Mantis sacrata Olivier, 1792								
1199422	typeSpecies	Gray, G.R. 1835. Synopsis of the species of insects belonging to the family of Phasmidae., Longman, Rees, Orme, Brown, Green & Longman, London 28	Platytelus horridus Gray, 1835								
1199449	typeSpecies	Redtenbacher. 1906. Phasmidae Areolatae. Die Insektenfamilie der Phasmiden 1:157, pl. 5:18	Melophasma vermiculare Redtenbacher, 1906								
