uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
S0016-1	|	G0016	|	Cryptotermes abruptus	|	species	|		|	
S0016-2	|	G0016	|	Cryptotermes aequacornis	|	species	|		|	
S0016-3	|	G0016	|	Cryptotermes albipes	|	species	|		|	
S0016-4	|	G0016	|	Cryptotermes angustinotus	|	species	|		|	
S0016-5	|	G0016	|	Cryptotermes austrinus	|	species	|		|	
S0016-6	|	G0016	|	Cryptotermes bengalensis	|	species	|		|	
S0016-7	|	G0016	|	Cryptotermes bracketti	|	species	|		|	
S0016-8	|	G0016	|	Cryptotermes brevis	|	species	|		|	
S0016-9	|	G0016	|	Cryptotermes canalensis	|	species	|		|	
S0016-10	|	G0016	|	Cryptotermes cavifrons	|	species	|		|	
S0016-11	|	G0016	|	Cryptotermes ceylonicus	|	species	|		|	
S0016-12	|	G0016	|	Cryptotermes chacoensis	|	species	|		|	
S0016-13	|	G0016	|	Cryptotermes chasei	|	species	|		|	
S0016-14	|	G0016	|	Cryptotermes contognathus	|	species	|		|	
S0016-15	|	G0016	|	Cryptotermes crassicornis	|	species	|		|	
S0016-16	|	G0016	|	Cryptotermes cristatus	|	species	|		|	
S0016-17	|	G0016	|	Cryptotermes cryptognathus	|	species	|		|	
S0016-18	|	G0016	|	Cryptotermes cubicoceps	|	species	|		|	
S0016-19	|	G0016	|	Cryptotermes cylindroceps	|	species	|		|	
S0016-20	|	G0016	|	Cryptotermes cynocephalus	|	species	|		|	
S0016-21	|	G0016	|	Cryptotermes darlingtonae	|	species	|		|	
S0016-22	|	G0016	|	Cryptotermes darwini	|	species	|		|	
S0016-23	|	G0016	|	Cryptotermes daulti	|	species	|		|	
S0016-24	|	G0016	|	Cryptotermes declivis	|	species	|		|	
S0016-25	|	G0016	|	Cryptotermes dolei	|	species	|		|	
S0016-26	|	G0016	|	Cryptotermes domesticus	|	species	|		|	
S0016-27	|	G0016	|	Cryptotermes dudleyi	|	species	|		|	
S0016-28	|	G0016	|	Cryptotermes fatulus	|	species	|		|	
S0016-29	|	G0016	|	Cryptotermes gearyi	|	species	|		|	
S0016-30	|	G0016	|	Cryptotermes glaesarius	|	species	|		|	
S0016-31	|	G0016	|	Cryptotermes hainanensis	|	species	|		|	
S0016-32	|	G0016	|	Cryptotermes havilandi	|	species	|		|	
S0016-33	|	G0016	|	Cryptotermes hemicyclius	|	species	|		|	
S0016-34	|	G0016	|	Cryptotermes hilli	|	species	|		|	
S0016-35	|	G0016	|	Cryptotermes juliani	|	species	|		|	
S0016-36	|	G0016	|	Cryptotermes karachiensis	|	species	|		|	
S0016-37	|	G0016	|	Cryptotermes kirbyi	|	species	|		|	
S0016-38	|	G0016	|	Cryptotermes kororensis	|	species	|		|	
S0016-39	|	G0016	|	Cryptotermes longicollis	|	species	|		|	
S0016-40	|	G0016	|	Cryptotermes luodianis	|	species	|		|	
S0016-41	|	G0016	|	Cryptotermes mangoldi	|	species	|		|	
S0016-42	|	G0016	|	Cryptotermes merwei	|	species	|		|	
S0016-43	|	G0016	|	Cryptotermes naudei	|	species	|		|	
S0016-44	|	G0016	|	Cryptotermes nitens	|	species	|		|	
S0016-45	|	G0016	|	Cryptotermes nitidus	|	species	|		|	
S0016-46	|	G0016	|	Cryptotermes pallidus	|	species	|		|	
S0016-47	|	G0016	|	Cryptotermes papulosus	|	species	|		|	
S0016-48	|	G0016	|	Cryptotermes parvifrons	|	species	|		|	
S0016-49	|	G0016	|	Cryptotermes penaoru	|	species	|		|	
S0016-50	|	G0016	|	Cryptotermes perforans	|	species	|		|	
S0016-51	|	G0016	|	Cryptotermes pingyangensis	|	species	|		|	
S0016-52	|	G0016	|	Cryptotermes primus	|	species	|		|	
S0016-53	|	G0016	|	Cryptotermes pyrodomus	|	species	|		|	
S0016-54	|	G0016	|	Cryptotermes queenslandis	|	species	|		|	
S0016-55	|	G0016	|	Cryptotermes rhicnocephalus	|	species	|		|	
S0016-56	|	G0016	|	Cryptotermes riverinae	|	species	|		|	
S0016-57	|	G0016	|	Cryptotermes roonwali	|	species	|		|	
S0016-58	|	G0016	|	Cryptotermes rotundiceps	|	species	|		|	
S0016-59	|	G0016	|	Cryptotermes ryshkoffi	|	species	|		|	
S0016-60	|	G0016	|	Cryptotermes secundus	|	species	|		|	
S0016-61	|	G0016	|	Cryptotermes silvestrii	|	species	|		|	
S0016-62	|	G0016	|	Cryptotermes simulatus	|	species	|		|	
S0016-63	|	G0016	|	Cryptotermes spathifrons	|	species	|		|	
S0016-64	|	G0016	|	Cryptotermes sukauensis	|	species	|		|	
S0016-65	|	G0016	|	Cryptotermes sumatrensis	|	species	|		|	
S0016-66	|	G0016	|	Cryptotermes thailandis	|	species	|		|	
S0016-67	|	G0016	|	Cryptotermes tropicalis	|	species	|		|	
S0016-68	|	G0016	|	Cryptotermes undulans	|	species	|		|	
S0016-69	|	G0016	|	Cryptotermes venezolanus	|	species	|		|	
S0016-70	|	G0016	|	Cryptotermes verruculosus	|	species	|		|	
S0016-71	|	G0016	|	Cryptotermes yamini	|	species	|		|	
G0303	|	F0004	|	Cycalichnus	|	genus	|		|	
S0303-1	|	G0303	|	Cycalichnus garciorum	|	species	|		|	
G0017	|	F0004	|	Electrotermes	|	genus	|		|	
S0017-1	|	G0017	|	Electrotermes affinis	|	species	|		|	
S0017-2	|	G0017	|	Electrotermes flecki	|	species	|		|	
S0017-3	|	G0017	|	Electrotermes girardi	|	species	|		|	
G0018	|	F0004	|	Eotermes	|	genus	|		|	
S0018-1	|	G0018	|	Eotermes grandaeva	|	species	|		|	
G0019	|	F0004	|	Epicalotermes	|	genus	|		|	
S0019-1	|	G0019	|	Epicalotermes aethiopicus	|	species	|		|	
S0019-2	|	G0019	|	Epicalotermes kempae	|	species	|		|	
S0019-3	|	G0019	|	Epicalotermes mkuzii	|	species	|		|	
S0019-4	|	G0019	|	Epicalotermes munroi	|	species	|		|	
S0019-5	|	G0019	|	Epicalotermes pakistanicus	|	species	|		|	
S0019-6	|	G0019	|	Epicalotermes planifrons	|	species	|		|	
G0020	|	F0004	|	Eucryptotermes	|	genus	|		|	
S0020-1	|	G0020	|	Eucryptotermes breviceps	|	species	|		|	
S0020-2	|	G0020	|	Eucryptotermes hagenii	|	species	|		|	
G0021	|	F0004	|	Glyptotermes	|	genus	|		|	
S0021-1	|	G0021	|	Glyptotermes adamsoni	|	species	|		|	
S0021-2	|	G0021	|	Glyptotermes almorensis	|	species	|		|	
S0021-3	|	G0021	|	Glyptotermes amplus	|	species	|		|	
S0021-4	|	G0021	|	Glyptotermes angustithorax	|	species	|		|	
S0021-5	|	G0021	|	Glyptotermes angustus	|	species	|		|	
S0021-6	|	G0021	|	Glyptotermes arshadi	|	species	|		|	
S0021-7	|	G0021	|	Glyptotermes asperatus	|	species	|		|	
S0021-8	|	G0021	|	Glyptotermes baliochilus	|	species	|		|	
S0021-9	|	G0021	|	Glyptotermes barretti	|	species	|		|	
S0021-10	|	G0021	|	Glyptotermes besarensis	|	species	|		|	
S0021-11	|	G0021	|	Glyptotermes bilobatus	|	species	|		|	
S0021-12	|	G0021	|	Glyptotermes bimaculifrons	|	species	|		|	
S0021-13	|	G0021	|	Glyptotermes borneensis	|	species	|		|	
S0021-14	|	G0021	|	Glyptotermes brachythorax	|	species	|		|	
S0021-15	|	G0021	|	Glyptotermes brevicaudatus	|	species	|		|	
S0021-16	|	G0021	|	Glyptotermes brevicornis	|	species	|		|	
S0021-17	|	G0021	|	Glyptotermes buttelreepeni	|	species	|		|	
S0021-18	|	G0021	|	Glyptotermes canellae	|	species	|		|	
S0021-19	|	G0021	|	Glyptotermes caudomunitus	|	species	|		|	
S0021-20	|	G0021	|	Glyptotermes ceylonicus	|	species	|		|	
S0021-21	|	G0021	|	Glyptotermes chapmani	|	species	|		|	
S0021-22	|	G0021	|	Glyptotermes chatterjii	|	species	|		|	
S0021-23	|	G0021	|	Glyptotermes chinpingensis	|	species	|		|	
S0021-24	|	G0021	|	Glyptotermes concavifrons	|	species	|		|	
S0021-25	|	G0021	|	Glyptotermes contracticornis	|	species	|		|	
S0021-26	|	G0021	|	Glyptotermes coorgensis	|	species	|		|	
S0021-27	|	G0021	|	Glyptotermes curticeps	|	species	|		|	
S0021-28	|	G0021	|	Glyptotermes daiyunensis	|	species	|		|	
S0021-29	|	G0021	|	Glyptotermes daweishanensis	|	species	|		|	
S0021-30	|	G0021	|	Glyptotermes dentatus	|	species	|		|	
S0021-31	|	G0021	|	Glyptotermes dilatatus	|	species	|		|	
S0021-32	|	G0021	|	Glyptotermes emei	|	species	|		|	
S0021-33	|	G0021	|	Glyptotermes eucalypti	|	species	|		|	
S0021-34	|	G0021	|	Glyptotermes euryceps	|	species	|		|	
S0021-35	|	G0021	|	Glyptotermes ficus	|	species	|		|	
S0021-36	|	G0021	|	Glyptotermes finniganensis	|	species	|		|	
S0021-37	|	G0021	|	Glyptotermes franciae	|	species	|		|	
S0021-38	|	G0021	|	Glyptotermes fujianensis	|	species	|		|	
S0021-39	|	G0021	|	Glyptotermes fuscus	|	species	|		|	
S0021-40	|	G0021	|	Glyptotermes grimaldii	|	species	|		|	
S0021-41	|	G0021	|	Glyptotermes guamensis	|	species	|		|	
S0021-42	|	G0021	|	Glyptotermes guianaensis	|	species	|		|	
S0021-43	|	G0021	|	Glyptotermes guizhouensis	|	species	|		|	
S0021-44	|	G0021	|	Glyptotermes hejiangensis	|	species	|		|	
S0021-45	|	G0021	|	Glyptotermes hendrickxi	|	species	|		|	
S0021-46	|	G0021	|	Glyptotermes hesperus	|	species	|		|	
S0021-47	|	G0021	|	Glyptotermes hospitalis	|	species	|		|	
S0021-48	|	G0021	|	Glyptotermes ignotus	|	species	|		|	
S0021-49	|	G0021	|	Glyptotermes insulanus	|	species	|		|	
S0021-50	|	G0021	|	Glyptotermes iridipennis	|	species	|		|	
S0021-51	|	G0021	|	Glyptotermes jinyunensis	|	species	|		|	
S0021-52	|	G0021	|	Glyptotermes jurioni	|	species	|		|	
S0021-53	|	G0021	|	Glyptotermes kachongensis	|	species	|		|	
S0021-54	|	G0021	|	Glyptotermes kawandae	|	species	|		|	
S0021-55	|	G0021	|	Glyptotermes kirbyi	|	species	|		|	
S0021-56	|	G0021	|	Glyptotermes kunakensis	|	species	|		|	
S0021-57	|	G0021	|	Glyptotermes laticaudomunitus	|	species	|		|	
S0021-58	|	G0021	|	Glyptotermes latignathus	|	species	|		|	
S0021-59	|	G0021	|	Glyptotermes latithorax	|	species	|		|	
S0021-60	|	G0021	|	Glyptotermes liangshanensis	|	species	|		|	
S0021-61	|	G0021	|	Glyptotermes liberatus	|	species	|		|	
S0021-62	|	G0021	|	Glyptotermes lighti	|	species	|		|	
S0021-63	|	G0021	|	Glyptotermes limulingensis	|	species	|		|	
S0021-64	|	G0021	|	Glyptotermes longipennis	|	species	|		|	
S0021-65	|	G0021	|	Glyptotermes longnanensis	|	species	|		|	
S0021-66	|	G0021	|	Glyptotermes longuisculus	|	species	|		|	
S0021-67	|	G0021	|	Glyptotermes luteus	|	species	|		|	
S0021-68	|	G0021	|	Glyptotermes maculifrons	|	species	|		|	
S0021-69	|	G0021	|	Glyptotermes magnioculus	|	species	|		|	
S0021-70	|	G0021	|	Glyptotermes magsaysayi	|	species	|		|	
S0021-71	|	G0021	|	Glyptotermes mandibulicinus	|	species	|		|	
S0021-72	|	G0021	|	Glyptotermes marlatti	|	species	|		|	
S0021-73	|	G0021	|	Glyptotermes minutus	|	species	|		|	
S0021-74	|	G0021	|	Glyptotermes montanus	|	species	|		|	
S0021-75	|	G0021	|	Glyptotermes nadaensis	|	species	|		|	
S0021-76	|	G0021	|	Glyptotermes nakajimai	|	species	|		|	
S0021-77	|	G0021	|	Glyptotermes neoborneensis	|	species	|		|	
S0021-78	|	G0021	|	Glyptotermes nevermani	|	species	|		|	
S0021-79	|	G0021	|	Glyptotermes nicobarensis	|	species	|		|	
S0021-80	|	G0021	|	Glyptotermes niger	|	species	|		|	
S0021-81	|	G0021	|	Glyptotermes nissanensis	|	species	|		|	
S0021-82	|	G0021	|	Glyptotermes orthognathus	|	species	|		|	
S0021-83	|	G0021	|	Glyptotermes palauensis	|	species	|		|	
S0021-84	|	G0021	|	Glyptotermes paleoliberatus	|	species	|		|	
S0021-85	|	G0021	|	Glyptotermes panaitanensis	|	species	|		|	
S0021-86	|	G0021	|	Glyptotermes paracaudomunitus	|	species	|		|	
S0021-87	|	G0021	|	Glyptotermes paratuberculatus	|	species	|		|	
S0021-88	|	G0021	|	Glyptotermes parki	|	species	|		|	
S0021-89	|	G0021	|	Glyptotermes parvoculatus	|	species	|		|	
S0021-90	|	G0021	|	Glyptotermes parvulus	|	species	|		|	
S0021-91	|	G0021	|	Glyptotermes parvus	|	species	|		|	
S0021-92	|	G0021	|	Glyptotermes pellucidus	|	species	|		|	
S0021-93	|	G0021	|	Glyptotermes perparvus	|	species	|		|	
S0021-94	|	G0021	|	Glyptotermes pinangae	|	species	|		|	
S0021-95	|	G0021	|	Glyptotermes planus	|	species	|		|	
S0021-96	|	G0021	|	Glyptotermes posticus	|	species	|		|	
S0021-97	|	G0021	|	Glyptotermes pubescens	|	species	|		|	
S0021-98	|	G0021	|	Glyptotermes pusillus	|	species	|		|	
S0021-99	|	G0021	|	Glyptotermes reticulatus	|	species	|		|	
S0021-100	|	G0021	|	Glyptotermes rotundifrons	|	species	|		|	
S0021-101	|	G0021	|	Glyptotermes satsumensis	|	species	|		|	
S0021-102	|	G0021	|	Glyptotermes schmidti	|	species	|		|	
S0021-103	|	G0021	|	Glyptotermes scotti	|	species	|		|	
S0021-104	|	G0021	|	Glyptotermes seeversi	|	species	|		|	
S0021-105	|	G0021	|	Glyptotermes sensarmai	|	species	|		|	
S0021-106	|	G0021	|	Glyptotermes sepilokensis	|	species	|		|	
S0021-107	|	G0021	|	Glyptotermes shaanxiensis	|	species	|		|	
S0021-108	|	G0021	|	Glyptotermes shandongianus	|	species	|		|	
S0021-109	|	G0021	|	Glyptotermes sicki	|	species	|		|	
S0021-110	|	G0021	|	Glyptotermes simaoensis	|	species	|		|	
S0021-111	|	G0021	|	Glyptotermes sinomalatus	|	species	|		|	
S0021-112	|	G0021	|	Glyptotermes succineus	|	species	|		|	
S0021-113	|	G0021	|	Glyptotermes suturis	|	species	|		|	
S0021-114	|	G0021	|	Glyptotermes taruni	|	species	|		|	
S0021-115	|	G0021	|	Glyptotermes taveuniensis	|	species	|		|	
S0021-116	|	G0021	|	Glyptotermes teknafensis	|	species	|		|	
S0021-117	|	G0021	|	Glyptotermes thailandis	|	species	|		|	
S0021-118	|	G0021	|	Glyptotermes tikaderi	|	species	|		|	
S0021-119	|	G0021	|	Glyptotermes tripurensis	|	species	|		|	
S0021-120	|	G0021	|	Glyptotermes truncatus	|	species	|		|	
S0021-121	|	G0021	|	Glyptotermes tsaii	|	species	|		|	
S0021-122	|	G0021	|	Glyptotermes tuberculatus	|	species	|		|	
S0021-123	|	G0021	|	Glyptotermes tuberifer	|	species	|		|	
S0021-124	|	G0021	|	Glyptotermes ueleensis	|	species	|		|	
S0021-125	|	G0021	|	Glyptotermes ukhiaensis	|	species	|		|	
S0021-126	|	G0021	|	Glyptotermes verrucosus	|	species	|		|	
S0021-127	|	G0021	|	Glyptotermes xantholabrum	|	species	|		|	
S0021-128	|	G0021	|	Glyptotermes xiamenensis	|	species	|		|	
S0021-129	|	G0021	|	Glyptotermes yingdeensis	|	species	|		|	
S0021-130	|	G0021	|	Glyptotermes yui	|	species	|		|	
S0021-131	|	G0021	|	Glyptotermes zhaoi	|	species	|		|	
G0022	|	F0004	|	Incisitermes	|	genus	|		|	
S0022-1	|	G0022	|	Incisitermes banksi	|	species	|		|	
S0022-2	|	G0022	|	Incisitermes barretti	|	species	|		|	
S0022-3	|	G0022	|	Incisitermes bequaerti	|	species	|		|	
S0022-4	|	G0022	|	Incisitermes didwanaensis	|	species	|		|	
S0022-5	|	G0022	|	Incisitermes emersoni	|	species	|		|	
S0022-6	|	G0022	|	Incisitermes fruticavus	|	species	|		|	
S0022-7	|	G0022	|	Incisitermes furvus	|	species	|		|	
S0022-8	|	G0022	|	Incisitermes galapagoensis	|	species	|		|	
S0022-9	|	G0022	|	Incisitermes immigrans	|	species	|		|	
S0022-10	|	G0022	|	Incisitermes inamurai	|	species	|		|	
S0022-11	|	G0022	|	Incisitermes incisus	|	species	|		|	
S0022-12	|	G0022	|	Incisitermes krishnai	|	species	|		|	
S0022-13	|	G0022	|	Incisitermes laterangularis	|	species	|		|	
S0022-14	|	G0022	|	Incisitermes marginipennis	|	species	|		|	
S0022-15	|	G0022	|	Incisitermes marianus	|	species	|		|	
S0022-16	|	G0022	|	Incisitermes mcgregori	|	species	|		|	
S0022-17	|	G0022	|	Incisitermes milleri	|	species	|		|	
S0022-18	|	G0022	|	Incisitermes minor	|	species	|		|	
S0022-19	|	G0022	|	Incisitermes nigritus	|	species	|		|	
S0022-20	|	G0022	|	Incisitermes pacificus	|	species	|		|	
S0022-21	|	G0022	|	Incisitermes peritus	|	species	|		|	
S0022-22	|	G0022	|	Incisitermes platycephalus	|	species	|		|	
S0022-23	|	G0022	|	Incisitermes repandus	|	species	|		|	
S0022-24	|	G0022	|	Incisitermes rhyzophorae	|	species	|		|	
S0022-25	|	G0022	|	Incisitermes schwarzi	|	species	|		|	
S0022-26	|	G0022	|	Incisitermes seeversi	|	species	|		|	
S0022-27	|	G0022	|	Incisitermes semilunaris	|	species	|		|	
S0022-28	|	G0022	|	Incisitermes snyderi	|	species	|		|	
S0022-29	|	G0022	|	Incisitermes solidus	|	species	|		|	
S0022-30	|	G0022	|	Incisitermes tabogae	|	species	|		|	
S0022-31	|	G0022	|	Incisitermes taylori	|	species	|		|	
G0023	|	F0004	|	Kachinitermes	|	genus	|		|	
S0023-1	|	G0023	|	Kachinitermes tristis	|	species	|		|	
G0024	|	F0004	|	Kachinitermopsis	|	genus	|		|	
S0024-1	|	G0024	|	Kachinitermopsis burmensis	|	species	|		|	
G0025	|	F0004	|	Kalotermes	|	genus	|		|	
S0025-1	|	G0025	|	Kalotermes aemulus	|	species	|		|	
S0025-2	|	G0025	|	Kalotermes approximatus	|	species	|		|	
S0025-3	|	G0025	|	Kalotermes atratus	|	species	|		|	
S0025-4	|	G0025	|	Kalotermes banksiae	|	species	|		|	
S0025-5	|	G0025	|	Kalotermes brouni	|	species	|		|	
S0025-6	|	G0025	|	Kalotermes capicola	|	species	|		|	
S0025-7	|	G0025	|	Kalotermes cognatus	|	species	|		|	
S0025-8	|	G0025	|	Kalotermes convexus	|	species	|		|	
S0025-9	|	G0025	|	Kalotermes dispar	|	species	|		|	
S0025-10	|	G0025	|	Kalotermes disruptus	|	species	|		|	
S0025-11	|	G0025	|	Kalotermes flavicollis	|	species	|		|	
S0025-12	|	G0025	|	Kalotermes fossus	|	species	|		|	
S0025-13	|	G0025	|	Kalotermes gracilignathus	|	species	|		|	
S0025-14	|	G0025	|	Kalotermes hilli	|	species	|		|	
S0025-15	|	G0025	|	Kalotermes isaloensis	|	species	|		|	
S0025-16	|	G0025	|	Kalotermes jepsoni	|	species	|		|	
S0025-17	|	G0025	|	Kalotermes monticola	|	species	|		|	
S0025-17-1	|	S0025-17	|	Kalotermes monticola brachycephala	|	subspecies	|		|	
S0025-17-2	|	S0025-17	|	Kalotermes monticola monticola	|	subspecies	|		|	
S0025-18	|	G0025	|	Kalotermes nigellus	|	species	|		|	
S0025-19	|	G0025	|	Kalotermes nisus	|	species	|		|	
S0025-20	|	G0025	|	Kalotermes oeningensis	|	species	|		|	
S0025-21	|	G0025	|	Kalotermes pallidinotum	|	species	|		|	
S0025-22	|	G0025	|	Kalotermes piacentinii	|	species	|		|	
S0025-23	|	G0025	|	Kalotermes rhenanus	|	species	|		|	
S0025-24	|	G0025	|	Kalotermes rufinotum	|	species	|		|	
S0025-25	|	G0025	|	Kalotermes serrulatus	|	species	|		|	
S0025-26	|	G0025	|	Kalotermes sinaicus	|	species	|		|	
S0025-27	|	G0025	|	Kalotermes umtatae	|	species	|		|	
G0026	|	F0004	|	Marginitermes	|	genus	|		|	
S0026-1	|	G0026	|	Marginitermes cactiphagus	|	species	|		|	
S0026-2	|	G0026	|	Marginitermes hubbardi	|	species	|		|	
G0027	|	F0004	|	Neotermes	|	genus	|		|	
S0027-1	|	G0027	|	Neotermes aburiensis	|	species	|		|	
S0027-2	|	G0027	|	Neotermes acceptus	|	species	|		|	
S0027-3	|	G0027	|	Neotermes adampurensis	|	species	|		|	
S0027-4	|	G0027	|	Neotermes agilis	|	species	|		|	
S0027-5	|	G0027	|	Neotermes amplilabralis	|	species	|		|	
S0027-6	|	G0027	|	Neotermes andamanensis	|	species	|		|	
S0027-7	|	G0027	|	Neotermes angustigulus	|	species	|		|	
S0027-8	|	G0027	|	Neotermes araguaensis	|	species	|		|	
S0027-9	|	G0027	|	Neotermes aridus	|	species	|		|	
S0027-10	|	G0027	|	Neotermes arthurimuelleri	|	species	|		|	
S0027-11	|	G0027	|	Neotermes artocarpi	|	species	|		|	
S0027-12	|	G0027	|	Neotermes assamensis	|	species	|		|	
S0027-13	|	G0027	|	Neotermes assmuthi	|	species	|		|	
S0027-14	|	G0027	|	Neotermes binovatus	|	species	|		|	
S0027-15	|	G0027	|	Neotermes blairi	|	species	|		|	
S0027-16	|	G0027	|	Neotermes bosei	|	species	|		|	
S0027-17	|	G0027	|	Neotermes brachynotum	|	species	|		|	
