id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1208012	typeSpecies	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Sadoletus validus (Distant, 1904)								
1208023	typeSpecies	Distant, W.L. 1909. Rhynchotal notes. XLVII. Ann. Mag. Nat. Hist.	Nerthus dudgeoni (Distant, 1909)								
1208026	typeSpecies	Scudder, G.G.E. 1957. New genera and species of Heterogastrinae (Hemiptera, Lygaeidae) with a revision of the genus Dinomachus. Opusc. Ent.	Heterogaster signifer Walker, 1872								
1208033	typeSpecies	Schilling. 1829. Hemiptera Heteroptera Silesiae systematice disposuit Schilling. Beitr. Ent.	Cimex urticae (Fabricius, 1775)								
1208115	typeSpecies	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Minigellus cheesmani (Scudder, 1962)								
1208117	typeSpecies	Scudder, G.G.E. 1962. New Heterogastrinae (Hemiptera) with a key to the genera of the world. Opusc. Ent.	Depressignus browni (Scudder, 1962)								
1208119	typeSpecies	Distant, W.L. 1913. Rept. Percy Sladen Trust Expedition to the Indian Ocean in 1905 Vol. 5. No. IX. Rhynchota. Pt.I: Suborder Heteroptera. Trans. Linn. Soc. Lond. Zool.	Hyginellus gayei (Distant, 1913)								
1208122	typeSpecies	Distant, W.L. 1906. On some Ethiopian Rhynchota & synonymical notes. Ann. Mag. Nat. Hist.	Tamasanka limbata Distant, 1906								
1208124	typeSpecies	Distant, W.L. 1901. Rhynchotal notes. XI. Heteroptera: Fam. Lygaeidae. Ann. Mag. Nat. Hist.	Dinomachus marshalli (Distant, 1901)								
1208144	typeSpecies	Scudder, G.G.E. 1957. New genera and species of Heterogastrinae (Hemiptera, Lygaeidae) with a revision of the genus Dinomachus. Opusc. Ent.	Dinomachellus maculatus (Scudder, 1957)								
1208149	typeSpecies	Slater, J.A. 1986. Two new genera and species of plesiomorphic Blissinae from Australia and southeast Asia (Hemiptera: Lygaeidae: Blissinae). J. Kansas Entomol. Soc. 629-631	Archaeodemus woodwardi Slater, 1986								
1208151	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 108-111	Ischnodemus capeneri Slater, 1964								
1208162	typeSpecies	Slater, J.A. 1986. Aulacoblissus, a new genus of micropterous Blissinae from Venezuela (Hemiptera: Lygaeidae). Fla. Entomol. 662-665	Aulacoblissus brailovskyi Slater, 1986								
1208164	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 17-21	Barademus attenuatus Slater, 1967								
1208166	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 108, 115-116	Ischnodemus castanea Slater, 1964								
1208172	typeSpecies	Slater, J.A. & M.H. Sweet. 1972. Capodemus, a new genus of Blissinae from South Africa with the description of twelve new species (Hemiptera: Lygaeidae). J. Entomol. Soc. sth. Afr.	Blissus rusticus (Stal, 1865)								
1208190	typeSpecies	Slater, J.A. & D.B. Wilcox. 1968. New genera and species of Neotropical Blissinae (Hemiptera: Lygaeidae). Proc. Entomol. Soc. Washington 43-45	Caveloblissus americanus Slater & Wilcox, 1968								
1208192	typeSpecies	Stal, C. 1872. Genera Lygaeidarum Europae disposuit. Öfversigt Vetenskaps-Akademiens Förhandlingar (Ofvers. VetenskAkad. Forh., Stockh.)	Micropus spinolae Signoret, 1857								
1208266	typeSpecies	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects. 698-700	Extaramorphus magnatarsus Slater, Ashlock & Wilcox, 1969								
1208268	typeSpecies	Slater, J.A. & D.B. Wilcox. 1969. Two new genera of Blissinae from Madagascar (Hemiptera: Lygaeidae). J. Kansas Entomol. Soc. 434-439	Gelastoblissus rugosus Slater & Wilcox, 1969								
1208270	typeSpecies	Ghauri, M.S.K. 1982. Hasanobochrus hasani gen. et sp. n. from India (Heteroptera: Lygaeidae: Blissinae). Reichenbachia 159	Hasanobochrus hasani Ghauri, 1982								
1208273	typeSpecies	Stys, P. 1991. First apterous genus and species of Lygaeidae: Blissinae (Heteroptera). Act. Entomol. Bohem. 269	Howdenoblissus slateri Stys, 1991								
1208275	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 11-13	Lemuriblissus acuminatus Slater, 1967								
1208277	typeSpecies	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects. 281-283	Lucerocoris nigrotibialis Slater, 1968								
1208280	typeSpecies	Slater, J.A. & D.B. Wilcox. 1973. The Blissinae or chinch bugs of South Africa (Hemiptera: Lygaeidae). Mem. Entomol. Soc. sth. Afr.	Blissus diplopterus (Distant, 1903)								
1208287	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 16-18	Merinademus baraoides Slater, 1967								
1208289	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 34-35	Micaredemus elegans Slater, 1967								
1208309	typeSpecies	Slater, J.A. & I. Ahmad. 1971. Neotropical Blissinae: Patritiodemus, a new genus with six new species (Hemiptera: Lygaeidae). Act. Entomol. Mus. Nat. Pragae	Ischnodemus dilutipes (Stal, 1858)								
1208319	typeSpecies	Slater, J.A. 1966. New micropterous Blissinae from South America (Hem.Lyg.). U. Conn. Occ. Papers Sci. Ser. l:  l: 3-9	Praetorblissus gigas Slater, 1966								
1208324	typeSpecies	Slater, J.A. & D.B. Wilcox. 1966. An analysis of three new genera of Neotropical Blissinae. Ann. Entomol. Soc. Amer. 69-70, 74-75	Procellademus venenatus Slater & Wilcox, 1966								
1208327	typeSpecies	Slater, J.A. 1986. Two new genera and species of plesiomorphic Blissinae from Australia and southeast Asia (Hemiptera: Lygaeidae: Blissinae). J. Kansas Entomol. Soc. 631-633	Propinquidemus malaisei Slater, 1986								
1208329	typeSpecies	Slater, J.A. 1979. The systematics, phylogeny and zoogeography of the Blissinae of the World (Hemiptera, Lygaeidae). Bulletin of the American Museum of Natural History (Bull. Amer. Mus. Nat. Hist.) 51-53	Blissus trispinosus Slater, 1967								
1208331	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 24-26	Ramadademus multispinosus Slater, 1967								
1208335	typeSpecies	Slater, J.A. & D.B. Wilcox. 1966. An analysis of three new genera of Neotropical Blissinae. Ann. Entomol. Soc. Amer. 71-75	Reticulatodemus calcar Slater & Wilcox, 1966								
1208341	typeSpecies	Slater, J.A. & D.B. Wilcox. 1969. Scansidemus, a new genus of Oriental Blissinae (Hemiptera: Lygaeidae). Spolia Zeylanica 2-5	Scansidemus taprobanes Slater & Wilcox, 1969								
1208344	typeSpecies	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects. 285-287	Scintillademus gemmatus Slater, 1968								
1208346	typeSpecies	Slater, J.A. & D.B. Wilcox. 1973. The Blissinae or chinch bugs of South Africa (Hemiptera: Lygaeidae). Mem. Entomol. Soc. sth. Afr. 89-92	Blissus cydnoides Slater, 1964								
1208350	typeSpecies	Distant, W.L. 1882. Insecta. Rhynchota. Hemiptera-Heteroptera. Vol. I. Biol. cent.-amer. London (v)-xx,	Toonglasa forficuloides (Distant, 1882)								
1208364	typeSpecies	Slater, J.A. & D.B. Wilcox. 1966. An analysis of three new genera of Neotropical Blissinae. Ann. Entomol. Soc. Amer.	Micropus collaris Signoret, 1857								
1208379	typeSpecies	Hidaka, T. 1959. Studies on the Lygaeidae XVIII. A new genus of the subfamily Blissinae from Japan. Kontyu 27: 269-271	Geoblissus rotundatus Hidaka, 1959								
1208381	typeSpecies	Distant, W.L. 1901. Rhynchotal notes. XI. Heteroptera: Fam. Lygaeidae. Ann. Mag. Nat. Hist.	Heinsius explicatus (Distant, 1901)								
1208384	typeSpecies	Haglund. 1895. Verzeichniss der von Yngve Sjostedt im nordwestlichen Kamerungebiete eingesammelten Hemipteren Pt.II. Ofvers. VetenskAcad. forh., Stockh. N.	Ischnocoridella picipes (Haglund, 1895)								
1208386	typeSpecies	Distant, W.L. 1903. Contributions to a knowledge of the Rhynchota. Annales de la Société Entomologique de Belgique. (Ann. Soc. ent. Belg.) 47:43-65	Cavelerius illustris (Distant, 1903)								
1208388	typeSpecies	Barber, H.G. 1958. Insects of Micronesia Heteroptera: Lygaeidae. Insects Micronesia (B.P. Bishop Mus.) 187-8	Caenoblissus pilosus Barber, 1958								
1208390	typeSpecies	Fieber, F.X. 1837. Beitrage zur Kenntniss der Schnabelkerfen IV. Familie Lygaeodea. Beitr. ges. Natur- u. Heilwissenschaft	Ischnodemus quadratus (Fieber, 1837)								
1208590	typeSpecies	Horvath, G. 1892. Hemiptera nova Africana. Term-Tud. Fuz.	Ischnocoridea elegans (Horvath, 1892)								
1208592	typeSpecies	Slater, J.A. 1961. Dentisblissus: a new genus of Blissinae from New Guinea (Hemiptera: Lygaeidae). Pacif. Insects.	Ischnodemus venosus Breddin, 1900								
1208596	typeSpecies	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Pirkimerus sesquipedalis (Distant, 1904)								
1208601	typeSpecies	Spinola, M. 1839. No title. In Guerin: Mag. Zool.	Chelochirus atrox (Spinola, 1839)								
1208605	typeSpecies	Motschulsky, V. 1859. II. Entomologie speciale. Insectes des Indes orientales, & de contrees analogues. Etud. Ent.	Macropes spinimanus (Motschulsky, 1859)								
1208653	typeSpecies	Barber, H.G. 1954. Some neotropical 'Lygaeidae'. Rev. brasil. Biol.	Xenoblissus lutzi (Barber, 1954)								
1208655	typeSpecies	Hidaka, T. 1961. Studies on the Lygaeidae XXV. A new genus of the subfamily Blissinae from Japan. Kontyu	Ischnomorphus japonicus (Hidaka, 1961)								
1208657	typeSpecies	Kormilev, N. 1949. Riggiella vianai n. g., n. sp. de la Argentina (Hemiptera, Lygaeidae, Blissinae). Commun. Inst. nac. Invest. Cienc. nat., Buenos Aires (Zool.)	Riggiella vianai (Kormilev, 1949)								
1208659	typeSpecies	Stal, C. 1861. Miscellanea Hemipterologica. Stettin. Entomol. Ztg.	Bochrus poecilopterus (Stal, 1861)								
1208664	typeSpecies	Distant, W.L. 1904. Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). Fauna of British India, including Ceylon & Burma Rhynchota. Vol. II. (Heteroptera). London: Taylor & Francis pp.	Iphicrates subauratus (Distant, 1903)								
1208676	typeSpecies	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Anisosoma lativentris Bergroth, 1918								
1208677	typeSpecies	Barber, H.G. 1954. Some neotropical 'Lygaeidae'. Rev. brasil. Biol. 14: 2: 221-3	Heteroblissus anomilis Barber, 1954								
1208679	typeSpecies	Bergroth, E. 1903. Neue myrmecophile Hemipteren. Wien. ent. Ztg	Neoblissus parasitaster (Bergroth, 1903)								
1208684	typeSpecies	Bergroth, E. 1918. Studies in Philippine Heteroptera I. Philipp. J. Sci.	Rhabdomorphus longurio Bergroth, 1918								
1208686	typeSpecies	Slater, J.A. & M.H. Sweet. 1963. Australodemus, a new genus of Blissinae from Australia, with a description of a new species of Heinsius (Hemiptera:Lygaeidae). J. ent. Soc. Qd.	Australodemus elongatus (Slater & Sweet, 1963)								
1208688	typeSpecies	Stal, C. 1874. Enumeratio Hemipterorum pt. 4. Enumeratio Hemipterorum pt. 12(1):1-186	Ischnodemus sulcatus Walker, 1872								
1208692	typeSpecies	Barber, H.G. 1949. A new genus in the subfamily Blissinae from Mexico & a new Nysius from the Northwest (Lygaeidae: Hemiptera-Heteroptera). Bull. Brooklyn ent. Soc.	Praeblissus albopictus (Barber, 1949)								
1208695	typeSpecies	Distant, W.L. 1901. Rhynchotal notes. XI. Heteroptera: Fam. Lygaeidae. Ann. Mag. Nat. Hist. 162-3	[?] grossus (Haglund, 1868)								
1208701	typeSpecies	Slater & Wilcox. 1969.	[?] cochlear (Slater & Wilcox, 1969)								
1208703	typeSpecies	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar 9	Aradademus mirificus Slater, 1967								
1208711	typeSpecies	Brailovsky. 1989.	Tropicoparapamphantus amazonicus (Brailovsky, 1989)								
1208713	typeSpecies	Barber, H.G. 1954. The family Lygaeidae (Hemiptera-Heteroptera) of the island of Cuba & the Isle of Pines--Part II. Mem. Soc. cubana Hist. nat.	Abpamphantus gibbosus (Barber, 1954)								
1208715	typeSpecies	Barber, H.G. & S.C. Bruner. 1933. A new subfamily of Lygaeidae including a new genus & two new species of Pamphantus Stal (Hemiptera-Heteroptera: Lygaeidae). Journal of the New York Entomological Society (J. New York Entomol. Soc.)	Neopamphantus maculatus (Barber & Bruner, 1933)								
1208718	typeSpecies	Barber, H.G. 1954. Some neotropical 'Lygaeidae'. Rev. brasil. Biol.	Parapamphantus braziliensis (Barber, 1954)								
1208728	typeSpecies	Stal. 1858.	Cattarus insignis (Stal, 1858)								
1208732	typeSpecies	Lindberg, H. 1953. Hemiptera Insularum Canariensium (Systematik, Okologie & Verbreitung der Kanarischen Heteropteren & Cicadinen). Societas Scietiarum Fennica Commentationes Biologicae (Comment. biol., Helsingf.)	Bethylimorphus leucophaes (Lindberg, 1953)								
1208734	typeSpecies	Reuter, O.M. 1878. Note sur une nouvelle espece d'Hemiptere. Ann. Soc. ent. Fr.	Bledionotus systellonotoides (Reuter, 1878)								
1208738	typeSpecies	Bergroth, E. 1912. An American genus of Henestarinae (Hem., Myodochidae). Annales de la Société Entomologique de Belgique. (Ann. Soc. ent. Belg.)	Coriantipus inopinatus (Bergroth, 1912)								
1208740	typeSpecies	Fieber, F.X. 1864. Neuere Entdeckungen in Europaischen Hemipteren. A. Gattungen. Weiner Entomologische Monatschrift (Wien. Ent. Mschr.)	Engistus brucki (Fieber, 1864)								
1208766	typeSpecies	Spinola, M. 1837. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin. ou Rhyngotes. Fab. et a la section Heteropteres, Dufour. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin...Fab. et a la section Heteropteres, Dufour. Genes: Chez Yves Gravier Imprimeur-Libraire. pp.	Henestaris genei (Spinola, 1837)								
1208793	typeSpecies	Bergroth, E. 1921. An aberrant genus of Geocorinae. Entomologist’s Monthly Magazine (Ent. mon. Mag.)	Sympeplus curculiunculus (Bergroth, 1921)								
1208796	typeSpecies	Breddin In Schumacher. 1913.	Psammium mica (Breddin, 1913)								
1208800	typeSpecies	Distant, W.L. 1882. Insecta. Rhynchota. Hemiptera-Heteroptera. Vol. I. Biol. cent.-amer. London (v)-xx,	Ninyas strabo (Distant, 1882)								
1208808	typeSpecies	Bergroth, E. 1916. Heteropterous Hemiptera collected by Prof. W. Baldwin Spencer during the Horn expedition into central Australia. Proc. roy. Soc. Vict.	Ophthalmocoris dissidens Montandon, 1907								
1208812	typeSpecies	Montandon, A.L. 1913. Nouvelles etudes sur les Geocorinae (Hemipt.). Bull. Acad. Roumaine	Stylogeocoris biroi (Montandon, 1913)								
1208814	typeSpecies	Oshanin. 1912. Katalog der palaarktischen Hemipteren (Heteroptera, Homoptera-Auchenorhyncha & Psylloideae). Katalog der palaarktischen Hemipteren (Heteroptera, Homoptera-Auchenorhyncha & Psylloideae). Berlin: xvi +	Cimex grylloides (Linnaeus, 1761)								
1209202	typeSpecies	Stal, C. 1872. Genera Lygaeidarum Europae disposuit. Öfversigt Vetenskaps-Akademiens Förhandlingar (Ofvers. VetenskAkad. Forh., Stockh.)	Salda erythrocephala Lepelitier & Serville, 1825								
1209237	typeSpecies	Montandon, A.L. 1913. Nouvelles formes de Geocorinae appartenant aux collections du Museum National Hongrois. Ann. hist.-nat. Mus. hung.	Pseudogeocoris fallaciosus (Montandon, 1913)								
1209239	typeSpecies	Costa, A. 1875. Relazione di un viaggio per l'egitto, la Palestina e le coste della turchia asiatica per ricerche zoologiche. Atti Accad. Sci. fis. mat. Napoli.	Stenophthalmicus fajoumensis (Costa, 1875)								
1209249	typeSpecies	Montandon, A.L. 1913. Nouvelles formes de Geocorinae appartenant aux collections du Museum National Hongrois. Ann. hist.-nat. Mus. hung.	Stenogeocoris horvathi (Montandon, 1913)								
1209251	typeSpecies	Stal, C. 1862. Hemiptera Mexicana enumeravit speciesque novas descripsit. Stettin. Entomol. Ztg.	Henestaris kinbergi Stal, 1859								
1209299	typeSpecies	Montandon, A.L. 1913. Nouvelles etudes sur les Geocorinae (Hemipt.). Bull. Acad. Roumaine 29:36	Germalus montandoni Bergroth, 1916								
1209300	typeSpecies	Montandon, A.L. 1907. Nouveaux genres & especes du groupe des Geocorinae. Ann. hist.-nat. Mus. hung.	Ophthalmocoris bipunctatus Montandon, 1907								
1209301	typeSpecies	Distant, W.L. 1918. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. XII. Homoptera: Appendix: Heteroptera: Addenda pp.	Geocoroides polytretus (Distant, 1918)								
1209303	typeSpecies	Montandon, A.L. 1907. Nouveaux genres & especes du groupe des Geocorinae. Ann. hist.-nat. Mus. hung.	Apennocoris pilosulus (Montandon, 1907)								
1209305	typeSpecies	Montandon, A.L. 1913. Nouvelles etudes sur les Geocorinae (Hemipt.). Bull. Acad. Roumaine	Germalus violaceus Signoret, 1881								
1209318	typeSpecies	McAtee, W.L. 1914. Key to the nearctic genera & species of Geocorinae (Heteroptera: Lygaeidae). Proc. biol. Soc. Wash. 780-781	Salda picea Say, 1831								
1209499	typeSpecies	Linnavuori, R. 1972. On the taxonomy of the genus Geocoris (Het. Lygaeidae). Ann. Entomol. Fenn. 55:425-6	Piocoris confalonierii Bergevin, 1932								
1209540	typeSpecies	Scudder, G.G.E. 1957. A new genus and species of Rhyparochrominae (Hem., Lygaeidae) from Australia. Entomologist’s Monthly Magazine (Ent. mon. Mag.)	Dilompus robustus (Scudder, 1957)								
1209544	typeSpecies	Kiritshenko, A.N. 1913. Hemiptera-Heteroptera Turanica Nova II. Rev. russe Ent.	Artheneidea tenuicornis (Kiritshenko, 1913)								
1209546	typeSpecies	Fieber. 1860.	Cymus saturejae Kolenati, 1845								
1209555	typeSpecies	Fieber, F.X. 1864. Neuere Entdeckungen in Europaischen Hemipteren. A. Gattungen. Weiner Entomologische Monatschrift (Wien. Ent. Mschr.)	Heterogaster typhae Perris, 1857								
1209559	typeSpecies	Spinola, M. 1837. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin. ou Rhyngotes. Fab. et a la section Heteropteres, Dufour. Essai sur les genres d'insectes appartenants a l'orde des Hemipteres Lin...Fab. et a la section Heteropteres, Dufour. Genes: Chez Yves Gravier Imprimeur-Libraire. pp.	Artheneis foveolata (Spinola, 1837)								
1209579	typeSpecies	Miller. 1956. Correction. Ann. Mag. Nat. Hist.	Barberia risbeci Miller, 1951								
1209588	typeSpecies	Dispons. 1963.	Garamans mirei (Dispons, 1963)								
1209590	typeSpecies	Kerzhner. 1964.	Barberocoris myrmica (Kerzhner, 1964)								
1209592	typeSpecies	Slater. 1974.	Neaplax mexicana (Slater, 1974)								
1209594	typeSpecies	Hoberlandt. 1987.	Camptotelus aeonii (Lindberg, 1953)								
1209597	typeSpecies	Kerzhner. 1964.	Stenogaster costalis Herrich-Schaeffer, 1850								
1209601	typeSpecies	Hopp. 1987.	[?] pterosticta (Hopp, 1987)								
1209603	typeSpecies	Sahlberg, R.F. 1848. Monographia Geocorisarum Fenniae. Monographia Geocorisarum Fenniae. Helsingforsiae: Frenckelliana. pp.	Philomyrmex insignis (Sahlberg, 1848)								
1209606	typeSpecies	Reuter, O.M. 1907. Eine neue palaarktische Lygaeiden-Gattung von der Unterfamilie Oxycarenina Stal. Annu. Mus. zool. Acad. St. Petersb.	Bianchiella adelungi (Reuter, 1907)								
1209609	typeSpecies	Uhler, P.R. 1901. Some new genera and species of North American Hemiptera. Proc. ent. Soc. Wash.	Dycoderus picturatus (Uhler, 1901)								
1209611	typeSpecies	Fieber. 1860.	Oxycarenus plagiatus Fieber, 1837								
1209620	typeSpecies	Fieber. 1860.	Brachyplax albidus (Fieber, 1861)								
1209631	typeSpecies	Fieber. 1860.	Pachymerus ditomoides Costa, 1847								
1209641	typeSpecies	Reuter, O.M. 1900. Hemiptera Gymnocerata in Algeria meridionalia DD. Dr. H. Kraus & Dr. J. Vosseler collecta. Ofvers. finska VetenskSoc. Forh.	Leptodemus minutus variety  pallidula Reuter, 1900								
1209660	typeSpecies	Fieber. 1860.	Oxycarenus preyssleri Fieber, 1837								
1209688	typeSpecies	Horvath, G. 1891. Eine neue Hemipterengattung aus der Familie der Lygaeiden. Wien. ent. Ztg	Microplax conspersa Jakovlev, 1885								
1209694	typeSpecies	Amyot & A. Serville. 1843. Histoire naturelle des insectes; Hemipteres. Histoire naturelle des insectes Hemipteres. Paris: Fain et Thunot.	Anomaloptera helianthemi (Amyot & Serville, 1843)								
1209699	typeSpecies	Fieber. 1860.	Heterogaster lineolatus Schilling, 1829								
1209711	typeSpecies	Distant, W.L. 1914. Rhynchota from New Caledonia & the surrounding islands. In: Sarasin & Roux Nova Caledonia Zool.	Lachnophoroides ornatipennis (Distant, 1914)								
1209717	typeSpecies	Van Duzee, E.P. 1910. Monograph of genus Crophius Stal. Bulletin of the Buffalo Society of Natural Sciences (Bull. Buffalo Soc. nat. Sci.)	Lygaeus disconotus Say, 1831								
1209735	typeSpecies	Distant, W.L. 1882. Insecta. Rhynchota. Hemiptera-Heteroptera. Vol. I. Biol. cent.-amer. London (v)-xx,	Mayana costata Distant, 1882								
1209737	typeSpecies	Puton, A. 1875. Description d'un genre nouveau d'Hemipteres de la famille des Ligaeides. Pet. Nouv. Ent.	Anomaloptera setulosa Jakovlev, 1874								
1209739	typeSpecies	Scudder, S.H. 1890. The tertiary insects of North America. Rept. U.S. Geol. Surv. Terr.	Procrophius communis (Scudder, 1890)								
1209745	typeSpecies	Fieber, F.X. 1837. Beitrage zur Kenntniss der Schnabelkerfen IV. Familie Lygaeodea. Beitr. ges. Natur- u. Heilwissenschaft	Stenogaster tardus Hahn, 1831								
1209871	typeSpecies	Hahn. 1831. Die Wanzenartigen Insecten. Die Wanzenartigen Insekten. Nurnberg: C. H. Zeh'schen Buchhandlung	Stenogaster tardus Hahn, 1831								
1209872	typeSpecies	Distant, W.L. 1910. The fauna of British India, including Ceylon & Burma. The fauna of British India, including Ceylon & Burma. Rhynchota Vol. V. Heteroptera: Appendix	Maruthas saniosus Distant, 1910								
1209881	typeSpecies	Samy. 1969.	Stenogaster pallens Herrich-Schaeffer, 1850								
1209888	typeSpecies	Slater, J.A. 1957. Nomenclatorial considerations in the family Lygaeidae (Hemiptera; Heteroptera). Bull. Brooklyn ent. Soc.	Oxycarenus inermis Fieber, 1852								
1209913	typeSpecies	Reuter, O.M. 1890. Adnotationes Hemipterologicae. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Bycanistes naso Stal, 1872								
1209921	typeSpecies	Slater, J.A., T.E. Woodward & M.H. Sweet. 1962. A contribution to the classification of the Lygaeidae, with the description of a new genus from New Zealand (Hemiptera:Heteroptera). Ann. ent. Soc. Amer.	Nothochromus maoricus Slater, Woodward & Sweet, 1962								
1209926	typeSpecies	Drake, C.J. & N.T. Davis. 1959. A new subfamily, genus, & species of Lygaeidae (Hemiptera-Heteroptera) from Australia. J. Wash. Acad. Sci.	Slaterellus hackeri (Drake & Davis, 1959)								
1209931	typeSpecies	Kirkaldy, G.W. 1908. A list of the described Hemiptera (excluding Aleyrodidae & Coccidae) of the Hawaiian Islands. Proc. Hawaii. Ent. Soc.	Metrarga contracta Blackburn, 1889								
1209937	typeSpecies	White, F.B. 1878. Descriptions of new species of Heteropterous Hemiptera collected in the Hawaiian Islands by the Rev. T. Blackburn no. 2. Ann. Mag. Nat. Hist.	Metrarga nuda (White, 1878)								
