id	description	type
1210869	Terrestrial.	habitat
1210870	Terrestrial.	habitat
1210871	Terrestrial.	habitat
1210872	Terrestrial.	habitat
1210873	Terrestrial.	habitat
1210874	Terrestrial.	habitat
1210875	Terrestrial.	habitat
1210876	Terrestrial.	habitat
1210877	Terrestrial.	habitat
1210878	Terrestrial.	habitat
1210879	Terrestrial.	habitat
1210881	Terrestrial.	habitat
1210882	Terrestrial.	habitat
1210883	Terrestrial.	habitat
1210884	Terrestrial.	habitat
1210885	Terrestrial.	habitat
1210886	Terrestrial.	habitat
1210888	Terrestrial.	habitat
1210890	Terrestrial.	habitat
1210891	Terrestrial.	habitat
1210892	Terrestrial.	habitat
1210893	Terrestrial.	habitat
1210894	Terrestrial.	habitat
1210895	Terrestrial.	habitat
1210897	Terrestrial.	habitat
1210898	Terrestrial.	habitat
1210899	Terrestrial.	habitat
1210900	Terrestrial.	habitat
1210901	Terrestrial.	habitat
1210902	Terrestrial.	habitat
1210904	Terrestrial.	habitat
1210906	Terrestrial.	habitat
1210907	Terrestrial.	habitat
1210908	Terrestrial.	habitat
1210909	Terrestrial.	habitat
1210910	Terrestrial.	habitat
1210911	Terrestrial.	habitat
1210912	Terrestrial.	habitat
1210913	Terrestrial.	habitat
1210915	Terrestrial.	habitat
1210916	Terrestrial.	habitat
1210918	Terrestrial.	habitat
1210919	Terrestrial.	habitat
1210960	Terrestrial.	habitat
1210961	Terrestrial.	habitat
1210962	Terrestrial.	habitat
1210963	Terrestrial.	habitat
1210964	Terrestrial.	habitat
1210965	Terrestrial.	habitat
1210966	Terrestrial.	habitat
1210967	Terrestrial.	habitat
1210968	Terrestrial.	habitat
1210969	Terrestrial.	habitat
1210970	Terrestrial.	habitat
1210971	Terrestrial.	habitat
1210972	Terrestrial.	habitat
1210973	Terrestrial.	habitat
1210974	Terrestrial.	habitat
1210975	Terrestrial.	habitat
1210976	Terrestrial.	habitat
1210977	Terrestrial.	habitat
1210978	Terrestrial.	habitat
1210979	Terrestrial.	habitat
1210980	Terrestrial.	habitat
1210981	Terrestrial.	habitat
1210982	Terrestrial.	habitat
1210983	Terrestrial.	habitat
1210984	Terrestrial.	habitat
1210985	Terrestrial.	habitat
1210987	Terrestrial.	habitat
1210989	Terrestrial.	habitat
1210990	Terrestrial.	habitat
1210991	Terrestrial.	habitat
1210992	Terrestrial.	habitat
1210994	Terrestrial.	habitat
1210995	Terrestrial.	habitat
1210996	Terrestrial.	habitat
1210997	Terrestrial.	habitat
1210998	Terrestrial.	habitat
1210999	Terrestrial.	habitat
1211000	Terrestrial.	habitat
1211001	Terrestrial.	habitat
1211002	Terrestrial.	habitat
1211003	Terrestrial.	habitat
1211004	Terrestrial.	habitat
1211005	Terrestrial.	habitat
1211006	Terrestrial.	habitat
1211007	Terrestrial.	habitat
1211008	Terrestrial.	habitat
1211009	Terrestrial.	habitat
1211010	Terrestrial.	habitat
1211011	Terrestrial.	habitat
1211012	Terrestrial.	habitat
1211014	Terrestrial.	habitat
1211015	Terrestrial.	habitat
1211016	Terrestrial.	habitat
1211017	Terrestrial.	habitat
1211018	Terrestrial.	habitat
1211019	Terrestrial.	habitat
1211020	Terrestrial.	habitat
1211021	Terrestrial.	habitat
1211022	Terrestrial.	habitat
1211023	Terrestrial.	habitat
1211024	Terrestrial.	habitat
1211025	Terrestrial.	habitat
1211026	Terrestrial.	habitat
1211027	Terrestrial.	habitat
1211028	Terrestrial.	habitat
1211029	Terrestrial.	habitat
1211031	Terrestrial.	habitat
1211032	Terrestrial.	habitat
1211033	Terrestrial.	habitat
1211034	Terrestrial.	habitat
1211037	Terrestrial.	habitat
1211038	Terrestrial.	habitat
1211039	Terrestrial.	habitat
1211040	Terrestrial.	habitat
1211041	Terrestrial.	habitat
1211042	Terrestrial.	habitat
1211043	Terrestrial.	habitat
1211059	Terrestrial.	habitat
1211060	Terrestrial.	habitat
1211061	Terrestrial.	habitat
1211062	Terrestrial.	habitat
1211063	Terrestrial.	habitat
1211064	Terrestrial.	habitat
1211065	Terrestrial.	habitat
1211082	Terrestrial.	habitat
1211083	Terrestrial.	habitat
1211084	Terrestrial.	habitat
1211085	Terrestrial.	habitat
1211089	Terrestrial.	habitat
1211090	Terrestrial.	habitat
1211091	Terrestrial.	habitat
1211092	Terrestrial.	habitat
1211093	Terrestrial.	habitat
1211094	Terrestrial.	habitat
1211096	Terrestrial.	habitat
1211097	Terrestrial.	habitat
1211098	Terrestrial.	habitat
1211099	Terrestrial.	habitat
1211100	Terrestrial.	habitat
1211101	Terrestrial.	habitat
1211102	Terrestrial.	habitat
1211103	Terrestrial.	habitat
1211104	Terrestrial.	habitat
1211105	Terrestrial.	habitat
1211106	Terrestrial.	habitat
1211107	Terrestrial.	habitat
1211108	Terrestrial.	habitat
1211109	Terrestrial.	habitat
1211110	Terrestrial.	habitat
1211111	Terrestrial.	habitat
1211112	Terrestrial.	habitat
1211113	Terrestrial.	habitat
1211114	Terrestrial.	habitat
1211115	Terrestrial.	habitat
1211116	Terrestrial.	habitat
1211117	Terrestrial.	habitat
1211118	Terrestrial.	habitat
1211119	Terrestrial.	habitat
1211120	Terrestrial.	habitat
1211121	Terrestrial.	habitat
1211122	Terrestrial.	habitat
1211124	Terrestrial.	habitat
1211125	Terrestrial.	habitat
1211126	Terrestrial.	habitat
1211127	Terrestrial.	habitat
1211128	Terrestrial.	habitat
1211129	Terrestrial.	habitat
1211130	Terrestrial.	habitat
1211132	Terrestrial.	habitat
1211133	Terrestrial.	habitat
1211135	Terrestrial.	habitat
1211136	Terrestrial.	habitat
1211137	Terrestrial.	habitat
1211138	Terrestrial.	habitat
1211139	Terrestrial.	habitat
1211140	Terrestrial.	habitat
1211141	Terrestrial.	habitat
1211142	Terrestrial.	habitat
1211144	Terrestrial.	habitat
1211145	Terrestrial.	habitat
1211147	Terrestrial.	habitat
1211148	Terrestrial.	habitat
1211149	Terrestrial.	habitat
1211150	Terrestrial.	habitat
1211152	Terrestrial.	habitat
1211153	Terrestrial.	habitat
1211154	Terrestrial.	habitat
1211156	Terrestrial.	habitat
1211158	Terrestrial.	habitat
1211159	Terrestrial.	habitat
1211160	Terrestrial.	habitat
1211193	Terrestrial.	habitat
1211194	Terrestrial.	habitat
1211195	Terrestrial.	habitat
1211197	Terrestrial.	habitat
1211198	Terrestrial.	habitat
1211199	Terrestrial.	habitat
1211200	Terrestrial.	habitat
1211202	Terrestrial.	habitat
1211203	Terrestrial.	habitat
1211204	Terrestrial.	habitat
1211205	Terrestrial.	habitat
1211206	Terrestrial.	habitat
1211207	Terrestrial.	habitat
1211209	Terrestrial.	habitat
1211210	Terrestrial.	habitat
1211211	Terrestrial.	habitat
1211212	Terrestrial.	habitat
1211213	Terrestrial.	habitat
1211214	Terrestrial.	habitat
1211215	Terrestrial.	habitat
1211216	Terrestrial.	habitat
1211217	Terrestrial.	habitat
1211218	Terrestrial.	habitat
1211219	Terrestrial.	habitat
1211220	Terrestrial.	habitat
1211221	Terrestrial.	habitat
1211222	Terrestrial.	habitat
1211223	Terrestrial.	habitat
1211224	Terrestrial.	habitat
1211225	Terrestrial.	habitat
1211226	Terrestrial.	habitat
1211227	Terrestrial.	habitat
1211228	Terrestrial.	habitat
1211229	Terrestrial.	habitat
1211230	Terrestrial.	habitat
1211231	Terrestrial.	habitat
1211232	Terrestrial.	habitat
1211233	Terrestrial.	habitat
1211234	Terrestrial.	habitat
1211235	Terrestrial.	habitat
1211236	Terrestrial.	habitat
1211256	Terrestrial.	habitat
1211257	Terrestrial.	habitat
1211258	Terrestrial.	habitat
1211259	Terrestrial.	habitat
1211260	Terrestrial.	habitat
1211262	Terrestrial.	habitat
1211263	Terrestrial.	habitat
1211264	Terrestrial.	habitat
1211266	Terrestrial.	habitat
1211267	Terrestrial.	habitat
1211268	Terrestrial.	habitat
1211269	Terrestrial.	habitat
1211270	Terrestrial.	habitat
1211271	Terrestrial.	habitat
1211272	Terrestrial.	habitat
1211273	Terrestrial.	habitat
1211274	Terrestrial.	habitat
1211275	Terrestrial.	habitat
1211276	Terrestrial.	habitat
1211278	Terrestrial.	habitat
1211279	Terrestrial.	habitat
1211281	Terrestrial.	habitat
1211282	Terrestrial.	habitat
1211284	Terrestrial.	habitat
1211285	Terrestrial.	habitat
1211286	Terrestrial.	habitat
1211288	Terrestrial.	habitat
1211290	Terrestrial.	habitat
1211291	Terrestrial.	habitat
1211292	Terrestrial.	habitat
1211314	Terrestrial.	habitat
1211315	Terrestrial.	habitat
1211316	Terrestrial.	habitat
1211317	Terrestrial.	habitat
1211318	Terrestrial.	habitat
1211319	Terrestrial.	habitat
1211320	Terrestrial.	habitat
1211321	Terrestrial.	habitat
1211322	Terrestrial.	habitat
1211323	Terrestrial.	habitat
1211324	Terrestrial.	habitat
1211325	Terrestrial.	habitat
1211326	Terrestrial.	habitat
1211327	Terrestrial.	habitat
1211328	Terrestrial.	habitat
1211329	Terrestrial.	habitat
1211330	Terrestrial.	habitat
1211331	Terrestrial.	habitat
1211336	Terrestrial.	habitat
1211337	Terrestrial.	habitat
1211338	Terrestrial.	habitat
1211341	Terrestrial.	habitat
1211342	Terrestrial.	habitat
1211343	Terrestrial.	habitat
1211344	Terrestrial.	habitat
1211345	Terrestrial.	habitat
1211346	Terrestrial.	habitat
1211348	Terrestrial.	habitat
1211350	Terrestrial.	habitat
1211352	Terrestrial.	habitat
1211354	Terrestrial.	habitat
1211356	Terrestrial.	habitat
1211357	Terrestrial.	habitat
1211358	Terrestrial.	habitat
1211359	Terrestrial.	habitat
1211360	Terrestrial.	habitat
1211361	Terrestrial.	habitat
1211370	Terrestrial.	habitat
1211371	Terrestrial.	habitat
1211372	Terrestrial.	habitat
1211374	Terrestrial.	habitat
1211379	Terrestrial.	habitat
1211380	Terrestrial.	habitat
1211381	Terrestrial.	habitat
1211382	Terrestrial.	habitat
1211383	Terrestrial.	habitat
1211384	Terrestrial.	habitat
1211385	Terrestrial.	habitat
1211386	Terrestrial.	habitat
1211387	Terrestrial.	habitat
1211388	Terrestrial.	habitat
1211389	Terrestrial.	habitat
1211390	Terrestrial.	habitat
1211401	Terrestrial.	habitat
1211402	Terrestrial.	habitat
1211403	Terrestrial.	habitat
1211405	Terrestrial.	habitat
1211406	Terrestrial.	habitat
1211409	Terrestrial.	habitat
1211410	Terrestrial.	habitat
1211411	Terrestrial.	habitat
1211412	Terrestrial.	habitat
1211413	Terrestrial.	habitat
1211414	Terrestrial.	habitat
1211485	Terrestrial.	habitat
1211492	Terrestrial.	habitat
1211493	Terrestrial.	habitat
1211494	Terrestrial.	habitat
1211495	Terrestrial.	habitat
1211496	Terrestrial.	habitat
1211497	Terrestrial.	habitat
1211502	Terrestrial.	habitat
1211503	Terrestrial.	habitat
1211504	Terrestrial.	habitat
1211521	Terrestrial.	habitat
1211522	Terrestrial.	habitat
1211523	Terrestrial.	habitat
1211524	Terrestrial.	habitat
1211525	Terrestrial.	habitat
1211526	Terrestrial.	habitat
1211527	Terrestrial.	habitat
1211528	Terrestrial.	habitat
1211537	Terrestrial.	habitat
1211538	Terrestrial.	habitat
1211539	Terrestrial.	habitat
1211540	Terrestrial.	habitat
1211541	Terrestrial.	habitat
1211542	Terrestrial.	habitat
1211543	Terrestrial.	habitat
1211544	Terrestrial.	habitat
1211545	Terrestrial.	habitat
1211547	Terrestrial.	habitat
1211548	Terrestrial.	habitat
1211549	Terrestrial.	habitat
1211550	Terrestrial.	habitat
1211551	Terrestrial.	habitat
1211552	Terrestrial.	habitat
1211553	Terrestrial.	habitat
1211554	Terrestrial.	habitat
1211555	Terrestrial.	habitat
1211556	Terrestrial.	habitat
1211557	Terrestrial.	habitat
1211558	Terrestrial.	habitat
1211559	Terrestrial.	habitat
1211560	Terrestrial.	habitat
1211561	Terrestrial.	habitat
1211562	Terrestrial.	habitat
1211563	Terrestrial.	habitat
1211573	Terrestrial.	habitat
1211574	Terrestrial.	habitat
1211575	Terrestrial.	habitat
1211576	Terrestrial.	habitat
1211577	Terrestrial.	habitat
1211579	Terrestrial.	habitat
1211580	Terrestrial.	habitat
1211581	Terrestrial.	habitat
1211582	Terrestrial.	habitat
1211583	Terrestrial.	habitat
1211584	Terrestrial.	habitat
1211585	Terrestrial.	habitat
1211586	Terrestrial.	habitat
1211588	Terrestrial.	habitat
1211589	Terrestrial.	habitat
1211590	Terrestrial.	habitat
1211591	Terrestrial.	habitat
1211592	Terrestrial.	habitat
1211593	Terrestrial.	habitat
1211594	Terrestrial.	habitat
1211595	Terrestrial.	habitat
1211596	Terrestrial.	habitat
1211597	Terrestrial.	habitat
1211598	Terrestrial.	habitat
1211600	Terrestrial.	habitat
1211601	Terrestrial.	habitat
1211602	Terrestrial.	habitat
1211603	Terrestrial.	habitat
1211604	Terrestrial.	habitat
1211605	Terrestrial.	habitat
1211606	Terrestrial.	habitat
1211607	Terrestrial.	habitat
1211608	Terrestrial.	habitat
1211609	Terrestrial.	habitat
1211610	Terrestrial.	habitat
1211611	Terrestrial.	habitat
1211612	Terrestrial.	habitat
1211613	Terrestrial.	habitat
1211614	Terrestrial.	habitat
1211615	Terrestrial.	habitat
1211617	Terrestrial.	habitat
1211618	Terrestrial.	habitat
1211620	Terrestrial.	habitat
1211621	Terrestrial.	habitat
1211622	Terrestrial.	habitat
1211623	Terrestrial.	habitat
1211624	Terrestrial.	habitat
1211625	Terrestrial.	habitat
1211626	Terrestrial.	habitat
1211636	Terrestrial.	habitat
1211637	Terrestrial.	habitat
1211638	Terrestrial.	habitat
1211640	Terrestrial.	habitat
1211641	Terrestrial.	habitat
1211642	Terrestrial.	habitat
1211643	Terrestrial.	habitat
1211644	Terrestrial.	habitat
1211645	Terrestrial.	habitat
1211646	Terrestrial.	habitat
1211651	Terrestrial.	habitat
1211652	Terrestrial.	habitat
1211653	Terrestrial.	habitat
1211654	Terrestrial.	habitat
1211655	Terrestrial.	habitat
1211656	Terrestrial.	habitat
1211657	Terrestrial.	habitat
1211658	Terrestrial.	habitat
1211661	Terrestrial.	habitat
1211666	Terrestrial.	habitat
1211667	Terrestrial.	habitat
1211668	Terrestrial.	habitat
1211669	Terrestrial.	habitat
1211670	Terrestrial.	habitat
1211671	Terrestrial.	habitat
1211714	Terrestrial.	habitat
1211715	Terrestrial.	habitat
1211717	Terrestrial.	habitat
1211718	Terrestrial.	habitat
1211719	Terrestrial.	habitat
1211720	Terrestrial.	habitat
1211721	Terrestrial.	habitat
1211722	Terrestrial.	habitat
1211723	Terrestrial.	habitat
1211724	Terrestrial.	habitat
1211725	Terrestrial.	habitat
1211726	Terrestrial.	habitat
1211727	Terrestrial.	habitat
1211728	Terrestrial.	habitat
1211729	Terrestrial.	habitat
1211730	Terrestrial.	habitat
1211733	Terrestrial.	habitat
1211734	Terrestrial.	habitat
1211735	Terrestrial.	habitat
1211736	Terrestrial.	habitat
1211737	Terrestrial.	habitat
1211752	Terrestrial.	habitat
1211753	Terrestrial.	habitat
1211754	Terrestrial.	habitat
1211755	Terrestrial.	habitat
1211756	Terrestrial.	habitat
1211757	Terrestrial.	habitat
1211758	Terrestrial.	habitat
1211759	Terrestrial.	habitat
1211760	Terrestrial.	habitat
1211767	Terrestrial.	habitat
1211769	Terrestrial.	habitat
1211770	Terrestrial.	habitat
1211771	Terrestrial.	habitat
1211772	Terrestrial.	habitat
1211773	Terrestrial.	habitat
1211774	Terrestrial.	habitat
1211775	Terrestrial.	habitat
1211776	Terrestrial.	habitat
1211778	Terrestrial.	habitat
1211779	Terrestrial.	habitat
1211780	Terrestrial.	habitat
1211786	Terrestrial.	habitat
1211787	Terrestrial.	habitat
1211788	Terrestrial.	habitat
1211789	Terrestrial.	habitat
1211790	Terrestrial.	habitat
1211791	Terrestrial.	habitat
1211792	Terrestrial.	habitat
1211793	Terrestrial.	habitat
1211794	Terrestrial.	habitat
1211795	Terrestrial.	habitat
1211796	Terrestrial.	habitat
1211797	Terrestrial.	habitat
1211798	Terrestrial.	habitat
1211799	Terrestrial.	habitat
1211800	Terrestrial.	habitat
1211846	Terrestrial.	habitat
1211847	Terrestrial.	habitat
1211848	Terrestrial.	habitat
1211849	Terrestrial.	habitat
1211852	Terrestrial.	habitat
1211853	Terrestrial.	habitat
1211854	Terrestrial.	habitat
1211859	Terrestrial.	habitat
1211860	Terrestrial.	habitat
1211862	Terrestrial.	habitat
1211876	Terrestrial.	habitat
1211877	Terrestrial.	habitat
1211878	Terrestrial.	habitat
1211879	Terrestrial.	habitat
1211880	Terrestrial.	habitat
1211881	Terrestrial.	habitat
1211882	Terrestrial.	habitat
1211886	Terrestrial.	habitat
1211887	Terrestrial.	habitat
1211888	Terrestrial.	habitat
1211889	Terrestrial.	habitat
1211890	Terrestrial.	habitat
1211891	Terrestrial.	habitat
1211892	Terrestrial.	habitat
1211893	Terrestrial.	habitat
1211894	Terrestrial.	habitat
1211895	Terrestrial.	habitat
1211896	Terrestrial.	habitat
1211897	Terrestrial.	habitat
1211898	Terrestrial.	habitat
1211899	Terrestrial.	habitat
1211900	Terrestrial.	habitat
1211901	Terrestrial.	habitat
1211902	Terrestrial.	habitat
1211903	Terrestrial.	habitat
1211904	Terrestrial.	habitat
1211905	Terrestrial.	habitat
1211906	Terrestrial.	habitat
1211907	Terrestrial.	habitat
1211908	Terrestrial.	habitat
1211909	Terrestrial.	habitat
1211910	Terrestrial.	habitat
1211911	Terrestrial.	habitat
1211912	Terrestrial.	habitat
1211913	Terrestrial.	habitat
1211914	Terrestrial.	habitat
1211915	Terrestrial.	habitat
1211916	Terrestrial.	habitat
1211917	Terrestrial.	habitat
1211918	Terrestrial.	habitat
1211919	Terrestrial.	habitat
1211920	Terrestrial.	habitat
1211921	Terrestrial.	habitat
1211922	Terrestrial.	habitat
1211923	Terrestrial.	habitat
1211924	Terrestrial.	habitat
1211925	Terrestrial.	habitat
1211926	Terrestrial.	habitat
1211927	Terrestrial.	habitat
1211928	Terrestrial.	habitat
1211929	Terrestrial.	habitat
1211930	Terrestrial.	habitat
1211931	Terrestrial.	habitat
1211932	Terrestrial.	habitat
1211933	Terrestrial.	habitat
1211934	Terrestrial.	habitat
1211935	Terrestrial.	habitat
1211936	Terrestrial.	habitat
1211937	Terrestrial.	habitat
1211939	Terrestrial.	habitat
1211940	Terrestrial.	habitat
1211941	Terrestrial.	habitat
1211942	Terrestrial.	habitat
1211946	Terrestrial.	habitat
1211947	Terrestrial.	habitat
1211948	Terrestrial.	habitat
1211949	Terrestrial.	habitat
1211950	Terrestrial.	habitat
1211951	Terrestrial.	habitat
1211952	Terrestrial.	habitat
1211953	Terrestrial.	habitat
1211954	Terrestrial.	habitat
1211955	Terrestrial.	habitat
1211956	Terrestrial.	habitat
1211957	Terrestrial.	habitat
1211958	Terrestrial.	habitat
1211961	Terrestrial.	habitat
1211963	Terrestrial.	habitat
1211964	Terrestrial.	habitat
1211965	Terrestrial.	habitat
1211966	Terrestrial.	habitat
1211967	Terrestrial.	habitat
1211968	Terrestrial.	habitat
1211969	Terrestrial.	habitat
1211971	Terrestrial.	habitat
1211972	Terrestrial.	habitat
1211973	Terrestrial.	habitat
1211974	Terrestrial.	habitat
1211975	Terrestrial.	habitat
1211976	Terrestrial.	habitat
1211977	Terrestrial.	habitat
1211978	Terrestrial.	habitat
1211979	Terrestrial.	habitat
1211980	Terrestrial.	habitat
1211981	Terrestrial.	habitat
1211982	Terrestrial.	habitat
1211983	Terrestrial.	habitat
1211984	Terrestrial.	habitat
1211986	Terrestrial.	habitat
1211987	Terrestrial.	habitat
1211988	Terrestrial.	habitat
1211989	Terrestrial.	habitat
1211990	Terrestrial.	habitat
1211991	Terrestrial.	habitat
1212013	Terrestrial.	habitat
1212014	Terrestrial.	habitat
1212015	Terrestrial.	habitat
1212016	Terrestrial.	habitat
1212017	Terrestrial.	habitat
1212018	Terrestrial.	habitat
1212019	Terrestrial.	habitat
1212020	Terrestrial.	habitat
1212021	Terrestrial.	habitat
1212022	Terrestrial.	habitat
1212023	Terrestrial.	habitat
1212024	Terrestrial.	habitat
1212025	Terrestrial.	habitat
1212026	Terrestrial.	habitat
1212027	Terrestrial.	habitat
1212028	Terrestrial.	habitat
1212030	Terrestrial.	habitat
1212032	Terrestrial.	habitat
1212033	Terrestrial.	habitat
1212034	Terrestrial.	habitat
1212035	Terrestrial.	habitat
1212036	Terrestrial.	habitat
1212037	Terrestrial.	habitat
1212038	Terrestrial.	habitat
1212039	Terrestrial.	habitat
1212040	Terrestrial.	habitat
1212041	Terrestrial.	habitat
1212046	Terrestrial.	habitat
1212047	Terrestrial.	habitat
1212048	Terrestrial.	habitat
1212049	Terrestrial.	habitat
1212050	Terrestrial.	habitat
1212051	Terrestrial.	habitat
1212052	Terrestrial.	habitat
1212055	Terrestrial.	habitat
1212056	Terrestrial.	habitat
1212057	Terrestrial.	habitat
1212058	Terrestrial.	habitat
1212059	Terrestrial.	habitat
1212062	Terrestrial.	habitat
1212063	Terrestrial.	habitat
1212064	Terrestrial.	habitat
1212069	Terrestrial.	habitat
1212070	Terrestrial.	habitat
1212071	Terrestrial.	habitat
1212073	Terrestrial.	habitat
1212075	Terrestrial.	habitat
1212076	Terrestrial.	habitat
1212078	Terrestrial.	habitat
1212079	Terrestrial.	habitat
1212080	Terrestrial.	habitat
1212081	Terrestrial.	habitat
1212082	Terrestrial.	habitat
1212083	Terrestrial.	habitat
1212084	Terrestrial.	habitat
1212086	Terrestrial.	habitat
1212087	Terrestrial.	habitat
1212088	Terrestrial.	habitat
1212089	Terrestrial.	habitat
1212090	Terrestrial.	habitat
1212091	Terrestrial.	habitat
1212094	Terrestrial.	habitat
1212095	Terrestrial.	habitat
1212096	Terrestrial.	habitat
1212097	Terrestrial.	habitat
1212098	Terrestrial.	habitat
1212099	Terrestrial.	habitat
1212100	Terrestrial.	habitat
1212101	Terrestrial.	habitat
1212102	Terrestrial.	habitat
1212103	Terrestrial.	habitat
1212104	Terrestrial.	habitat
1212105	Terrestrial.	habitat
1212106	Terrestrial.	habitat
1212107	Terrestrial.	habitat
1212108	Terrestrial.	habitat
1212109	Terrestrial.	habitat
1212110	Terrestrial.	habitat
1212111	Terrestrial.	habitat
1212112	Terrestrial.	habitat
1212114	Terrestrial.	habitat
1212115	Terrestrial.	habitat
1212116	Terrestrial.	habitat
1212117	Terrestrial.	habitat
1212118	Terrestrial.	habitat
1212119	Terrestrial.	habitat
1212120	Terrestrial.	habitat
1212121	Terrestrial.	habitat
1212122	Terrestrial.	habitat
1212123	Terrestrial.	habitat
1212124	Terrestrial.	habitat
1212125	Terrestrial.	habitat
1212126	Terrestrial.	habitat
1212127	Terrestrial.	habitat
1212128	Terrestrial.	habitat
1212129	Terrestrial.	habitat
1212130	Terrestrial.	habitat
1212131	Terrestrial.	habitat
1212133	Terrestrial.	habitat
1212134	Terrestrial.	habitat
1212135	Terrestrial.	habitat
1212136	Terrestrial.	habitat
1212137	Terrestrial.	habitat
1212138	Terrestrial.	habitat
1212139	Terrestrial.	habitat
1212140	Terrestrial.	habitat
1212141	Terrestrial.	habitat
1212142	Terrestrial.	habitat
1212143	Terrestrial.	habitat
1212144	Terrestrial.	habitat
1212145	Terrestrial.	habitat
1212146	Terrestrial.	habitat
1212147	Terrestrial.	habitat
1212148	Terrestrial.	habitat
1212166	Terrestrial.	habitat
1212167	Terrestrial.	habitat
1212168	Terrestrial.	habitat
1212169	Terrestrial.	habitat
1212170	Terrestrial.	habitat
1212171	Terrestrial.	habitat
1212172	Terrestrial.	habitat
1212173	Terrestrial.	habitat
1212174	Terrestrial.	habitat
1212175	Terrestrial.	habitat
1212176	Terrestrial.	habitat
1212177	Terrestrial.	habitat
1212178	Terrestrial.	habitat
1212179	Terrestrial.	habitat
1212180	Terrestrial.	habitat
1212181	Terrestrial.	habitat
1212182	Terrestrial.	habitat
1212183	Terrestrial.	habitat
1212184	Terrestrial.	habitat
1212185	Terrestrial.	habitat
1212186	Terrestrial.	habitat
1212190	Terrestrial.	habitat
1212191	Terrestrial.	habitat
1212193	Terrestrial.	habitat
1212194	Terrestrial.	habitat
1212195	Terrestrial.	habitat
1212196	Terrestrial.	habitat
1212198	Terrestrial.	habitat
1212199	Terrestrial.	habitat
1212201	Terrestrial.	habitat
1212202	Terrestrial.	habitat
1212203	Terrestrial.	habitat
1212204	Terrestrial.	habitat
1212205	Terrestrial.	habitat
1212207	Terrestrial.	habitat
1212208	Terrestrial.	habitat
1212209	Terrestrial.	habitat
1212211	Terrestrial.	habitat
1212212	Terrestrial.	habitat
1212213	Terrestrial.	habitat
1212214	Terrestrial.	habitat
1212222	Terrestrial.	habitat
1212224	Terrestrial.	habitat
1212225	Terrestrial.	habitat
1212226	Terrestrial.	habitat
1212227	Terrestrial.	habitat
1212228	Terrestrial.	habitat
1212229	Terrestrial.	habitat
1212230	Terrestrial.	habitat
1212231	Terrestrial.	habitat
1212232	Terrestrial.	habitat
1212233	Terrestrial.	habitat
1212234	Terrestrial.	habitat
1212235	Terrestrial.	habitat
1212236	Terrestrial.	habitat
1212237	Terrestrial.	habitat
1212238	Terrestrial.	habitat
1212239	Terrestrial.	habitat
1212242	Terrestrial.	habitat
1212243	Terrestrial.	habitat
1212245	Terrestrial.	habitat
1212246	Terrestrial.	habitat
1212248	Terrestrial.	habitat
1212249	Terrestrial.	habitat
1212250	Terrestrial.	habitat
1212251	Terrestrial.	habitat
1212252	Terrestrial.	habitat
1212253	Terrestrial.	habitat
1212254	Terrestrial.	habitat
1212255	Terrestrial.	habitat
1212256	Terrestrial.	habitat
1212257	Terrestrial.	habitat
1212258	Terrestrial.	habitat
1212260	Terrestrial.	habitat
1212261	Terrestrial.	habitat
1212262	Terrestrial.	habitat
1212263	Terrestrial.	habitat
1212264	Terrestrial.	habitat
1212267	Terrestrial.	habitat
1212268	Terrestrial.	habitat
1212269	Terrestrial.	habitat
1212270	Terrestrial.	habitat
1212271	Terrestrial.	habitat
1212272	Terrestrial.	habitat
1212273	Terrestrial.	habitat
1212274	Terrestrial.	habitat
1212275	Terrestrial.	habitat
1212276	Terrestrial.	habitat
1212278	Terrestrial.	habitat
1212279	Terrestrial.	habitat
1212280	Terrestrial.	habitat
1212281	Terrestrial.	habitat
1212282	Terrestrial.	habitat
1212283	Terrestrial.	habitat
1212284	Terrestrial.	habitat
1212285	Terrestrial.	habitat
1212286	Terrestrial.	habitat
1212287	Terrestrial.	habitat
1212288	Terrestrial.	habitat
1212289	Terrestrial.	habitat
1212290	Terrestrial.	habitat
1212292	Terrestrial.	habitat
1212293	Terrestrial.	habitat
1212314	Terrestrial.	habitat
1212318	Terrestrial.	habitat
1212392	Terrestrial.	habitat
1212412	Terrestrial.	habitat
1212413	Terrestrial.	habitat
1212414	Terrestrial.	habitat
1212415	Terrestrial.	habitat
1212417	Terrestrial.	habitat
1212419	Terrestrial.	habitat
1212423	Terrestrial.	habitat
1212424	Terrestrial.	habitat
1212425	Terrestrial.	habitat
1212426	Terrestrial.	habitat
1212427	Terrestrial.	habitat
1212428	Terrestrial.	habitat
1212429	Terrestrial.	habitat
1212430	Terrestrial.	habitat
1212431	Terrestrial.	habitat
1212432	Terrestrial.	habitat
1212433	Terrestrial.	habitat
1212434	Terrestrial.	habitat
1212435	Terrestrial.	habitat
1212436	Terrestrial.	habitat
1212437	Terrestrial.	habitat
1212438	Terrestrial.	habitat
1212459	Terrestrial.	habitat
1212463	Terrestrial.	habitat
1212464	Terrestrial.	habitat
1212465	Terrestrial.	habitat
1212466	Terrestrial.	habitat
1212467	Terrestrial.	habitat
1212468	Terrestrial.	habitat
1212469	Terrestrial.	habitat
1212470	Terrestrial.	habitat
1212471	Terrestrial.	habitat
1212472	Terrestrial.	habitat
1212473	Terrestrial.	habitat
1212474	Terrestrial.	habitat
1212475	Terrestrial.	habitat
