id	isExtinct	livingPeriod
1207953	FALSE	
1207954	FALSE	
1207956	FALSE	
1207957	FALSE	
1207958	FALSE	
1207961	FALSE	
1207962	FALSE	
1207963	FALSE	
1207964	FALSE	
1207965	FALSE	
1207966	FALSE	
1207967	FALSE	
1207968	FALSE	
1207969	FALSE	
1207970	FALSE	
1207971	FALSE	
1207972	FALSE	
1207973	FALSE	
1207974	FALSE	
1207975	FALSE	
1207976	FALSE	
1207977	FALSE	
1207978	FALSE	
1207979	FALSE	
1207980	FALSE	
1207981	FALSE	
1207982	FALSE	
1207983	FALSE	
1207984	TRUE	unspecified
1207985	FALSE	
1207986	FALSE	
1207987	FALSE	
1207988	FALSE	
1207989	FALSE	
1207990	FALSE	
1207991	FALSE	
1207992	FALSE	
1207993	FALSE	
1207994	FALSE	
1207995	FALSE	
1208005	FALSE	
1208006	FALSE	
1208007	FALSE	
1208008	FALSE	
1208009	FALSE	
1208010	FALSE	
1208012	FALSE	
1208013	FALSE	
1208014	FALSE	
1208015	FALSE	
1208016	FALSE	
1208017	FALSE	
1208018	FALSE	
1208019	FALSE	
1208020	FALSE	
1208021	FALSE	
1208022	FALSE	
1208023	FALSE	
1208024	FALSE	
1208025	FALSE	
1208026	FALSE	
1208027	FALSE	
1208028	FALSE	
1208029	FALSE	
1208030	FALSE	
1208031	FALSE	
1208032	FALSE	
1208033	FALSE	
1208034	FALSE	
1208035	FALSE	
1208036	FALSE	
1208037	FALSE	
1208038	FALSE	
1208039	FALSE	
1208040	FALSE	
1208042	FALSE	
1208043	FALSE	
1208045	FALSE	
1208046	FALSE	
1208047	FALSE	
1208048	FALSE	
1208049	FALSE	
1208050	FALSE	
1208051	FALSE	
1208052	FALSE	
1208053	FALSE	
1208054	FALSE	
1208055	FALSE	
1208056	FALSE	
1208057	FALSE	
1208058	TRUE	unspecified
1208059	TRUE	unspecified
1208060	TRUE	unspecified
1208061	TRUE	unspecified
1208062	TRUE	unspecified
1208063	TRUE	unspecified
1208064	TRUE	unspecified
1208065	TRUE	unspecified
1208066	FALSE	
1208067	FALSE	
1208115	FALSE	
1208116	FALSE	
1208117	FALSE	
1208118	FALSE	
1208119	FALSE	
1208120	FALSE	
1208121	FALSE	
1208122	FALSE	
1208123	FALSE	
1208124	FALSE	
1208125	FALSE	
1208126	FALSE	
1208127	FALSE	
1208128	FALSE	
1208129	FALSE	
1208130	FALSE	
1208131	FALSE	
1208132	FALSE	
1208133	FALSE	
1208134	FALSE	
1208135	FALSE	
1208136	FALSE	
1208137	FALSE	
1208138	FALSE	
1208139	FALSE	
1208140	FALSE	
1208144	FALSE	
1208145	FALSE	
1208146	FALSE	
1208147	FALSE	
1208149	FALSE	
1208150	FALSE	
1208151	FALSE	
1208155	FALSE	
1208157	FALSE	
1208159	FALSE	
1208160	FALSE	
1208161	FALSE	
1208162	FALSE	
1208163	FALSE	
1208164	FALSE	
1208165	FALSE	
1208166	FALSE	
1208167	FALSE	
1208168	FALSE	
1208169	FALSE	
1208170	FALSE	
1208171	FALSE	
1208172	FALSE	
1208175	FALSE	
1208176	FALSE	
1208177	FALSE	
1208178	FALSE	
1208179	FALSE	
1208180	FALSE	
1208181	FALSE	
1208182	FALSE	
1208183	FALSE	
1208184	FALSE	
1208185	FALSE	
1208186	FALSE	
1208187	FALSE	
1208188	FALSE	
1208189	FALSE	
1208190	FALSE	
1208191	FALSE	
1208192	FALSE	
1208193	FALSE	
1208194	FALSE	
1208195	FALSE	
1208196	FALSE	
1208197	FALSE	
1208198	FALSE	
1208199	FALSE	
1208201	FALSE	
1208237	FALSE	
1208241	FALSE	
1208243	FALSE	
