uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208127	|	1208124	|	Dinomachus marshalli	|	species	|		|	
1208128	|	1208124	|	Dinomachus capeneri	|	species	|		|	
1208129	|	1208124	|	Dinomachus sikhimensis	|	species	|		|	
1208130	|	1208124	|	Dinomachus grandis	|	species	|		|	
1208131	|	1208124	|	Dinomachus rhacinus	|	species	|		|	
1208133	|	1208124	|	Dinomachus nanus	|	species	|		|	
1208134	|	1208124	|	Dinomachus superbus	|	species	|		|	
1208135	|	1208124	|	Dinomachus elegans	|	species	|		|	
1208136	|	1208124	|	Dinomachus indicus	|	species	|		|	
1208137	|	1208124	|	Dinomachus reidi	|	species	|		|	
1208138	|	1208124	|	Dinomachus natalensis	|	species	|		|	
1208139	|	1208124	|	Dinomachus fusus	|	species	|		|	
1208140	|	1208124	|	Dinomachus australis	|	species	|		|	
1208144	|	1207954	|	Dinomachellus	|	genus	|		|	
1208145	|	1208144	|	Dinomachellus nigritus	|	species	|		|	
1208146	|	1208144	|	Dinomachellus maculatus	|	species	|		|	
1208147	|	1207953	|	Blissidae	|	family	|		|	
1208149	|	1208147	|	Archaeodemus	|	genus	|		|	
1208150	|	1208149	|	Archaeodemus woodwardi	|	species	|		|	
1208151	|	1208147	|	Atrademus	|	genus	|		|	
1208155	|	1208151	|	Atrademus fusconervosus	|	species	|		|	
1208159	|	1208151	|	Atrademus alluaudi	|	species	|		|	
1208160	|	1208151	|	Atrademus capeneri	|	species	|		|	
1208161	|	1208151	|	Atrademus maritimus	|	species	|		|	
1208162	|	1208147	|	Aulacoblissus	|	genus	|		|	
1208163	|	1208162	|	Aulacoblissus brailovskyi	|	species	|		|	
1208164	|	1208147	|	Barademus	|	genus	|		|	
1208165	|	1208164	|	Barademus attenuatus	|	species	|		|	
1208166	|	1208147	|	Blissiella	|	genus	|		|	
1208167	|	1208166	|	Blissiella castanea	|	species	|		|	
1208168	|	1208166	|	Blissiella castanoides	|	species	|		|	
1208169	|	1208166	|	Blissiella micans	|	species	|		|	
1208170	|	1208166	|	Blissiella nidus	|	species	|		|	
1208171	|	1208166	|	Blissiella pauliani	|	species	|		|	
1208172	|	1208147	|	Capodemus	|	genus	|		|	
1208175	|	1208172	|	Capodemus bispinosus	|	species	|		|	
1208176	|	1208172	|	Capodemus darwini	|	species	|		|	
1208177	|	1208172	|	Capodemus distinctus	|	species	|		|	
1208178	|	1208172	|	Capodemus elegiae	|	species	|		|	
1208179	|	1208172	|	Capodemus herbosus	|	species	|		|	
1208180	|	1208172	|	Capodemus hirsutus	|	species	|		|	
1208181	|	1208172	|	Capodemus navis	|	species	|		|	
1208182	|	1208172	|	Capodemus pentameri	|	species	|		|	
1208183	|	1208172	|	Capodemus rostratus	|	species	|		|	
1208184	|	1208172	|	Capodemus rusticoides	|	species	|		|	
1208185	|	1208172	|	Capodemus sabulosus	|	species	|		|	
1208186	|	1208172	|	Capodemus stuckenbergi	|	species	|		|	
1208187	|	1208172	|	Capodemus tenuatus	|	species	|		|	
1208188	|	1208172	|	Capodemus variabilis	|	species	|		|	
1208189	|	1208172	|	Capodemus wilcoxae	|	species	|		|	
1208190	|	1208147	|	Caveloblissus	|	genus	|		|	
1208191	|	1208190	|	Caveloblissus americanus	|	species	|		|	
1208192	|	1208147	|	Dimorphopterus	|	genus	|		|	
1208195	|	1208390	|	Ischnodemus aleocharoides	|	species	|		|	
1208196	|	1208192	|	Dimorphopterus blissoides	|	species	|		|	
1208198	|	1220488	|	Dimorphopterus spinolae spinolae	|	subspecies	|		|	
1208199	|	1220488	|	Dimorphopterus spinolae geniculatus	|	subspecies	|		|	
1208237	|	1208192	|	Dimorphopterus latoides	|	species	|		|	
1208243	|	1208192	|	Dimorphopterus annulatus	|	species	|		|	
1208244	|	1208192	|	Dimorphopterus anomalis	|	species	|		|	
1208245	|	1220558	|	Dimorphopterus cornutus cornutus	|	subspecies	|		|	
1208246	|	1220558	|	Dimorphopterus cornutus novaeguineae	|	subspecies	|		|	
1208247	|	1208192	|	Dimorphopterus exiguus	|	species	|		|	
1208248	|	1208192	|	Dimorphopterus fulgidus	|	species	|		|	
1208249	|	1208192	|	Dimorphopterus hessei	|	species	|		|	
1208250	|	1208192	|	Dimorphopterus indicus	|	species	|		|	
1208252	|	1208192	|	Dimorphopterus lepidus	|	species	|		|	
1208253	|	1208192	|	Dimorphopterus littoralis	|	species	|		|	
