id	isExtinct	livingPeriod
1100048	FALSE	
1100049	FALSE	
1100050	FALSE	
1100051	FALSE	
1100052	FALSE	
1100053	FALSE	
1100054	FALSE	
1100055	FALSE	
1100056	FALSE	
1100057	FALSE	
1100058	FALSE	
1100059	FALSE	
1100060	FALSE	
1100061	FALSE	
1100062	FALSE	
1100063	FALSE	
1100064	FALSE	
1100065	FALSE	
1100066	FALSE	
1100067	FALSE	
1100068	FALSE	
1100069	FALSE	
1100070	FALSE	
1100071	FALSE	
1100072	FALSE	
1100073	FALSE	
1100074	FALSE	
1100075	FALSE	
1100076	FALSE	
1100077	FALSE	
1100078	FALSE	
1100079	FALSE	
1100080	FALSE	
1100081	FALSE	
1100082	FALSE	
1100083	FALSE	
1100084	FALSE	
1100085	FALSE	
1100086	FALSE	
1100087	FALSE	
1100088	FALSE	
1100089	FALSE	
1100090	FALSE	
1100091	FALSE	
1100092	FALSE	
1100093	FALSE	
1100094	FALSE	
1100095	FALSE	
1100096	FALSE	
1100097	FALSE	
1100098	TRUE	Fossil
1100099	FALSE	
1100100	FALSE	
1100101	FALSE	
1100102	FALSE	
1100104	FALSE	
1100105	FALSE	
1100106	FALSE	
1100107	FALSE	
1100108	FALSE	
1100109	FALSE	
1100111	FALSE	
1100112	FALSE	
1100113	FALSE	
1100114	FALSE	
1100115	FALSE	
1100116	FALSE	
1100117	FALSE	
1100119	FALSE	
1100120	FALSE	
1100121	FALSE	
1100122	FALSE	
1100123	FALSE	
1100124	FALSE	
1100125	FALSE	
1100126	FALSE	
1100127	FALSE	
1100128	FALSE	
1100129	FALSE	
1100130	FALSE	
1100131	FALSE	
1100132	FALSE	
1100133	FALSE	
1100134	FALSE	
1100135	FALSE	
1100136	FALSE	
1100138	FALSE	
1100139	FALSE	
1100140	FALSE	
1100141	FALSE	
1100142	FALSE	
1100143	FALSE	
1100144	FALSE	
1100145	FALSE	
1100146	FALSE	
1100147	FALSE	
1100148	FALSE	
1100150	FALSE	
1100151	FALSE	
1100152	FALSE	
1100153	FALSE	
1100154	FALSE	
1100155	FALSE	
1100156	FALSE	
1100157	FALSE	
1100158	FALSE	
1100159	FALSE	
1100160	FALSE	
1100161	FALSE	
1100162	FALSE	
1100163	FALSE	
1100164	FALSE	
1100165	FALSE	
1100166	FALSE	
1100167	FALSE	
1100168	FALSE	
1100169	FALSE	
1100170	FALSE	
1100171	FALSE	
1100172	FALSE	
1100173	FALSE	
1100174	FALSE	
1100175	FALSE	
1100176	FALSE	
1100177	FALSE	
1100178	FALSE	
1100179	FALSE	
1100180	FALSE	
1100181	FALSE	
1100182	FALSE	
1100183	FALSE	
1100184	FALSE	
1100185	FALSE	
1100186	FALSE	
1100187	FALSE	
1100188	FALSE	
1100189	FALSE	
1100190	FALSE	
1100191	FALSE	
1100192	FALSE	
1100193	FALSE	
1100194	FALSE	
1100195	FALSE	
1100196	FALSE	
1100197	FALSE	
1100198	FALSE	
1100199	FALSE	
1100200	FALSE	
1100201	FALSE	
1100202	FALSE	
1100203	FALSE	
1100204	FALSE	
1100205	FALSE	
1100206	FALSE	
1100207	FALSE	
1100208	FALSE	
1100209	FALSE	
1100210	FALSE	
1100211	FALSE	
1100212	TRUE	Fossil
1100213	TRUE	Fossil
1100214	TRUE	Fossil
1100215	TRUE	Fossil
1100216	TRUE	Fossil
1100217	TRUE	Fossil
1100218	TRUE	Fossil
1100219	TRUE	Fossil
1100220	TRUE	Fossil
1100221	TRUE	Fossil
1100222	TRUE	Fossil
1100223	TRUE	Fossil
1100224	TRUE	unspecified
1100225	TRUE	Fossil
1100226	TRUE	Fossil
1100227	TRUE	Fossil
1100228	FALSE	
1100229	FALSE	
1100230	FALSE	
1100231	FALSE	
1100232	FALSE	
1100233	FALSE	
1100234	FALSE	
1100235	FALSE	
1100236	FALSE	
1100237	FALSE	
1100238	FALSE	
1100239	FALSE	
1100240	FALSE	
1100241	FALSE	
1100242	FALSE	
1100243	FALSE	
1100244	FALSE	
1100245	FALSE	
1100246	FALSE	
1100247	FALSE	
1100248	FALSE	
1100249	FALSE	
1100250	FALSE	
1100251	FALSE	
1100252	FALSE	
1100253	FALSE	
1100254	FALSE	
1100255	FALSE	
1100256	FALSE	
1100257	FALSE	
1100258	FALSE	
1100259	FALSE	
1100260	FALSE	
1100261	FALSE	
1100262	FALSE	
1100263	FALSE	
1100264	FALSE	
1100265	FALSE	
1100266	FALSE	
1100267	FALSE	
1100268	FALSE	
1100269	FALSE	
1100270	FALSE	
1100271	FALSE	
1100272	FALSE	
1100273	FALSE	
1100274	FALSE	
1100275	FALSE	
1100276	FALSE	
1100277	FALSE	
1100278	FALSE	
1100279	FALSE	
1100280	FALSE	
1100281	FALSE	
1100282	FALSE	
1100283	FALSE	
1100284	FALSE	
1100285	FALSE	
1100286	FALSE	
1100287	FALSE	
1100288	FALSE	
1100289	FALSE	
1100290	FALSE	
1100291	FALSE	
1100292	FALSE	
1100293	FALSE	
1100294	FALSE	
1100295	FALSE	
1100296	FALSE	
1100297	FALSE	
1100298	FALSE	
1100299	FALSE	
1100300	FALSE	
1100301	FALSE	
1100302	FALSE	
1100303	FALSE	
1100304	FALSE	
1100305	FALSE	
1100306	FALSE	
1100307	FALSE	
1100308	FALSE	
1100309	FALSE	
1100310	FALSE	
1100311	FALSE	
1100312	FALSE	
1100313	FALSE	
1100314	FALSE	
1100315	FALSE	
1100316	FALSE	
1100318	FALSE	
1100319	FALSE	
1100320	FALSE	
1100321	FALSE	
1100322	FALSE	
1100323	FALSE	
1100324	FALSE	
1100325	FALSE	
1100326	FALSE	
1100327	FALSE	
1100328	FALSE	
1100329	FALSE	
1100330	FALSE	
1100331	FALSE	
1100332	FALSE	
1100333	FALSE	
1100334	FALSE	
1100335	FALSE	
1100336	FALSE	
1100337	FALSE	
1100338	FALSE	
1100339	FALSE	
1100340	FALSE	
1100341	FALSE	
1100342	FALSE	
1100343	FALSE	
1100344	FALSE	
1100345	FALSE	
1100346	FALSE	
1100347	FALSE	
1100348	FALSE	
1100349	FALSE	
1100350	FALSE	
1100351	FALSE	
1100352	FALSE	
1100353	FALSE	
1100354	FALSE	
1100355	FALSE	
1100356	FALSE	
1100357	FALSE	
1100358	FALSE	
1100359	FALSE	
1100360	FALSE	
1100361	FALSE	
1100362	FALSE	
1100363	FALSE	
1100364	FALSE	
1100365	FALSE	
1100366	FALSE	
1100367	FALSE	
1100368	FALSE	
1100369	FALSE	
1100370	FALSE	
1100371	FALSE	
1100372	FALSE	
1100373	FALSE	
1100374	FALSE	
1100375	FALSE	
1100376	FALSE	
1100377	FALSE	
1100378	FALSE	
1100379	FALSE	
1100381	FALSE	
1100382	FALSE	
1100383	FALSE	
1100384	FALSE	
1100385	FALSE	
1100386	FALSE	
1100387	FALSE	
1100388	FALSE	
1100389	FALSE	
1100390	FALSE	
1100391	FALSE	
1100392	FALSE	
1100393	FALSE	
1100394	FALSE	
1100395	FALSE	
1100396	FALSE	
1100397	FALSE	
1100398	TRUE	Fossil
1100399	TRUE	Fossil
1100400	TRUE	Fossil
1100401	TRUE	unspecified
1100402	FALSE	
1100403	TRUE	Fossil
1100404	TRUE	Fossil
1100405	FALSE	
1100406	FALSE	
1100407	TRUE	Fossil
1100408	TRUE	Fossil
1100409	TRUE	Fossil
1100410	TRUE	Fossil
1100411	TRUE	Fossil
1100412	TRUE	Fossil
1100413	TRUE	Fossil
1100414	TRUE	Fossil
1100415	TRUE	Fossil
1100416	TRUE	Fossil
1100417	TRUE	Fossil
1100418	TRUE	Fossil
1100419	TRUE	Fossil
1100420	TRUE	Fossil
1100421	FALSE	
1100422	FALSE	
1100423	FALSE	
1100424	FALSE	
1100425	FALSE	
1100426	FALSE	
1100427	FALSE	
1100428	FALSE	
1100429	FALSE	
1100430	FALSE	
1100431	FALSE	
1100432	FALSE	
1100433	FALSE	
1100434	FALSE	
1100435	FALSE	
1100436	FALSE	
1100437	FALSE	
1100438	FALSE	
1100439	FALSE	
1100440	FALSE	
1100441	FALSE	
1100442	FALSE	
1100443	FALSE	
1100444	FALSE	
1100445	FALSE	
1100446	FALSE	
1100447	FALSE	
1100448	FALSE	
1100449	FALSE	
1100450	FALSE	
1100451	FALSE	
1100452	FALSE	
1100453	FALSE	
1100454	FALSE	
1100455	FALSE	
1100456	FALSE	
1100457	FALSE	
1100458	FALSE	
1100459	FALSE	
1100460	FALSE	
1100461	FALSE	
1100462	FALSE	
1100463	FALSE	
1100464	FALSE	
1100465	FALSE	
1100466	FALSE	
1100467	FALSE	
1100468	FALSE	
1100469	FALSE	
1100470	FALSE	
1100471	FALSE	
1100472	FALSE	
1100473	FALSE	
1100474	FALSE	
1100475	FALSE	
1100476	FALSE	
1100477	FALSE	
1100478	FALSE	
