id	locationID	locality
1172573	TDWG:COR	Corse
1172573	TDWG:FRA	France
1172573	TDWG:POR	Portugal
1172573	TDWG:SAR	Sardegna
1172573	TDWG:SPA	Spain
1172573	TDWG:ALB	Albania
1172573	TDWG:BUL	Bulgaria
1172573	TDWG:GRC	Greece
1172573	TDWG:ITA	Italy
1172573	TDWG:KRI	Kriti
1172573	TDWG:ROM	Romania
1172573	TDWG:SIC	Sicilia
1172573	TDWG:YUG	Yugoslavia
1172573	TDWG:CHA	Chad
1172573	TDWG:DJI	Djibouti
1172573	TDWG:ERI	Eritrea
1172573	TDWG:ETH	Ethiopia
1172573	TDWG:SOC	Socotra
1172573	TDWG:SOM	Somalia
1172573	TDWG:SUD	Sudan
1172573	TDWG:KEN	Kenya
1172573	TDWG:TAN	Tanzania
1172573	TDWG:UGA	Uganda
1172573	TDWG:JAP	Japan
1172573	TDWG:KZN	Kazan-retto
1172573	TDWG:KOR	Korea
1172573	TDWG:NNS	Nansei-shoto
1172573	TDWG:OGA	Ogasawara-shoto
1172573	TDWG:TAI	Taiwan
1172573	TDWG:BIS	Bismarck Archipelago
1172573	TDWG:NWG	New Guinea
1172573	TDWG:SOL	Solomon Is.
1172573	TDWG:NWM	New Mexico
1172573	TDWG:TEX	Texas
1172573	TDWG:FRG	French Guiana
1172573	TDWG:GUY	Guyana
1172573	TDWG:SUR	Surinam
1172573	TDWG:VEN	Venezuela
1172573	TDWG:20	Northern Africa
1172573	TDWG:27	Southern Africa
1172573	TDWG:BUR	Burundi
1172573	TDWG:CAB	Cabinda
1172573	TDWG:CMN	Cameroon
1172573	TDWG:CAF	Central African Republic
1172573	TDWG:CON	Congo
1172573	TDWG:EQG	Equatorial Guinea
1172573	TDWG:GAB	Gabon
1172573	TDWG:GGI	Gulf of Guinea Is
1172573	TDWG:RWA	Rwanda
1172573	TDWG:ZAI	Zaire
1172573	TDWG:AFG	Afghanistan
1172573	TDWG:CYP	Cyprus
1172573	TDWG:EAI	East Aegean Is.
1172573	TDWG:IRN	Iran
1172573	TDWG:IRQ	Iraq
1172573	TDWG:LBS	Lebanon-Syria
1172573	TDWG:PAL	Palestine
1172573	TDWG:SIN	Sinai
1172573	TDWG:TUR	Turkey
1172573	TDWG:BOR	Borneo
1172573	TDWG:XMS	Christmas I.
1172573	TDWG:CKI	Cocos(Keeling) Is.
1172573	TDWG:JAW	Jawa
1172573	TDWG:LSI	Lesser Sunda Is
1172573	TDWG:MLY	Malaya
1172573	TDWG:MOL	Maluka
1172573	TDWG:PHI	Philippines
1172573	TDWG:SUL	Sulawesi
1172573	TDWG:SUM	Sumatera
1172573	TDWG:HAW	Hawaii
1172573	TDWG:73	Northwestern U.S.A.
1172573	TDWG:74	North-Central U.S.A.
1172573	TDWG:75	Northeastern U.S.A.
1172573	TDWG:78	Southeastern U.S.A.
1172573	TDWG:79	Mexico
1172573	TDWG:AUT	Austria
1172573	TDWG:BGM	Belgium
1172573	TDWG:CZE	Czechoslovakia
1172573	TDWG:GER	Germany
1172573	TDWG:HUN	Hungary
1172573	TDWG:NET	Netherlands
1172573	TDWG:POL	Poland
1172573	TDWG:SWI	Switzerland
1172573	TDWG:BLT	Baltic States
1172573	TDWG:BLR	Belorussiya
1172573	TDWG:KRY	Krym
1172573	TDWG:RUW	Northwest European Russia
1172573	TDWG:RUC	Russia Central
1172573	TDWG:RUE	Russia East
1172573	TDWG:RUN	Russia North
1172573	TDWG:RUS	Russia South
1172573	TDWG:UKR	Ukraine
1172573	TDWG:BEN	Benin
1172573	TDWG:GAM	Gambia
1172573	TDWG:GHA	Ghana
1172573	TDWG:GUI	Guinea
1172573	TDWG:GNB	Guinea-Bissau
1172573	TDWG:SEN	Senegal
1172573	TDWG:SIE	Sierre Leone
1172573	TDWG:TOG	Togo
1172573	TDWG:IVO	Ivory Coast
1172573	TDWG:LBR	Liberia
1172573	TDWG:MLI	Mali
1172573	TDWG:MTN	Mauritania
1172573	TDWG:NGR	Niger
1172573	TDWG:NGA	Nigeria
1172573	TDWG:STH	St Helena
1172573	TDWG:ALD	Aldabra
1172573	TDWG:CGS	Chagos Archipelago
1172573	TDWG:COM	Comoros
1172573	TDWG:MDG	Madagascar
1172573	TDWG:MAU	Mauritius
1172573	TDWG:MCI	Mozambique Channel Is.
1172573	TDWG:ROD	Rodrigues
1172573	TDWG:SEY	Seychelles
1172573	TDWG:GST	Gulf States
1172573	TDWG:OMA	Oman
1172573	TDWG:SAU	Saudi Arabia
1172573	TDWG:YEM	Yemen
1172573	TDWG:ASS	Assam
1172573	TDWG:EHM	East Himalaya
1172573	TDWG:IND	India
1172573	TDWG:MDV	Maldives
1172573	TDWG:NEP	Nepal
1172573	TDWG:PAK	Pakistan
1172573	TDWG:SRL	Sri Lanka
1172573	TDWG:WHM	West Himalaya
1172573	TDWG:AND	Andaman Is.
1172573	TDWG:CBD	Cambodia
1172573	TDWG:LAO	Laos
1172573	TDWG:MYA	Myanmar
1172573	TDWG:NCB	Nicobar Is.
1172573	TDWG:THA	Thailand
1172573	TDWG:VIE	Vietnam
1172573	TDWG:CRL	Caroline Is.
1172573	TDWG:MRN	Marianas
1172573	TDWG:ONT	Ontario
1172573	TDWG:QUE	Québec
1172573	TDWG:BZN	Brazil North
1172573	TDWG:BZE	Brazil Northeast
1172573	TDWG:BZS	Brazil South
1172573	TDWG:BZL	Brazil Southeast
1172573	TDWG:BZC	Brazil West-central
1172573	TDWG:10	Northern Europe
1172573	TDWG:AZO	Azores
1172573	TDWG:CNY	Canary Is.
1172573	TDWG:CVI	Cape Verde
1172573	TDWG:MDR	Madeira
1172573	TDWG:ANG	Angola
1172573	TDWG:MLW	Malawi
1172573	TDWG:MOZ	Mozambique
1172573	TDWG:ZAM	Zambia
1172573	TDWG:ZIM	Zimbabwe
1172573	TDWG:30	Siberia
1172573	TDWG:31	Russian Far East
1172573	TDWG:36	China
1172573	TDWG:37	Mongolia
1172573	TDWG:KAZ	Kazakhstan
1172573	TDWG:KGZ	Kyrgyzstan
1172573	TDWG:TZK	Tadzhikistan
1172573	TDWG:TKM	Turkmenistan
1172573	TDWG:UZB	Uzbekistan
1172573	TDWG:TCS	Transcaucasus
1172573	TDWG:50	Australia
1172573	TDWG:51	New Zealand
1172573	TDWG:FIJ	Fiji
1172573	TDWG:NWC	New Caledonia
1172573	TDWG:VAN	Vanuatu
1172573	TDWG:SAM	Samoa
1172573	TDWG:SCZ	Santa Cruz Is.
1172573	TDWG:TON	Tonga
1172573	TDWG:EAS	Easter Is.
1172573	TDWG:MRQ	Marquesas
1172573	TDWG:SCI	Society Is.
1172573	TDWG:TUA	Tuamotu
1172573	TDWG:ARI	Arizona
1172573	TDWG:CAL	California
1172573	TDWG:NEV	Nevada
1172573	TDWG:UTA	Utah
1172573	TDWG:80	Central America
1172573	TDWG:81	Caribbean
1172573	TDWG:85	Southern South America
1172573	TDWG:BOL	Bolivia
1172573	TDWG:CLM	Colombia
1172573	TDWG:ECU	Ecuador
1172573	TDWG:GAL	Galápagos
1172573	TDWG:PER	Peru
1172574	TDWG:VEN	Venezuela
1172574	TDWG:SUR	Surinam
1172574	TDWG:GUY	Guyana
1172574	TDWG:FRG	French Guiana
1172574	TDWG:SOL	Solomon Is.
1172574	TDWG:NWG	New Guinea
1172574	TDWG:BIS	Bismarck Archipelago
1172574	TDWG:UGA	Uganda
1172574	TDWG:TAN	Tanzania
1172574	TDWG:KEN	Kenya
1172574	TDWG:SUD	Sudan
1172574	TDWG:SOM	Somalia
1172574	TDWG:ETH	Ethiopia
1172574	TDWG:ERI	Eritrea
1172574	TDWG:DJI	Djibouti
1172574	TDWG:CHA	Chad
1172574	TDWG:YUG	Yugoslavia
1172574	TDWG:SIC	Sicilia
1172574	TDWG:ROM	Romania
1172574	TDWG:KRI	Kriti
1172574	TDWG:ITA	Italy
1172574	TDWG:GRC	Greece
1172574	TDWG:BUL	Bulgaria
1172574	TDWG:ALB	Albania
1172574	TDWG:SPA	Spain
1172574	TDWG:SAR	Sardegna
1172574	TDWG:POR	Portugal
1172574	TDWG:FRA	France
1172574	TDWG:COR	Corse
1172574	TDWG:AUT	Austria
1172574	TDWG:BGM	Belgium
1172574	TDWG:CZE	Czechoslovakia
1172574	TDWG:GER	Germany
1172574	TDWG:HUN	Hungary
1172574	TDWG:NET	Netherlands
1172574	TDWG:POL	Poland
1172574	TDWG:SWI	Switzerland
1172574	TDWG:BLT	Baltic States
1172574	TDWG:BLR	Belorussiya
1172574	TDWG:KRY	Krym
1172574	TDWG:RUW	Northwest European Russia
1172574	TDWG:RUC	Russia Central
1172574	TDWG:RUE	Russia East
1172574	TDWG:RUN	Russia North
1172574	TDWG:RUS	Russia South
1172574	TDWG:UKR	Ukraine
1172574	TDWG:BEN	Benin
1172574	TDWG:GAM	Gambia
1172574	TDWG:GHA	Ghana
1172574	TDWG:GUI	Guinea
1172574	TDWG:GNB	Guinea-Bissau
1172574	TDWG:SEN	Senegal
1172574	TDWG:SIE	Sierre Leone
1172574	TDWG:TOG	Togo
1172574	TDWG:IVO	Ivory Coast
1172574	TDWG:LBR	Liberia
1172574	TDWG:MLI	Mali
1172574	TDWG:NGR	Niger
1172574	TDWG:NGA	Nigeria
1172574	TDWG:STH	St Helena
1172574	TDWG:ALD	Aldabra
1172574	TDWG:CGS	Chagos Archipelago
1172574	TDWG:COM	Comoros
1172574	TDWG:MDG	Madagascar
1172574	TDWG:MAU	Mauritius
1172574	TDWG:MCI	Mozambique Channel Is.
1172574	TDWG:ROD	Rodrigues
1172574	TDWG:SEY	Seychelles
1172574	TDWG:ASS	Assam
1172574	TDWG:EHM	East Himalaya
1172574	TDWG:IND	India
1172574	TDWG:MDV	Maldives
1172574	TDWG:NEP	Nepal
1172574	TDWG:PAK	Pakistan
1172574	TDWG:SRL	Sri Lanka
1172574	TDWG:WHM	West Himalaya
1172574	TDWG:AND	Andaman Is.
1172574	TDWG:CBD	Cambodia
1172574	TDWG:LAO	Laos
1172574	TDWG:MYA	Myanmar
1172574	TDWG:NCB	Nicobar Is.
1172574	TDWG:THA	Thailand
1172574	TDWG:VIE	Vietnam
1172574	TDWG:CRL	Caroline Is.
1172574	TDWG:MRN	Marianas
1172574	TDWG:ONT	Ontario
1172574	TDWG:QUE	Québec
1172574	TDWG:BZN	Brazil North
1172574	TDWG:BZE	Brazil Northeast
1172574	TDWG:BZS	Brazil South
1172574	TDWG:BZL	Brazil Southeast
1172574	TDWG:BZC	Brazil West-central
1172574	TDWG:3	Asia-Temperate
1172574	TDWG:27	Southern Africa
1172574	TDWG:BUR	Burundi
1172574	TDWG:CAB	Cabinda
1172574	TDWG:CMN	Cameroon
1172574	TDWG:CAF	Central African Republic
1172574	TDWG:CON	Congo
1172574	TDWG:EQG	Equatorial Guinea
1172574	TDWG:GAB	Gabon
1172574	TDWG:GGI	Gulf of Guinea Is
1172574	TDWG:RWA	Rwanda
1172574	TDWG:ZAI	Zaire
1172574	TDWG:BOR	Borneo
1172574	TDWG:XMS	Christmas I.
1172574	TDWG:CKI	Cocos(Keeling) Is.
1172574	TDWG:JAW	Jawa
1172574	TDWG:LSI	Lesser Sunda Is
1172574	TDWG:MLY	Malaya
1172574	TDWG:MOL	Maluka
1172574	TDWG:PHI	Philippines
1172574	TDWG:SUL	Sulawesi
1172574	TDWG:SUM	Sumatera
1172574	TDWG:HAW	Hawaii
1172574	TDWG:73	Northwestern U.S.A.
1172574	TDWG:74	North-Central U.S.A.
1172574	TDWG:75	Northeastern U.S.A.
1172574	TDWG:76	Southwestern U.S.A.
1172574	TDWG:77	South-Central U.S.A.
1172574	TDWG:78	Southeastern U.S.A.
1172574	TDWG:79	Mexico
1172574	TDWG:10	Northern Europe
1172574	TDWG:ALG	Algeria
1172574	TDWG:EGY	Egypt
1172574	TDWG:LBY	Libya
1172574	TDWG:MOR	Morocco
1172574	TDWG:TUN	Tunisia
1172574	TDWG:AZO	Azores
1172574	TDWG:CNY	Canary Is.
1172574	TDWG:CVI	Cape Verde
1172574	TDWG:MDR	Madeira
1172574	TDWG:ANG	Angola
1172574	TDWG:MLW	Malawi
1172574	TDWG:MOZ	Mozambique
1172574	TDWG:ZAM	Zambia
1172574	TDWG:ZIM	Zimbabwe
1172574	TDWG:50	Australia
1172574	TDWG:51	New Zealand
1172574	TDWG:FIJ	Fiji
1172574	TDWG:NWC	New Caledonia
1172574	TDWG:VAN	Vanuatu
1172574	TDWG:SAM	Samoa
1172574	TDWG:SCZ	Santa Cruz Is.
1172574	TDWG:EAS	Easter Is.
1172574	TDWG:MRQ	Marquesas
1172574	TDWG:SCI	Society Is.
1172574	TDWG:80	Central America
1172574	TDWG:81	Caribbean
1172574	TDWG:85	Southern South America
1172574	TDWG:BOL	Bolivia
1172574	TDWG:CLM	Colombia
1172574	TDWG:ECU	Ecuador
1172574	TDWG:GAL	Galápagos
1172574	TDWG:PER	Peru
1172575	TDWG:DJI	Djibouti
1172575	TDWG:SOM	Somalia
1172575	TDWG:ETH	Ethiopia
1172575	TDWG:SUD	Sudan
1172575	TDWG:KEN	Kenya
1172575	TDWG:TAN	Tanzania
1172575	TDWG:UGA	Uganda
1172575	TDWG:BOT	Botswana
1172575	TDWG:CPP	Cape Province
1172575	TDWG:TAI	Taiwan
1172575	TDWG:NNS	Nansei-shoto
1172575	TDWG:BIS	Bismarck Archipelago
1172575	TDWG:NWG	New Guinea
1172575	TDWG:SOL	Solomon Is.
1172575	TDWG:JAP	Japan
1172575	TDWG:SWZ	Swaziland
1172575	TDWG:TVL	Transvaal
1172575	TDWG:OFS	Free State
1172575	TDWG:NAT	KwaZulu-Natal
1172575	TDWG:LES	Lesotho
1172575	TDWG:NAM	Namibia
1172575	TDWG:FRG	French Guiana
1172575	TDWG:GUY	Guyana
1172575	TDWG:SUR	Surinam
1172575	TDWG:VEN	Venezuela
1172575	TDWG:BUR	Burundi
1172575	TDWG:CAB	Cabinda
1172575	TDWG:CMN	Cameroon
1172575	TDWG:CAF	Central African Republic
1172575	TDWG:CON	Congo
1172575	TDWG:EQG	Equatorial Guinea
1172575	TDWG:GAB	Gabon
1172575	TDWG:GGI	Gulf of Guinea Is
1172575	TDWG:RWA	Rwanda
1172575	TDWG:ZAI	Zaire
1172575	TDWG:AFG	Afghanistan
1172575	TDWG:BOR	Borneo
1172575	TDWG:XMS	Christmas I.
1172575	TDWG:CKI	Cocos(Keeling) Is.
1172575	TDWG:JAW	Jawa
1172575	TDWG:LSI	Lesser Sunda Is
1172575	TDWG:MLY	Malaya
1172575	TDWG:MOL	Maluka
1172575	TDWG:PHI	Philippines
1172575	TDWG:SUL	Sulawesi
1172575	TDWG:SUM	Sumatera
1172575	TDWG:HAW	Hawaii
1172575	TDWG:76	Southwestern U.S.A.
1172575	TDWG:79	Mexico
1172575	TDWG:BEN	Benin
1172575	TDWG:GAM	Gambia
1172575	TDWG:GHA	Ghana
1172575	TDWG:GUI	Guinea
1172575	TDWG:GNB	Guinea-Bissau
1172575	TDWG:SEN	Senegal
1172575	TDWG:SIE	Sierre Leone
1172575	TDWG:TOG	Togo
1172575	TDWG:IVO	Ivory Coast
1172575	TDWG:LBR	Liberia
1172575	TDWG:MLI	Mali
1172575	TDWG:NGR	Niger
1172575	TDWG:NGA	Nigeria
1172575	TDWG:COM	Comoros
1172575	TDWG:MDG	Madagascar
1172575	TDWG:MCI	Mozambique Channel Is.
1172575	TDWG:SEY	Seychelles
1172575	TDWG:ASS	Assam
1172575	TDWG:EHM	East Himalaya
1172575	TDWG:IND	India
1172575	TDWG:NEP	Nepal
1172575	TDWG:SRL	Sri Lanka
1172575	TDWG:AND	Andaman Is.
1172575	TDWG:CBD	Cambodia
1172575	TDWG:LAO	Laos
1172575	TDWG:MYA	Myanmar
1172575	TDWG:NCB	Nicobar Is.
1172575	TDWG:THA	Thailand
1172575	TDWG:VIE	Vietnam
1172575	TDWG:CRL	Caroline Is.
1172575	TDWG:FLA	Florida
1172575	TDWG:LOU	Louisiana
1172575	TDWG:BZN	Brazil North
1172575	TDWG:BZE	Brazil Northeast
1172575	TDWG:BZS	Brazil South
1172575	TDWG:BZL	Brazil Southeast
1172575	TDWG:BZC	Brazil West-central
1172575	TDWG:ANG	Angola
1172575	TDWG:MLW	Malawi
1172575	TDWG:MOZ	Mozambique
1172575	TDWG:ZAM	Zambia
1172575	TDWG:ZIM	Zimbabwe
1172575	TDWG:36	China
1172575	TDWG:50	Australia
1172575	TDWG:FIJ	Fiji
1172575	TDWG:SAM	Samoa
1172575	TDWG:SCZ	Santa Cruz Is.
1172575	TDWG:MRQ	Marquesas
1172575	TDWG:80	Central America
1172575	TDWG:81	Caribbean
1172575	TDWG:83	Western South America
1172575	TDWG:85	Southern South America
1172576	TDWG:CON	Congo
1172576	TDWG:ZAI	Zaire
1172576	TDWG:ANG	Angola
1172577	TDWG:ZAI	Zaire
1172577	TDWG:ANG	Angola
1172580	TDWG:CON	Congo
1172581	TDWG:CON	Congo
1172584	TDWG:PAN	Panamá
1172585	TDWG:PAN	Panamá
1172586	TDWG:JAW	Jawa
1172586	TDWG:SUM	Sumatera
1172587	TDWG:JAW	Jawa
1172587	TDWG:SUM	Sumatera
1172591	TDWG:SUM	Sumatera
1172592	TDWG:SUM	Sumatera
1172594	TDWG:MOL	Maluka
1172595	TDWG:MOL	Maluka
1172596	TDWG:CMN	Cameroon
1172596	TDWG:GUI	Guinea
1172597	TDWG:CMN	Cameroon
1172598	TDWG:CMN	Cameroon
1172598	TDWG:GUI	Guinea
1172600	TDWG:NWG	New Guinea
1172601	TDWG:NWG	New Guinea
1172602	TDWG:TAN	Tanzania
1172602	TDWG:CMN	Cameroon
1172602	TDWG:CON	Congo
1172602	TDWG:GAB	Gabon
1172602	TDWG:GGI	Gulf of Guinea Is
1172602	TDWG:ZAI	Zaire
1172602	TDWG:GUI	Guinea
1172602	TDWG:SIE	Sierre Leone
1172602	TDWG:COM	Comoros
1172602	TDWG:MDG	Madagascar
1172602	TDWG:MLW	Malawi
1172602	TDWG:MOZ	Mozambique
1172602	TDWG:ZIM	Zimbabwe
1172603	TDWG:CON	Congo
1172604	TDWG:MDG	Madagascar
1172605	TDWG:MDG	Madagascar
1172606	TDWG:CMN	Cameroon
1172606	TDWG:GAB	Gabon
1172606	TDWG:GGI	Gulf of Guinea Is
1172606	TDWG:ZAI	Zaire
1172607	TDWG:GUI	Guinea
1172607	TDWG:SIE	Sierre Leone
1172608	TDWG:MDG	Madagascar
1172609	TDWG:CON	Congo
1172610	TDWG:CMN	Cameroon
1172611	TDWG:TAN	Tanzania
1172612	TDWG:TAN	Tanzania
1172612	TDWG:MLW	Malawi
1172612	TDWG:MOZ	Mozambique
1172612	TDWG:ZIM	Zimbabwe
1172615	TDWG:MDG	Madagascar
1172616	TDWG:COM	Comoros
1172617	TDWG:CMN	Cameroon
1172617	TDWG:GAB	Gabon
1172617	TDWG:GGI	Gulf of Guinea Is
1172617	TDWG:ZAI	Zaire
1172617	TDWG:GUI	Guinea
