id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1178754	1178754	urn:lsid:Blattodea.speciesfile.org:TaxonName:493	1178754	1178743	Hebardina pallipalpis	Serville. 1838[1839]. Histoire naturelle des Insectes. Orthoptères. Librairie Encyclopédique de Roret [Collection des Suites à Buffon], Roret, Paris xviii + 776 pp.	species	(Serville, 1838)	valid			2014-04-16T13:54:00
1178755	1178755	urn:lsid:Blattodea.speciesfile.org:TaxonName:495	1178754	1178743	Periplaneta niveipalpis	Hanitsch. 1925. On a collection of Blattidae from northern Sarawak, chiefly Mt. Murud and Mt. Dulit. Sarawak Museum Journal 3(1):75-106	species	Hanitsch, 1925	junior synonym			2015-12-17T10:03:00
1178756	1178756	urn:lsid:Blattodea.speciesfile.org:TaxonName:491	1178756	1178743	Hebardina prinzi	Hanitsch. 1950. New Blattidae from Belgian Congo. Revue de Zoologie et de Botanique Africaines (Rev. Zool. Bot. Afr.) 43(1-2):25-38	species	(Hanitsch, 1950)	valid			2015-12-19T15:24:00
1178757	1178757	urn:lsid:Blattodea.speciesfile.org:TaxonName:490	1178757	1178743	Hebardina rhodesiana	Princis. 1963. In Hanström, Brinck & Rudebeck [Ed.]. Blattariae. Revision der südafrikanischen Blattarienfauna. South African Animal Life. Results of the Lund University Expedition in 1950-1951, Swedish Natural Resource Council, Stockholm 9:9-318	species	Princis, 1963	valid			2015-04-20T07:53:00
1178758	1178758	urn:lsid:Blattodea.speciesfile.org:TaxonName:488	1178758	1178743	Hebardina senecta	Rehn, J. A. G. 1904. Studies in old world forficulids or earwigs, and blattids or cockroaches. Proceedings U. S. National Museum 27,No(1363):539-560	species	(Rehn, 1904)	valid			2015-12-08T10:20:00
1178759	1178759	urn:lsid:Blattodea.speciesfile.org:TaxonName:486	1178759	1178743	Hebardina sonana	Shiraki. 1931. Orthoptera of the Japanese Empire. Part II. (Blattidae). Ins. matsumurana 5(4):171–209	species	(Shiraki, 1931)	valid			2016-06-09T10:11:00
1178760	1178760	urn:lsid:Blattodea.speciesfile.org:TaxonName:484	1178760	1178743	Hebardina succinea	Hanitsch. 1925. On a collection of Blattidae from northern Sarawak, chiefly Mt. Murud and Mt. Dulit. Sarawak Museum Journal 3(1):75-106	species	(Hanitsch, 1925)	valid			2015-12-17T09:58:00
1178761	1178761	urn:lsid:Blattodea.speciesfile.org:TaxonName:482	1178761	1178743	Hebardina taiwanica	Princis. 1966. In Beier [Ed.]. Blattariae: Suborbo [sic] Blattoidea. Fam.: Blattidae, Nocticolidae. Orthopterorum Catalogus, W. Junk, s'Gravenhage(8)	species	Princis, 1966	valid	novum	nomen novum for apicalis Shiraki (1931)	2013-11-15T17:14:00
1178762	1178762	urn:lsid:Blattodea.speciesfile.org:TaxonName:483	1178761	1178743	Periplaneta apicalis	Shiraki. 1931. Orthoptera of the Japanese Empire. Part II. (Blattidae). Ins. matsumurana 5(4):171–209	species	Shiraki, 1931	synonym			2016-06-09T10:11:00
1178763	1178763	urn:lsid:Blattodea.speciesfile.org:TaxonName:481	1178763	1178743	Hebardina truncata	Princis. 1963. La réserve naturelle intégrale du Mont Nimba. IV. Dictyoptera Blattariae. Mem. inst. Franç. Afr. Noire. Ifan-Dakar 66:119-162	species	Princis, 1963	valid			2015-04-20T06:42:00
1178764	1178764	urn:lsid:Blattodea.speciesfile.org:TaxonName:476	1178764	1178743	Hebardina ugandana	Giglio-Tos. 1907.	species	(Giglio-Tos, 1907)	valid			2015-10-27T10:55:00
1178765	1178765	urn:lsid:Blattodea.speciesfile.org:TaxonName:480	1178764	1178743	Blatta benardi	Chopard. 1921. In Babault [Ed.]. Orthoptéres. Voyage dans l'Afrique orientale anglaise. Résultats scientifiques., Paris	species	Chopard, 1921	junior synonym			2015-12-21T08:27:00
1178766	1178766	urn:lsid:Blattodea.speciesfile.org:TaxonName:479	1178764	1178743	Stylopyga brunneoalata	Hanitsch. 1950. New Blattidae from Belgian Congo. Revue de Zoologie et de Botanique Africaines (Rev. Zool. Bot. Afr.) 43(1-2):25-38	species	Hanitsch, 1950	junior synonym			2015-12-19T15:24:00
1178767	1178767	urn:lsid:Blattodea.speciesfile.org:TaxonName:478	1178764	1178743	Blatta montana	Kirby, W. F. 1909. Ruwenzori expedition reports. 8. Orthoptera. Trans. zool. Soc. London 19(9):63-66	species	Kirby, 1909	junior synonym			2016-02-25T10:38:00
1178768	1178768	urn:lsid:Blattodea.speciesfile.org:TaxonName:475	1178768	1178743	Hebardina yayeyamana	Asahina. 1985. Taxonomic notes on Japanese Blattaria. XIV. Descriptions of one new and four little-known species. Chô Chô 8(1):19-26	species	Asahina, 1985	valid		not in ZR?	2014-04-16T13:54:00
1178769	1178769	urn:lsid:Blattodea.speciesfile.org:TaxonName:474	1178743	1178565	Blattina	Hebard. 1929. Studies in Malayan Blattidae (Orthoptera). Proceedings of the Academy of Natural Sciences of Philadelphia 81:1-109	genus	Hebard, 1929	synonym	invalidum		2016-04-13T08:35:00
1178770	1178770	urn:lsid:Blattodea.speciesfile.org:TaxonName:470	1178770	1178565	Henicotyle	Rehn, J. A. G. & Hebard. 1927. The Orthoptera of West Indies. Number 1. Blattidae. Bulletin of the American Museum of Natural History 54(1):1-320	genus	Rehn & Hebard, 1927	valid			2016-02-16T11:04:00
