uid	|	name	|	type	|	rank	|	
1173063	|	Epilampra adjuncta	|	synonym	|		|	
1173063	|	Epilampra subconspersa	|	synonym	|		|	
1173068	|	Epilampra stigmosa	|	synonym	|		|	
1173084	|	Epilampra basifera	|	synonym	|		|	
1173084	|	Epilampra strigifrons	|	synonym	|		|	
1173094	|	Rhicnoda	|	synonym	|		|	
1173104	|	Audreia marginata	|	synonym	|		|	
1173119	|	Epilampra nudiventris	|	synonym	|		|	
1173126	|	Epilampra ramifera	|	synonym	|		|	
1173133	|	Epilampra polyspila	|	synonym	|		|	
1173133	|	Molytria shelfordi	|	synonym	|		|	
1173137	|	Homalopteryx biplagiata	|	synonym	|		|	
1173137	|	Epilampra punctifera	|	synonym	|		|	
1173137	|	Homalopteryx templetonii	|	synonym	|		|	
1173123	|	Morphnina	|	synonym	|		|	
1173145	|	Notolampra lucida	|	synonym	|		|	
1173149	|	Opisthoplatia maculata	|	synonym	|		|	
1173149	|	Polyzosteria pictetiana	|	synonym	|		|	
1173157	|	Epilampra cribrata	|	synonym	|		|	
1173157	|	Epilampra intacta	|	synonym	|		|	
1173155	|	Phlebonotum	|	synonym	|		|	
1173162	|	Phoraspis unicolor	|	synonym	|		|	
1173167	|	Phoraspis bicolor	|	synonym	|		|	
1173169	|	Phoraspis albicollis	|	synonym	|		|	
1173172	|	Phoraspis conspersa	|	synonym	|		|	
1173172	|	Phoraspis mexicana	|	synonym	|		|	
1173175	|	Phoraspis picta pallida	|	synonym	|		|	
1173180	|	Phoraspis luctuosa	|	synonym	|		|	
1173182	|	Hys cruentatus	|	synonym	|		|	
1173182	|	Lampyris rufovittata	|	synonym	|		|	
1173161	|	Cyrtilia	|	synonym	|		|	
1173161	|	Hys	|	synonym	|		|	
1173197	|	Epilampra repanda	|	synonym	|		|	
1173200	|	Epilampra bella	|	synonym	|		|	
1173200	|	Epilampra socia	|	synonym	|		|	
1173209	|	Epilampra delicata	|	synonym	|		|	
1173218	|	Pseudophoraspis weynmani	|	synonym	|		|	
1173227	|	Epilampra conformis	|	synonym	|		|	
1173227	|	Epilampra deplanata	|	synonym	|		|	
1173227	|	Blatta jaspidea	|	synonym	|		|	
1173227	|	Epilampra scita	|	synonym	|		|	
1173240	|	Epilampra isochroma	|	synonym	|		|	
1173240	|	Epilampra munda	|	synonym	|		|	
1173265	|	Epilampra laticollis	|	synonym	|		|	
1173270	|	Epilampra demergens	|	synonym	|		|	
1173293	|	Epilampra manillensis	|	synonym	|		|	
1173293	|	Epilampra pudica	|	synonym	|		|	
1173300	|	Rhabdoblatta keraudrenii	|	synonym	|		|	
1173304	|	Epilampra lyrata	|	synonym	|		|	
1173312	|	Epilampra electa	|	synonym	|		|	
1173312	|	Epilampra infinita	|	synonym	|		|	
1173312	|	Epilampra sjostedti	|	synonym	|		|	
1173335	|	Epilampra borgi	|	synonym	|		|	
1173335	|	Epilampra minuta	|	synonym	|		|	
1173338	|	Epilampra cribellata	|	synonym	|		|	
1173343	|	Rhabdoblatta parvula	|	synonym	|		|	
1173351	|	Epilampra fervida	|	synonym	|		|	
1173355	|	Epilampra angusta	|	synonym	|		|	
1173355	|	Epilampra borrei	|	synonym	|		|	
1173365	|	Epilampra cyrtophthalma	|	synonym	|		|	
1173370	|	Hedaia horologica	|	synonym	|		|	
1173372	|	Epilampra tagalica	|	synonym	|		|	
1173372	|	Epilampra trivialis	|	synonym	|		|	
1173379	|	Rhabdoblatta brunneonigra	|	synonym	|		|	
1173379	|	Epilampra olivacea	|	synonym	|		|	
1173388	|	Epilampra sculpturata	|	synonym	|		|	
1173236	|	Epilampra	|	synonym	|		|	
1173236	|	Heterolampra	|	synonym	|		|	
1173236	|	Morphnodes	|	synonym	|		|	
1173422	|	Epilampra pfeiferae	|	synonym	|		|	
1173429	|	Blatta cribricollis	|	synonym	|		|	
1173433	|	Morphna mjöbergi	|	synonym	|		|	
1173436	|	Epilampra kirbyi	|	synonym	|		|	
1173443	|	Epilampra puncticollis	|	synonym	|		|	
1173449	|	Paraphoraspis notata	|	synonym	|		|	
1173448	|	Paraphoraspis	|	synonym	|		|	
1172952	|	Epilampridae	|	synonym	|		|	
1173478	|	Oncerocorypha	|	synonym	|		|	
1173480	|	Blatta aptera	|	synonym	|		|	
1173480	|	Perisphaeria cingulata	|	synonym	|		|	
1173480	|	Perisphaeria crassa	|	synonym	|		|	
1173480	|	Aptera lenticularis	|	synonym	|		|	
1173480	|	Perisphaeria multicincta	|	synonym	|		|	
1173480	|	Nauphoeta rubricosa	|	synonym	|		|	
1173491	|	Culama	|	synonym	|		|	
1173491	|	Culamana	|	synonym	|		|	
1173491	|	Hemiblatta	|	synonym	|		|	
1173491	|	Karnyia	|	synonym	|		|	
1173496	|	Culama pilosa	|	synonym	|		|	
1173498	|	Hyposphaeria burri	|	synonym	|		|	
1173502	|	Ischnoptera (Pseudopanchlora) punctuosa	|	synonym	|		|	
1173500	|	Epilampra	|	synonym	|		|	
1173960	|	Pseudopanchlora	|	synonym	|		|	
1173525	|	Calolampra aliena	|	synonym	|		|	
1173510	|	Epilampra tranquebarica	|	synonym	|		|	
1173521	|	Epilampra gracilis	|	synonym	|		|	
1173521	|	Epilampra notabilis	|	synonym	|		|	
1173521	|	Polyzosteria propria	|	synonym	|		|	
1173521	|	Epilampra atomifera	|	synonym	|		|	
1173521	|	Epilampra fornicata	|	synonym	|		|	
1173549	|	Pseudomops lituriceps	|	synonym	|		|	
1173549	|	Paratropes histrio	|	synonym	|		|	
1173549	|	Zetobora sigillata	|	synonym	|		|	
1173549	|	Panchlora tripartita	|	synonym	|		|	
1173555	|	Anchoblatta peruana	|	synonym	|		|	
1173563	|	Panchlora lactea	|	synonym	|		|	
1173573	|	Panchlora punctum	|	synonym	|		|	
1173578	|	Panchlora nivea	|	synonym	|		|	
1173594	|	Blatta alba	|	synonym	|		|	
1173594	|	Pycnosceloides aporus	|	synonym	|		|	
1173594	|	Blatta chlorotica	|	synonym	|		|	
1173594	|	Panchlora cubensis	|	synonym	|		|	
1173594	|	Blatta hyalina	|	synonym	|		|	
1173594	|	Ischnoptera lucida	|	synonym	|		|	
1173594	|	Panchlora luteola	|	synonym	|		|	
1173594	|	Panchlora poeyi	|	synonym	|		|	
1173594	|	Blatta virescens	|	synonym	|		|	
1173607	|	Panchlora glauca	|	synonym	|		|	
1173616	|	Panchlora centralis	|	synonym	|		|	
1173619	|	Panchlora hyalina	|	synonym	|		|	
1173621	|	Panchlora antillarum	|	synonym	|		|	
1173559	|	Pycnosceloides	|	synonym	|		|	
1173627	|	Heteroblatta	|	synonym	|		|	
1173627	|	Heteroplana	|	synonym	|		|	
1173662	|	Panesthia mandarinea	|	synonym	|		|	
1173657	|	Neocaeparia	|	synonym	|		|	
1173673	|	Dolichosphaeria arcuata	|	synonym	|		|	
1173667	|	Dolichosphaeria	|	synonym	|		|	
1173682	|	Panesthia perfecta	|	synonym	|		|	
1173689	|	Panesthia cetrifera	|	synonym	|		|	
1173689	|	Panesthia laevicollis	|	synonym	|		|	
1173689	|	Proterodia punctatissima	|	synonym	|		|	
1173689	|	Panesthia quadriglumis	|	synonym	|		|	
1173705	|	Panesthia mearnsi uniformis	|	synonym	|		|	
1173709	|	Dicellonotus laevis	|	synonym	|		|	
1173709	|	Panesthia panteli	|	synonym	|		|	
1173714	|	Panesthia integra	|	synonym	|		|	
1173722	|	Panesthia inermis	|	synonym	|		|	
1173728	|	Panesthia bengalica	|	synonym	|		|	
1173731	|	Panesthia bakeri	|	synonym	|		|	
1173731	|	Panesthia mandarina	|	synonym	|		|	
1173731	|	Panesthia mandarinea	|	synonym	|		|	
1173731	|	Panesthia saussurii	|	synonym	|		|	
1173738	|	Panesthia bifasciata	|	synonym	|		|	
1173746	|	Panesthia mandarinea	|	synonym	|		|	
1173746	|	Panesthia bramina	|	synonym	|		|	
1173746	|	Panesthia hilaris	|	synonym	|		|	
1173754	|	Blatta aethiopis	|	synonym	|		|	
1173754	|	Panesthia affinis	|	synonym	|		|	
1173754	|	Panesthia galatheae	|	synonym	|		|	
1173754	|	Panesthia javanica	|	synonym	|		|	
1173754	|	Panesthia nicobarensis	|	synonym	|		|	
1173754	|	Panesthia nigricans	|	synonym	|		|	
1173754	|	Panesthia nigrita	|	synonym	|		|	
1173754	|	Panesthia quadrimaculata	|	synonym	|		|	
1173754	|	Panesthia ruficeps	|	synonym	|		|	
1173754	|	Panesthia penrissensis	|	synonym	|		|	
1173754	|	Panesthia histrio	|	synonym	|		|	
1173678	|	Dicellonotus	|	synonym	|		|	
1173678	|	Proterodia	|	synonym	|		|	
1173789	|	Salganea sarasinorum	|	synonym	|		|	
1173803	|	Panesthia conica	|	synonym	|		|	
1173803	|	Panesthia regina	|	synonym	|		|	
1173807	|	Panesthia morio minor	|	synonym	|		|	
1173826	|	Salganea ceylonica	|	synonym	|		|	
1173826	|	Panesthia rufa	|	synonym	|		|	
1173831	|	Salganea panesthoides	|	synonym	|		|	
1173835	|	Salganea dux	|	synonym	|		|	
1173778	|	Mylacrina	|	synonym	|		|	
1173864	|	Perisphaeria affinis	|	synonym	|		|	
1173864	|	Derocalymma pallipes	|	synonym	|		|	
1173864	|	Perisphaeria picea	|	synonym	|		|	
1173870	|	Bantua armigera	|	synonym	|		|	
1173872	|	Derocalymma stigmosa	|	synonym	|		|	
1173863	|	Cyrtotria	|	synonym	|		|	
1173863	|	Derocalymma	|	synonym	|		|	
1173884	|	Agis basilewskyi	|	synonym	|		|	
1173884	|	Stenopilema somali	|	synonym	|		|	
1173888	|	Perisphaeria cylindrica	|	synonym	|		|	
1173888	|	Perisphaeria elateroides	|	synonym	|		|	
1173888	|	Perisphaeria linearis	|	synonym	|		|	
1173892	|	Agis duchaillui	|	synonym	|		|	
1173905	|	Stenopilema macilenta	|	synonym	|		|	
1173881	|	Agis	|	synonym	|		|	
1173881	|	Stenopilema	|	synonym	|		|	
1173881	|	Thysanoblatta	|	synonym	|		|	
1173916	|	Derocalymma bottegoiana	|	synonym	|		|	
1173916	|	Derocalymma punctata	|	synonym	|		|	
1173920	|	Homalodemas bipapilla	|	synonym	|		|	
1173920	|	Derocalymma erythreiana	|	synonym	|		|	
1173926	|	Homalodemas exarata	|	synonym	|		|	
1173926	|	Derocalymma intermedia	|	synonym	|		|	
1173926	|	Derocalymma peringueyi	|	synonym	|		|	
1173932	|	Pellita brunneri	|	synonym	|		|	
1173935	|	Derocalymma fulleborni	|	synonym	|		|	
1173937	|	Derocalymma analis	|	synonym	|		|	
1173914	|	Homalodemas	|	synonym	|		|	
1173914	|	Pellita	|	synonym	|		|	
1173914	|	Pollusca	|	synonym	|		|	
1173954	|	Zetobora cervina	|	synonym	|		|	
1173954	|	Zetobora congrua	|	synonym	|		|	
1173954	|	Polyzosteria limosa	|	synonym	|		|	
1173954	|	Zetobora sordidula	|	synonym	|		|	
1173954	|	Perisphaeria terrestris	|	synonym	|		|	
1173966	|	Zetobora antica	|	synonym	|		|	
1173966	|	Oniscosoma castanea	|	synonym	|		|	
1173966	|	Perisphaeria laminata	|	synonym	|		|	
1173966	|	Laxta oniscoides	|	synonym	|		|	
1173966	|	Oniscosoma pallida	|	synonym	|		|	
1173502	|	Oniscosoma minima	|	synonym	|		|	
1173960	|	Oniscomorpha	|	synonym	|		|	
1173960	|	Oniscosoma	|	synonym	|		|	
1173960	|	Zetobora	|	synonym	|		|	
1173992	|	Derocalymma kraussi	|	synonym	|		|	
1173992	|	Derocalymma pardalina	|	synonym	|		|	
1173995	|	Panchlora contusa	|	synonym	|		|	
1173995	|	Panchlora pilipes	|	synonym	|		|	
1174007	|	Homaloblatta peringueyi	|	synonym	|		|	
1174009	|	Melanosilpha capensis	|	synonym	|		|	
1174009	|	Perisphaeria granicollis	|	synonym	|		|	
1174009	|	Blatta scabricollis	|	synonym	|		|	
1174013	|	Zetobora rugosa	|	synonym	|		|	
1174013	|	Polyzosteria signata	|	synonym	|		|	
1174013	|	Perisphaeria unicolor	|	synonym	|		|	
1174018	|	Blatta ampla	|	synonym	|		|	
1174018	|	Polyzosteria aversa	|	synonym	|		|	
1174018	|	Lioblatta giebeliana	|	synonym	|		|	
1174018	|	Zetobora leucophthalma	|	synonym	|		|	
1174018	|	Perisphaeria solida	|	synonym	|		|	
1174018	|	Panchlora tenebrosa	|	synonym	|		|	
1174018	|	Elliptoblatta uniformis	|	synonym	|		|	
1174028	|	Derocalymma aenea	|	synonym	|		|	
1174028	|	Perisphaeria aequalis	|	synonym	|		|	
1174028	|	Hanstromia capensis	|	synonym	|		|	
1174028	|	Nauphoeta lampyroides	|	synonym	|		|	
1174035	|	Hanstromia	|	synonym	|		|	
1174035	|	Homaloblatta	|	synonym	|		|	
1174035	|	Lioblatta	|	synonym	|		|	
1174035	|	Melanoblatta	|	synonym	|		|	
1174035	|	Melanosilpha	|	synonym	|		|	
1174035	|	Trichocoma	|	synonym	|		|	
1174041	|	Zetobora fornicata	|	synonym	|		|	
1174043	|	Perisphaeria himalayae	|	synonym	|		|	
1174046	|	Derocalymma atra	|	synonym	|		|	
1174048	|	Pseudoglomeris fornicata	|	synonym	|		|	
1174053	|	Perisphaeria lucasiana	|	synonym	|		|	
1174040	|	Perispherus	|	synonym	|		|	
1174040	|	Perisphaera	|	synonym	|		|	
1174040	|	Perisphaeria	|	synonym	|		|	
1174069	|	Pilema laubneri	|	synonym	|		|	
1174071	|	Derocalymma reflexa	|	synonym	|		|	
1174073	|	Pronaonota scapter	|	synonym	|		|	
1174075	|	Pilema saussurei	|	synonym	|		|	
1174079	|	Derocalymma brunneriana	|	synonym	|		|	
1174066	|	Pronaonota	|	synonym	|		|	
1174094	|	Pseudoglomeris antennata	|	synonym	|		|	
1174092	|	Perisphaeria	|	synonym	|		|	
1174101	|	Zuluia mitella	|	synonym	|		|	
1174107	|	Glomeriblatta flavicornis	|	synonym	|		|	
1174110	|	Perisphaeria orientalis	|	synonym	|		|	
1174112	|	Pseudoglomeris dubia	|	synonym	|		|	
1174122	|	Perisphaeria emortualis	|	synonym	|		|	
1174124	|	Pseudoglomeris planiuscula	|	synonym	|		|	
1174127	|	Pseudoglomeris willemsei	|	synonym	|		|	
1174104	|	Trichoblatta	|	synonym	|		|	
1174104	|	Pseudoglomeris (Fanoblatta)	|	synonym	|		|	
1174104	|	Glomeriblatta	|	synonym	|		|	
1174104	|	Kurokia	|	synonym	|		|	
1174144	|	Aspiduchus deplanatus	|	synonym	|		|	
1174148	|	Bion	|	synonym	|		|	
1174154	|	Blabera	|	synonym	|		|	
1174157	|	Blabera decisa	|	synonym	|		|	
1174159	|	Blabera ferruginea	|	synonym	|		|	
1174159	|	Blabera limbata	|	synonym	|		|	
1174159	|	Blabera quadrifera	|	synonym	|		|	
1174159	|	Libisoca aequalis	|	synonym	|		|	
1174159	|	Blatta atropos	|	synonym	|		|	
1174159	|	Blaberus craniipes	|	synonym	|		|	
1174159	|	Blabera luctuosa	|	synonym	|		|	
1174159	|	Blabera varians	|	synonym	|		|	
1174159	|	Blabera trapezoideus	|	synonym	|		|	
1174169	|	Blabera cubensis	|	synonym	|		|	
1174169	|	Blabera rufescens	|	synonym	|		|	
1174169	|	Blabera subspurcata	|	synonym	|		|	
1174169	|	Blabera varians	|	synonym	|		|	
1174175	|	Blabera fraterna	|	synonym	|		|	
1174177	|	Blabera aequatoriana	|	synonym	|		|	
1174177	|	Blabera armigera	|	synonym	|		|	
1174154	|	Libisoca	|	synonym	|		|	
1174154	|	Sisapona	|	synonym	|		|	
1174185	|	Blabera laticollis	|	synonym	|		|	
1174185	|	Blabera fusca	|	synonym	|		|	
1174190	|	Blatta livida	|	synonym	|		|	
1174190	|	Sisapona marginalis	|	synonym	|		|	
1174190	|	Blabera mexicana	|	synonym	|		|	
1174190	|	Blatta scutata	|	synonym	|		|	
1174190	|	Blabera stollii	|	synonym	|		|	
1174202	|	Blabera claraziana	|	synonym	|		|	
1174202	|	Blabera ligata	|	synonym	|		|	
1174223	|	Byrsotria thunbergi minor	|	synonym	|		|	
1174223	|	Blatta (Monachoda) thunbergii	|	synonym	|		|	
1174229	|	Blatta ferruginea	|	synonym	|		|	
1174229	|	Blabera femorata	|	synonym	|		|	
1174229	|	Blabera lindmani	|	synonym	|		|	
1174229	|	Blabera thoracica	|	synonym	|		|	
1174235	|	Blaberus biolleyi	|	synonym	|		|	
1174242	|	Hemiblabera manca	|	synonym	|		|	
1174251	|	Monastria semialata	|	synonym	|		|	
1174253	|	Hormetica	|	synonym	|		|	
1174253	|	Brachycola	|	synonym	|		|	
1174253	|	Brachycolla	|	synonym	|		|	
1174253	|	Dasyposoma	|	synonym	|		|	
1174265	|	Polyzosteria nitens	|	synonym	|		|	
1174269	|	Brachycola laevicollis	|	synonym	|		|	
1174269	|	Brachycola robusta	|	synonym	|		|	
1174272	|	Blatta macularia	|	synonym	|		|	
1174272	|	Blatta maculata	|	synonym	|		|	
1174272	|	Blatta rugicollis	|	synonym	|		|	
1174272	|	Blatta tuberculata	|	synonym	|		|	
1174278	|	Dasyposoma nigra	|	synonym	|		|	
1174301	|	Blaberus bisignatus	|	synonym	|		|	
1174306	|	Monachoda grossa	|	synonym	|		|	
1174308	|	Monachoda crassimargo	|	synonym	|		|	
1174313	|	Monastria flavomarginata	|	synonym	|		|	
1174312	|	Tarraga	|	synonym	|		|	
1174317	|	Tarraga guttiventris	|	synonym	|		|	
1174317	|	Blabera monstrosa	|	synonym	|		|	
1174317	|	Monastria monstruosa	|	synonym	|		|	
1174317	|	Blabera nigripennis	|	synonym	|		|	
1174322	|	Monachoda granosa	|	synonym	|		|	
1174331	|	Brachycola	|	synonym	|		|	
1174333	|	Parahormetica tumulosa	|	synonym	|		|	
1174337	|	Hormetica trilobita	|	synonym	|		|	
1174341	|	Petasodes dominica	|	synonym	|		|	
1174341	|	Blabera pedestris	|	synonym	|		|	
1174344	|	Laxta chitonoides	|	synonym	|		|	
1174344	|	Blatta mouffeti	|	synonym	|		|	
1174347	|	Monachoda franciscana	|	synonym	|		|	
1174349	|	Leurolestes	|	synonym	|		|	
1174349	|	Phaetalia	|	synonym	|		|	
1174349	|	Wattenwyliella	|	synonym	|		|	
1174353	|	Blatta marginicollis	|	synonym	|		|	
1174355	|	Nauphoeta marginalis	|	synonym	|		|	
1174355	|	Blatta laevigata	|	synonym	|		|	
1174360	|	Hormetica advena	|	synonym	|		|	
1174374	|	Panchlora smaragdina	|	synonym	|		|	
1174374	|	Panchlora vitellina	|	synonym	|		|	
1174386	|	Aeluropoda gigantea	|	synonym	|		|	
1174386	|	Gromphadorhina hildebrandti	|	synonym	|		|	
1174390	|	Ateloblatta cambouei	|	synonym	|		|	
1174389	|	Exedra	|	synonym	|		|	
1174398	|	Elliptorhina coquerliana	|	synonym	|		|	
1174398	|	Ateloblatta granulata	|	synonym	|		|	
1174398	|	Exedra sacalava	|	synonym	|		|	
1174409	|	Gromphadorrhina	|	synonym	|		|	
1174421	|	Griffiniella karnyi	|	synonym	|		|	
1174423	|	Ploceophilus kohlsi	|	synonym	|		|	
1174420	|	Ploceophilus	|	synonym	|		|	
1174433	|	Panchlora brazzae	|	synonym	|		|	
1174433	|	Nauphoeta discoidalis	|	synonym	|		|	
1174436	|	Nauphoeta pulchra	|	synonym	|		|	
1174439	|	Nauphoeta guineensis	|	synonym	|		|	
1174439	|	Rhyparobia rufipes	|	synonym	|		|	
1174447	|	Jagrehnia gestriana	|	synonym	|		|	
1174447	|	Nauphoeta nigrolineata	|	synonym	|		|	
1174447	|	Nauphoeta sudanensis	|	synonym	|		|	
1174455	|	Nauphoeta punctipennis	|	synonym	|		|	
1174460	|	Rhyparobia pallescens	|	synonym	|		|	
1174466	|	Nauphoeta bivittata	|	synonym	|		|	
1174466	|	Blatta elegans	|	synonym	|		|	
1174466	|	Blatta gallica	|	synonym	|		|	
1174466	|	Nauphoeta grisea	|	synonym	|		|	
1174472	|	Nauphoeta lurida	|	synonym	|		|	
1174476	|	Blatta maderensia	|	synonym	|		|	
1174476	|	Blatta major	|	synonym	|		|	
1174476	|	Blatta tuberculata	|	synonym	|		|	
1174476	|	Proscratea illepida	|	synonym	|		|	
1174476	|	Nauphoeta kukenthali	|	synonym	|		|	
1174471	|	Acanthoblatta	|	synonym	|		|	
1174490	|	Nauphoeta aspersata	|	synonym	|		|	
1174490	|	Periplaneta fusata	|	synonym	|		|	
1174490	|	Oxyhaloa murrayi	|	synonym	|		|	
1174490	|	Oxyhaloa saussurei	|	synonym	|		|	
1174496	|	Proscratea fulviceps	|	synonym	|		|	
1174496	|	Nauphoeta signifrons	|	synonym	|		|	
1174496	|	Oxyhaloa variabilis	|	synonym	|		|	
1174496	|	Ischnoptera ruficeps	|	synonym	|		|	
1174496	|	Nauphoeta ruficeps	|	synonym	|		|	
1174509	|	Blattellidae	|	synonym	|		|	
1174516	|	Anallacta capensis	|	synonym	|		|	
1174534	|	Anaplectella mjöbergi	|	synonym	|		|	
1174579	|	Symploce papuensis	|	synonym	|		|	
1174597	|	Blattella beybienkoi	|	synonym	|		|	
1174601	|	Ischnoptera evansi	|	synonym	|		|	
1174601	|	Ischnoptera modestiformis	|	synonym	|		|	
1174601	|	Symploce mossambica	|	synonym	|		|	
1174601	|	Symploce persica	|	synonym	|		|	
