id	bibliographicCitation	title	creator	date	source	type
1179314	Steinmann. 1989. Dermaptera: Catadermaptera II. Das Tierreich 105:505 pp	Dermaptera: Catadermaptera II	Steinmann	1989	Das Tierreich	publication
1179315	Dumeril. 1806. Zoologie analytique, ou methode naturelle de classification des animaux, rendue plus facile a l'aide de tableaux synoptiques., Allais, Paris 344 pp	Zoologie analytique, ou methode naturelle de classification des animaux, rendue plus facile a l'aide de tableaux synoptiques.	Dumeril	1806	Zoologie analytique, ou methode naturelle de classification des animaux, rendue plus facile a l'aide de tableaux synoptiques., Allais, Paris	publication
1179315	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179316	Billberg. 1820. Enumeratio insectorum in museo Gust. Joh. Billberg. Stockholm, Stockholm 138 pp	Enumeratio insectorum in museo Gust. Joh. Billberg. Stockholm	Billberg	1820	Enumeratio insectorum in museo Gust. Joh. Billberg. Stockholm, Stockholm	publication
1179316	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179317	Zetterstedt. 1821. Orthoptera Sveciae: disposita et descripta. Lundae (Lund): Litteris Berlingianis 132 pp	Orthoptera Sveciae: disposita et descripta. Lundae (Lund): Litteris Berlingianis	Zetterstedt	1821	Orthoptera Sveciae: disposita et descripta. Lundae (Lund): Litteris Berlingianis	publication
1179317	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179318	Westwood. 1831. Observations upon the eighteenth number of the Zoological Journal. Zool. Jour. (Zoological Journal) 5:326-329	Observations upon the eighteenth number of the Zoological Journal	Westwood	1831	Zool. Jour. (Zoological Journal)	publication
1179318	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179319	Burmeister. 1838. Handbuch der Entomologie, Reimer, Berlin 2 2(1)	Handbuch der Entomologie	Burmeister	1838	Handbuch der Entomologie, Reimer, Berlin	publication
1179319	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179320	Westwood. 1839. An introduction to the modern classification of Insects; founded on the natural habits and corresponding organisation of the different families 1:462	An introduction to the modern classification of Insects; founded on the natural habits and corresponding organisation of the different families	Westwood	1839		publication
1179320	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179321	Agassiz. 1848. Nomenclatoris zoologici index universalis: continens nomina systematica classium, omnium, famiiarum et generum animalium omnium, tam viventium quam fossilium: Secundum ordinem alphabeticum unicum disposita, adjetis homonymiis plantarum. Soloduri: Sumtibus et Typis Jent et Gassman	Nomenclatoris zoologici index universalis: continens nomina systematica classium, omnium, famiiarum et generum animalium omnium, tam viventium quam fossilium: Secundum ordinem alphabeticum unicum disposita, adjetis homonymiis plantarum. Soloduri: Sumtibus et Typis Jent et Gassman	Agassiz	1848		publication
1179321	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179322	Fieber. 1852. In Kelch [Ed.]. Grundlage zur Kenntnis der Orthopteren (Gradflugerler) Oberschlesienss, und Grundlage zur Kenntnis der Kafer Oberschlesiens [Erster Nachtrag]. Orthoptera Oliv. (et omn. Auct.) Oberschlesiens.	Orthoptera Oliv. (et omn. Auct.) Oberschlesiens.	Fieber	1852		publication
1179322	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179323	Fischer. 1853. Orthoptera Europaea 454 pp	Orthoptera Europaea	Fischer	1853		publication
1179323	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179324	Kluge. 2003. About evolution and homology of genital appendages of insects. Proceedings of the Russian Entomological Society 74:3-16	About evolution and homology of genital appendages of insects.	Kluge	2003	Proceedings of the Russian Entomological Society	publication
1179325	Kevan & Knipper. 1961. Geradflügler aus Ostafrika. Beiträge zur Entomologie, besonders in Bezug auf die schlesische Fauna (Beiträge zur Entomologie) 11(3/4):356-413	Geradflügler aus Ostafrika	Kevan & Knipper	1961	Beiträge zur Entomologie, besonders in Bezug auf die schlesische Fauna (Beiträge zur Entomologie)	publication
1179325	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:13	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179327	Brindle. 1972. Insects of Micronesia. Dermaptera. Insects Micronesia 5(2):153	Insects of Micronesia. Dermaptera	Brindle	1972	Insects Micronesia	original
1179328	Brindle. 1972. Insects of Micronesia. Dermaptera. Insects Micronesia 5(2):145	Insects of Micronesia. Dermaptera	Brindle	1972	Insects Micronesia	original
1179329	Brindle. 1972. Insects of Micronesia. Dermaptera. Insects Micronesia 5(2):128	Insects of Micronesia. Dermaptera	Brindle	1972	Insects Micronesia	original
1179330	Burr. 1911. A revision of the Genus Diplatys, Serv. (Dermaptera). Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 59:42	A revision of the Genus Diplatys, Serv. (Dermaptera)	Burr	1911	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. )	original
1179330	Kamimura, Nishikawa & C.Y. Lee. 2016. The earwig fauna (Insecta: Dermaptera) of Penang Island, Malaysia, with descriptions of two new species. Zootaxa 4084:235	The earwig fauna (Insecta: Dermaptera) of Penang Island, Malaysia, with descriptions of two new species	Kamimura, Nishikawa & C.Y. Lee	2016	Zootaxa	publication
1179331	Burr. 1911. A revision of the Genus Diplatys, Serv. (Dermaptera). Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 59:37	A revision of the Genus Diplatys, Serv. (Dermaptera)	Burr	1911	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. )	original
1179332	Burr. 1911. A revision of the Genus Diplatys, Serv. (Dermaptera). Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 59:40	A revision of the Genus Diplatys, Serv. (Dermaptera)	Burr	1911	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. )	original
1179333	Burr. 1911. A revision of the Genus Diplatys, Serv. (Dermaptera). Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 59:33	A revision of the Genus Diplatys, Serv. (Dermaptera)	Burr	1911	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. )	original
1179333	Steinmann. 1989. World Catalogue of Dermaptera. SERIES ENTOMOLOGICA  43:34	World Catalogue of Dermaptera	Steinmann	1989	SERIES ENTOMOLOGICA	publication
1179334	Burr. 1911. A revision of the Genus Diplatys, Serv. (Dermaptera). Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. ) 59:39	A revision of the Genus Diplatys, Serv. (Dermaptera)	Burr	1911	Transactions of the Royal Entomological Society of London (Trans. R. Entomol. Soc. Lond. )	original
1179335	Rodzianko. 1897. Forficulidarum species novas. Wiener entomologische Zeitung 16:154	Forficulidarum species novas	Rodzianko	1897	Wiener entomologische Zeitung	original
1179336	Rodzianko. 1897. Forficulidarum species novas. Wiener entomologische Zeitung 16:153-154	Forficulidarum species novas	Rodzianko	1897	Wiener entomologische Zeitung	original
1179336	Brindle. 1975. Mission entomologique du Musee Royal de l‘Afrique Central aux Monts Uluguru, Tanzanie  2. Dermaptera. Revue de Zoologie Africaine 89(3):681-695	Mission entomologique du Musee Royal de l‘Afrique Central aux Monts Uluguru, Tanzanie  2. Dermaptera	Brindle	1975	Revue de Zoologie Africaine	combination
1179337	Fabricius. 1798. Supplementum entomologiae systematicae 1-572 185	Supplementum entomologiae systematicae	Fabricius	1798		original
1179337	Brindle. 1970. Dermaptera. La faune terrestre de l'île de Sainte-Helene 1:213-227	Dermaptera	Brindle	1970	La faune terrestre de l'île de Sainte-Helene	combination
1179337	Sakai, S. 1980. The giant subfossil earwig Labidura herculeana (Fabricius, 1793). 16th International Congress of Entomology 105	The giant subfossil earwig Labidura herculeana (Fabricius, 1793)	Sakai, S	1980	16th International Congress of Entomology	publication
1179337	Brindle. 1981. The types of Dermaptera described by Fabricius. ENTOMOLOGIST'S RECORD AND JOURNAL OF VARIATION 93(1):14-16	The types of Dermaptera described by Fabricius	Brindle	1981	ENTOMOLOGIST'S RECORD AND JOURNAL OF VARIATION	publication
1179339	Fabricius. 1798. Supplementum entomologiae systematicae 1-572	Supplementum entomologiae systematicae	Fabricius	1798		original
1179340	Borelli. 1915. Dermatteri delle Isole Filippine Nota II. Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 30(705):6	Dermatteri delle Isole Filippine Nota II	Borelli	1915	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino	original
1179341	Borelli. 1915. Dermatteri delle Isole Filippine Nota II. Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 30(705):2	Dermatteri delle Isole Filippine Nota II	Borelli	1915	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino	original
1179342	Engel & Chatzimanolis. 2005. Early Cretaceous earwigs (Dermaptera) from the Sanatana Formation, Brazil. Polskie Pismo Entomologiczne 74:222	Early Cretaceous earwigs (Dermaptera) from the Sanatana Formation, Brazil	Engel & Chatzimanolis	2005	Polskie Pismo Entomologiczne	original
1179342	Engel & Haas. 2007. Family-Group names for Earwigs (Dermaptera). American Museum Novitates (Am. Mus. Novitates) 3567:1-20	Family-Group names for Earwigs (Dermaptera)	Engel & Haas	2007	American Museum Novitates (Am. Mus. Novitates)	publication
1179343	Engel & Chatzimanolis. 2005. Early Cretaceous earwigs (Dermaptera) from the Sanatana Formation, Brazil. Polskie Pismo Entomologiczne 74:222	Early Cretaceous earwigs (Dermaptera) from the Sanatana Formation, Brazil	Engel & Chatzimanolis	2005	Polskie Pismo Entomologiczne	original
1179344	Erichson. 1842. Beitrag zur Insecten-Fauna von Vandiemensland, mit besonderer Berücksichtigung der geographischen Verbreitung der Insecten. Archiv für Naturgeschichte (Arch. Naturgesch. ) 8(1):247	Beitrag zur Insecten-Fauna von Vandiemensland, mit besonderer Berücksichtigung der geographischen Verbreitung der Insecten	Erichson	1842	Archiv für Naturgeschichte (Arch. Naturgesch. )	original
1179344	Steinmann. 1989. World Catalogue of Dermaptera. SERIES ENTOMOLOGICA  43:227	World Catalogue of Dermaptera	Steinmann	1989	SERIES ENTOMOLOGICA	combination
1179345	Erichson. 1842. Beitrag zur Insecten-Fauna von Vandiemensland, mit besonderer Berücksichtigung der geographischen Verbreitung der Insecten. Archiv für Naturgeschichte (Arch. Naturgesch. ) 8(1):246	Beitrag zur Insecten-Fauna von Vandiemensland, mit besonderer Berücksichtigung der geographischen Verbreitung der Insecten	Erichson	1842	Archiv für Naturgeschichte (Arch. Naturgesch. )	original
1179346	Fernando. 1961. New Species of Insects from Ceylon. CEYLON JOURNAL OF SCIENCE BIOLOGICAL SCIENCES 4:41-44	New Species of Insects from Ceylon	Fernando	1961	CEYLON JOURNAL OF SCIENCE BIOLOGICAL SCIENCES	original
1179347	Gerstaecker. 1869. Beitrag zur Insektenfauna von Zanzibar. No. 2. Orthoptera and Neuroptera. Archiv für Naturgeschichte (Arch. Naturgesch. ) 25:221	Beitrag zur Insektenfauna von Zanzibar. No. 2. Orthoptera and Neuroptera	Gerstaecker	1869	Archiv für Naturgeschichte (Arch. Naturgesch. )	original
1179348	Hincks. 1940. Dermaptera (earwigs) from Hainan Island. Notes d‘entomologie chinoise 8:30	Dermaptera (earwigs) from Hainan Island	Hincks	1940	Notes d‘entomologie chinoise	original
1179349	Hincks. 1940. Dermaptera (earwigs) from Hainan Island. Notes d‘entomologie chinoise 8:61	Dermaptera (earwigs) from Hainan Island	Hincks	1940	Notes d‘entomologie chinoise	original
1179349	Sun, K. Li & Liu Xianwei. 2016. Three new species of the subfamily Opisthocosmiinae from China (Dermaptera, Forficulidae), with new synonymies and combinations. Zootaxa 4109(3):364	Three new species of the subfamily Opisthocosmiinae from China (Dermaptera, Forficulidae), with new synonymies and combinations	Sun, K. Li & Liu Xianwei	2016	Zootaxa	publication
1179350	Rochenberg. 1883. Maturna 7(7):175		Rochenberg	1883	Maturna	original
1179351	de Bormans. 1883. Étude sur quelques Forticulaires nouveaux ou peu connus, precédé d''un Tableau synoptique des genres de cette famille. Annales de la Societe entomologique de Belgique 27:187	Étude sur quelques Forticulaires nouveaux ou peu connus, precédé d''un Tableau synoptique des genres de cette famille	de Bormans	1883	Annales de la Societe entomologique de Belgique	original
1179351	Burr. 1904. Observations on the Dermatoptera, including revisions of several genera, and descriptions of new genera and species. Transactions of the Entomological Society 1904(June):287	Observations on the Dermatoptera, including revisions of several genera, and descriptions of new genera and species	Burr	1904	Transactions of the Entomological Society	combination
1179352	Burr. 1914. Records of the Indian Museum (Rec. Ind. Mus. ) 10:284		Burr	1914	Records of the Indian Museum (Rec. Ind. Mus. )	original
1179353	Burr. 1914. Records of the Indian Museum (Rec. Ind. Mus. ) 10:293		Burr	1914	Records of the Indian Museum (Rec. Ind. Mus. )	original
1179354	Burr. 1914. Records of the Indian Museum (Rec. Ind. Mus. ) 10:284		Burr	1914	Records of the Indian Museum (Rec. Ind. Mus. )	original
1179355	Wollaston. 1858. Annals and Magazine of Natural History Series 3(Volume 1):20		Wollaston	1858	Annals and Magazine of Natural History	original
1179357	Hincks. 1957. Description of genus Nesolabis. pp. 53-56 in Chopard, L. La faune entomologique de l''Ile de la Réunion. I. Orthoptéroïdes. Mémoires de l‘institut scientifique de Madagascar. Série E 8:54	Description of genus Nesolabis. pp. 53-56 in Chopard, L. La faune entomologique de l''Ile de la Réunion. I. Orthoptéroïdes	Hincks	1957	Mémoires de l‘institut scientifique de Madagascar. Série E	original
1179358	Hincks. 1957. Description of genus Nesolabis. pp. 53-56 in Chopard, L. La faune entomologique de l''Ile de la Réunion. I. Orthoptéroïdes. Mémoires de l‘institut scientifique de Madagascar. Série E 8:54	Description of genus Nesolabis. pp. 53-56 in Chopard, L. La faune entomologique de l''Ile de la Réunion. I. Orthoptéroïdes	Hincks	1957	Mémoires de l‘institut scientifique de Madagascar. Série E	original
1179359	Brindle. 1968. Dermaptera from Venezuela. Acta Biologica Venezuelica (Acta Biol. Venezuela) 6(1):86	Dermaptera from Venezuela	Brindle	1968	Acta Biologica Venezuelica (Acta Biol. Venezuela)	original
1179360	Brindle. 1968. Dermaptera from Venezuela. Acta Biologica Venezuelica (Acta Biol. Venezuela) 6(1):91	Dermaptera from Venezuela	Brindle	1968	Acta Biologica Venezuelica (Acta Biol. Venezuela)	original
1179361	Herrich-Schäffer. 1840. Nomenclator Entomologicus. Verzeichnis der europäischen Insecten, zur Erleichterung des Tauschverkehrs mit Preisen versehen. Heft 2 Coleoptera, Orthoptera, Dermaptotera, Hymenoptera. 40 und 244 p 8 Tafeln 2:29	Nomenclator Entomologicus. Verzeichnis der europäischen Insecten, zur Erleichterung des Tauschverkehrs mit Preisen versehen. Heft 2 Coleoptera, Orthoptera, Dermaptotera, Hymenoptera. 40 und 244 p 8 Tafeln	Herrich-Schäffer	1840		original
1179361	Steinmann. 1981. The Dermaptera of the Universitetets Zoologiske Museum, København. Folia entomologica Hungarica 42(1):173-192	The Dermaptera of the Universitetets Zoologiske Museum, København	Steinmann	1981	Folia entomologica Hungarica	combination
1179362	Hincks. 1947. Dermaptera from the New Hebrides and Lord Howe I. Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 83:66	Dermaptera from the New Hebrides and Lord Howe I	Hincks	1947	Entomologist's Monthly Magazine (Entomologist's mon. Mag. )	original
1179363	Hanney. 1963. A new species of Hemimerus (Dermaptera) from Nyasaland and its association with the genus Beamys Thomas. Proceedings of the Entomological Society London 32:38-40	A new species of Hemimerus (Dermaptera) from Nyasaland and its association with the genus Beamys Thomas	Hanney	1963	Proceedings of the Entomological Society London	original
1179363	Maa. 1974. In Nakata & Maa. A review of the parasitic earwigs (Dermaptera: Arixeniina; Hemimerina). Pacific Insects (Pacif. Insects. ) 16:343	A review of the parasitic earwigs (Dermaptera: Arixeniina; Hemimerina)	Maa	1974	Pacific Insects (Pacif. Insects. )	combination
1179364	Burr. 1913. Indian Dermaptera collected by Dr. AD Imms. Journal and Proceedings of the Asiatic Society of Bengal NS 9(5):184	Indian Dermaptera collected by Dr. AD Imms	Burr	1913	Journal and Proceedings of the Asiatic Society of Bengal NS	original
1179365	Hincks. 1958. Some notes on Parisolabinae (Dermaptera). EOS Revista Española de Entomologia 34:131	Some notes on Parisolabinae (Dermaptera)	Hincks	1958	EOS Revista Española de Entomologia	original
1179366	Hincks. 1958. Some notes on Parisolabinae (Dermaptera). EOS Revista Española de Entomologia 34:133	Some notes on Parisolabinae (Dermaptera)	Hincks	1958	EOS Revista Española de Entomologia	original
1179367	Burr. 1908. Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note. Annals and Magazine of Natural History Series 8(Volume 1):50	Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note	Burr	1908	Annals and Magazine of Natural History	original
1179367	Brindle. 1970. A preliminary revision of the Genus Skalistes Burr (Dermaptera, Forficulidae). Entomologist 103:224	A preliminary revision of the Genus Skalistes Burr (Dermaptera, Forficulidae)	Brindle	1970	Entomologist	combination
1179368	Burr. 1908. Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note. Annals and Magazine of Natural History Series 8(Volume 1):51	Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note	Burr	1908	Annals and Magazine of Natural History	original
1179368	Burr. 1909. Notes on the classification of the Dermaptera. Deutsche entomologische Zeitschrift  (Dtsch. ent. Z. ) 1909:321	Notes on the classification of the Dermaptera	Burr	1909	Deutsche entomologische Zeitschrift  (Dtsch. ent. Z. )	combination
1179369	Burr. 1908. Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note. Annals and Magazine of Natural History Series 8(Volume 1):47-51	Notes on the Forficularia. - XI. On new and little known Species and Synonymic Note	Burr	1908	Annals and Magazine of Natural History	original
1179369	Popham. 1984. The genus Hemimerus, insect parasites of the giant rat. Nyala 10(1):39-42	The genus Hemimerus, insect parasites of the giant rat	Popham	1984	Nyala	combination
1179370	Kapoor. 1974. On two new species of earwig (Dermaptera) and a new record of Diplatys chinensis Hincks from India. Zoological Journal of the Linnean Society (Zool. J. Linn. Soc. ) 55:241	On two new species of earwig (Dermaptera) and a new record of Diplatys chinensis Hincks from India.	Kapoor	1974	Zoological Journal of the Linnean Society (Zool. J. Linn. Soc. )	original
1179371	Kapoor. 1974. On two new species of earwig (Dermaptera) and a new record of Diplatys chinensis Hincks from India. Zoological Journal of the Linnean Society (Zool. J. Linn. Soc. ) 55:245	On two new species of earwig (Dermaptera) and a new record of Diplatys chinensis Hincks from India.	Kapoor	1974	Zoological Journal of the Linnean Society (Zool. J. Linn. Soc. )	original
1179372	Rehn, JAG. 1901. The Forficulidae, Blattidae, Mantidae and Phasmidae collected in Northeast Africa by Dr. A Donaldson Smith. Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philadelphia)(April):273	The Forficulidae, Blattidae, Mantidae and Phasmidae collected in Northeast Africa by Dr. A Donaldson Smith	Rehn, JAG	1901	Proceedings of the Academy of Natural Sciences of Philadelphia (Proc. Acad. Nat. Sci. Philadelphia)	original
1179372	Borelli. 1909. Dermatteri dell‘Uganda e del Ruwenzori. Il Rouwenzori: relazioni scientifiche 1(sep):3-19	Dermatteri dell‘Uganda e del Ruwenzori	Borelli	1909	Il Rouwenzori: relazioni scientifiche	combination
1179372	Borelli. 1909. Dermatteri dell‘Uganda e del Ruwenzori. Il Rouwenzori: relazioni scientifiche 1(sep):3-19	Dermatteri dell‘Uganda e del Ruwenzori	Borelli	1909	Il Rouwenzori: relazioni scientifiche	combination
1179373	Karsch, F. 1885. Pygidicrana Finschi nov. spec. eien neue Forficulidea Nordaustarliens. Entomologische Nachrichten (Entomologische Nachrichten ) 11:322-323	Pygidicrana Finschi nov. spec. eien neue Forficulidea Nordaustarliens	Karsch, F	1885	Entomologische Nachrichten (Entomologische Nachrichten )	original
1179374	Karsch, F. 1885. Eine neue Forficulide Madagascars. Entomologische Nachrichten (Entomologische Nachrichten ) 11:323	Eine neue Forficulide Madagascars	Karsch, F	1885	Entomologische Nachrichten (Entomologische Nachrichten )	original
1179375	Rambur. 1838. Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera 6	Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera	Rambur	1838		original
1179376	Rambur. 1838. Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera 2	Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera	Rambur	1838		original
1179377	Rambur. 1838. Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera 10	Faune Entomologique de l’Andalusie. Troisieme Ordre des Insectes. Dermaptera	Rambur	1838		original
1179378	Motschulsky. 1859. Catalogue des insectes rapportes des environs du fleuve Amour, depuis la Schilka jusqu''a Nikolaevsk, examines et enumerees. Bulletin de la Société imperiale des Naturalistes 32:499	Catalogue des insectes rapportes des environs du fleuve Amour, depuis la Schilka jusqu''a Nikolaevsk, examines et enumerees	Motschulsky	1859	Bulletin de la Société imperiale des Naturalistes	original
1179378	Rehn, JAG. 1905. Notes on Exotic Forficulids or Earwigs, with descriptions of new species. Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. ) 29:501-515	Notes on Exotic Forficulids or Earwigs, with descriptions of new species	Rehn, JAG	1905	Proceedings of the United States National Museum (Proc. U. S. Nat. Mus. )	publication
1179379	Burr. 1912. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106	A new species of Arixenia (Dermaptera)	Burr	1912	Entomologist's Monthly Magazine (Entomologist's mon. Mag. )	original
1179379	Maa. 1974. In Nakata & Maa. A review of the parasitic earwigs (Dermaptera: Arixeniina; Hemimerina). Pacific Insects (Pacif. Insects. ) 16:319	A review of the parasitic earwigs (Dermaptera: Arixeniina; Hemimerina)	Maa	1974	Pacific Insects (Pacif. Insects. )	combination
1179380	Bey-Bienko. 1967. Some Orthopteroid insects of the orders Blattoptera, Orthoptera and Dermaptera from Afghanistan. Acta entomologica bohemoslovaca 64(6):433	Some Orthopteroid insects of the orders Blattoptera, Orthoptera and Dermaptera from Afghanistan	Bey-Bienko	1967	Acta entomologica bohemoslovaca	original
1179381	Bey-Bienko. 1967. Some Orthopteroid insects of the orders Blattoptera, Orthoptera and Dermaptera from Afghanistan. Acta entomologica bohemoslovaca 64(6):432	Some Orthopteroid insects of the orders Blattoptera, Orthoptera and Dermaptera from Afghanistan	Bey-Bienko	1967	Acta entomologica bohemoslovaca	original
1179382	Menozzi. 1930. Quelques Dermaptères de Libéria et du Congo Belge. Rev. Zool. Bot. Afr.  XIX,1:96	Quelques Dermaptères de Libéria et du Congo Belge	Menozzi	1930	Rev. Zool. Bot. Afr.	original
1179383	Semenov Tian-Shansky & Bey-Bienko. 1935. Les Dermaptères du Tibet. EOS Revista Española de Entomologia 10:227	Les Dermaptères du Tibet	Semenov Tian-Shansky & Bey-Bienko	1935	EOS Revista Española de Entomologia	original
1179384	Semenov Tian-Shansky & Bey-Bienko. 1935. Les Dermaptères du Tibet. EOS Revista Española de Entomologia 10:222	Les Dermaptères du Tibet	Semenov Tian-Shansky & Bey-Bienko	1935	EOS Revista Española de Entomologia	original
1179385	Semenov Tian-Shansky & Bey-Bienko. 1935. Les Dermaptères du Tibet. EOS Revista Española de Entomologia 10:225	Les Dermaptères du Tibet	Semenov Tian-Shansky & Bey-Bienko	1935	EOS Revista Española de Entomologia	original
1179386	Semenov. 1901. Anechura Scudd.  Forficula (L.) Scudd. (Orthoptera, Forficulidae). Horae Societatis Entomologicae Rossicae (Horae Soc Ent Ross) XXXV:188	Anechura Scudd.  Forficula (L.) Scudd. (Orthoptera, Forficulidae)	Semenov	1901	Horae Societatis Entomologicae Rossicae (Horae Soc Ent Ross)	original
1179387	Meinert. 1868. Om dobbelte Saedgange hos Insekten, fortsatte Bidrag til Forficulernes Anatomi. Naturhistorisk Tidskrift 3:279	Om dobbelte Saedgange hos Insekten, fortsatte Bidrag til Forficulernes Anatomi	Meinert	1868	Naturhistorisk Tidskrift	original
1179388	Herbst. 1786. Verzeichnis meiner Insektensammlung. Arch Insektengesch Zürich 103	Verzeichnis meiner Insektensammlung	Herbst	1786	Arch Insektengesch Zürich	original
1179389	Houlbert. 1924. Thysanoures Dermapteres et Orthopteres de France et de la faune europeene 1:382 pp	Thysanoures Dermapteres et Orthopteres de France et de la faune europeene	Houlbert	1924		original
1179390	Kapoor, Bharadwaj & Banerjee. 1971. Some new species of Dermaptera from India. Bull Entomol Soc India 12(1):33	Some new species of Dermaptera from India	Kapoor, Bharadwaj & Banerjee	1971	Bull Entomol Soc India	original
1179391	Kapoor, Bharadwaj & Banerjee. 1971. Some new species of Dermaptera from India. Bull Entomol Soc India 12(1):38	Some new species of Dermaptera from India	Kapoor, Bharadwaj & Banerjee	1971	Bull Entomol Soc India	original
1179392	Kapoor, Bharadwaj & Banerjee. 1971. Some new species of Dermaptera from India. Bull Entomol Soc India 12(1):31	Some new species of Dermaptera from India	Kapoor, Bharadwaj & Banerjee	1971	Bull Entomol Soc India	original
1179393	Kapoor, Bharadwaj & Banerjee. 1971. Some new species of Dermaptera from India. Bull Entomol Soc India 12(1):29	Some new species of Dermaptera from India	Kapoor, Bharadwaj & Banerjee	1971	Bull Entomol Soc India	original
1179394	Karny. 1911. Ein interessanter Ohrwurm aus Bosnien. Entomologische Rundschau 28:160	Ein interessanter Ohrwurm aus Bosnien	Karny	1911	Entomologische Rundschau	original
1179395	Kolenati. 1846. Insecta Caucasi. Dermaptera. Malet Entomol 5:73	Insecta Caucasi. Dermaptera	Kolenati	1846	Malet Entomol	original
1179396	Kolenati. 1846. Insecta Caucasi. Dermaptera. Malet Entomol 5:74	Insecta Caucasi. Dermaptera	Kolenati	1846	Malet Entomol	original
1179397	Costa, OG. 1839. Degl''Insetti nuovi e rari della provincia di Terra d''Otranto. Journ Econ Biol 4:50	Degl''Insetti nuovi e rari della provincia di Terra d''Otranto	Costa, OG	1839	Journ Econ Biol	original
1179398	Dohrn. 1859. Beitrag zur Kenntnis Europäischer Forficulinen. Stettiner Entomologische Zeitung 20:106	Beitrag zur Kenntnis Europäischer Forficulinen	Dohrn	1859	Stettiner Entomologische Zeitung	original
