id	description	type
1179413	Terrestrial.	habitat
1179414	Terrestrial.	habitat
1179415	Terrestrial.	habitat
1179416	Terrestrial.	habitat
1179417	Terrestrial.	habitat
1179418	Terrestrial.	habitat
1179419	Terrestrial.	habitat
1179420	Terrestrial.	habitat
1179421	Terrestrial.	habitat
1179422	Terrestrial.	habitat
1179423	Terrestrial.	habitat
1179424	Terrestrial.	habitat
1179425	Terrestrial.	habitat
1179426	Terrestrial.	habitat
1179427	Terrestrial.	habitat
1179428	Terrestrial.	habitat
1179429	Terrestrial.	habitat
1179430	Terrestrial.	habitat
1179431	Terrestrial.	habitat
1179432	Terrestrial.	habitat
1179433	Terrestrial.	habitat
1179434	Terrestrial.	habitat
1179435	Terrestrial.	habitat
1179436	Terrestrial.	habitat
1179437	Terrestrial.	habitat
1179438	Terrestrial.	habitat
1179439	Terrestrial.	habitat
1179440	Terrestrial.	habitat
1179441	Terrestrial.	habitat
1179442	Terrestrial.	habitat
1179443	Terrestrial.	habitat
1179444	Terrestrial.	habitat
1179445	Terrestrial.	habitat
1179446	Terrestrial.	habitat
1179447	Terrestrial.	habitat
1179448	Terrestrial.	habitat
1179450	Terrestrial.	habitat
1179454	Terrestrial.	habitat
1179455	Terrestrial.	habitat
1179456	Terrestrial.	habitat
1179457	Terrestrial.	habitat
1179458	Terrestrial.	habitat
1179460	Terrestrial.	habitat
1179461	Terrestrial.	habitat
1179462	Terrestrial.	habitat
1179463	Terrestrial.	habitat
1179464	Terrestrial.	habitat
1179465	Terrestrial.	habitat
1179466	Terrestrial.	habitat
1179467	Terrestrial.	habitat
1179468	Terrestrial.	habitat
1179469	Terrestrial.	habitat
1179470	Terrestrial.	habitat
1179471	Terrestrial.	habitat
1179472	Terrestrial.	habitat
1179473	Terrestrial.	habitat
1179474	Terrestrial.	habitat
1179476	Terrestrial.	habitat
1179477	Terrestrial.	habitat
1179478	Terrestrial.	habitat
1179479	Terrestrial.	habitat
1179480	Terrestrial.	habitat
1179481	Terrestrial.	habitat
1179482	Terrestrial.	habitat
1179483	Terrestrial.	habitat
1179484	Terrestrial.	habitat
1179485	Terrestrial.	habitat
1179486	Terrestrial.	habitat
1179487	Terrestrial.	habitat
1179488	Terrestrial.	habitat
1179489	Terrestrial.	habitat
1179490	Terrestrial.	habitat
1179491	Terrestrial.	habitat
1179492	Terrestrial.	habitat
1179493	Terrestrial.	habitat
1179494	Terrestrial.	habitat
1179495	Terrestrial.	habitat
1179496	Terrestrial.	habitat
1179497	Terrestrial.	habitat
1179498	Terrestrial.	habitat
1179499	Terrestrial.	habitat
1179500	Terrestrial.	habitat
1179501	Terrestrial.	habitat
1179502	Terrestrial.	habitat
1179503	Terrestrial.	habitat
1179504	Terrestrial.	habitat
1179505	Terrestrial.	habitat
1179506	Terrestrial.	habitat
1179507	Terrestrial.	habitat
1179508	Terrestrial.	habitat
1179509	Terrestrial.	habitat
1179510	Terrestrial.	habitat
1179511	Terrestrial.	habitat
1179512	Terrestrial.	habitat
1179513	Terrestrial.	habitat
1179514	Terrestrial.	habitat
1179515	Terrestrial.	habitat
1179516	Terrestrial.	habitat
1179517	Terrestrial.	habitat
1179518	Terrestrial.	habitat
1179519	Terrestrial.	habitat
1179520	Terrestrial.	habitat
1179521	Terrestrial.	habitat
1179522	Terrestrial.	habitat
1179523	Terrestrial.	habitat
1179524	Terrestrial.	habitat
1179525	Terrestrial.	habitat
1179526	Terrestrial.	habitat
1179527	Terrestrial.	habitat
1179528	Terrestrial.	habitat
1179529	Terrestrial.	habitat
1179530	Terrestrial.	habitat
1179531	Terrestrial.	habitat
1179532	Terrestrial.	habitat
1179533	Terrestrial.	habitat
1179534	Terrestrial.	habitat
1179535	Terrestrial.	habitat
1179536	Terrestrial.	habitat
1179537	Terrestrial.	habitat
1179538	Terrestrial.	habitat
1179539	Terrestrial.	habitat
1179540	Terrestrial.	habitat
1179541	Terrestrial.	habitat
1179542	Terrestrial.	habitat
1179543	Terrestrial.	habitat
1179544	Terrestrial.	habitat
1179545	Terrestrial.	habitat
1179546	Terrestrial.	habitat
1179547	Terrestrial.	habitat
1179548	Terrestrial.	habitat
1179549	Terrestrial.	habitat
1179550	Terrestrial.	habitat
1179551	Terrestrial.	habitat
1179552	Terrestrial.	habitat
1179553	Terrestrial.	habitat
1179554	Terrestrial.	habitat
1179555	Terrestrial.	habitat
1179556	Terrestrial.	habitat
1179557	Terrestrial.	habitat
1179558	Terrestrial.	habitat
1179559	Terrestrial.	habitat
1179560	Terrestrial.	habitat
1179561	Terrestrial.	habitat
1179562	Terrestrial.	habitat
1179563	Terrestrial.	habitat
1179564	Terrestrial.	habitat
1179565	Terrestrial.	habitat
1179566	Terrestrial.	habitat
1179567	Terrestrial.	habitat
1179569	Terrestrial.	habitat
1179570	Terrestrial.	habitat
1179571	Terrestrial.	habitat
1179572	Terrestrial.	habitat
1179573	Terrestrial.	habitat
1179574	Terrestrial.	habitat
1179575	Terrestrial.	habitat
1179576	Terrestrial.	habitat
1179577	Terrestrial.	habitat
1179578	Terrestrial.	habitat
1179579	Terrestrial.	habitat
1179580	Terrestrial.	habitat
1179581	Terrestrial.	habitat
1179582	Terrestrial.	habitat
1179583	Terrestrial.	habitat
1179584	Terrestrial.	habitat
1179585	Terrestrial.	habitat
1179586	Terrestrial.	habitat
1179587	Terrestrial.	habitat
1179588	Terrestrial.	habitat
1179589	Terrestrial.	habitat
1179590	Terrestrial.	habitat
1179591	Terrestrial.	habitat
1179592	Terrestrial.	habitat
1179593	Terrestrial.	habitat
1179594	Terrestrial.	habitat
1179595	Terrestrial.	habitat
1179596	Terrestrial.	habitat
1179597	Terrestrial.	habitat
1179598	Terrestrial.	habitat
1179599	Terrestrial.	habitat
1179600	Terrestrial.	habitat
1179601	Terrestrial.	habitat
1179602	Terrestrial.	habitat
1179603	Terrestrial.	habitat
1179604	Terrestrial.	habitat
1179605	Terrestrial.	habitat
1179606	Terrestrial.	habitat
1179607	Terrestrial.	habitat
1179608	Terrestrial.	habitat
1179609	Terrestrial.	habitat
1179610	Terrestrial.	habitat
1179611	Terrestrial.	habitat
1179612	Terrestrial.	habitat
1179613	Terrestrial.	habitat
1179614	Terrestrial.	habitat
1179615	Terrestrial.	habitat
1179616	Terrestrial.	habitat
1179617	Terrestrial.	habitat
1179618	Terrestrial.	habitat
1179619	Terrestrial.	habitat
1179620	Terrestrial.	habitat
1179622	Terrestrial.	habitat
1179623	Terrestrial.	habitat
1179624	Terrestrial.	habitat
1179625	Terrestrial.	habitat
1179626	Terrestrial.	habitat
1179627	Terrestrial.	habitat
1179628	Terrestrial.	habitat
1179629	Terrestrial.	habitat
1179630	Terrestrial.	habitat
1179631	Terrestrial.	habitat
1179632	Terrestrial.	habitat
1179633	Terrestrial.	habitat
1179635	Terrestrial.	habitat
1179636	Terrestrial.	habitat
1179637	Terrestrial.	habitat
1179638	Terrestrial.	habitat
1179639	Terrestrial.	habitat
1179640	Terrestrial.	habitat
1179641	Terrestrial.	habitat
1179642	Terrestrial.	habitat
1179643	Terrestrial.	habitat
1179644	Terrestrial.	habitat
1179645	Terrestrial.	habitat
1179646	Terrestrial.	habitat
1179647	Terrestrial.	habitat
1179648	Terrestrial.	habitat
1179649	Terrestrial.	habitat
1179650	Terrestrial.	habitat
1179651	Terrestrial.	habitat
1179652	Terrestrial.	habitat
1179653	Terrestrial.	habitat
1179654	Terrestrial.	habitat
1179655	Terrestrial.	habitat
1179656	Terrestrial.	habitat
1179657	Terrestrial.	habitat
1179658	Terrestrial.	habitat
1179659	Terrestrial.	habitat
1179660	Terrestrial.	habitat
1179661	Terrestrial.	habitat
1179662	Terrestrial.	habitat
1179663	Terrestrial.	habitat
1179664	Terrestrial.	habitat
1179665	Terrestrial.	habitat
1179666	Terrestrial.	habitat
1179667	Terrestrial.	habitat
1179668	Terrestrial.	habitat
1179669	Terrestrial.	habitat
1179670	Terrestrial.	habitat
1179671	Terrestrial.	habitat
1179672	Terrestrial.	habitat
1179673	Terrestrial.	habitat
1179674	Terrestrial.	habitat
1179675	Terrestrial.	habitat
1179676	Terrestrial.	habitat
1179677	Terrestrial.	habitat
1179678	Terrestrial.	habitat
1179679	Terrestrial.	habitat
1179680	Terrestrial.	habitat
1179681	Terrestrial.	habitat
1179682	Terrestrial.	habitat
1179683	Terrestrial.	habitat
1179684	Terrestrial.	habitat
1179685	Terrestrial.	habitat
1179686	Terrestrial.	habitat
1179687	Terrestrial.	habitat
1179688	Terrestrial.	habitat
1179689	Terrestrial.	habitat
1179690	Terrestrial.	habitat
1179691	Terrestrial.	habitat
1179692	Terrestrial.	habitat
1179693	Terrestrial.	habitat
1179694	Terrestrial.	habitat
1179695	Terrestrial.	habitat
1179696	Terrestrial.	habitat
1179697	Terrestrial.	habitat
1179698	Terrestrial.	habitat
1179699	Terrestrial.	habitat
1179700	Terrestrial.	habitat
1179701	Terrestrial.	habitat
1179702	Terrestrial.	habitat
1179703	Terrestrial.	habitat
1179704	Terrestrial.	habitat
1179705	Terrestrial.	habitat
1179706	Terrestrial.	habitat
1179707	Terrestrial.	habitat
1179708	Terrestrial.	habitat
1179709	Terrestrial.	habitat
1179710	Terrestrial.	habitat
1179711	Terrestrial.	habitat
1179712	Terrestrial.	habitat
1179713	Terrestrial.	habitat
1179714	Terrestrial.	habitat
1179715	Terrestrial.	habitat
1179716	Terrestrial.	habitat
1179717	Terrestrial.	habitat
1179718	Terrestrial.	habitat
1179719	Terrestrial.	habitat
1179720	Terrestrial.	habitat
1179721	Terrestrial.	habitat
1179722	Terrestrial.	habitat
1179723	Terrestrial.	habitat
1179724	Terrestrial.	habitat
1179725	Terrestrial.	habitat
1179726	Terrestrial.	habitat
1179727	Terrestrial.	habitat
1179728	Terrestrial.	habitat
1179729	Terrestrial.	habitat
1179730	Terrestrial.	habitat
1179731	Terrestrial.	habitat
1179732	Terrestrial.	habitat
1179733	Terrestrial.	habitat
1179734	Terrestrial.	habitat
1179735	Terrestrial.	habitat
1179736	Terrestrial.	habitat
1179737	Terrestrial.	habitat
1179738	Terrestrial.	habitat
1179739	Terrestrial.	habitat
1179740	Terrestrial.	habitat
1179741	Terrestrial.	habitat
1179742	Terrestrial.	habitat
1179743	Terrestrial.	habitat
1179744	Terrestrial.	habitat
1179745	Terrestrial.	habitat
1179746	Terrestrial.	habitat
1179747	Terrestrial.	habitat
1179748	Terrestrial.	habitat
1179749	Terrestrial.	habitat
1179750	Terrestrial.	habitat
1179751	Terrestrial.	habitat
1179752	Terrestrial.	habitat
1179753	Terrestrial.	habitat
1179754	Terrestrial.	habitat
1179755	Terrestrial.	habitat
1179756	Terrestrial.	habitat
1179757	Terrestrial.	habitat
1179758	Terrestrial.	habitat
1179759	Terrestrial.	habitat
1179760	Terrestrial.	habitat
1179761	Terrestrial.	habitat
1179762	Terrestrial.	habitat
1179763	Terrestrial.	habitat
1179764	Terrestrial.	habitat
1179765	Terrestrial.	habitat
1179766	Terrestrial.	habitat
1179767	Terrestrial.	habitat
1179768	Terrestrial.	habitat
1179770	Terrestrial.	habitat
1179771	Terrestrial.	habitat
1179772	Terrestrial.	habitat
1179773	Terrestrial.	habitat
1179774	Terrestrial.	habitat
1179775	Terrestrial.	habitat
1179776	Terrestrial.	habitat
1179777	Terrestrial.	habitat
1179778	Terrestrial.	habitat
1179779	Terrestrial.	habitat
1179780	Terrestrial.	habitat
1179781	Terrestrial.	habitat
1179782	Terrestrial.	habitat
1179783	Terrestrial.	habitat
1179784	Terrestrial.	habitat
1179785	Terrestrial.	habitat
1179786	Terrestrial.	habitat
1179787	Terrestrial.	habitat
1179788	Terrestrial.	habitat
1179789	Terrestrial.	habitat
1179790	Terrestrial.	habitat
1179791	Terrestrial.	habitat
1179792	Terrestrial.	habitat
1179793	Terrestrial.	habitat
1179794	Terrestrial.	habitat
1179795	Terrestrial.	habitat
1179796	Terrestrial.	habitat
1179797	Terrestrial.	habitat
1179798	Terrestrial.	habitat
1179799	Terrestrial.	habitat
1179800	Terrestrial.	habitat
1179801	Terrestrial.	habitat
1179802	Terrestrial.	habitat
1179803	Terrestrial.	habitat
1179804	Terrestrial.	habitat
1179805	Terrestrial.	habitat
1179806	Terrestrial.	habitat
1179807	Terrestrial.	habitat
1179808	Terrestrial.	habitat
1179809	Terrestrial.	habitat
1179810	Terrestrial.	habitat
1179811	Terrestrial.	habitat
1179812	Terrestrial.	habitat
1179813	Terrestrial.	habitat
1179814	Terrestrial.	habitat
1179815	Terrestrial.	habitat
1179816	Terrestrial.	habitat
1179817	Terrestrial.	habitat
1179818	Terrestrial.	habitat
1179819	Terrestrial.	habitat
1179820	Terrestrial.	habitat
1179821	Terrestrial.	habitat
1179822	Terrestrial.	habitat
1179823	Terrestrial.	habitat
1179824	Terrestrial.	habitat
1179826	Terrestrial.	habitat
1179827	Terrestrial.	habitat
1179828	Terrestrial.	habitat
1179829	Terrestrial.	habitat
1179830	Terrestrial.	habitat
1179831	Terrestrial.	habitat
1179832	Terrestrial.	habitat
1179833	Terrestrial.	habitat
1179834	Terrestrial.	habitat
1179835	Terrestrial.	habitat
1179836	Terrestrial.	habitat
1179837	Terrestrial.	habitat
1179839	Terrestrial.	habitat
1179840	Terrestrial.	habitat
1179842	Terrestrial.	habitat
1179843	Terrestrial.	habitat
1179844	Terrestrial.	habitat
1179845	Terrestrial.	habitat
1179846	Terrestrial.	habitat
1179847	Terrestrial.	habitat
1179849	Terrestrial.	habitat
1179850	Terrestrial.	habitat
1179851	Terrestrial.	habitat
1179852	Terrestrial.	habitat
1179853	Terrestrial.	habitat
1179854	Terrestrial.	habitat
1179855	Terrestrial.	habitat
1179856	Terrestrial.	habitat
1179857	Terrestrial.	habitat
1179858	Terrestrial.	habitat
1179859	Terrestrial.	habitat
1179860	Terrestrial.	habitat
1179861	Terrestrial.	habitat
1179862	Terrestrial.	habitat
1179863	Terrestrial.	habitat
1179864	Terrestrial.	habitat
1179865	Terrestrial.	habitat
1179866	Terrestrial.	habitat
1179867	Terrestrial.	habitat
1179868	Terrestrial.	habitat
1179869	Terrestrial.	habitat
1179870	Terrestrial.	habitat
1179871	Terrestrial.	habitat
1179872	Terrestrial.	habitat
1179873	Terrestrial.	habitat
1179874	Terrestrial.	habitat
1179875	Terrestrial.	habitat
1179876	Terrestrial.	habitat
1179877	Terrestrial.	habitat
1179878	Terrestrial.	habitat
1179879	Terrestrial.	habitat
1179880	Terrestrial.	habitat
1179882	Terrestrial.	habitat
1179883	Terrestrial.	habitat
1179884	Terrestrial.	habitat
1179885	Terrestrial.	habitat
1179886	Terrestrial.	habitat
1179887	Terrestrial.	habitat
1179888	Terrestrial.	habitat
1179889	Terrestrial.	habitat
1179890	Terrestrial.	habitat
1179891	Terrestrial.	habitat
1179892	Terrestrial.	habitat
1179893	Terrestrial.	habitat
1179894	Terrestrial.	habitat
1179895	Terrestrial.	habitat
1179896	Terrestrial.	habitat
1179897	Terrestrial.	habitat
1179898	Terrestrial.	habitat
1179899	Terrestrial.	habitat
1179900	Terrestrial.	habitat
1179901	Terrestrial.	habitat
1179902	Terrestrial.	habitat
1179903	Terrestrial.	habitat
1179904	Terrestrial.	habitat
1179905	Terrestrial.	habitat
1179906	Terrestrial.	habitat
1179907	Terrestrial.	habitat
1179908	Terrestrial.	habitat
1179909	Terrestrial.	habitat
1179910	Terrestrial.	habitat
1179911	Terrestrial.	habitat
1179912	Terrestrial.	habitat
1179913	Terrestrial.	habitat
1179914	Terrestrial.	habitat
1179915	Terrestrial.	habitat
1179916	Terrestrial.	habitat
1179917	Terrestrial.	habitat
1179918	Terrestrial.	habitat
1179919	Terrestrial.	habitat
1179921	Terrestrial.	habitat
1179922	Terrestrial.	habitat
1179923	Terrestrial.	habitat
1179924	Terrestrial.	habitat
1179925	Terrestrial.	habitat
1179926	Terrestrial.	habitat
1179927	Terrestrial.	habitat
1179928	Terrestrial.	habitat
1179929	Terrestrial.	habitat
1179930	Terrestrial.	habitat
1179931	Terrestrial.	habitat
1179932	Terrestrial.	habitat
1179933	Terrestrial.	habitat
1179934	Terrestrial.	habitat
1179935	Terrestrial.	habitat
1179936	Terrestrial.	habitat
1179937	Terrestrial.	habitat
1179938	Terrestrial.	habitat
1179939	Terrestrial.	habitat
1179940	Terrestrial.	habitat
1179941	Terrestrial.	habitat
1179942	Terrestrial.	habitat
1179943	Terrestrial.	habitat
1179944	Terrestrial.	habitat
1179945	Terrestrial.	habitat
1179946	Terrestrial.	habitat
1179947	Terrestrial.	habitat
1179948	Terrestrial.	habitat
1179949	Terrestrial.	habitat
1179950	Terrestrial.	habitat
1179951	Terrestrial.	habitat
1179952	Terrestrial.	habitat
1179953	Terrestrial.	habitat
1179954	Terrestrial.	habitat
1179955	Terrestrial.	habitat
1179956	Terrestrial.	habitat
1179957	Terrestrial.	habitat
1179958	Terrestrial.	habitat
1179960	Terrestrial.	habitat
1179961	Terrestrial.	habitat
1179962	Terrestrial.	habitat
1179963	Terrestrial.	habitat
1179964	Terrestrial.	habitat
1179965	Terrestrial.	habitat
1179966	Terrestrial.	habitat
1179967	Terrestrial.	habitat
1179968	Terrestrial.	habitat
1179970	Terrestrial.	habitat
1179971	Terrestrial.	habitat
1179973	Terrestrial.	habitat
1179974	Terrestrial.	habitat
1179975	Terrestrial.	habitat
1179976	Terrestrial.	habitat
1179977	Terrestrial.	habitat
1179978	Terrestrial.	habitat
1179979	Terrestrial.	habitat
1179980	Terrestrial.	habitat
1179981	Terrestrial.	habitat
1179982	Terrestrial.	habitat
1179983	Terrestrial.	habitat
1179984	Terrestrial.	habitat
1179985	Terrestrial.	habitat
1179986	Terrestrial.	habitat
1179987	Terrestrial.	habitat
1179988	Terrestrial.	habitat
1179989	Terrestrial.	habitat
1179990	Terrestrial.	habitat
1179991	Terrestrial.	habitat
1179992	Terrestrial.	habitat
1179993	Terrestrial.	habitat
1179994	Terrestrial.	habitat
1179995	Terrestrial.	habitat
1179996	Terrestrial.	habitat
1179997	Terrestrial.	habitat
1179998	Terrestrial.	habitat
1179999	Terrestrial.	habitat
1180000	Terrestrial.	habitat
1180001	Terrestrial.	habitat
1180002	Terrestrial.	habitat
1180003	Terrestrial.	habitat
1180004	Terrestrial.	habitat
1180005	Terrestrial.	habitat
1180006	Terrestrial.	habitat
1180007	Terrestrial.	habitat
1180008	Terrestrial.	habitat
1180009	Terrestrial.	habitat
1180010	Terrestrial.	habitat
1180011	Terrestrial.	habitat
1180012	Terrestrial.	habitat
1180013	Terrestrial.	habitat
1180014	Terrestrial.	habitat
1180015	Terrestrial.	habitat
1180016	Terrestrial.	habitat
1180017	Terrestrial.	habitat
1180018	Terrestrial.	habitat
1180019	Terrestrial.	habitat
1180020	Terrestrial.	habitat
1180021	Terrestrial.	habitat
1180022	Terrestrial.	habitat
1180023	Terrestrial.	habitat
1180024	Terrestrial.	habitat
1180025	Terrestrial.	habitat
1180026	Terrestrial.	habitat
1180027	Terrestrial.	habitat
1180028	Terrestrial.	habitat
1180029	Terrestrial.	habitat
1180030	Terrestrial.	habitat
1180031	Terrestrial.	habitat
1180032	Terrestrial.	habitat
1180033	Terrestrial.	habitat
1180034	Terrestrial.	habitat
1180035	Terrestrial.	habitat
1180036	Terrestrial.	habitat
1180037	Terrestrial.	habitat
1180038	Terrestrial.	habitat
1180039	Terrestrial.	habitat
1180040	Terrestrial.	habitat
1180041	Terrestrial.	habitat
1180042	Terrestrial.	habitat
1180043	Terrestrial.	habitat
1180044	Terrestrial.	habitat
1180045	Terrestrial.	habitat
1180046	Terrestrial.	habitat
1180047	Terrestrial.	habitat
1180048	Terrestrial.	habitat
1180049	Terrestrial.	habitat
1180050	Terrestrial.	habitat
1180051	Terrestrial.	habitat
1180052	Terrestrial.	habitat
1180053	Terrestrial.	habitat
1180054	Terrestrial.	habitat
1180055	Terrestrial.	habitat
1180056	Terrestrial.	habitat
1180057	Terrestrial.	habitat
1180058	Terrestrial.	habitat
1180060	Terrestrial.	habitat
1180061	Terrestrial.	habitat
1180062	Terrestrial.	habitat
1180063	Terrestrial.	habitat
1180064	Terrestrial.	habitat
1180065	Terrestrial.	habitat
1180066	Terrestrial.	habitat
1180067	Terrestrial.	habitat
1180068	Terrestrial.	habitat
1180069	Terrestrial.	habitat
1180070	Terrestrial.	habitat
1180071	Terrestrial.	habitat
1180072	Terrestrial.	habitat
1180073	Terrestrial.	habitat
1180075	Terrestrial.	habitat
1180076	Terrestrial.	habitat
1180077	Terrestrial.	habitat
1180078	Terrestrial.	habitat
1180079	Terrestrial.	habitat
1180080	Terrestrial.	habitat
1180081	Terrestrial.	habitat
1180082	Terrestrial.	habitat
1180083	Terrestrial.	habitat
1180084	Terrestrial.	habitat
1180085	Terrestrial.	habitat
1180086	Terrestrial.	habitat
1180087	Terrestrial.	habitat
1180088	Terrestrial.	habitat
1180089	Terrestrial.	habitat
1180090	Terrestrial.	habitat
1180091	Terrestrial.	habitat
1180092	Terrestrial.	habitat
1180095	Terrestrial.	habitat
1180096	Terrestrial.	habitat
1180097	Terrestrial.	habitat
1180098	Terrestrial.	habitat
1180099	Terrestrial.	habitat
1180100	Terrestrial.	habitat
1180101	Terrestrial.	habitat
1180102	Terrestrial.	habitat
1180103	Terrestrial.	habitat
1180104	Terrestrial.	habitat
1180105	Terrestrial.	habitat
1180106	Terrestrial.	habitat
1180107	Terrestrial.	habitat
1180108	Terrestrial.	habitat
1180109	Terrestrial.	habitat
1180110	Terrestrial.	habitat
1180111	Terrestrial.	habitat
1180112	Terrestrial.	habitat
1180114	Terrestrial.	habitat
1180115	Terrestrial.	habitat
1180116	Terrestrial.	habitat
1180117	Terrestrial.	habitat
1180118	Terrestrial.	habitat
1180119	Terrestrial.	habitat
1180120	Terrestrial.	habitat
1180121	Terrestrial.	habitat
1180122	Terrestrial.	habitat
1180123	Terrestrial.	habitat
1180124	Terrestrial.	habitat
1180125	Terrestrial.	habitat
1180126	Terrestrial.	habitat
1180127	Terrestrial.	habitat
1180128	Terrestrial.	habitat
1180129	Terrestrial.	habitat
1180130	Terrestrial.	habitat
1180131	Terrestrial.	habitat
1180132	Terrestrial.	habitat
1180133	Terrestrial.	habitat
1180134	Terrestrial.	habitat
1180135	Terrestrial.	habitat
1180136	Terrestrial.	habitat
1180137	Terrestrial.	habitat
1180138	Terrestrial.	habitat
1180139	Terrestrial.	habitat
1180140	Terrestrial.	habitat
1180141	Terrestrial.	habitat
1180142	Terrestrial.	habitat
1180143	Terrestrial.	habitat
1180144	Terrestrial.	habitat
1180145	Terrestrial.	habitat
1180146	Terrestrial.	habitat
1180147	Terrestrial.	habitat
1180148	Terrestrial.	habitat
1180149	Terrestrial.	habitat
1180150	Terrestrial.	habitat
1180151	Terrestrial.	habitat
1180152	Terrestrial.	habitat
1180153	Terrestrial.	habitat
1180154	Terrestrial.	habitat
1180155	Terrestrial.	habitat
1180156	Terrestrial.	habitat
1180157	Terrestrial.	habitat
1180158	Terrestrial.	habitat
1180159	Terrestrial.	habitat
1180160	Terrestrial.	habitat
1180161	Terrestrial.	habitat
1180162	Terrestrial.	habitat
1180163	Terrestrial.	habitat
1180164	Terrestrial.	habitat
1180165	Terrestrial.	habitat
1180166	Terrestrial.	habitat
1180167	Terrestrial.	habitat
1180168	Terrestrial.	habitat
1180169	Terrestrial.	habitat
1180170	Terrestrial.	habitat
1180172	Terrestrial.	habitat
1180173	Terrestrial.	habitat
1180174	Terrestrial.	habitat
1180175	Terrestrial.	habitat
1180176	Terrestrial.	habitat
1180177	Terrestrial.	habitat
1180178	Terrestrial.	habitat
1180179	Terrestrial.	habitat
1180180	Terrestrial.	habitat
1180183	Terrestrial.	habitat
1180184	Terrestrial.	habitat
1180185	Terrestrial.	habitat
1180186	Terrestrial.	habitat
1180187	Terrestrial.	habitat
1180188	Terrestrial.	habitat
1180189	Terrestrial.	habitat
1180190	Terrestrial.	habitat
1180191	Terrestrial.	habitat
1180192	Terrestrial.	habitat
1180193	Terrestrial.	habitat
1180194	Terrestrial.	habitat
1180195	Terrestrial.	habitat
1180196	Terrestrial.	habitat
1180197	Terrestrial.	habitat
1180198	Terrestrial.	habitat
1180199	Terrestrial.	habitat
1180200	Terrestrial.	habitat
1180201	Terrestrial.	habitat
1180202	Terrestrial.	habitat
1180203	Terrestrial.	habitat
1180204	Terrestrial.	habitat
1180205	Terrestrial.	habitat
1180206	Terrestrial.	habitat
1180207	Terrestrial.	habitat
1180208	Terrestrial.	habitat
1180209	Terrestrial.	habitat
1180210	Terrestrial.	habitat
1180211	Terrestrial.	habitat
1180212	Terrestrial.	habitat
1180213	Terrestrial.	habitat
1180214	Terrestrial.	habitat
1180215	Terrestrial.	habitat
1180216	Terrestrial.	habitat
