uid	|	name	|	type	|	rank	|	
1218728	|	Zorotypida	|	synonym	|		|	
1218735	|	Latinozoros	|	synonym	|		|	
1218735	|	Brazilozoros	|	synonym	|		|	
1218735	|	Centrozoros	|	synonym	|		|	
1218735	|	Usazoros	|	synonym	|		|	
1218735	|	Meridozoros	|	synonym	|		|	
1218735	|	Floridazoros	|	synonym	|		|	
1218735	|	Formosozoros	|	synonym	|		|	
1218735	|	Zoraptera	|	synonym	|		|	
1218733	|	Paleospinosus	|	synonym	|		|	
