id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1186751	1186751	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458731	1186750	1186236	Coreides	Leach. 1815. Entomology. The Edinburgh Encyclopaedia (Ed. Enc.) 9:57-172	family	Leach, 1815	synonym			2016-05-10T12:21:00
1186752	1186752	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458308	1186752	1186750	Pseudophloeinae	Stål. 1868[1867]. Bidrag till Hemipterernas systematik. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 24(7):491-560	subfamily	Stål, 1868	valid			2016-05-10T12:21:00
1186753	1186753	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458730	1186752	1186750	Pseudophloeida	Stål. 1868[1867]. Bidrag till Hemipterernas systematik. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 24(7):491-560	subfamily	Stål, 1868	synonym			2016-05-10T12:21:00
1186754	1186754	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458607	1186754	1186752	Clavigrallini	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	tribe	Stål, 1873	valid			2016-05-10T12:21:00
1186755	1186755	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458729	1186754	1186752	Clavigrallaria	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	tribe	Stål, 1873	synonym			2016-05-10T12:21:00
1186756	1186756	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458647	1186756	1186754	Clavigralla	Spinola. 1837. Essai sur les genres d'insectes appartenants à l'ordre des Hémiptères, Lin. ou Rhyngotes, Fab. et à la section des Hétéropères, Dufour 1-383	genus	Spinola, 1837	valid			2016-05-10T12:21:00
1186757	1186757	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458728	1186757	1186756	Clavigralla aculeata	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186758	1186758	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458726	1186758	1186756	Clavigralla alpica	Bergroth. 1927. Zoological results of the Swedish Expedition to Central Africa, 1921. Insecta. 21. Hemiptera Heteroptera. Arkiv för Zoologi 18 A(26):1-12	species	(Bergroth, 1927)	valid			2016-05-10T12:21:00
1186759	1186759	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458725	1186759	1186756	Clavigralla andersoni	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186760	1186760	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458724	1186760	1186756	Clavigralla angolensis	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186761	1186761	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458723	1186761	1186756	Clavigralla ankatsoensis	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186762	1186762	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458722	1186762	1186756	Clavigralla annectans	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186763	1186763	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458720	1186763	1186756	Clavigralla annulipes	Signoret. 1860. Faune des Hémiptères de Madagascar.2. Hétéroptères. Annales de la Société Entomologique de France 3 8:917-972, plates 13-14	species	Signoret, 1860	valid			2016-11-30T10:02:00
1186764	1186764	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458719	1186764	1186756	Clavigralla asterix	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186765	1186765	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458718	1186765	1186756	Clavigralla biston	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186766	1186766	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458717	1186766	1186756	Clavigralla bovilla	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186767	1186767	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458716	1186767	1186756	Clavigralla breviceps	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186768	1186768	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458713	1186768	1186756	Clavigralla curvipes	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	species	(Stål, 1873)	valid			2016-05-10T12:21:00
1186769	1186769	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458712	1186769	1186756	Clavigralla egregia	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186770	1186770	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452121	1186770	1186756	Clavigralla elongata	Signoret. 1861[1860]. Faune des Hémiptères de Madagascar (Suite et fin.) 2e partie. Hétéroptères. Annales de la Société Entomologique de France 3 8(3-4):917-972	species	Signoret, 1861	valid			2016-05-10T12:21:00
1186771	1186771	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458711	1186770	1186756	Clavigralla flavipennis	Signoret. 1861[1860]. Faune des Hémiptères de Madagascar (Suite et fin.) 2e partie. Hétéroptères. Annales de la Société Entomologique de France 3 8(3-4):917-972	species	Signoret, 1861	junior synonym			2016-05-10T12:21:00
1186772	1186772	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458710	1186772	1186756	Clavigralla gibbosa	Spinola. 1837. Essai sur les genres d'insectes appartenants à l'ordre des Hémiptères, Lin. ou Rhyngotes, Fab. et à la section des Hétéropères, Dufour 1-383	species	Spinola, 1837	valid			2016-05-10T12:21:00
1186773	1186773	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458708	1186773	1186756	Clavigralla griseola	Linnavuori. 1978. Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae. Acta Zoologica Fennica (Acta Zool.Fenn.) 153:1-108	species	(Linnavuori, 1978)	valid			2016-05-10T12:21:00
1186774	1186774	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458703	1186774	1186756	Clavigralla horrida	Germar. 1838. Hemiptera Heteroptera promontorii bonae spei, nondum descripta, quae collegit C.F. Drège  . Revue Entomologique (Silbermann) 5:121-192	species	(Germar, 1838)	valid			2016-05-21T07:37:00
1186775	1186775	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458706	1186774	1186756	Clavigralla muricata	Stål. 1855. Hemiptera från Kafferlandet. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:27-46	species	Stål, 1855	junior synonym			2016-05-10T12:21:00
1186776	1186776	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458700	1186776	1186756	Clavigralla hystricodes	Stål. 1866. Analecta hemipterologica. Berliner Entomologische Zeitschrift (Berl. Entomol. Zeit) 10:151-172	species	Stål, 1866	valid			2016-05-10T12:21:00
1186777	1186777	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458702	1186776	1186756	Clavigralla hystricoides	Blöte. 1935. Catalogue of the Coreidae in the Rijksmuseum van Natuurlijke Historie. Part II. Coreinae, First Part. Zoölogische Mededeelingen 18:181-227	species	Blöte, 1935	synonym			2016-05-10T12:21:00
1186778	1186778	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452034	1186778	1186756	Clavigralla hystrix	Dallas. 1852. List of the specimens of hemipterous insects in the collection of the British Museum, Taylor & Francis Incorporated, London II:369-592	species	Dallas, 1852	valid			2016-05-10T12:21:00
1186779	1186779	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452035	1186779	1186756	Clavigralla insignis	Distant. 1908. Descriptions of some Rhynchota from Ruwenzori. Annals and Magazine of Natural History (Ann. Mag. Nat. Hist.) 8 2(11):436-444	species	(Distant, 1908)	valid			2016-05-10T12:21:00
1186780	1186780	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458694	1186780	1186756	Clavigralla leontjevi	Bergroth. 1908[1907]. Neue Hemipteren aus Süd-Abyssinien. Revue Russe d'Entomologie 7:106-110	species	(Bergroth, 1908)	valid			2016-06-01T09:56:00
1186781	1186781	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458691	1186781	1186756	Clavigralla leroyi	Schouteden. 1938. Catalogues raisonnés de la faune entomologique du Congo Belge. Hémiptères, Coreidae  . Annales du Musée Royal du Congo Belge. Zoologie 3 (2) 1:221-308	species	(Schouteden, 1938)	valid			2016-05-10T12:21:00
1186782	1186782	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458693	1186781	1186756	Acanthomia mixta	Schouteden. 1938. Catalogues raisonnés de la faune entomologique du Congo Belge. Hémiptères, Coreidae  . Annales du Musée Royal du Congo Belge. Zoologie 3 (2) 1:221-308	species	Schouteden, 1938	junior synonym			2016-05-10T12:21:00
1186783	1186783	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458690	1186783	1186756	Clavigralla longispina	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186784	1186784	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458689	1186784	1186756	Clavigralla madagascariensis	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186785	1186785	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458688	1186785	1186756	Clavigralla marmorata	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186786	1186786	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458686	1186786	1186756	Clavigralla minor	Schouteden. 1938. Catalogues raisonnés de la faune entomologique du Congo Belge. Hémiptères, Coreidae  . Annales du Musée Royal du Congo Belge. Zoologie 3 (2) 1:221-308	species	(Schouteden, 1938)	valid			2016-05-10T12:21:00
1186787	1186787	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458685	1186787	1186756	Clavigralla mira	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186788	1186788	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458684	1186788	1186756	Clavigralla montana	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186789	1186789	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458682	1186789	1186756	Clavigralla natalensis	Stål. 1855. Hemiptera från Kafferlandet. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:27-46	species	Stål, 1855	valid			2016-05-10T12:21:00
1186790	1186790	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458681	1186790	1186756	Clavigralla neavei	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186791	1186791	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458677	1186791	1186756	Clavigralla orientalis	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	species	Dolling, 1978	valid			2016-05-10T12:21:00
1186792	1186792	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458680	1186792	1186791	Clavigralla orientalis orientalis	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	subspecies	Dolling, 1978	valid			2016-05-10T12:21:00
1186793	1186793	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458678	1186793	1186791	Clavigralla orientalis serica	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	subspecies	Dolling, 1978	valid			2016-05-10T12:21:00
1186794	1186794	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458676	1186794	1186756	Clavigralla oxonis	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186795	1186795	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458675	1186795	1186756	Clavigralla pabo	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186796	1186796	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458674	1186796	1186756	Clavigralla pusilla	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186797	1186797	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458672	1186797	1186756	Clavigralla ruandana	Schouteden. 1957. Contributions à l'étude de la faune entomologique du Ruanda-Urundi (Mission P. Basilewsky 1953). CXXVI. Heteroptera Plataspidae, Acanthosomidae, Pentatomidae et Coreidae. Annales du Musée Royal du Congo Belge. Zoologie Sciences zoologiques 58:269-310	species	(Schouteden, 1957)	valid			2016-05-10T12:21:00
1186798	1186798	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458669	1186798	1186756	Clavigralla schnelli	Villiers. 1950. Note d'entomologie Ouest-africaine. I. Descriptions de nouveaux Hémiptères Hétéroptéres. Bulletin de l'Institut Français d'Afrique Noire (Sér. A) 12(3):634-659, 17 figs	species	(Villiers, 1950)	valid			2016-05-10T12:21:00
1186799	1186799	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458665	1186799	1186756	Clavigralla scutellaris	Westwood. 1842. A Catalogue of Hemiptera in the collection of the Rev. F. W. Hope., J.C. Bridgewater, London 2:1-26	species	(Westwood, 1842)	valid			2016-05-10T12:21:00
1186800	1186800	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458667	1186799	1186756	Acanthomia brevirostris	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	species	Stål, 1873	junior synonym			2016-05-10T12:21:00
1186801	1186801	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458664	1186801	1186756	Clavigralla shadabi	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186802	1186802	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458663	1186802	1186756	Clavigralla simillima	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186803	1186803	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458660	1186803	1186756	Clavigralla spiniscutis	Bergroth. 1913. On a small collection of Hemiptera from north-eastern French Congo. Annales de la Société Entomologique de Belgique (Ann. Soc. Entomol. Belg.) 57:237-239	species	(Bergroth, 1913)	valid			2016-06-01T09:56:00
1186804	1186804	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458659	1186804	1186756	Clavigralla strabo	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-21T07:52:00
1186805	1186805	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452127	1186805	1186756	Clavigralla tomentosicollis	Stål. 1855. Hemiptera från Kafferlandet. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:27-46	species	Stål, 1855	valid	correctum		2016-05-21T07:46:00
1186806	1186806	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458658	1186805	1186756	Clavigralla tomenticollis	Stål. 1855. Hemiptera från Kafferlandet. Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:27-46	species	Stål, 1855	synonym	negatum		2016-05-10T12:21:00
1186807	1186807	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458655	1186807	1186756	Clavigralla tuberculicollis	Reuter. 1887. Ad cognitionem Heteropterorum madagascariensium. Entomologisk Tidsskrift (Ent. Tidsskr.) 8:77-109	species	(Reuter, 1887)	valid			2016-05-10T12:21:00
1186808	1186808	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458653	1186808	1186756	Clavigralla uelensis	Schouteden. 1938. Catalogues raisonnés de la faune entomologique du Congo Belge. Hémiptères, Coreidae  . Annales du Musée Royal du Congo Belge. Zoologie 3 (2) 1:221-308	species	(Schouteden, 1938)	valid			2016-05-10T12:21:00
1186809	1186809	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458651	1186809	1186756	Clavigralla wittei	Schouteden. 1938. Catalogues raisonnés de la faune entomologique du Congo Belge. Hémiptères, Coreidae  . Annales du Musée Royal du Congo Belge. Zoologie 3 (2) 1:221-308	species	(Schouteden, 1938)	valid			2016-05-21T07:59:00
1186810	1186810	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458650	1186810	1186756	Clavigralla zambiae	Dolling. 1979. A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  . Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84	species	Dolling, 1979	valid			2016-05-10T12:21:00
1186811	1186811	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458649	1186756	1186754	Acanthomia	Stål. 1873. Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3. Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163	genus	Stål, 1873	junior synonym			2016-05-10T12:21:00
1186812	1186812	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458648	1186756	1186754	Lancha	Shadab. 1972. A new genus of pseudophloeine bugs from the Democratic Republic of Congo (Heteroptera, Coreoidea). American Museum Novitates (Amer. Mus. Novit.)(2493):1-11	genus	Shadab, 1972	junior synonym			2016-05-10T12:21:00
1186813	1186813	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458633	1186813	1186754	Clavigralloides	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	genus	Dolling, 1978	valid			2016-05-10T12:21:00
1186814	1186814	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458643	1186814	1186813	Clavigralloides tuberosus	Hsiao. 1964. New Coreidae from China (Hemiptera, Heteroptera) III. Acta Zoologica Sinica 16:251-262	species	(Hsiao, 1964)	valid			2016-05-10T12:21:00
1186815	1186815	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458646	1186815	1186814	Clavigralloides tuberosus indicus	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	subspecies	Dolling, 1978	valid			2016-05-10T12:21:00
1186816	1186816	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458645	1186816	1186814	Clavigralloides tuberosus tuberosus	Hsiao. 1964. New Coreidae from China (Hemiptera, Heteroptera) III. Acta Zoologica Sinica 16:251-262	subspecies	(Hsiao, 1964)	valid			2016-05-10T12:21:00
1186817	1186817	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458638	1186817	1186813	Clavigralloides acantharis	Fabricius. 1803. Systema Rhyngotorum secundum ordines, genera, speciesadjectis synonymis, locis, observationibus, descriptionibus. i-vi, 1-314 plus Emendanda and Index	species	(Fabricius, 1803)	valid			2016-05-10T12:21:00
1186818	1186818	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458642	1186817	1186813	Clavigralla tuberculata	Dallas. 1852. List of the specimens of hemipterous insects in the collection of the British Museum, Taylor & Francis Incorporated, London II:369-592	species	Dallas, 1852	junior synonym			2016-05-10T12:21:00
1186819	1186819	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458641	1186817	1186813	Clavigralla spinigera	Walker, F. 1872. Catalogue of the specimens of heteropterous Hemiptera in the collection of the British Museum. Heteroptera in the Collection of the British Museum(5):1-202	species	Walker, 1872	junior synonym			2016-05-10T12:21:00
1186820	1186820	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458637	1186820	1186813	Clavigralloides enkidu	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	species	Dolling, 1978	valid			2016-05-10T12:21:00
1186821	1186821	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458635	1186821	1186813	Clavigralloides quadrituberculatus	Breddin. 1899. Hemiptera insulae Lombok in museo Hamburgensi asservata adiectis speciebus nonnullis, quas continet collectio auctoris. Mitteilungen aus dem Zoologischen Museum Hamburg (Mitt. Hamb. Zool.) 16:155-194	species	(Breddin, 1899)	valid			2016-05-10T12:21:00
1186822	1186822	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458634	1186822	1186813	Clavigralloides spinosus	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	species	Dolling, 1978	valid			2016-05-10T12:21:00
1186823	1186823	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458612	1186823	1186754	Gralliclava	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	genus	Dolling, 1978	valid			2016-05-10T12:21:00
1186824	1186824	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458632	1186824	1186823	Gralliclava australiensis	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	species	Dolling, 1978	valid			2016-05-10T12:21:00
1186825	1186825	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458631	1186825	1186823	Gralliclava dissimilis	Dolling. 1978. A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae). Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321	species	Dolling, 1978	valid			2016-05-10T12:21:00
1186826	1186826	urn:lsid:Coreoidea.speciesfile.org:TaxonName:458626	1186826	1186823	Gralliclava horrens	Dohrn. 1860. Zur Heteroptern-Fauna Ceylon's. Stettiner Entomologische Zeitung (Stettin. Entomol. Zeit.) 21:399-409	species	(Dohrn, 1860)	valid			2016-05-10T12:21:00
