uid	|	name	|	type	|	rank	|	
1188301	|	Mesocerus omoxys	|	synonym	|		|	
1188289	|	Coreas	|	synonym	|		|	
1188289	|	Coraeus	|	synonym	|		|	
1188308	|	Centrocarenus	|	synonym	|		|	
1188310	|	Centrocarenus spiniger nigricans	|	synonym	|		|	
1188310	|	Centrocoris variegatus convergens	|	synonym	|		|	
1188319	|	Centrocoris pallescens	|	synonym	|		|	
1188319	|	Cimex branderi	|	synonym	|		|	
1188319	|	Centrocoris bampurensis	|	synonym	|		|	
1188319	|	Centrocoris spiniger subinermis	|	synonym	|		|	
1188324	|	Centrocarenus coroniceps	|	synonym	|		|	
1188324	|	Centrocarenus balassogloi	|	synonym	|		|	
1188324	|	Centrocarenus ruficeps	|	synonym	|		|	
1188324	|	Centrocoris scutellaris	|	synonym	|		|	
1188331	|	Kuschakewitschia	|	synonym	|		|	
1188333	|	Kuschakewitschia brevirostris	|	synonym	|		|	
1188335	|	Coccocephalus	|	synonym	|		|	
1188335	|	Coccodocephalus	|	synonym	|		|	
1188340	|	Cercinthus lehmanni chobauti	|	synonym	|		|	
1188342	|	Coreus (Palethrocoris)	|	synonym	|		|	
1188345	|	Coreus cornutus	|	synonym	|		|	
1188345	|	Enoplops ventralis	|	synonym	|		|	
1188345	|	Enoplops scapha curvidens	|	synonym	|		|	
1188345	|	Coreus scapha illyricus	|	synonym	|		|	
1188345	|	Enoplops scapha inermis	|	synonym	|		|	
1188345	|	Coreus scapha bullidens	|	synonym	|		|	
1188352	|	Coreus bos erecticornis	|	synonym	|		|	
1188357	|	Enoplops heinsi	|	synonym	|		|	
1188361	|	Platymelus	|	synonym	|		|	
1188366	|	Platymelus christophi	|	synonym	|		|	
1188366	|	Haploprocta semenovi	|	synonym	|		|	
1188369	|	Verlusia rotundiventris	|	synonym	|		|	
1188369	|	Verlusia reyi	|	synonym	|		|	
1188369	|	Haploprocta sulcicornis punctata	|	synonym	|		|	
1188369	|	Haploprocta sulcicornis lusitanica	|	synonym	|		|	
1188369	|	Haploprocta sulcicornis maroccana	|	synonym	|		|	
1188369	|	Haploprocta sulcicornis insularis	|	synonym	|		|	
1188379	|	Coreus dahlmannii	|	synonym	|		|	
1188382	|	Atractus cinereus	|	synonym	|		|	
1188377	|	Atractus	|	synonym	|		|	
1188390	|	Verlusia	|	synonym	|		|	
1188392	|	Cimex quadratus	|	synonym	|		|	
1188392	|	Verlusia sinuata	|	synonym	|		|	
1188392	|	Verlusia rhombea fusca	|	synonym	|		|	
1188390	|	Syromaster	|	synonym	|		|	
1188390	|	Syromastes	|	synonym	|		|	
1188272	|	Coreida	|	synonym	|		|	
1188272	|	Corearia	|	synonym	|		|	
1188425	|	Elasmogaster brunnescens	|	synonym	|		|	
1188415	|	Daladeraria	|	synonym	|		|	
1188434	|	Ovengua aperta	|	synonym	|		|	
1188433	|	Ovengua	|	synonym	|		|	
1188445	|	Dalader acuticostata	|	synonym	|		|	
1188453	|	Dalader rotundicosta	|	synonym	|		|	
1188453	|	Dalader rotundicostata	|	synonym	|		|	
1188456	|	Dalader parvulus	|	synonym	|		|	
1188462	|	Odontorhopala bergrothi	|	synonym	|		|	
1188462	|	Odontorhopala geminata	|	synonym	|		|	
1188473	|	Dasynaria	|	synonym	|		|	
1188473	|	Pendulinini	|	synonym	|		|	
1188482	|	Iwasakia	|	synonym	|		|	
1188507	|	Dasynus distanti	|	synonym	|		|	
1188528	|	Dicrorymbus	|	synonym	|		|	
1188532	|	Pendulinus	|	synonym	|		|	
1188538	|	Pendulinus ater	|	synonym	|		|	
1188538	|	Coreus bicolor	|	synonym	|		|	
1188560	|	Lagaria africana	|	synonym	|		|	
1188560	|	Homoeocerus apicatus	|	synonym	|		|	
1188473	|	Chinadasynini	|	synonym	|		|	
1188473	|	Dasynopsini	|	synonym	|		|	
1188473	|	Paradasynini	|	synonym	|		|	
1188473	|	Sinodasynini	|	synonym	|		|	
1188473	|	Pendulinidae	|	synonym	|		|	
1188473	|	Pendulinaria	|	synonym	|		|	
1188473	|	Pendulini	|	synonym	|		|	
1188576	|	Amblypelta semifulva	|	synonym	|		|	
1188574	|	Cristovallia	|	synonym	|		|	
1188598	|	Cristovallia typica	|	synonym	|		|	
1188606	|	Jalina occularis	|	synonym	|		|	
1188610	|	Gonocérates	|	synonym	|		|	
1188610	|	Gonoceraria	|	synonym	|		|	
1188622	|	Cletomorpha sumatrana	|	synonym	|		|	
1188641	|	Cletomorpha denticulata	|	synonym	|		|	
1188644	|	Agonotomus	|	synonym	|		|	
1188644	|	Macina	|	synonym	|		|	
1188644	|	Peniscomus	|	synonym	|		|	
1188655	|	Gonocerus bis-bipunctatus	|	synonym	|		|	
1188660	|	Gonocerus varius	|	synonym	|		|	
1188670	|	Gonocerus spissicornis	|	synonym	|		|	
1188681	|	Cletus pallescens	|	synonym	|		|	
1188683	|	Gonocerus crassicornis	|	synonym	|		|	
1188685	|	Cletus inconspicuus	|	synonym	|		|	
1188685	|	Coreus bipunctatus	|	synonym	|		|	
1188696	|	Cletus armatulus	|	synonym	|		|	
1188696	|	Cletus infuscatus	|	synonym	|		|	
1188706	|	Coreus immaculatus	|	synonym	|		|	
1188706	|	Cletus madagascariensis	|	synonym	|		|	
1188706	|	Cletus modestus	|	synonym	|		|	
1188706	|	Gonocerus ochraceus	|	synonym	|		|	
1188714	|	Cletus rusticus	|	synonym	|		|	
1188714	|	Homoeocerus minax	|	synonym	|		|	
1188714	|	Cletus tenuis	|	synonym	|		|	
1188718	|	Cletus femoralis	|	synonym	|		|	
1188718	|	Cletus punctulatus javanus	|	synonym	|		|	
1188722	|	Gonocerus acutus	|	synonym	|		|	
1188722	|	Cletus bistillatus	|	synonym	|		|	
1188725	|	Coreus parvulus	|	synonym	|		|	
1188725	|	Homoeocerus minimus	|	synonym	|		|	
1188738	|	Genocerus	|	synonym	|		|	
1188742	|	Cimex luteus	|	synonym	|		|	
1188742	|	Cimex acutus	|	synonym	|		|	
1188742	|	Cimex ictericus	|	synonym	|		|	
1188742	|	Cimex acutangulus	|	synonym	|		|	
1188742	|	Coreus venator	|	synonym	|		|	
1188742	|	Coreus crudus	|	synonym	|		|	
1188742	|	Syromastes cinnameus	|	synonym	|		|	
1188742	|	Gonocerus venator acutangulus	|	synonym	|		|	
1188742	|	Gonocerus acutangulatus	|	synonym	|		|	
1188742	|	Gonocerus acutangulatus simulator	|	synonym	|		|	
1188753	|	Coreus compressicornis	|	synonym	|		|	
1188753	|	Coreus chloroticus	|	synonym	|		|	
1188753	|	Gonocerus indicator	|	synonym	|		|	
1188757	|	Coreus triquetricornis	|	synonym	|		|	
1188757	|	Gonocerus juniperi obtusangulus	|	synonym	|		|	
1188757	|	Gonocerus freyi	|	synonym	|		|	
1188757	|	Cimex viridipes	|	synonym	|		|	
1188738	|	Gonoceras	|	synonym	|		|	
1188769	|	Nanichisme	|	synonym	|		|	
1188769	|	Plinachtus (Nesiotes)	|	synonym	|		|	
1188769	|	Metacletus	|	synonym	|		|	
1188779	|	Plinachtus pax	|	synonym	|		|	
1188781	|	Plinachtus burgeoni	|	synonym	|		|	
1188783	|	Cletus clarus	|	synonym	|		|	
1188783	|	Plinachtus luteinervis	|	synonym	|		|	
1188790	|	Gonocerus luridus	|	synonym	|		|	
1188790	|	Plinachtus pugionatus	|	synonym	|		|	
1188790	|	Plinachtus spinosus	|	synonym	|		|	
1188790	|	Cletus mundus	|	synonym	|		|	
1188790	|	Plinachtus scutellaris	|	synonym	|		|	
1188790	|	Plinachtus wittei	|	synonym	|		|	
1188790	|	Plinachtus basilewskyi	|	synonym	|		|	
1188801	|	Leptoscelis ventralis	|	synonym	|		|	
1188801	|	Cletus conspicuus	|	synonym	|		|	
1188801	|	Anisoscelis (Leptoscelis) rufiventris	|	synonym	|		|	
1188805	|	Metacletus bivittatus	|	synonym	|		|	
1188805	|	Plinachtus peltastes	|	synonym	|		|	
1188808	|	Plinachtus similis	|	synonym	|		|	
1188811	|	Plinachtus falcatus	|	synonym	|		|	
1188811	|	Gonocerus carreti	|	synonym	|		|	
1188811	|	Gonocerus madeirensis	|	synonym	|		|	
1188811	|	Plinachtus falcatus antennalis	|	synonym	|		|	
1188811	|	Plinachtus falcatus dubiosus	|	synonym	|		|	
1188811	|	Plinachtus falactus	|	synonym	|		|	
1188610	|	Gonocerina	|	synonym	|		|	
1188828	|	Brotheus	|	synonym	|		|	
1188830	|	Cletus viridulus	|	synonym	|		|	
1188833	|	Gonocerus lineatus	|	synonym	|		|	
1188833	|	Cletus sjostedti	|	synonym	|		|	
1188839	|	Homéocérides	|	synonym	|		|	
1188844	|	Aschistus	|	synonym	|		|	
1188844	|	Aschistacaris	|	synonym	|		|	
1188855	|	Ceratopachys capensis	|	synonym	|		|	
1188855	|	Tliponius rugifer	|	synonym	|		|	
1188852	|	Homoeocerus (Ceratopachis)	|	synonym	|		|	
1188865	|	Ceratopachys variabilis	|	synonym	|		|	
1188865	|	Tliponius insignicornis	|	synonym	|		|	
1188865	|	Homoeocerus anticus	|	synonym	|		|	
1188865	|	Homoeocerus rosaceus	|	synonym	|		|	
1188870	|	Tagus	|	synonym	|		|	
1188878	|	Prismatocerus auritulus	|	synonym	|		|	
1188882	|	Philonus nigrovittatus	|	synonym	|		|	
1188887	|	Ceratopachys vicinus	|	synonym	|		|	
1188890	|	Homoeocerus biplagiatus	|	synonym	|		|	
1188895	|	Homoeocerus yerburyi	|	synonym	|		|	
1188895	|	Tagus tchadensis	|	synonym	|		|	
1188898	|	Ornitus	|	synonym	|		|	
1188839	|	Homoeocerina	|	synonym	|		|	
1188839	|	Homoeoceridae	|	synonym	|		|	
1188839	|	Homoeoceroidae	|	synonym	|		|	
1188839	|	Homoeoceriden	|	synonym	|		|	
1188839	|	Homescérides	|	synonym	|		|	
1188839	|	Homoeoceraria	|	synonym	|		|	
1188839	|	Homoeocerides	|	synonym	|		|	
1188839	|	Homoceridae	|	synonym	|		|	
1188839	|	Homoeocerida	|	synonym	|		|	
1188839	|	Homoeocerinae	|	synonym	|		|	
1188915	|	Philonus	|	synonym	|		|	
1188917	|	Homoeocerus nigripes	|	synonym	|		|	
1188917	|	Gonocerus marginellus	|	synonym	|		|	
1188917	|	Ceratopachys subsparsus	|	synonym	|		|	
1188922	|	Ceratopachys ruficornis	|	synonym	|		|	
1188931	|	Philonus fuscus	|	synonym	|		|	
1188931	|	Philonus natalensis	|	synonym	|		|	
1188915	|	Homoeocerus (Ornytopsis)	|	synonym	|		|	
1188915	|	Homoecerus	|	synonym	|		|	
1188915	|	Homaeocerus	|	synonym	|		|	
1188915	|	Homoeocereus	|	synonym	|		|	
1188967	|	Coreus alternans	|	synonym	|		|	
1188969	|	Anacanthus	|	synonym	|		|	
1188969	|	Uhleriella	|	synonym	|		|	
1188969	|	Muzafferiana	|	synonym	|		|	
1188977	|	Homoeocerus clarus	|	synonym	|		|	
1188977	|	Homoeocerus mundus	|	synonym	|		|	
1188977	|	Homoeocerus parallelus	|	synonym	|		|	
1188981	|	Homoeocerus 2-guttatus	|	synonym	|		|	
1188981	|	Homoeocerus sikkimensis	|	synonym	|		|	
1188990	|	Homoeocerus umbratus	|	synonym	|		|	
1188990	|	Homoeocerus (Anacanthocoris) javanicus guttatipennis	|	synonym	|		|	
1188990	|	Homoeocerus (Anacanthocoris) latevittatus	|	synonym	|		|	
1189013	|	Homoeocerus turbidus	|	synonym	|		|	
1189021	|	Homoeocerus marginatus	|	synonym	|		|	
1189029	|	Homoeocerus plagiatus	|	synonym	|		|	
1189032	|	Homoeocerus singalensis	|	synonym	|		|	
1189042	|	Homoeocerus chinensis	|	synonym	|		|	
1189042	|	Gonocerus punctipennis	|	synonym	|		|	
1189042	|	Homoeocerus distinctus	|	synonym	|		|	
1189068	|	Homoeocerus australis	|	synonym	|		|	
1189074	|	Homoeocerus parvulus	|	synonym	|		|	
1189094	|	Helcomeriini	|	synonym	|		|	
1189094	|	Lygaeinae	|	synonym	|		|	
1189094	|	Mercennini	|	synonym	|		|	
1189094	|	Derepterini	|	synonym	|		|	
1189112	|	Cypia	|	synonym	|		|	
1189120	|	Paryphes andreae	|	synonym	|		|	
1189120	|	Myctis religiosus	|	synonym	|		|	
1189125	|	Mictis stalii	|	synonym	|		|	
1189132	|	Melucha atra	|	synonym	|		|	
1189138	|	Odontoloba	|	synonym	|		|	
1189138	|	Odontolaba	|	synonym	|		|	
1189144	|	Pachylis tribulus	|	synonym	|		|	
1189147	|	Plectrocnemia	|	synonym	|		|	
1189155	|	Holopterna ellioti	|	synonym	|		|	
1189155	|	Plectrocnemia rothschildi	|	synonym	|		|	
1189159	|	Lygaeus cornix	|	synonym	|		|	
1189167	|	Lygaeus laevis	|	synonym	|		|	
1189167	|	Lygaeus serratus	|	synonym	|		|	
1189167	|	Mygdonia rufidorsis	|	synonym	|		|	
1189171	|	Cypia rubra	|	synonym	|		|	
1189181	|	Mictis foliaceipes	|	synonym	|		|	
1189181	|	Mictis foliacipes	|	synonym	|		|	
1189186	|	Plectropoda mesophila	|	synonym	|		|	
1189188	|	Mygdonia spinulosa	|	synonym	|		|	
1189199	|	Plectropodoides sandoensis	|	synonym	|		|	
1189196	|	Plectropoides	|	synonym	|		|	
1189205	|	Axinepteryx	|	synonym	|		|	
1189207	|	Schroederia trilineata	|	synonym	|		|	
1189205	|	Axinepterus	|	synonym	|		|	
1189210	|	Ituribius	|	synonym	|		|	
1189210	|	Paranoplocnemis	|	synonym	|		|	
1189213	|	Coreus heteropus	|	synonym	|		|	
1189213	|	Myctis apicalis	|	synonym	|		|	
1189213	|	Cerbus fuliginosus	|	synonym	|		|	
1189213	|	Mictis gracilis	|	synonym	|		|	
1189213	|	Mictis libyssa	|	synonym	|		|	
1189213	|	Mictis bohemani	|	synonym	|		|	
1189213	|	Anoplocnemis survipes	|	synonym	|		|	
1189221	|	Mictis compressa	|	synonym	|		|	
1189223	|	Mictis luteitarsis	|	synonym	|		|	
1189223	|	Lygaeus compernis	|	synonym	|		|	
1189240	|	Mictis castanicornis	|	synonym	|		|	
1189248	|	Myctis ventralis	|	synonym	|		|	
1189248	|	Mictis similis	|	synonym	|		|	
1189251	|	Melucha aurulenta	|	synonym	|		|	
1189254	|	Mictis griseosericans	|	synonym	|		|	
1189254	|	Mictis griseo-sericea	|	synonym	|		|	
1189267	|	Mictis tenuicornis	|	synonym	|		|	
1189269	|	Anoplocnemis montandorii	|	synonym	|		|	
1189276	|	Myctis parallelus	|	synonym	|		|	
1189276	|	Myctis horrificus	|	synonym	|		|	
1189276	|	Mictis nigrita	|	synonym	|		|	
1189276	|	Mictis furva	|	synonym	|		|	
1189276	|	Mictis validipes	|	synonym	|		|	
1189288	|	Mictis tomento-virgata	|	synonym	|		|	
1189290	|	Anoplocnemis variicornis	|	synonym	|		|	
1189292	|	Mictis videra	|	synonym	|		|	
1189292	|	Mictis vidua	|	synonym	|		|	
1189296	|	Mictis mayri	|	synonym	|		|	
1189298	|	Myctis annulicornis	|	synonym	|		|	
1189303	|	Lygaeus grossipes	|	synonym	|		|	
1189303	|	Lygaeus tumidipes	|	synonym	|		|	
1189303	|	Myctis affinis	|	synonym	|		|	
1189303	|	Myctis bicolor	|	synonym	|		|	
1189303	|	Myctis punctum	|	synonym	|		|	
1189303	|	Mictis castanea	|	synonym	|		|	
1189303	|	Mictis dubia	|	synonym	|		|	
1189303	|	Mictis lata	|	synonym	|		|	
1189303	|	Mictis ferrifera	|	synonym	|		|	
1189303	|	Physomerus mictiformis	|	synonym	|		|	
1189303	|	Lygaeus varus	|	synonym	|		|	
1189303	|	Lygaeus erythronotus	|	synonym	|		|	
1189317	|	Mictis scutellaris	|	synonym	|		|	
1189319	|	Paramictis	|	synonym	|		|	
1189322	|	Mictis albo-vittata	|	synonym	|		|	
1189334	|	Derapteryx	|	synonym	|		|	
1189334	|	Deropteryx	|	synonym	|		|	
1189334	|	Derepteryx (Pterygomia)	|	synonym	|		|	
1189334	|	Derepterix	|	synonym	|		|	
1189347	|	Hoplopterna	|	synonym	|		|	
1189347	|	Evagrius	|	synonym	|		|	
1189357	|	Cimex hottentota	|	synonym	|		|	
1189357	|	Cerbus affinis	|	synonym	|		|	
1189357	|	Elasmopoda valea	|	synonym	|		|	
1189357	|	Elasmopoda vagla	|	synonym	|		|	
1189347	|	Holopterna	|	synonym	|		|	
1189366	|	Mictis dallasii	|	synonym	|		|	
1189366	|	Mictis dilatata	|	synonym	|		|	
1189369	|	Elasmopoda ampliata	|	synonym	|		|	
1189371	|	Holopterna affinis	|	synonym	|		|	
1189371	|	Hoplopterna distanti	|	synonym	|		|	
1189371	|	Elasmopoda chione	|	synonym	|		|	
1189347	|	Hoploterna	|	synonym	|		|	
1189377	|	Holcomeria	|	synonym	|		|	
1189385	|	Mictis crucifera	|	synonym	|		|	
1189385	|	Anisoscelis abdominalis	|	synonym	|		|	
1189385	|	Mictis symbolica	|	synonym	|		|	
1189385	|	Mictis crux	|	synonym	|		|	
1189393	|	Mictis farinosa	|	synonym	|		|	
1189401	|	Mictis conjunctus	|	synonym	|		|	
1189383	|	Mictes	|	synonym	|		|	
1189383	|	Mistis	|	synonym	|		|	
1189420	|	Coreus (Cerbus) umbilicatus	|	synonym	|		|	
1189420	|	Myctis fasciatus	|	synonym	|		|	
1189420	|	Mictis nigricornis	|	synonym	|		|	
1189383	|	Cerbus	|	synonym	|		|	
1189383	|	Lygaeomictis	|	synonym	|		|	
1189383	|	Myctis	|	synonym	|		|	
1189431	|	Mictis amplectens	|	synonym	|		|	
1189431	|	Derepteryx hardwickei	|	synonym	|		|	
1189429	|	Molopteryx	|	synonym	|		|	
1189439	|	Menenotus tuberculipes	|	synonym	|		|	
1189439	|	Mictis japonica	|	synonym	|		|	
1189447	|	Elasmomia	|	synonym	|		|	
1189447	|	Elasmamia	|	synonym	|		|	
1189447	|	Elasmonia	|	synonym	|		|	
1189447	|	Elasmomea	|	synonym	|		|	
1189472	|	Prioptychomia	|	synonym	|		|	
1189481	|	Mictis hystrix	|	synonym	|		|	
1228378	|	Thryallis	|	synonym	|		|	
1189510	|	Mictis sulcicornis	|	synonym	|		|	
1189513	|	Mictis metalica	|	synonym	|		|	
1189513	|	Mictis loricata	|	synonym	|		|	
1189516	|	Haglundiella	|	synonym	|		|	
1189527	|	Melania	|	synonym	|		|	
1189535	|	Darvela expansa	|	synonym	|		|	
1189534	|	Darvela	|	synonym	|		|	
1189094	|	Mictina	|	synonym	|		|	
1189094	|	Mictides	|	synonym	|		|	
1189094	|	Mictiden	|	synonym	|		|	
1189094	|	Mictidae	|	synonym	|		|	
1189094	|	Mictidida	|	synonym	|		|	
1189094	|	Mictida	|	synonym	|		|	
1189094	|	Mictaria	|	synonym	|		|	
1189094	|	Mictinae	|	synonym	|		|	
1189094	|	Mictidinae	|	synonym	|		|	
1189094	|	Mictiini	|	synonym	|		|	
1189094	|	Mictidini	|	synonym	|		|	
1189554	|	Mycillus	|	synonym	|		|	
1189587	|	Petascelis remipes auriventris	|	synonym	|		|	
1189595	|	Parapetillia	|	synonym	|		|	
1189585	|	Petascelaria	|	synonym	|		|	
1189585	|	Petascelidae	|	synonym	|		|	
1189585	|	Petascelinae	|	synonym	|		|	
1189617	|	Trematocoris subvittata	|	synonym	|		|	
1189617	|	Melucha notatipes	|	synonym	|		|	
1189622	|	Megatrema	|	synonym	|		|	
1189626	|	Petillia biseriata	|	synonym	|		|	
1189646	|	Dilycoetha brauni	|	synonym	|		|	
1189645	|	Dilycoctha	|	synonym	|		|	
1189649	|	Dilycochtha topiaria	|	synonym	|		|	
1189645	|	Dilycoetha	|	synonym	|		|	
1189645	|	Dilycotha	|	synonym	|		|	
1189659	|	Sulpicia vicina	|	synonym	|		|	
1189662	|	Petillia distanti	|	synonym	|		|	
1189585	|	Petaloscelidaria	|	synonym	|		|	
1189585	|	Petascelidini	|	synonym	|		|	
1189669	|	Phyllomorphaires	|	synonym	|		|	
1189669	|	Phyllomorpharia	|	synonym	|		|	
1189678	|	Phyllomorpha livingstoni	|	synonym	|		|	
1189678	|	Pephricus livingstonei	|	synonym	|		|	
1189681	|	Cimex paradopa	|	synonym	|		|	
1189672	|	Pephriscus	|	synonym	|		|	
1189672	|	Pepricus	|	synonym	|		|	
1189686	|	Pephricus pellucida	|	synonym	|		|	
1189690	|	Phyllomorpha persica	|	synonym	|		|	
1189689	|	Craspedum	|	synonym	|		|	
1189689	|	Phyllophya	|	synonym	|		|	
1189689	|	Phyllomorphus	|	synonym	|		|	
1189689	|	Phillomorpha	|	synonym	|		|	
1189696	|	Coreus hystrix	|	synonym	|		|	
1189696	|	Coreus gallicus	|	synonym	|		|	
1189696	|	Phyllomorpha algirica	|	synonym	|		|	
1189696	|	Phyllomorpha algerica	|	synonym	|		|	
1189696	|	Phyllomorpha erinaceus	|	synonym	|		|	
1189696	|	Phyllomorphus erinaceus	|	synonym	|		|	
1189696	|	Phyllomorpha laciniata brevispina	|	synonym	|		|	
1189696	|	Phyllomorpha laciniata montandon	|	synonym	|		|	
1189696	|	Aradus muricatus	|	synonym	|		|	
1189696	|	Coreus histrix	|	synonym	|		|	
1189709	|	Craspedum butleri	|	synonym	|		|	
1189716	|	Phyllomorpha lutreillii	|	synonym	|		|	
1189716	|	Craspedum phyllomorpha	|	synonym	|		|	
1189689	|	Paranotocoris	|	synonym	|		|	
1189690	|	Paranotocoris echinus	|	synonym	|		|	
1189669	|	Phyllomorphidae	|	synonym	|		|	
1189669	|	Phyllomorphinae	|	synonym	|		|	
1189723	|	Prionotylii	|	synonym	|		|	
1189725	|	Myrmidius	|	synonym	|		|	
1189725	|	Sudalus	|	synonym	|		|	
1189728	|	Prionotylus helferi	|	synonym	|		|	
1189728	|	Myrmidius flavidus	|	synonym	|		|	
1189728	|	Prionotylus brevicornis obsoletus	|	synonym	|		|	
1189744	|	Paryphes hilarus	|	synonym	|		|	
1189735	|	Latimbaria	|	synonym	|		|	
1189768	|	Ptyctus signatus thoracica	|	synonym	|		|	
1189735	|	Latimbidae	|	synonym	|		|	
1189775	|	Gonocerus longirostrum	|	synonym	|		|	
1189774	|	Distantidea	|	synonym	|		|	
1189774	|	Cyllarus (Platycyllarus)	|	synonym	|		|	
1189773	|	Cyllararia	|	synonym	|		|	
1189773	|	Cyllaridae	|	synonym	|		|	
1189791	|	Carpia	|	synonym	|		|	
1189799	|	Anasa perfusa	|	synonym	|		|	
1189804	|	Melynthus	|	synonym	|		|	
1189804	|	Fulicopus	|	synonym	|		|	
1189807	|	Melynthus histrionica	|	synonym	|		|	
1189790	|	Stenoscelideini	|	synonym	|		|	
1189822	|	Placoscelis	|	synonym	|		|	
1189822	|	Phillaeleocnemis	|	synonym	|		|	
1189826	|	Phyllaeleocnemis fuligula	|	synonym	|		|	
1189833	|	Stenoscelidea bicoloripes	|	synonym	|		|	
1189833	|	Plaxiscelis bicolor	|	synonym	|		|	
1189822	|	Phyllaeleocnemis	|	synonym	|		|	
1189822	|	Phylloeleocnemis	|	synonym	|		|	
1189790	|	Placoscelidida	|	synonym	|		|	
1189849	|	Margus	|	synonym	|		|	
1189851	|	Margus impudens	|	synonym	|		|	
1189863	|	Margus tibialis	|	synonym	|		|	
1189863	|	Margus graptosternus	|	synonym	|		|	
1189868	|	Margus nervoso-punctatus	|	synonym	|		|	
1189871	|	Margus vittidorsis	|	synonym	|		|	
1189881	|	Catorhintha guttula stali	|	synonym	|		|	
1189881	|	Gonocerus dorsigera	|	synonym	|		|	
1189892	|	Catorhintha apicalis dorsalis	|	synonym	|		|	
1189892	|	Catorhintha apicalis banksi	|	synonym	|		|	
1189892	|	Catorhintha apicalis marginata	|	synonym	|		|	
1189892	|	Catorhintha apicalis scrutator	|	synonym	|		|	
1189880	|	Ficana	|	synonym	|		|	
1189880	|	Carorhintha	|	synonym	|		|	
1189880	|	Catorhinta	|	synonym	|		|	
1189924	|	Hypselonotus pulchellus	|	synonym	|		|	
1189924	|	Cebrenis clavicornis	|	synonym	|		|	
1189944	|	Cebrenis tuberculata	|	synonym	|		|	
1189944	|	Cebrenis rubroconspersa	|	synonym	|		|	
1189954	|	Hypselonotus andinus	|	synonym	|		|	
1189954	|	Hypselonotus atratus	|	synonym	|		|	
1189954	|	Hypselonotus bilineatus	|	synonym	|		|	
1189954	|	Hypselonotus concinnus	|	synonym	|		|	
1189954	|	Hypselonotus lineaticollis	|	synonym	|		|	
1189954	|	Hypselonotus propinquus	|	synonym	|		|	
1189954	|	Jadera subvittata	|	synonym	|		|	
1189954	|	Hypselonotus balteatus	|	synonym	|		|	
1189954	|	Hypselonotus atratus hilaris	|	synonym	|		|	
1189954	|	Hypselonotus abberans	|	synonym	|		|	
1189954	|	Lygaeus satelles	|	synonym	|		|	
1189966	|	Hypselonotus aequatorialis	|	synonym	|		|	
1189966	|	Hypselonotus pedestris	|	synonym	|		|	
1189966	|	Hypselonotus proximus	|	synonym	|		|	
1189966	|	Hypselonotus simulans	|	synonym	|		|	
1189966	|	Hypselonotus loratus	|	synonym	|		|	
1189966	|	Hypselonotus loratus procerus	|	synonym	|		|	
1189966	|	Hypselonotus fuscus	|	synonym	|		|	
1189966	|	Cimex gronovii	|	synonym	|		|	
1189966	|	Lygaeus semilunaris	|	synonym	|		|	
1189976	|	Hypselonotus intermedius	|	synonym	|		|	
1189976	|	Hypselonotus lineatus neglectus	|	synonym	|		|	
1189976	|	Hypselonotus lineatus detersus	|	synonym	|		|	
1189980	|	Hypselonotus lanceolatus	|	synonym	|		|	
1189980	|	Hypselonotus lanceolatus gentilis	|	synonym	|		|	
1189980	|	Cimex striatulus	|	synonym	|		|	
1189980	|	Lygaeus venosus	|	synonym	|		|	
1189980	|	Hypselonotus dimidiatus	|	synonym	|		|	
1189988	|	Hypselonotus bitriangulifer medax	|	synonym	|		|	
1189999	|	Sundarus neniator	|	synonym	|		|	
1190001	|	Lygaeus lamprocephalus	|	synonym	|		|	
1190020	|	Paryphes tricolor	|	synonym	|		|	
1190022	|	Paryphes magnificus	|	synonym	|		|	
1190032	|	Zicca recurva	|	synonym	|		|	
1190032	|	Gonocerus obsoletus	|	synonym	|		|	
1190032	|	Coreus (Zicca) delicatulus	|	synonym	|		|	
1190048	|	Cimex tigripes	|	synonym	|		|	
1190048	|	Cimex delirator	|	synonym	|		|	
1190048	|	Zicca nassulata	|	synonym	|		|	
1190057	|	Zicca castanea	|	synonym	|		|	
1190057	|	Zicca stalii	|	synonym	|		|	
1190078	|	Namacus rufescens	|	synonym	|		|	
1190076	|	Dirnalus	|	synonym	|		|	
1190159	|	Rochmosoma	|	synonym	|		|	
1189848	|	Hypselonotaria	|	synonym	|		|	
1190163	|	Stethenira	|	synonym	|		|	
1190168	|	Gonocerus angulatus	|	synonym	|		|	
1190168	|	Gonocerus latus	|	synonym	|		|	
1190179	|	Chariesterus fasciatus	|	synonym	|		|	
1190192	|	Sphictyrtus pervicax	|	synonym	|		|	
1190208	|	Anasa lugens	|	synonym	|		|	
1190208	|	Anasa andrewsi	|	synonym	|		|	
1190208	|	Anasa andressii	|	synonym	|		|	
1190213	|	Gonocerus puncticornis	|	synonym	|		|	
1190213	|	Anasa montivaga	|	synonym	|		|	
1190216	|	Anasa flavo-vittata	|	synonym	|		|	
1190222	|	Anasa obscura	|	synonym	|		|	
1190222	|	Anasa moesta	|	synonym	|		|	
1190222	|	Anasa spiniceps	|	synonym	|		|	
1190222	|	Acanthocerus nebulosus	|	synonym	|		|	
1190229	|	Anasa terminalis	|	synonym	|		|	
1190231	|	Coreus ordinatus	|	synonym	|		|	
1190231	|	Oriterus destructor	|	synonym	|		|	
1190231	|	Coreus rugator	|	synonym	|		|	
1190231	|	Lygaeus irroratus	|	synonym	|		|	
1190231	|	Gonocerus obliquus	|	synonym	|		|	
